,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
386,u6733,The boatman took up the pole and shoved the boat off.,1.0,1.0
387,u115057,"This one we actually first discovered back in the air days -- the bad old air days,",4.0,4.0
388,u109845,And this deputy jumped up and he ran over to this older black man.,2.0,2.0
389,u144224,They will tell you how to be useful. I hope that you'll step in and help out.,3.0,3.0
390,u121823,and was willing to go the long haul and be combined,5.0,5.0
391,u108946,The second issue is a nuance of the first.,4.0,4.0
392,u173775,Now I'm not saying for a minute that British Conservatives have all the answers.,2,2.0
393,u71990,No - dig guided boring technique is widely used because of its advanges such as quickness and applicability.,2.0,2.0
394,u121693,"You can go to another group, peer over their shoulders, see what they're doing,",1.0,1.0
395,u59365,The main reason for this is that investment has not recovered.,4.0,4.0
396,u136093,"In fact, high school athletes are three times more likely",5.0,5.0
397,u118475,"So when people's symptoms go away, they tend to recur,",1.0,1.0
398,u139463,"but because he had been born with two club feet,",3.0,3.0
399,u32442,Atomization and cedrate are very common for high speed film coating machines in practical operation.,1.0,1.0
400,u161845,"and you look out at this great big blue expanse, and it's shimmering",2.0,2.0
401,u55549,"Perhaps, in the Western world, such fine differentiation serves little practical purposes and hence are not neccessary.",3.0,3.0
402,u15964,A round table was set in the middle of the room.,1.0,1.0
403,u95832,"And if we are down to three or four conflicts,",5.0,5.0
404,u120746,who are trying to get reunited with their parents,4.0,4.0
405,u131651,ready to fill their holds with raw logs ripped from the forest --,4,4.0
406,u32864,"I love TV game, PC game, specially love to modify them!",1.0,1.0
407,u15580,The guide rounded up the tourists and led them back to the coach.,1.0,1.0
408,u96254,so they didn't want to have anything to do,4.0,4.0
409,u23257,Last month the company reported jump in net profit for the second quarter.,1.0,1.0
410,u55929,"Afrom a forward facing take - off where the diver jumps upward and outward, then rotates backwards.",2.0,2.0
411,u110761,What costs are associated with these decisions? And who pays?,2.0,2.0
412,u120780,so this is why I decided to do it onstage in front of a thousand people.,4.0,4.0
413,u13335,The teacher made an example of the student who had copied his neighbor's answers during the finals.,1.0,1.0
414,u156720,There's one particular curious meme which I rather enjoy.,1.0,1.0
415,u67916,"Any signature, stamp or notation of receipt of the goods by the agent must indicate that the agent has signed or acted for or on behalf of the carrier.",1.0,1.0
416,u170196,"saying that I'll never let anyone else have it, except for me in my office, I promise.",5.0,5.0
417,u52833,"Management of administration related contractor including caterer, security, gardeners and sanitary service.",1.0,1.0
418,u76449,To wish you special joy at the holidays and all age.,2.0,2.0
419,u98059,and I write articles for people like the New York Times and the L.A. Times.,2.0,2.0
420,u92028,But I think it's also a perfectly valid way,5.0,5.0
421,u127973,has a lot to do with the rewards of the system.,4.0,4.0
422,u97613,"that area in the North Pacific about twice the size of Texas,",4.0,4.0
423,u184563,"So we've tracked in the video the input string,",5.0,5.0
424,u15474,"A soft, ribbed cloth of wool or a wool blend, usually used for dresses.",1.0,1.0
425,u69212,Objective: To compare effectrelaxation of spasticity in cerebral palsy by Botulinum Toxin A and phenol block.,1.0,1.0
426,u104829,to have a business that addresses the need of that segment.,4.0,4.0
427,u211776,They were deputed to put our views to the assembly.,1.0,1.0
428,u60456,Research on Security Architecture and Access Control in Networked Manufacturing System.,1.0,1.0
429,u161252,they can cause the deaths of those that defend us.,4.0,4.0
430,u88977,We claim an allowance of ￡230 on account of the quality of this shipment.,1.0,1.0
431,u67990,"If you're afraid of being wrong, your fear will act upon your perception of market information in a way that will cause you to do something that ends up making you wrong.",1.0,1.0
432,u219500,She picked up the receiver and dialed the number.,1.0,1.0
433,u164871,"in order to feed their families -- humanitarian aid,",4.0,4.0
434,u29023,The sum of the costs of each support divided by the number of Accumulated GRPs.,1.0,1.0
435,u34489,Jamaica Agreement The system has been fine tuned a number of times since 1973.,4.0,4.0
436,u66050,'Cause there's a certain amount of subjectivity involved in recreating a face.,3.0,3.0
437,u78284,"All orange parts are made of rubber, that way the doll grips on the floor.",1.0,1.0
438,u36729,The process for concentrating natural vitamin E in the dual - column continuous countercurrent supercritical extraction is studied.,1.0,1.0
439,u1585,"But can we blame those who looked and failed to see what Galileo saw, if we remember that to use a telescope at the limit of its powers calls for long experience and intimate familiarity with one's instrument?",2.0,2.0
440,u146570,"Because, the bottom line is, the sponsors love it,",4.0,4.0
441,u113268,at a sort of time of global financial crisis.,4.0,4.0
442,u49258,The analogy with physics is deeper than just that between RNA and the neutron.,5.0,5.0
443,u177496,that you probably don't think about it very often at all.,4.0,4.0
444,u107010,only 60 percent are left on treatment after two years.,2.0,2.0
445,u5028,Don't equivocate with me I want a straight answer to a straight question!,1.0,1.0
446,u63797,"In this respect, arch across the top of the new stadium comes in handy.",4.0,4.0
447,u135128,You're married to a guy and he picks his nose?,2.0,2.0
448,u102691,It's like trying to run into a brick wall.,2.0,2.0
449,u167703,"The youngest of my children was born with cerebral palsy,",1.0,1.0
450,u88281,"Members of the National People's Congress, which is meeting this week in Beijing, held a press conference Thursday to highlight the plight of unemployed graduates and call for far-reaching reforms in the education system, which they say hasn't prepared students adequately for the job market.",1.0,1.0
451,u187395,"just a few minutes ago when you were speaking, about this teacher,""",5.0,5.0
452,u161147,"This seemingly innocent joke, when I heard it as a child in Nigeria,",4.0,4.0
453,u137956,but we tried to cover as much as we could.,4.0,4.0
454,u126557,This is the only equation in the talk by the way.,2.0,2.0
455,u150299,But lest you think this is just some part of the Christian imagination,4.0,4.0
456,u197134,"and working, and getting paid per brick to take their cities apart.",4.0,4.0
457,u72141,No entry ticket is requested for kind whose height is below 1.2 m.,1.0,1.0
458,u155310,"is true to itself, but not what it says it is.",4.0,4.0
459,u58165,"Because of suspected infectious disease symptoms, the hospital will arrange all of them to Chuan Ranke.",4.0,4.0
460,u214919,The task proved inconceivably more difficult than we had imagined.,1.0,1.0
461,u60668,"Can encourage, improve the mental fatigue neurasthenia, dizziness and make thoughts active.",3.0,3.0
462,u53978,"That will add to the confusion over which directory standard to deploy, Radicati says.",4.0,4.0
463,u126079,Now this is a video that I'm going to show you,2.0,2.0
464,u130430,So another challenge for our generation is to create global institutions,2.0,2.0
465,u1244,"Every solid object will reflect a sound, varying according to the size and nature of the object.",1.0,1.0
466,u197373,"for an in-school project, the best one for a household project,",4.0,4.0
467,u45891,"You nmay only be a person in this world, but for someone, you're the world.",1.0,1.0
468,u70841,"In this paper, diamond - like carbon films are prepared by pulsed vacuum arc deposition on silicon substrate.",1.0,1.0
469,u192059,And in fact at this age it is substantially controlling its own self-development.,4.0,4.0
470,u169461,with the reporting of billion-dollar amounts in the press.,5.0,5.0
471,u29154,The formula of the critical pressure ratio for safety valve is proposed.,1.0,1.0
472,u155355,and sort of learning how to speak with my hands.,3.0,3.0
473,u152326,"to have access to information, education, to be able to travel,",1.0,1.0
474,u58215,"In literary terms, this American didacticism has been an uneasy combination of ought and is.",3.0,3.0
475,u76351,Located in the guangdong - hainan lotus resort hotel is a three - star hotel facilities are complete.,1.0,1.0
476,u41677,After the entertainment the captain ob ined & nbk; an entrance fee.,4.0,4.0
477,u14069,Any unusual stiffness of either the horizontal or vertical axis is of course serious.,3.0,3.0
478,u173841,"suddenly, we've got this vast opportunity for people power,",4.0,4.0
479,u119468,"We cannot give the data free to the students, free to the entrepreneurs of the world.""",1.0,1.0
480,u61508,The manifestation of hysteria was the personality characteristic of higher score of neuroticism.,1.0,1.0
481,u15055,We are working in association with a number of local companies to raise money for the homeless.,2.0,2.0
482,u126530,So we have to have the will to apply them to the right problems.,4.0,4.0
483,u100903,"And this is hard to read, but this says ""Battle for New Hampshire:",2.0,2.0
484,u184352,"Now on the one hand, the price at the pump is not really very high",2.0,2.0
485,u59226,An addiction is a promise that's never kept _ hope given life by proxy.,4.0,4.0
486,u192920,"Mine got a little exuberant, but I used lead copper,",5.0,5.0
487,u80655,"""Can you imagine a college graduate being that naive and innocent?",2.0,2.0
488,u69850,"Front comfortable seats for 18 adjustment with memory function, Headrest electrically adjustable.",1.0,1.0
489,u51708,To this day the old stump is surrounded by three slim birches.,1.0,1.0
490,u81728,A method based Bruceton method to determine the initiation sensitivity of nobel tube is introduced.,1.0,1.0
491,u85579,Exhaust gas has been incriminated as one of the causes of air pollution in cities.,1.0,1.0
492,u207160,"We happen to get round to testing, let's say, Newton's Law of Gravity",2.0,2.0
493,u112806,Those are the kinds of things we can do,4.0,4.0
494,u91532,For two years I'd been seeing people through the glass.,4.0,4.0
495,u62008,"But this does not matter, for, as he often remarked, one is never too old to learn.",3.0,3.0
496,u25229,The spread of culture is either a globalism or culture imperialism.,3.0,3.0
497,u18837,It has long been of strategic importance in the Middle East.,4.0,4.0
498,u25866,I stood and watched the train chug around the loop of track without me.,1.0,1.0
499,u16127,Car sales have been shrinking (ie Fewer have been sold) recently.,1.0,1.0
500,u183915,"It's a natural process. It goes on in nature today,",4.0,4.0
501,u57277,"This among them, rural reform achieve gave an age most ictus.",5.0,5.0
502,u183391,"And we've seen a new disease, not like the 30 novel emerging communicable diseases.",3.0,3.0
503,u91998,"The managers and the security guards, on the other hand,",5.0,5.0
504,u69716,"General Strike 1926: In the United Kingdom, a nine - day general strike by trade unions ends.",1.0,1.0
505,u153168,"stopped at the ISP, since they thought they were already there,",4.0,4.0
506,u93156,is an area where we've taken imagery on the ground as well.,3.0,3.0
507,u49774,"Among those attending the ceremony was Senator Hilary Rodham Clinton, a Vital Voice board member.",1.0,1.0
508,u18123,"Jane was sick and tired of always having to wait for Bill, so when he didn't arrive on time she left without him.",1.0,1.0
509,u56935,"Hopefully we can get everything right, and have some more fun again.",2.0,2.0
510,u177984,the question we're asking the guardian at this point is,5.0,5.0
511,u88352,"But before you help people, you have to ask them, 'What do you need? What do you want? """,1.0,1.0
512,u138751,"So I was just intrigued with what -- you know, what is this animal's story?",2.0,2.0
513,u50566,Objective: To establish an RP - HPLC method for determination of irbesartan and its related substances.,2.0,2.0
514,u137432,"So in these plans, we had about 657 plans",1.0,1.0
515,u101312,because you can do a lot of other stuff with your free time than watch programs.,2.0,2.0
516,u82407,"Give me love, make me smile till the end of life.",1.0,1.0
517,u92130,the fellow on the left is really an important part of this picture.,2.0,2.0
518,u60925,Are these stamps also good for air - mail going out of the country?,1.0,1.0
519,u51927,The first is to use direct observation as birdwatchers do from a blind.,2.0,2.0
520,u43905,There is a mystique about the birth of a new star.,2.0,2.0
521,u65329,We thought that the deep recesses of space could use a feminine touch.,4.0,4.0
522,u33548,"During the spasm of alarm over Norway, he had once visited the Florence consulate.",4.0,4.0
523,u189125,I've got some recycled tills; I've got some recycled trolleys.,1.0,1.0
524,u68666,There has been a good deal of talk in recent weeks about imminent economic armageddon.,2.0,2.0
525,u111154,is one in which there's only a few arrangements that look that way.,5.0,5.0
526,u62585,It's never wise to put all your eggs in one basket.,1.0,1.0
527,u55974,Ultrastructure on dictyosome and its vesicle secretion during the development of floral nectary Arabidopsis thaliana L.,1.0,1.0
528,u176754,But I decided then to just give it a try.,3.0,3.0
529,u76696,Why should non - native speakers bother with what native speakers regard as correct?,1.0,1.0
530,u41497,Chemical mutagenesis breeding is an new method to breed crop varieties by chemical mutagenesis.,1.0,1.0
531,u215836,Her parents tell her not to look down upon countrymen.,1.0,1.0
532,u45498,"In a move to restrict imports, the government raised custom duties.",1.0,1.0
533,u52781,Usually these plants produce RVT as a reaction against a stressful situation.,5.0,5.0
534,u21468,A firm handshake is a common way to shake hands with others.,2.0,2.0
535,u198055,"And the point really is, is that I think,",5.0,5.0
536,u100785,And I just wanted to play it for you.,3.0,3.0
537,u144544,"But I've had a problem, because I make all this flying stuff",4.0,4.0
538,u18575,I would have had a much better holiday if I had stayed at home.,2.0,2.0
539,u78841,"The composition is all right, but there is room for improvement.",1.0,1.0
540,u214681,The whole family was laid low by/with (ie was ill and in bed with) flu.,1.0,1.0
541,u12798,"History: an account mostly false, of events unimportant, which are brought about by rulers mostly knaves, and soldiers mostly fools.",1.0,1.0
542,u36662,His drive for tangible accomplishments counterbalanced by an equal drive for correctness.,1.0,1.0
543,u65788,Click the Next button if you are ready to try reconnecting.,2.0,2.0
544,u53442,Educational development is measured as a combination of attainment - adult literacy - and opportunity - enrolment.,1.0,1.0
545,u126223,"in my underwear, coding, like Linus [Torvalds], in that picture before.",4.0,4.0
546,u5644,The appointment of a new judge was reported in the newspaper.,1.0,1.0
547,u15627,She ran (ie drove) her car into a tree while reversing.,1.0,1.0
548,u150383,"just try to see it as a struggle playing out,",4.0,4.0
549,u128082,of the Buddhist religion in India at that time.,5.0,5.0
550,u172826,So really what I'm doing is using these fantastic little devices.,3.0,3.0
551,u19331,"If you lie while you are under oath, you can be found guilty of perjury.",1.0,1.0
552,u22411,Objective: To determination of the contents of Sodium Chloride in the Glycerol and Fructose Injection.,1.0,1.0
553,u213134,He's never done this type of work before; I'm not sure how he'll fit in (with the other employees).,2.0,2.0
554,u119795,This is the kind of commitment now we're seeing,4.0,4.0
555,u123767,"He developed an interesting outsourcing model for sexual services,",3.0,3.0
556,u8557,"If you can manage, we'd like you to attend our speech contest to Thursday morning.",2.0,2.0
557,u33344,The army should support and take an active part in national construction.,1.0,1.0
558,u55734,"Faberg é, a defunct jewellery - maker known for its gem - encrusted eggs, relaunched in September.",1.0,1.0
559,u137085,Normally it's sort of cordoned off when it's in a museum.,4.0,4.0
560,u109110,"the cloudy ones float along, the rainy ones fall down,",1.0,1.0
561,u165421,"If you have to work in an open-plan office like this,",5.0,5.0
562,u85539,The strawboss told Jim he would have to see the foreman about a job.,2.0,2.0
563,u135368,"I'm about to snap like a brittle twig, when suddenly someone taps me on the shoulder.",1.0,1.0
564,u124655,"Next Olympics, you can bet that Oscar, or one of Oscar's successors,",5.0,5.0
565,u135336,I scoot over. I close the door. I leave the phone books.,4.0,4.0
566,u150775,"your coat's not so glamorous, what's been edited out is something important.",3.0,3.0
567,u85716,It was a long time before she tumbled to what I mean.,3.0,3.0
568,u208395,We've tried to create the ambience of a French bistro.,2.0,2.0
569,u6180,Advice to investors was based on the premise that interest rates would continue to fall.,1.0,1.0
570,u59757,"However, news agencies also reported local officials saying aid distribution on the ground was slow.",1.0,1.0
571,u12483,Many scholars were annoyed by his injection of politics into academic discussions.,2.0,2.0
572,u210374,The sea was choppy today because of the windstorm.,1.0,1.0
573,u190224,"TBP: I lost 150 million on the wind, okay.",4.0,4.0
574,u174243,"And since the Inquisition, we've been dealing with problems",4.0,4.0
575,u1625,Moon-dwellers will be able to fly in space at only three per cent of the cost of similar journeys by their terrestrial dwellers will be able to fly in space at only three per cent of the cost of similar journeys by their terrestrial cousins.,1.0,1.0
576,u203644,"Knowing your country to be economical conducive for investment,",3.0,3.0
577,u218908,We had precise orders to come home by nine o'clock.,1.0,1.0
578,u49858,"The picture only takes the reference, various elemental areas take actual size as.",4.0,4.0
579,u28895,"We recounted in detail how dense, cool molecular clouds condense into protostars.",1.0,1.0
580,u92553,"and I was tutoring my cousins in New Orleans, remotely.",1.0,1.0
581,u170167,"a friend of mine that I never actually met,",2.0,2.0
582,u97228,"With billions of people who have been born, worked, lived and died before us,",2.0,2.0
583,u180495,"So that's kind of giving you an idea of the kind of, you know,",5.0,5.0
584,u67806,but acquit the guilty for a bribe and deprive the innocent of his right.,2.0,2.0
585,u191339,you can see that the middle part of his brain,4.0,4.0
586,u169666,"And it really does have the same -- if you calculate,",5.0,5.0
587,u92475,"This is Mr. Lopez, who has been in solitary confinement for 18 months,",1.0,1.0
588,u164648,"and all these data are fed into a central repository, with some delay.",2.0,2.0
589,u53472,Bryant is appearing in court for his preliminary hearings on a charge of sexual assault.,1.0,1.0
590,u42726,"CO 2 transcritical cycle is advantageous over conventional refrigerants, especially in higher temperature application fields.",1.0,1.0
591,u105460,because I actually was looking to create joy of life.,3.0,3.0
592,u158903,how big these collections are or how big the images are.,2.0,2.0
593,u215520,Tom came to school late and missed the first class.,1.0,1.0
594,u114559,It's one of the most lethal things we've seen,4.0,4.0
595,u168741,"a nurse, in the course of her few minutes with a patient,",5.0,5.0
596,u85839,"If there should be a fire,all workers will leave the building.",1.0,1.0
597,u192376,This is a very important picture of the evolution of energy systems.,1.0,1.0
598,u11108,"His gift of money hadn't been sufficient to prime the pump, and they went bankrupt.",3.0,3.0
599,u111517,The United States has to access that battle space instantaneously.,4.0,4.0
600,u144215,to directly engage with a public school in your area,3.0,3.0
601,u70553,Press the button to record and release it when you've finished.,1.0,1.0
602,u162634,"In other words, hold your horses when you're coming to judge people.",2.0,2.0
603,u85730,"When the children met the Queen,they were too shy to speak.",2.0,2.0
604,u201704,"Why don't you advise their government on their diplomacy?""",3.0,3.0
605,u4471,"I am very easy to be moved. so, my friends always treat me as a lachrymose ghost.",2.0,2.0
606,u52115,John's eyes were opened to the world of nature when he visited his grandfather's farm.,1.0,1.0
607,u6973,"The bristling of the body hair, as from fear or cold; goose bumps.",1.0,1.0
608,u117440,pain or pleasure on their faces in the same way that we do.,5.0,5.0
609,u160221,"Well after two years, I've come to the conclusion",5,5.0
610,u97151,Because the bacteria we was had no idea of what we are today.,3.0,3.0
611,u197819,and I know that you would almost wish to have the opportunity,5.0,5.0
612,u125300,when we're designing cities at larger and larger aggregates.,4.0,4.0
613,u129111,"What my purpose of the talk today really is,",4.0,4.0
614,u6229,The judge has not intimated (to the jury) whether they will be allowed to reach a majority verdict.,2.0,2.0
615,u180576,this is a picture of Saturn taken with a spacecraft,1.0,1.0
616,u97583,"And I really learned then that, the bigger the challenge,",5.0,5.0
617,u216580,He looked around to confirm that he was alone.,1.0,1.0
618,u124211,"And you see me worried and trying to protect my child,",2.0,2.0
619,u130548,"We did that by putting these artificial spines on crabs,",3.0,3.0
620,u200643,This is the price of a phone call to India per minute.,2.0,2.0
621,u184992,"I ask them, ""What do you mean with ""we"" and ""them""?",1.0,1.0
622,u62045,Austerity is prompting a re - think in other areas too.,2.0,2.0
623,u39335,Radon concentration in groundwater was measured at 18 points including two continuous recording stations.,1.0,1.0
624,u10026,The project was predicated on the assumption that the economy was expanding.,1.0,1.0
625,u17425,Taxpayers can not get even a tithe of their money back.,2.0,2.0
626,u50319,Our paper is embarking on a nation wide campaign for increased circulation.,1.0,1.0
627,u159434,"This is when deep-Earth material comes to the surface,",4.0,4.0
628,u96642,and that's because we have to work in three dimensions.,4.0,4.0
629,u60197,"How to build the next generation access network from component, system, and service providers?",1.0,1.0
630,u54560,They are a more special use printer that produces near photographic output.,2.0,2.0
631,u103393,"It doesn't work in a universe with four dimensions of space, nor five, nor six.",3.0,3.0
632,u24903,"In ancient Roman, Christianism put forward the argument of liberty of personal conscience During Middle ages.",2.0,2.0
633,u37521,The second kind of solar oven is a panel - cookerpanel cooker.,1.0,1.0
634,u139917,we are there for them. They are not alone for this.,2.0,2.0
635,u81885,Scientist will use the surplus stem cells already created for treatment of infecundity for their research.,2.0,2.0
636,u89026,"We prefer to resolve disputes by amicable, nonbonding conciliation between two parties.",1.0,1.0
637,u196971,"Maybe what wants to be said is that old and the new are locked in a dialectical embrace,",3.0,3.0
638,u121324,"So I work now at The Studio Museum in Harlem,",1.0,1.0
639,u57274,"Eighteen is dreamlike age as beautiful as flowers, which awaits you anddiscreetly.",4.0,4.0
640,u212774,"An ambitious politician, guided by expediency rather than principle.",1.0,1.0
641,u56605,Repeated surgery was performed 14 months afteroperation because of local recurrence.,1.0,1.0
642,u166820,Ask yourself how long you would have to work,3.0,3.0
643,u195014,And going out into the community and interviewing your neighbors,1.0,1.0
644,u11757,Can you tell me how many bees there are in the hive?,1.0,1.0
645,u149328,and just to look at your recovery hand as it enters the water.,4.0,4.0
646,u140424,"And an amazing thing has happened: almost all the fish have come back,",2,2.0
647,u189164,"when you try to drive with your bicycle on the beach,",3.0,3.0
648,u160595,just one by one like causing a contagious disease.,5.0,5.0
649,u77939,"As far back as February 1923, Paul Harris wrote, Rotary is not an organization for retrospection.",2.0,2.0
650,u146834,and since then -- and this isn't even the whole thing --,5.0,5.0
651,u119501,"-- I'll say a little about, you know, how the discovery was made,",2.0,2.0
652,u15818,They were about to leave when they heard a siren screaming behind them.,1.0,1.0
653,u123954,"and works very, very hard to make their life better.",1.0,1.0
654,u121820,"Patrick and his colleagues said, ""Let's bring it here,",4.0,4.0
655,u145206,So part of compassion has to be an understanding of what makes people tick.,1.0,1.0
656,u90861,"that we see things not as they are, but as we are.",2.0,2.0
657,u126056,And that's what I'd like to talk to you a little bit about today.,4.0,4.0
658,u205929,the more or less we are able to achieve that aim:,5.0,5.0
659,u80190,Methods: The patients of 56 cases with esophageal cancer were taken carefully.,1.0,1.0
660,u97524,"Now, you can imagine what was the reaction of the international",5.0,5.0
661,u138974,"A few years ago we had a film called Rang De Basanti,",2.0,2.0
662,u92190,It's a brilliant redesign of traditional religious themes --,3.0,3.0
663,u193305,And that's what I want to talk to you a little bit about today.,3.0,3.0
664,u111243,You could be a random fluctuation out of the nothingness.,4.0,4.0
665,u204629,And the irony is that they don't need to be.,5.0,5.0
666,u28756,They say concussions also may take longer to heal among young people.,2.0,2.0
667,u16039,The carpenter shaved off a small amount from the bottom of the door to make it close properly.,1.0,1.0
668,u156186,"like chopstick wrappers, napkins, menus -- whatever I could get a handle on:",2.0,2.0
669,u36222,"Meanwhile, Steve dashed to Ronnie, who was dangling headfirst from the passenger door.",1.0,1.0
670,u2671,The church is always willing to welcome repentant sinners back to the fold.,2.0,2.0
671,u73358,"Safe, healthy, no pollution. 360 degrees rotation and storage on base.",1.0,1.0
672,u217646,I must stress that what I say is confidential.,1.0,1.0
673,u65393,The newsboy problem model also increasingly develops with the transformation of theproduction management styles.,3.0,3.0
674,u217885,A border clash between the two armies started the war.,1.0,1.0
675,u152129,"PR: No, no. I didn't. One of the other guys at work had a fantastic avatar --",4.0,4.0
676,u145200,And there are some charity workers who call this compassion fatigue.,4.0,4.0
677,u24613,What medicine is element of chorion hurried sexual gland? Those who what effect have?,5.0,5.0
678,u35011,"Each Spring Festival, we like cutting paper garlands to decorate the rooms.",2.0,2.0
679,u197977,? for sending an angel to rescue me ?,4.0,4.0
680,u122786,It may come as a surprise to some of you,4.0,4.0
681,u6518,"Drinking makes such fools of people, and people are such fools to begin with, that it's compounding a felony.",2.0,2.0
682,u70617,"I just personally prefer my stone skinned, gun wielding midget over the Night elf bowyers.",3.0,3.0
683,u112131,but I'm also very much interested in political culture,3.0,3.0
684,u12116,A trusted man of influence may be able to hold a mob in check.,1.0,1.0
685,u125425,and other parts are much more energetic and intense.,4.0,4.0
686,u83386,"Layout is flexible: Door window may install arbitrary, indoor cut off may wantonly lateral axis installation.",5.0,5.0
687,u121483,such as a flower that changes color in the presence of landmines;,4.0,4.0
688,u135326,"I said, ""No way, ma, you have embarrassed me my entire life.""",2.0,2.0
689,u114590,And 40 states already have an acute nursing shortage.,1.0,1.0
690,u42093,"This problem, the Government's public security departments may be better qualified to answer.",3.0,3.0
691,u44531,Computers have done away with a lot of the repetitive work.,1.0,1.0
692,u183415,"That means that people are beginning the first step,",4.0,4.0
693,u20047,"Here are a few stories which indicate the originality, not to say eccentricity, of his character.",1.0,1.0
694,u192838,"And when I got there, everything was perfect --",4.0,4.0
695,u96223,"Even if they had been able to name me 20,",5.0,5.0
696,u192039,It's only proper that you here at TED hear and see it first.,4.0,4.0
697,u62643,Retrospective Comparison of Outcomes With Nevirapine - or Efavirenz - Based Regimens.,1.0,1.0
698,u51343,"He is quite forgetful, and called an addle head by others.",1.0,1.0
699,u182588,"that when they come together, form a little binary counter",4.0,4.0
700,u66552,Then we talked of the wine and nibbled Bath Oliver biscuits.,2.0,2.0
701,u92037,"and it seems like the people who witness it will also have a fun time,",4.0,4.0
702,u176435,and how it fits with what they try to do.,5.0,5.0
703,u177931,It's an emergent property of the blogosphere right now.,4.0,4.0
704,u174537,it was like woo hoo! You know -- something to believe in.,4.0,4.0
705,u80874,"He was almost flat on his back, and unable to move.",1.0,1.0
706,u4977,He is such a bad sailor that he always travels by plane.,2.0,2.0
707,u126377,the first computers were designed pen-on-paper -- now we use computers.,1.0,1.0
708,u78886,"Before revoking, 70% of the salary will be paid till the employee return to work.",3.0,3.0
709,u61512,"Freud focused on neurotics, but his conclusions were relevant to mankind as a whole.",2.0,2.0
710,u178677,"Now, I've got a shard of glass here, OK.",2.0,2.0
711,u3630,A life without a friend is a life without a sun.,2.0,2.0
712,u91678,they move their families once or twice in a year.,1.0,1.0
713,u195481,"And if there was nothing for them to do,",5.0,5.0
714,u200232,"we can help people to relax, or to be alert,",1.0,1.0
715,u202694,"Nobody really knew how to make these little movies on the computer,",1.0,1.0
716,u144253,"a rule maker, a policeman in the sky who orders everything,",4.0,4.0
717,u70002,"When the distance exists, the regretting and the misunderstanding between are coming.",3.0,3.0
718,u19936,She was on the point of going out when the telephone rang.,1.0,1.0
719,u8141,"For continental breakfast, you can give bacon and egg, butter toast, and a large code.",3.0,3.0
720,u58415,"With the rapidly growing economy, there were new employment opportunities, many of them in scientific fields.",1.0,1.0
721,u159284,"The first day, they were even shouting at each other.",3.0,3.0
722,u114340,"So, shot dead, smacked over the head, you know, thrown away.",4.0,4.0
723,u194255,"being different, every collapsed or endangered society is different --",4.0,4.0
724,u87253,We feel in ourselves all the vigour and spirit to keep pace with the universe.,2.0,2.0
725,u30230,What! Carelessly play billiards when your father is dying? It's fid while rome is burning.,4.0,4.0
726,u128183,"to the ones we think of as the bad guys, the ones we hate and we don't like.",4.0,4.0
727,u180978,that they were far from the minds of Americans,5.0,5.0
728,u48992,"The traditional production route is semi - continuous casting, billets hot rolling and high precision cold rolling.",2.0,2.0
729,u153272,that the authorities came down and citizens got up.,4.0,4.0
730,u172449,I'd say one of the parts of the map is like time. Some people's idea,5.0,5.0
731,u115746,"After she got it, ""She was happy to report",4.0,4.0
732,u124270,is faced with today are the chronic problems of Africa.,5.0,5.0
733,u75436,The noise level also depends on the angle and distance of the shell from the ear.,1.0,1.0
734,u115785,of inviting the television program 60 Minutes II into their house,5.0,5.0
735,u134901,"and said, ""We want to take them to India.""",4.0,4.0
736,u174686,"You know, one of the problems with the fiasco of suburbia is that it destroyed our understanding",5.0,5.0
737,u159074,"when there are large numbers of people who see them as beneficial,",5.0,5.0
738,u97841,"I won't spend too much time on him here today,",4.0,4.0
739,u22686,A method for determination of chlorothalonil in the aerosol by capillary gas chromatography was described.,1.0,1.0
740,u55237,He bowed out as train engineer after forty years of railroading.,1.0,1.0
741,u64907,"Return to Nature, reintegration boondocks became majority of the inevitable choice.",5.0,5.0
742,u28492,"In addition, the Dong - E - Jiao, Gree Electric, Salt Lake Potash in all its Chongcang Gu.",4.0,4.0
743,u59265,Nervous function stimulating system is a stimulus delivery and experimental control software system for neuroscience.,1.0,1.0
744,u191317,which I asked to be brought up to meet me at the lower camp.,4.0,4.0
745,u17400,The cylinder within the mechanism of a timepiece that contains the mainspring.,1.0,1.0
746,u171915,and a sense of just how fragile this whole thing is.,5.0,5.0
747,u87451,"Just the same, Tanya's invitation seemed too enticing to pass up.",3.0,3.0
748,u209020,"A Nonconformist chapel, especially a Baptist or Methodist one.",2.0,2.0
749,u12271,At 13: 30 in the afternoon the next day but one.,3.0,3.0
750,u13366,"No matter what substance it may be, it is made up of atom.",1.0,1.0
751,u174408,"Over 17 days at the Olympics 7,000 visitors from all over the world",1.0,1.0
752,u107801,And that's a really fascinating thing about this approach.,3.0,3.0
753,u207813,"Or sometimes you say you're leading with your heart,",3.0,3.0
754,u152182,"A lot of them -- about 55,000 people so far -- are cash-flow positive:",3.0,3.0
755,u34458,Each organisation has its own intelligence and counter - intelligence units.,1.0,1.0
756,u6294,He was eager to get out of the (common) ruck and distinguish himself in some way.,2.0,2.0
757,u85734,The children are blowing air into their balloons to puff them up.,1.0,1.0
758,u82286,"The Fund's current position is not low, a positive change in position.",2.0,2.0
759,u151347,"so I can't hear the email pinging into the basket,",2.0,2.0
