,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
90,u114649,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,4,1,1,1,1,['present'],1,1,7,2,5,1,2,3,7,1,1,6,4,4,1,3,1,1,1,1,1,4,1,1,2,1,1,4,5,1,1,1
91,u122607,2,1,3,7,2,6,4,1,1,1,1,1,1,1,1,4,6,1,1,2,1,2,2,1,1,1,2,1,1,6,4,1,1,1,2,"['past', 'future']",2,4,4,5,2,1,6,2,6,1,4,2,4,6,2,1,1,2,2,1,1,2,1,1,7,4,2,3,1,1,1,1
92,u179211,2,1,1,3,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,4,1,1,1,1,['past'],2,2,7,5,3,1,4,3,7,1,1,6,4,5,1,1,3,1,1,3,1,4,4,1,3,2,2,4,1,2,2,1
93,u14605,3,1,1,7,1,6,1,2,1,1,1,2,1,1,3,5,1,3,2,1,4,1,1,5,4,4,1,1,1,6,5,1,1,2,1,['present'],1,1,4,7,4,1,2,5,7,1,1,6,5,6,5,2,2,1,1,3,1,1,1,4,7,2,1,1,1,1,1,1
94,u24741,4,1,2,6,2,5,3,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,2,1,1,6,3,1,1,1,2,['past'],1,1,3,6,2,1,5,4,6,2,1,5,4,6,4,1,1,1,1,2,1,1,1,1,6,2,1,1,1,2,1,1
95,u80420,3,1,1,7,2,5,5,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,7,4,1,1,1,1,"['present', 'future']",1,1,5,5,2,1,6,4,6,1,2,6,4,6,2,2,2,1,1,2,1,1,1,1,6,2,1,1,1,1,1,1
96,u111306,2,1,4,6,2,3,6,2,1,1,1,1,2,1,1,1,5,2,1,2,1,3,5,2,2,5,5,3,1,6,5,1,1,4,1,"['present', 'future']",2,3,6,4,6,4,2,4,6,1,2,2,5,6,2,1,2,1,1,2,1,2,1,4,5,3,2,2,1,1,1,1
97,u184563,2,1,1,4,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,4,1,1,1,1,['present'],1,1,7,4,4,1,2,4,7,1,1,7,4,5,2,1,2,1,1,3,1,5,3,1,3,1,1,5,6,1,1,1
98,u114523,2,1,2,5,1,2,6,2,2,1,1,1,3,2,1,1,1,3,2,1,1,1,1,1,1,1,5,1,1,5,4,2,2,3,3,"['past', 'present']",1,2,6,3,4,1,2,3,6,1,2,4,5,5,2,1,2,1,1,2,1,4,4,3,4,4,2,2,1,1,1,1
99,u22411,5,1,1,7,2,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,"['present', 'future']",1,1,2,7,2,1,7,6,7,1,1,7,5,7,1,1,5,1,1,6,1,1,1,1,7,2,1,1,1,1,1,1
100,u139463,5,1,1,7,2,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['present'],1,1,2,6,2,1,6,5,7,1,1,7,5,6,4,1,2,1,1,4,1,2,1,1,7,2,1,1,1,1,1,6
101,u174808,2,1,5,7,2,5,6,3,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,2,4,3,3,2,3,['present'],2,5,5,2,4,1,4,3,7,1,6,2,4,6,4,1,1,1,1,1,1,2,1,1,6,3,1,2,1,1,1,1
102,u176754,2,1,3,6,2,2,5,1,1,1,1,1,1,1,1,1,6,1,1,4,1,4,4,1,1,3,2,1,1,1,4,1,1,1,1,"['past', 'future']",1,2,4,5,3,1,3,2,6,2,2,2,4,6,2,1,1,3,3,1,2,2,1,1,5,2,1,2,1,3,3,1
103,u85539,2,1,1,6,2,3,5,1,1,1,1,1,1,1,4,6,2,1,1,1,1,1,4,2,1,3,3,1,1,6,5,1,1,2,1,"['past', 'future']",1,1,5,6,2,1,5,3,6,1,1,5,5,5,3,1,2,3,3,2,2,4,1,2,6,2,2,2,1,1,1,1
104,u75299,4,1,2,7,2,5,2,3,1,1,3,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,3,2,1,['present'],1,2,4,5,5,1,2,5,7,1,2,6,5,6,4,2,3,1,1,3,1,2,1,2,6,2,1,1,1,1,1,1
105,u110276,2,1,3,7,1,5,4,3,1,1,2,1,2,3,1,1,1,4,2,1,4,1,1,5,4,1,4,1,1,5,5,5,3,3,1,['present'],1,2,4,2,5,1,2,4,6,1,3,5,5,5,2,1,1,1,1,1,1,4,1,4,6,3,1,1,1,1,1,1
106,u166330,5,1,2,7,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,"['past', 'present']",2,2,3,7,2,1,6,4,7,1,1,6,5,7,2,1,4,1,1,5,1,1,1,1,7,2,1,1,1,1,1,1
107,u195481,1,1,1,5,1,2,7,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,3,5,1,1,7,4,1,1,1,1,"['present', 'future']",1,1,6,5,2,1,6,2,7,1,1,2,4,6,2,1,1,1,1,2,1,4,2,1,5,2,2,4,4,1,1,4
108,u63797,2,1,1,5,2,3,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,4,1,1,1,1,['present'],4,4,5,4,2,1,6,4,6,2,3,5,4,6,2,1,2,1,1,3,1,3,1,1,4,3,3,5,3,1,4,5
109,u185631,2,1,3,6,2,2,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,6,3,1,1,1,3,['past'],6,6,5,2,5,6,2,3,6,1,5,2,4,3,1,1,1,4,4,1,3,4,3,1,6,4,5,2,1,4,4,2
110,u14733,4,1,1,7,2,6,3,1,1,1,1,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,1,['past'],2,2,2,6,2,1,6,5,6,1,2,6,5,6,3,3,2,2,2,2,1,2,1,1,6,2,2,2,2,2,1,1
111,u173775,3,1,2,6,1,5,6,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,5,5,4,2,4,1,['present'],1,2,5,5,4,1,2,4,6,2,2,5,6,6,3,4,2,1,1,2,1,3,1,2,6,2,1,2,1,1,1,1
112,u164795,3,1,1,7,1,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,7,1,1,1,1,1,['present'],1,1,5,6,2,1,4,3,6,1,1,2,3,6,2,1,2,1,1,3,1,1,1,1,6,1,1,4,4,2,3,1
113,u161252,2,1,2,7,1,6,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,['present'],5,5,6,4,3,1,5,4,7,1,5,6,1,7,6,2,1,1,1,1,1,1,2,1,6,4,2,1,1,1,1,1
114,u44668,4,1,1,7,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,5,1,3,2,1,['past'],1,1,5,7,2,1,5,6,7,1,1,6,5,7,3,1,3,1,1,4,1,1,1,1,7,2,1,1,3,3,1,1
115,u11108,5,1,2,7,3,6,5,2,5,2,1,1,1,1,2,4,1,1,2,1,3,1,2,6,5,1,2,1,1,1,2,1,1,1,1,['past'],2,2,4,6,2,1,6,4,7,1,2,5,4,6,5,1,4,3,3,4,3,1,1,1,7,2,2,2,1,5,5,6
116,u130105,3,1,3,7,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,3,['present'],2,2,3,6,2,1,6,3,7,1,1,5,4,6,5,1,2,1,1,3,1,1,1,1,7,2,1,1,1,1,1,1
117,u164871,3,1,2,6,1,4,6,3,1,1,1,1,4,4,3,4,1,1,3,1,4,1,1,4,4,1,3,1,1,6,5,1,1,1,1,"['present', 'future']",2,2,5,4,2,1,5,4,6,1,4,3,5,6,2,1,1,1,1,1,1,2,1,6,5,3,2,2,1,1,1,1
118,u151030,2,1,2,4,1,2,7,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,4,1,1,7,4,1,1,3,1,"['present', 'future']",2,2,6,4,2,1,4,2,6,2,1,5,5,6,2,1,2,1,1,3,1,2,3,2,4,4,6,3,1,1,1,5
119,u155556,1,1,3,6,1,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,2,1,3,1,1,3,1,1,"['present', 'future']",4,4,6,2,5,2,2,2,7,1,4,2,2,6,6,1,1,1,1,1,1,2,1,1,4,3,2,1,1,1,1,1
120,u47126,4,1,1,7,3,6,2,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,2,1,2,1,1,1,4,1,1,1,1,['past'],2,2,2,6,2,1,6,4,6,2,2,5,4,6,3,3,2,1,1,2,1,2,1,2,7,3,2,1,1,1,1,1
121,u173566,3,1,1,7,2,5,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,7,6,1,1,1,1,['past'],1,1,4,6,1,1,6,4,7,1,1,6,6,6,2,3,2,1,1,2,1,2,1,1,7,1,2,5,5,2,1,1
122,u1625,5,1,1,6,4,6,5,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['present'],1,2,4,6,2,1,6,4,7,1,1,6,5,7,5,1,4,1,1,6,1,1,1,1,6,2,1,1,1,1,1,1
123,u133590,3,2,2,7,2,6,3,5,2,1,3,7,5,2,7,7,2,2,1,1,1,6,6,3,2,6,2,1,1,6,4,1,1,2,1,['present'],2,3,4,3,5,1,2,6,7,1,4,6,4,6,5,6,2,1,1,2,1,2,1,3,7,4,2,2,1,1,1,5
124,u87797,2,1,2,7,1,6,6,1,1,1,2,1,6,6,2,6,1,6,4,1,3,1,1,2,1,1,2,1,1,6,7,6,1,6,1,"['past', 'present']",1,4,6,5,5,1,2,7,7,1,4,5,7,6,1,3,1,1,1,2,1,3,1,6,7,2,1,2,1,1,1,3
125,u33344,2,2,2,7,1,5,2,3,1,1,4,3,4,1,3,6,2,5,6,2,6,1,2,2,1,5,2,1,1,6,4,1,1,3,1,"['present', 'future']",1,2,4,5,5,1,2,6,6,1,2,6,5,6,5,4,2,1,1,2,1,2,1,6,6,2,1,2,1,1,1,1
126,u52974,1,1,2,7,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,4,1,2,1,1,"['present', 'future']",4,4,2,2,2,4,5,2,7,1,2,2,5,6,1,3,1,1,1,1,1,1,1,1,7,5,4,4,5,1,1,1
127,u39762,3,1,2,6,2,5,6,3,2,3,2,1,1,1,3,1,5,1,1,1,1,1,5,1,1,1,4,1,1,1,2,2,1,1,1,['past'],2,2,5,5,2,1,5,3,6,1,3,3,3,6,5,5,2,2,2,2,1,2,1,1,6,3,2,2,1,1,1,6
128,u69212,4,1,2,7,2,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,6,6,1,1,2,1,"['present', 'future']",1,1,3,6,2,1,5,6,7,1,1,7,6,7,3,1,4,1,1,6,1,1,1,4,7,2,1,1,1,1,1,1
129,u190376,4,1,1,5,2,5,6,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,6,2,1,1,6,4,1,1,1,1,['present'],1,2,5,6,2,1,6,3,6,2,1,6,4,6,3,1,4,1,1,5,1,2,1,1,5,2,2,1,1,4,4,3
130,u193305,2,1,2,7,1,3,6,1,1,1,1,1,2,1,1,2,4,2,1,2,1,1,2,1,1,3,3,1,1,7,5,1,1,2,1,['present'],1,2,5,6,2,1,3,4,7,1,1,4,5,6,2,1,3,1,1,5,1,1,1,2,6,2,1,2,3,2,1,1
131,u34759,2,1,1,6,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,3,1,4,3,4,1,1,1,past,5,5,2,4,2,2,6,2,6,1,3,4,4,5,2,4,1,6,6,1,5,3,1,1,6,5,6,2,1,4,2,1
132,u124655,2,1,2,3,1,2,7,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,['present'],1,2,6,3,2,1,3,2,5,1,2,5,4,4,2,4,1,1,1,1,1,4,3,1,3,3,2,1,1,1,1,1
133,u24903,4,1,1,7,2,6,2,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['past'],1,1,2,6,4,1,5,5,7,1,1,6,5,7,4,5,3,1,1,3,1,1,1,1,6,2,1,6,6,5,2,1
134,u44919,5,1,2,7,3,6,4,2,1,1,3,1,1,1,5,6,1,1,1,2,1,1,4,3,1,6,2,1,1,6,4,1,1,2,1,['present'],1,1,2,6,1,1,6,5,7,1,1,6,4,6,5,1,2,1,1,3,1,1,1,1,7,2,1,1,1,1,1,1
135,u135251,2,1,2,6,3,5,5,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,1,1,7,4,1,1,1,1,"['past', 'present']",4,3,4,5,2,1,6,3,6,1,2,4,4,5,2,2,2,1,1,2,1,2,1,1,6,3,4,2,1,1,1,4
136,u138379,2,1,1,4,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,2,1,1,1,1,['future'],1,2,7,2,5,1,2,3,7,1,1,6,4,3,1,1,1,1,1,2,1,5,3,1,3,2,1,1,1,2,4,1
137,u144215,2,1,1,6,1,4,6,2,1,1,1,1,4,2,3,1,3,4,4,2,3,2,2,2,2,1,4,1,1,7,5,1,1,4,1,['present'],1,2,5,5,4,1,2,4,6,1,2,5,5,6,2,1,2,1,1,2,1,2,1,5,5,3,1,1,1,1,1,1
138,u19936,2,1,1,7,2,5,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,6,4,1,1,1,2,['past'],2,2,3,6,2,1,6,3,7,1,2,5,4,6,2,1,2,6,6,1,5,1,3,1,7,3,5,5,2,6,3,2
139,u53436,2,1,3,6,2,3,6,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,5,1,1,6,4,4,1,2,1,"['future', 'present']",2,2,6,5,5,1,2,3,6,1,2,4,4,5,3,2,2,1,1,2,1,5,1,1,5,3,2,2,1,1,1,5
140,u159002,2,1,3,7,1,5,6,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,2,3,2,2,2,1,['present'],1,2,5,5,4,1,3,2,6,1,3,2,4,6,5,1,1,1,1,1,1,2,1,1,6,2,2,2,1,1,1,1
141,u152182,5,1,1,6,3,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,1,1,1,"['past', 'present']",1,1,3,6,1,1,6,4,6,1,1,6,4,6,2,1,3,1,1,4,1,1,1,1,6,2,1,2,1,3,2,1
142,u133892,3,1,1,6,2,4,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,6,4,1,1,1,1,"['present', 'future']",1,1,5,5,2,1,5,4,6,1,1,5,4,6,2,1,3,1,1,4,1,2,1,1,5,2,4,2,1,1,2,3
143,u66050,2,2,2,6,2,5,6,3,3,1,4,1,1,1,1,1,1,1,2,1,1,1,2,5,2,1,5,1,1,1,3,3,4,2,1,"['past', 'present']",1,2,5,4,4,1,3,4,6,2,2,5,4,5,4,1,2,1,1,2,1,2,1,1,5,3,2,2,1,1,1,6
144,u7146,4,2,2,7,1,6,2,2,1,1,3,1,4,4,2,4,2,5,6,1,5,1,2,3,2,2,2,1,1,6,5,2,1,4,1,['present'],1,2,2,6,2,1,6,5,7,1,1,6,5,6,5,1,2,1,1,2,1,2,1,5,7,2,2,2,1,1,1,1
145,u15055,5,1,4,7,2,5,3,2,1,1,1,1,4,4,2,6,2,4,5,1,5,1,1,2,4,4,2,1,1,6,6,1,1,3,1,['present'],2,2,3,6,2,1,5,4,6,1,3,4,6,6,2,1,4,1,1,5,1,2,1,6,7,3,2,3,1,1,1,1
146,u161334,2,1,2,7,1,6,4,2,1,1,1,1,2,2,1,1,6,5,1,1,1,1,3,1,1,1,4,1,4,6,6,5,3,5,1,['present'],1,2,2,5,2,1,6,4,6,2,2,2,6,5,2,2,1,1,1,1,1,2,1,4,6,2,2,1,1,1,1,1
147,u81487,6,1,2,7,4,6,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,1,1,1,present,1,2,2,6,2,1,6,5,6,2,1,6,4,6,4,1,5,1,1,6,1,1,1,1,7,2,1,1,1,1,1,1
148,u200643,4,1,1,6,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,present,1,1,5,6,1,1,4,4,6,1,1,6,5,6,5,2,3,1,1,4,1,1,1,1,6,2,1,1,1,1,1,1
149,u59226,3,2,4,6,2,5,2,4,2,1,2,1,4,3,1,1,4,1,1,4,1,4,4,2,2,1,6,4,1,2,3,4,4,1,1,['present'],4,5,4,2,5,5,2,4,6,2,4,4,5,5,5,1,2,1,1,3,1,4,1,4,6,4,2,1,1,1,2,3
150,u214160,5,1,1,7,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,1,1,['present'],1,1,2,6,2,1,5,3,7,1,1,6,5,7,5,1,5,1,1,6,1,1,1,1,7,2,1,1,1,1,1,1
151,u182588,4,1,1,7,2,5,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,['present'],2,2,2,6,2,1,6,4,6,1,1,6,4,6,4,1,5,1,1,5,1,1,1,1,7,2,1,4,5,5,4,4
152,u29122,2,1,2,6,2,4,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,5,3,2,1,3,1,['present'],2,3,5,5,2,1,5,4,6,1,3,5,4,6,4,1,2,4,4,2,4,2,4,1,6,4,4,3,1,5,5,1
153,u151347,2,1,3,6,1,5,6,1,4,1,1,1,1,1,1,1,4,1,1,2,1,1,3,1,1,1,2,1,1,6,4,1,1,1,1,"['present', 'future']",1,2,5,6,2,1,6,3,6,1,1,2,3,6,3,1,2,1,1,3,1,3,1,1,5,1,1,4,2,1,1,6
154,u181289,3,2,2,7,2,6,2,5,4,1,4,1,2,2,1,1,5,1,1,1,2,1,4,1,1,1,5,1,1,4,3,3,1,1,1,['present'],2,2,2,6,2,1,6,3,6,2,3,2,4,6,5,1,2,1,1,2,1,2,1,4,7,2,2,1,1,1,1,3
155,u80023,3,1,1,6,2,6,2,3,2,1,2,4,1,1,1,1,1,3,3,1,3,1,4,3,1,4,2,1,1,6,4,1,1,2,1,['present'],1,2,2,6,4,1,3,6,6,1,1,6,4,6,3,3,4,1,1,5,1,1,1,3,6,2,1,1,1,1,1,1
156,u7792,3,1,4,7,2,6,3,2,1,1,1,1,5,3,1,5,7,1,1,1,1,1,1,1,2,1,4,1,1,7,6,1,1,2,4,['present'],1,2,4,6,2,1,6,3,7,1,2,2,6,6,1,1,1,1,1,1,1,3,1,5,7,4,3,2,1,1,1,1
157,u107010,5,1,1,7,2,6,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,1,1,1,['future'],1,1,2,6,1,1,6,4,7,1,1,7,4,6,2,1,4,1,1,6,1,1,1,1,7,2,1,1,1,3,2,1
158,u192838,3,1,2,7,2,6,3,1,1,3,1,1,2,1,1,1,1,4,2,1,3,1,1,3,1,1,2,1,1,7,4,1,1,2,3,['past'],2,2,5,5,3,1,3,2,7,1,3,2,4,6,2,1,2,3,3,2,3,2,1,3,7,2,2,6,6,6,5,2
159,u105538,3,1,3,5,2,3,6,1,1,2,1,1,1,1,1,1,4,1,1,4,1,2,3,1,1,3,2,1,1,1,4,1,1,1,2,['past'],1,2,5,5,3,1,4,4,6,1,1,2,4,6,3,1,2,2,2,3,1,2,1,1,5,2,2,1,1,2,1,1
160,u215036,1,1,5,7,1,6,5,2,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,['present'],3,4,2,2,2,1,5,2,6,1,6,1,3,6,6,1,1,1,1,1,1,1,1,1,6,4,2,1,1,1,1,1
161,u12245,3,1,2,7,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,1,1,1,1,2,1,1,1,1,['present'],1,2,2,6,1,1,6,2,7,1,3,2,2,6,5,1,2,1,1,2,1,1,1,1,7,2,1,1,1,1,1,1
162,u87652,3,1,2,6,2,5,4,3,1,1,1,1,4,2,2,4,6,1,1,1,1,1,1,3,3,3,2,1,1,7,5,2,1,1,1,"['present', 'future']",1,2,3,5,2,1,4,4,6,1,1,5,6,5,2,1,1,1,1,1,1,2,1,2,6,2,1,1,1,1,1,1
163,u177496,2,2,2,5,1,1,6,3,1,1,1,1,2,2,1,1,2,1,1,1,1,2,3,1,1,1,6,1,1,6,5,5,3,4,1,"['present', 'past']",2,2,6,2,5,1,2,3,7,1,2,3,4,3,1,1,1,1,1,2,1,6,5,1,4,5,1,1,1,1,1,1
164,u209525,3,1,2,7,3,6,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,4,1,1,1,2,['past'],4,3,2,6,1,1,7,3,7,1,2,5,4,7,2,1,2,3,3,2,2,1,1,1,7,3,3,4,5,2,1,1
165,u136093,3,1,1,5,2,2,7,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,4,1,1,1,1,['present'],1,1,6,6,4,1,3,4,6,1,1,6,4,6,4,1,3,1,1,4,1,2,1,1,3,2,1,1,1,1,2,1
166,u216490,1,1,4,5,1,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,6,5,1,1,1,1,['present'],6,6,6,1,5,7,2,2,6,1,6,2,4,4,2,2,1,1,1,1,1,5,4,1,5,6,6,1,1,1,1,1
167,u125425,2,3,1,7,1,3,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,5,4,1,1,1,['present'],1,2,5,5,4,1,2,4,7,1,1,6,5,6,3,1,2,1,1,2,1,3,1,1,6,1,1,3,1,1,1,1
168,u17714,4,1,2,7,3,5,4,2,1,3,3,1,3,2,1,1,5,1,1,5,1,6,6,1,1,4,2,1,1,1,3,2,1,1,1,"['past', 'future']",2,3,2,5,2,1,5,3,6,2,3,5,4,6,5,1,3,3,3,3,3,1,1,3,6,3,1,4,4,5,4,2
169,u131910,3,1,2,7,2,5,5,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,5,1,1,1,1,"['past', 'present']",2,2,4,5,2,1,4,3,6,2,3,4,5,6,2,1,2,1,1,2,1,1,1,2,6,2,1,2,1,1,1,1
170,u15818,3,1,1,7,2,5,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,['past'],5,5,2,5,1,2,6,3,6,2,4,5,4,6,2,1,2,7,7,1,6,1,5,1,7,5,6,2,2,5,5,2
171,u80709,5,1,3,6,4,6,4,3,4,1,1,1,1,1,3,3,4,1,1,1,1,1,1,5,3,1,2,1,1,2,3,2,1,1,1,['past'],2,2,3,6,2,1,6,5,6,2,1,6,4,6,5,4,5,1,1,6,1,2,1,2,6,2,2,2,1,1,1,4
172,u77939,4,1,2,6,2,5,4,2,1,1,1,4,1,1,2,3,1,2,1,1,2,1,1,1,1,1,2,1,1,3,4,1,1,1,1,"['past', 'present']",1,2,2,6,2,1,6,5,6,1,1,6,5,6,4,3,4,1,1,5,1,2,1,2,6,2,2,6,6,4,2,1
173,u184992,2,1,2,6,1,6,6,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,5,1,3,3,1,['past'],1,1,5,5,4,1,4,3,6,1,2,2,5,6,3,1,1,2,2,1,1,2,1,2,6,4,2,2,4,1,1,1
174,u46875,1,1,2,4,2,4,6,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,6,6,1,1,2,2,4,1,1,"['present', 'future']",6,6,5,2,6,6,4,5,6,2,5,6,1,5,5,6,1,1,1,1,1,5,3,1,4,5,6,1,1,1,1,1
175,u47228,6,1,1,7,2,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,['present'],1,1,1,7,1,1,7,4,7,1,1,7,4,7,3,4,4,1,1,5,1,1,1,1,7,2,1,1,5,1,1,1
176,u147287,2,1,1,6,2,3,6,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,6,4,1,1,1,1,['present'],2,2,5,6,5,1,2,4,6,1,1,6,4,6,2,1,2,1,1,2,1,2,1,2,5,2,1,1,1,1,1,1
177,u4596,3,1,2,6,2,5,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,3,2,1,1,6,3,1,1,1,1,['present'],1,1,2,6,2,1,6,4,6,1,3,2,4,6,4,1,3,1,1,3,1,2,1,1,6,2,2,3,1,1,1,5
178,u108665,1,1,2,6,1,2,7,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,2,3,1,1,1,3,"['past', 'future']",2,2,6,3,4,1,4,3,7,1,1,2,4,5,1,2,1,3,2,1,2,4,4,1,6,2,3,5,5,2,1,5
179,u19484,5,1,1,6,3,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,7,4,1,1,2,1,['present'],2,2,3,6,2,1,6,5,6,2,1,6,4,6,3,1,6,1,1,6,1,2,1,1,6,2,2,1,2,1,2,1
180,u40930,1,1,3,7,2,5,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,5,3,1,6,4,1,1,1,2,['past'],3,4,2,3,2,2,6,2,6,1,5,1,4,5,3,2,1,3,3,1,2,2,1,1,7,3,3,5,5,2,2,3
181,u18683,2,1,3,6,2,4,6,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,2,1,4,1,1,5,2,4,2,1,1,"['present', 'future']",2,2,4,5,2,1,5,4,6,1,3,5,4,5,4,1,1,1,1,1,1,4,1,1,5,2,1,2,1,1,1,1
182,u69850,5,1,1,7,4,6,2,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,7,6,1,1,1,1,['present'],2,2,1,7,1,1,7,5,7,1,1,7,4,7,2,1,5,1,1,6,1,1,1,1,7,2,1,1,1,1,1,1
