,avg_labeled_utterance,self_mentions,code_glosses,transitions,frame_markers,situation_dependent_references,place_time_svo,explicit_references,adverbs_of_degree,chronological_markers,engagement_markers,deontic_modal_words,boosters,causal_markers,idioms,attitude_markers,hedges,evidentials,figurative_language,negative_connotations,endophoric_markers,pleonasms,emotional_self_disclosures,positive_connotations,transitions_chronological_markers,slang_and_colloquialisms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
self_growth,0.034876177049606154,0.09030628827510442,0.04434307630206064,0.05485611762103453,0.013686276959993846,-0.0333288997766143,-0.062053945195810783,-0.07195458825737301,0.07283821923514829,-0.05954813328809537,0.06092864235285021,0.08316373314027808,0.10281708322368119,0.04530487229995777,0.05469225642719462,-0.0436638031981214,-0.019805092491691875,0.010177377509512498,0.03266159169808498,-0.022201716773690223,-0.02858660892923499,0.03668995665715213,-0.014168290482836868,-0.022288091792873645,-0.010065579505899072,-0.010065579505899067,-0.06232206891696231,0.32461770647674887,0.1895103339575286,0.025585284873322654,-0.016292391554077124,-0.04863746259949996,-0.02988813821906462,0.17734480966557029,0.07548867401152289,0.05068647588578683,0.057467326500657404,0.03451539001389535,0.3265519579976566,0.291984672512749,-0.004636546852701493,0.029191935068653512,0.40141206378532845,0.1476845975614512,0.09579355792032962,0.6008425669783933,0.11846701511651546,1.0,0.49863909056523664,-0.05773036816494763,0.008637546426757785,0.15247964087023586,0.09190929143495256,0.14295506807771352,0.07241899436901744,0.07609179794419248,0.1471845605453227,0.11678428513856168,0.09189226953759774,0.1916266161671522,0.15860425181083349,0.06385533885809067,0.136203951711435,0.042473516562232,-0.1808040715973959,0.20856537804901507,0.14884047275316487,-0.18874393284418867,-0.07656787732381128,-0.036417581562059355,0.04714870649812847,0.19461487382414744,-0.13934039606945672,0.12911087474471986,-0.06565789822035831,-0.10169312697127819,-0.01795651524818255,-0.0803698812974919,0.029587352207324252,0.0300289143408937,-0.09479855231566273,0.018563753883242905,0.0951640117083782,-0.010550126793417972,0.24225406156112467,-0.005396101311979384,0.2104928931875985,0.051913009086288445,-0.03693969389956384,-0.09440698063195652,-0.026230498654499657,0.023686634897145842,0.05243948263716219
self_responsibility,-0.07237652997947432,0.14848396686144258,0.056596346658134504,0.05838453749906981,-0.04062897417333298,0.06105632105856784,-0.08417548834617161,-0.05647977908639549,0.02933415828020327,-0.003584878282604834,0.1599506707591323,0.14438310704772803,0.031114558295619394,0.05133872367906828,0.09079915076381535,-0.02639836678735141,-0.011582356046481394,-0.021876502258699783,-0.027682994228485414,0.0860945361950166,-0.049027608276665684,-0.023372090567762904,0.04192174843079272,-0.0053718419915353,-0.017263023057910443,-0.01726302305791055,0.00825766132717725,0.3590951603688949,0.23705716954133654,0.11678818082285009,-0.005020914996298862,0.1391975668926242,-0.05264915607954709,0.29201488429443107,0.13284817423989478,0.06744800393280982,0.3687676387966943,0.07586490059049811,0.2332707046407226,0.18414573751416854,0.16986246249652842,0.17172861417252894,0.6034078061132857,0.14999158206656754,0.21163555414988144,0.6949924630348332,0.17163773450771996,0.49863909056523664,1.0,0.019580983181065673,0.045504553504352355,0.3459465021577537,0.0055128748983677605,0.02071416520262629,0.02560792886309214,-0.014728823414422632,0.020778151524736582,0.16045461976636888,0.20586147730014226,0.18754398651384338,0.10279428104375682,0.004400162131573503,0.100690518447429,-0.0666067018691782,-0.07038249971997296,0.039750948184369916,0.04133356957515884,-0.016818218494259216,-0.06490880374058218,-0.01658017296738272,0.09365901136072174,0.21219411956958198,-0.21261991314631015,-0.016530498906058382,0.06944229021431246,0.15495641557262674,-0.02726117472697376,-0.10929714635399071,0.02958743377288153,0.034768330947008395,-0.11712024419340966,0.008851902069260481,-0.011392037901307822,-0.0747405311342187,0.2544847242432523,0.09197288187444358,0.14441144037842896,0.011727408211950358,-0.07189048368464211,-0.09894998899464852,0.01659547484150598,0.012451494576660263,0.17603464989729053
ext_responsibility,-0.042370295606268246,-0.030015587865877227,-0.06085501094549723,-0.02367285602730374,-0.08624754730714798,0.034909748241996406,-0.06449230133650438,-0.02256599482800611,0.025388290399719196,-0.09239415916144157,-0.08420857279835409,0.06180171534840916,-0.05985906878171803,0.04860860238789114,0.12132705673400251,0.0064241712366159805,-0.0026156492790460066,0.02680591677761888,0.022747868128370936,0.006373322273431989,-0.04981317088979809,-0.026146169131453047,0.04426961749710761,-0.043799259316285116,0.026706878506352005,-0.01978029034717633,0.08553602987007823,0.07845176765623703,0.10905659812894793,0.08985710265109736,0.08433433797204207,0.11699710431911384,-0.0343219775852481,0.19696677131169846,0.1954122242027265,0.03407126135340766,0.20155992349675603,0.14827766948805318,0.0941591078248298,0.13215167411054152,0.3006250326562182,0.21502455778560042,-0.039622344793509845,0.15507912838888968,0.26966839528314,-0.05061183847980253,0.2679262429399928,-0.05773036816494763,0.019580983181065673,1.0,0.5702546936416828,0.12597206818449136,0.03917312425232281,-0.00042660879491594706,-0.02761026826487245,-0.0448142762636747,-0.014027408837333161,0.21058796827043086,0.1694966628100355,0.12251348874701344,-0.038844069595087787,0.036502985902712774,0.0844407018929129,-0.022522373175282002,0.020555707926190235,0.09760861115257467,0.020226831604963844,-0.05959086885802935,0.07987626957335711,-0.006234749221819149,0.053302817467168306,0.15027331877458508,0.03842166264634438,-0.0014673397659692871,0.040938707925834504,0.1837015454708501,0.07119035699255867,0.0421546184995892,0.015450146038051503,0.016483138133640152,0.03331141393474604,-0.00018576000667522614,0.034910456907665054,-0.08376461925589705,0.2188166154167827,0.06224601048032932,0.03571149210383365,-0.0067879063038409505,0.0033381392788265816,-0.07480605046951985,-0.04464270513930776,-0.003898022494546269,0.3202274665905444
other_reliance,-0.028886021783664846,0.048780448699432974,-0.055348279577274166,-0.05108494862895434,-0.06069522436849488,0.058795518967384025,-0.04799702692558019,-0.015362993220629114,-0.04669475845086096,-0.09918376341579567,0.04294983274628056,0.08624463686569282,-0.025384186105513337,0.014670984974863696,0.06541671747817325,-0.0026556102258374903,0.013075041621251945,0.03935589300051551,-0.023216261897066562,0.04483523882175234,-0.04182088180596305,0.01483711412107452,-0.020727551251079068,-0.005772648387703887,0.046630672572769725,-0.014725475549295753,0.01229653303038989,0.1516302589468516,0.10688463559529555,0.07067841876544734,0.015017995688798252,0.04867484603639867,-0.04876662064580938,0.20438878393427906,0.14280756794556343,-0.0413392393710563,0.014345624320619067,0.13465176881301996,0.32561059386602764,0.295556431872364,0.2649983286387288,0.28552309509318824,0.08018767401283511,0.4022990824035846,0.46254293222357923,-0.0030227694157040443,0.4067712739892437,0.008637546426757785,0.045504553504352355,0.5702546936416828,1.0,0.3028913413136314,-0.017607729690076963,-0.043201460554959124,-0.0224681698077668,0.09859710326785402,0.20936490167630778,0.13822238592839844,0.030730330167372113,0.2678555076811148,0.037048152075055366,-0.055829675356762656,0.009670347664074371,0.01756578116196844,-0.0243373555185497,0.10287114871539543,-0.035575700733623296,-0.10391894517258747,0.047319695245447345,-0.010450533819299924,0.07102923697372922,0.09066738176788766,-0.015875638208121524,0.1699023046975859,-0.046476942517686394,-0.06502138048521343,0.04155504558318685,-0.012862023444080304,-0.025862060771513918,-0.025795849332839668,-0.02068809327394245,-0.024433737071290946,0.09495719077270613,-0.08555581772794817,0.454809183541166,0.02993234835398695,0.060874799769496744,-0.016290429387172626,-0.033700603818241394,-0.10700649176659997,-0.06319842057287486,-0.036705152474807996,0.11264804576387254
accomplish_tasks,-0.11112965505474054,0.030333635715395317,-0.029067081197507737,0.002401836977270248,-0.014045226227246882,-0.03658629356803809,-0.05108758543229314,-0.00931400463101573,-0.033186278778101604,-0.008277965522681414,0.0373788619857605,0.1271464329953079,-0.04508543835268304,0.002430685180616821,-0.03937417576429781,-0.06876390679918176,-0.03527779746800191,-0.01309824219190708,-0.06040657150065799,0.032987632471251783,-0.04885683251151685,-0.027095816287365404,0.004449724121681471,8.899322776766213e-05,0.005701981163784481,-0.01919749990077656,0.1619788565054829,0.18189774536000167,-0.03543257134135224,0.06977377645557897,0.14008208494394275,0.12614489686120195,-0.029085304966250287,0.13284972189526062,0.1127508246667461,-0.0957674610836253,-0.0005483252304730821,-0.010322527565566245,0.18142577531349963,0.05610798946329521,0.1200058425469694,0.19171957563854972,0.2261447847564287,0.2020485222512273,0.3567704558338772,0.3812766864033934,0.23244348633452933,0.15247964087023586,0.3459465021577537,0.12597206818449136,0.3028913413136314,1.0,-0.2008765254805495,-0.10466951385150912,0.0249470500256986,0.09272930092838759,0.09282531677677676,-0.014648672245644189,0.020779221347819298,0.09522551579778842,-0.03314552881000634,-0.0914615348200421,-0.11632388091327217,-0.06613391033441476,0.109834483377831,-0.029632847990199617,-0.11692489093413296,0.05789705971809173,0.09941861633814733,-0.0419930628938418,0.1110845627911459,-0.10632588125742982,0.03518543928309386,0.025544526984456487,0.1093109718280765,0.04237559304196961,-0.11924606998200558,0.13097763411560803,-0.02253039586608239,-0.018631350187477795,0.1162104939213241,-0.018295518363537263,-0.10339159028955935,-0.10071263760663662,0.24398357263309953,0.05464258348607076,-0.05598437762971115,0.007793219960520719,-0.10380413179658692,-0.11309443236686299,-0.007499471818837255,-0.035802488651993924,0.09139286564201175
implied_meaning,0.5384430484734567,0.1465803777798212,0.00894320990831459,0.059695111014524585,0.07236363342622211,0.050411914713714624,-0.051699919779824514,-0.12864502032131125,0.05474208202165737,-0.03495123886961615,0.11365421406124952,-0.03892886599680624,0.10839789821490861,0.06301451001678618,0.0116174628518844,0.0772560262908948,0.17504578368168083,0.0016976878515666148,0.08173632637894195,-0.013024678038792962,-0.006052890053252586,-0.0016616608381724387,0.015928976373794757,0.014860335627734983,-0.032208282824311256,0.011316423695028248,-0.4794280544037422,-0.03888857392764902,0.2592024453508954,-0.34194314739453263,-0.28403437517496893,-0.5861308194373402,0.45391582599306035,0.0816455563884139,0.0007211639593157725,0.13548015524494014,0.04229490285173158,0.04545465697430846,0.034527467112662934,0.06863681565628175,-0.009372886019610638,-0.07696376820158438,0.07660782428021441,-0.025009551486449535,-0.024045823062557828,0.03897901374630722,-0.06621261163290287,0.09190929143495256,0.0055128748983677605,0.03917312425232281,-0.017607729690076963,-0.2008765254805495,1.0,0.41454352580697224,-0.06311135384446753,0.15100787713526861,-0.10080318461363909,0.3615677468028363,0.19299085364551072,0.114682170579582,0.16588883338132232,0.23393764907028947,0.34421517336274915,0.5243369727245237,-0.6210706507290451,0.5211523323408753,0.4136360820772074,-0.5298488461483508,-0.3010110119082931,-0.16004178335205396,-0.013688840661534758,0.29874555341777953,-0.2809779202179579,-0.10867499052616611,-0.5637620849347824,-0.26599104498563697,0.03765150231829767,-0.39174496444853185,0.12286978041850054,0.11695976993948198,-0.4079394848439223,0.0948990769649015,0.6570504627355058,0.289906295375299,-0.04527197486426688,-0.4820246614096442,0.320051272487975,0.24211383286228053,0.24364366359411294,0.01285863272132301,0.029419989754394433,0.11155544471581155,0.10119718952851577
creative_text,0.09598869205093802,-0.017952618585582284,-0.007618866737710362,-0.0006028675483660014,-0.026728608691222858,-0.012349410165121212,-0.020321417930979444,-0.07121588048963007,-0.00040469649744734944,-0.010970493903386537,-0.05078353127136651,-0.047581265968430146,0.035866160735205835,0.016513403293159534,0.07641296438387966,0.00296072393054716,0.010319854717021322,-0.031742894320760655,0.2101191007340049,-0.028463068261574583,-0.017856607303155633,-0.02680905821650059,-0.018164046648892287,0.010570572143938216,0.014435301654386652,0.04177488812102792,-0.2039744373193019,-0.016032105286999106,0.1690894635899191,-0.07936601814512032,-0.017096582923769813,-0.21099926964376192,-0.043790527757927446,0.007978011375533807,-0.04546127864401375,0.04575402320915367,0.027879525626550185,0.06712892241351107,0.020175368211154763,0.07600886661868603,0.009804070538503585,-0.042179028682717924,-0.00995044267844178,-0.024023200702092875,-0.03778287039148405,0.031469743318115084,-0.028515948941027942,0.14295506807771352,0.02071416520262629,-0.00042660879491594706,-0.043201460554959124,-0.10466951385150912,0.41454352580697224,1.0,-0.0512329364990265,0.029111427038549006,-0.10423192620060516,0.06634078421533783,0.15554073785490027,-0.014665371963735494,0.13566999404493005,0.6831275389433576,0.6638006060524426,-0.04531553256936064,-0.4443636840985473,0.2190551344661616,0.9215210475078747,-0.1440427899179718,-0.1430429641435411,-0.011821160649972897,-0.033954932548718356,0.37968760143910435,-0.15999921374284953,-0.07063188810491552,-0.2346315667422768,-0.08633980716514307,0.071183924177231,-0.19352860716696768,0.2242901946137816,0.22262449168199458,-0.24423924733820937,0.22442588169285535,0.23762433024122723,0.17132280537447353,-0.031190879085395563,-0.06911519865176306,0.5188056292161911,0.5301573350746666,-0.021756786497979172,0.00837691025861884,0.0480711320699999,0.003193564170999495,0.040899869271937166
repetitive,-0.026849429074219628,-0.003872369757941843,0.006841994148654424,-0.011880571806706635,0.009532659607307422,-0.03653536769735857,-0.034485124390262516,-0.014479146746186581,0.011304834062960572,-0.0003518716361023995,0.028126231139120945,-0.008473586821950378,0.021394115806505173,0.14827528818633492,-0.01458503908377974,-0.021602740038296337,-0.05152307916022486,-0.026734326480808108,-0.02758505340624798,-0.015885320899921927,0.030103274039986368,0.16510762602934836,-0.0101374070851082,-0.015947122197157246,-0.007201918758118992,-0.007201918758119014,-0.06936443016638255,0.016145765304067604,0.024799690507297602,-0.05421728026362417,-0.07804273506698144,0.015700689350132815,0.007445591555223645,0.05982838349815359,-0.017166643082678422,-0.048016074009353746,0.019343249444311768,-0.05457752727960202,0.027267118714696857,0.005970788221000541,0.009154879757282158,-0.014776341098370002,0.015030813932367482,0.05183227615831588,0.03290922160965553,0.06990879805416257,0.012271009171023249,0.07241899436901744,0.02560792886309214,-0.02761026826487245,-0.0224681698077668,0.0249470500256986,-0.06311135384446753,-0.0512329364990265,1.0,0.09110359809474991,0.009775470418299168,-0.05039223498079562,0.063923085304433,0.029190214139098947,0.0173327916358747,-0.0368672584840756,-0.012024960748497682,0.01388064978810913,-0.011689402623812864,0.00669128307611344,-0.044130810138770855,0.0038433173674507584,-0.0834542281698048,-0.2296387535072703,0.2722269184445319,0.037489543781250606,-0.016087663304820643,-0.060157679521739844,0.0250293320322354,0.09321177909492387,-0.08565831707848935,-0.05591007411937052,-0.07384316861984186,-0.07443471398499395,-0.04660474234506939,-0.0616563856417851,-0.02663998522020674,-0.05940678930032471,0.013623037011971838,-0.04467494329984623,-6.349636038082276e-05,-0.05083614396844218,-0.08427588303839656,-0.08542142474737163,-0.0570479067926589,-0.03238245754933012,-0.04673267021732204
point_faults,0.14511423502137907,0.07185349112576499,-0.037153112804271984,0.0126396433067361,0.0724734292781563,-0.018589888928521217,-0.0911909101668645,-0.00854182891279961,0.032898014418669734,0.02013729471263837,-0.03301490251397971,-0.0057617250508870035,0.0053045282611064,0.031036119395837086,-0.01915486348732644,0.003128703840848579,0.018432700890349946,0.0043046073960250775,-0.012352458389856543,-0.10232284935293001,-0.023727694676681392,0.04062576237647844,-0.02198041030740873,-0.012432991680138951,-0.04639005109066877,0.008444524666622905,-0.09909636572193406,0.015458861261302503,-0.02606775508824445,-0.12537313217486568,-0.0603328241763067,-0.2187706353911825,0.15004866535617245,0.026457275541493578,-0.08308045512811958,-0.027193090982284424,-0.17483170753701707,0.0014852035811467974,0.19704805818523355,0.1254700538670703,-0.022878033922937923,0.08677273229938817,0.07721388204976999,0.12463728072542837,0.1140136386564408,0.06543867644394731,0.07977414789955922,0.07609179794419248,-0.014728823414422632,-0.0448142762636747,0.09859710326785402,0.09272930092838759,0.15100787713526861,0.029111427038549006,0.09110359809474991,1.0,0.412639661767957,0.1593603669032228,-0.13375437846145305,0.2566573288259102,0.04996003799415105,-0.09848782619970052,-0.045583407209525265,0.27453029860128236,-0.1418517539414064,0.16831138757227007,0.02055879221338794,-0.18764978456523007,0.000708603563237112,-0.10140640046288343,0.03823447803506935,-0.023059558844272167,-0.010593465693089138,0.24830036381831172,-0.2247940161768967,-0.332757146069941,-0.054392617771674104,-0.05765141098088318,-0.007040393471166517,-0.00785835324658141,-0.07448584699516504,-0.015102132122252749,0.2587374751487268,0.032104695530586924,0.17597855886958183,-0.16213779674578305,-0.04517244163963967,-0.029475456575375043,0.01629353270250966,-0.08323888471964165,0.010259100380002299,0.04183643553275431,-0.06653807453142689
tactful,-0.12456217127312355,0.07177285383541764,-0.0021147669807963228,-0.021232759506275532,0.04352429612800979,-0.03840001193556354,-0.035202171028870556,0.007515410371813901,0.021350851706559593,0.03357761874519371,0.0546343822371192,0.022656335115035724,-0.011537713789208523,-0.01873869500804675,0.021374428032718728,-0.0227908392819992,0.010014874373906598,0.00802155540044691,-0.035014374907144,-0.09750395596933895,0.015832245336449207,0.015988240426071793,-0.022533622829546185,-0.0378441833862849,0.0015308630371183177,-0.07904087575858297,0.12633326446023543,0.15222753372665107,-0.062050849476698054,0.16961282157495727,0.045767314003369204,0.007055764310904136,-0.12319210013858778,0.06954985097446903,0.07039894057909624,0.01681940653277815,-0.2505643312183234,0.0749780550767796,0.4212537522347252,0.37018751740358086,-0.08005505318104333,0.15786663634650913,0.10210914284275305,0.29404089254074145,0.21676910083959958,0.07848533103795376,0.23978791581457823,0.1471845605453227,0.020778151524736582,-0.014027408837333161,0.20936490167630778,0.09282531677677676,-0.10080318461363909,-0.10423192620060516,0.009775470418299168,0.412639661767957,1.0,0.17104499955638275,-0.1941250663874631,0.39846860072720897,0.14738175408136214,-0.21921105446833425,-0.1463397193307453,0.02074136932555159,0.0606013440870274,0.0064272032622875435,-0.09157424344752794,-0.031952893773477785,0.1653553621804533,0.029349932671617375,-0.026760186641437485,-0.12373618821169251,0.024139211435382134,0.7665532449657402,-0.10005296191641663,-0.46673209925408327,-0.02364249544187555,0.065509120740223,-0.06389393005044712,-0.06595684522286559,0.06396286021745944,-0.05683556312692894,0.11774752463144082,-0.09578237507011628,0.42793855534062747,0.1341070912778277,-0.048824298605819966,-0.0937378384687954,0.011111388656437822,-0.019620287133494577,-0.029917013131234238,0.006780814991191529,-0.01047232946212082
critique,0.20832372663991297,0.0814067143051268,0.019637357081248117,0.038269001498214716,0.027155340761176216,0.009124517573767716,-0.06705419940945763,-0.10366914078062033,0.06326245781108747,-0.08473797273758982,0.05932556269192091,-0.009676927921007595,0.03927411238071609,0.03574751407920431,0.050823155396398756,0.04638384173243031,0.15440066701099028,0.02544472765497967,0.00719321769252992,-0.042491655357506465,-0.026922853841394378,-0.0290332995144657,-0.027116556901364365,-0.03005948919230451,-0.01926441723844921,0.04986626663158381,-0.15029099910624596,0.27249561629089825,0.21198995978434976,-0.08519803185352001,-0.15594565821158754,-0.21877817925571513,0.14662400633953349,0.2600217642810021,0.17546398668104374,0.04860672879663811,0.16595478824180218,0.08670326501092224,0.19533588077513694,0.22138850236415755,0.080623534890016,0.06859466548846099,0.13884798114262414,0.13211401236524686,0.16720012085343536,0.11909065669618273,0.12838921312341006,0.11678428513856168,0.16045461976636888,0.21058796827043086,0.13822238592839844,-0.014648672245644189,0.3615677468028363,0.06634078421533783,-0.05039223498079562,0.1593603669032228,0.17104499955638275,1.0,0.29479812167247227,0.45227812497258885,0.02705599364117584,-0.08281152440485257,0.06959862778567116,0.24595328521459262,-0.31442953979116983,0.3464049221476063,0.10977666766492174,-0.36287711808445866,-0.0632396043183228,-0.04653971484771095,0.04120206768166475,0.12924907503117888,-0.1073870599913177,0.14642174385906132,-0.3969534151366758,-0.16787929495314952,0.030431916347308526,-0.1687017082170086,-0.07609390591815014,-0.07855430750217023,-0.16215936529140704,-0.09461805805375607,0.5266610025815345,-0.008576947566616205,0.1810535389185905,-0.1606362589090805,0.09770057240418965,-0.023434644737397772,0.09649353343679266,-0.07277896769607324,-0.09464222422065825,0.010492564058624388,0.10107688050065254
challenge,-0.018841914760401028,0.026025308367186188,-0.027808946997733952,0.03168271931968951,-0.033240106437914495,0.051776349803813,-0.05022971183299001,-0.07621872331426355,0.008504590402189937,-0.09562407472303654,0.14151623684699408,0.08671758970947045,0.022510344136376637,-0.0021730417062070908,0.030650063721937484,0.09073744657788481,-0.00029042918259511745,0.0011023009130956864,0.022382505253861585,0.14959262504638798,-0.03723785587380142,-0.0272400830765505,-0.018456080617469426,-0.013933002507850257,-0.013111754523063965,-0.013111754523063969,-0.09587657784867676,0.18868904084653806,0.3019021783388585,0.05903596016115951,-0.12938717387740342,0.0614779678773219,-0.04694697991393602,0.41469364077925214,0.18136576922816003,-0.09522687947231796,0.5112764895770417,0.10237509637245507,0.04732701792159737,0.030148249558766292,0.18055097111021834,0.05502276084913548,0.09337857301643564,0.060566848592743874,0.11141577864987647,0.09802312202395215,0.10338368681770946,0.09189226953759774,0.20586147730014226,0.1694966628100355,0.030730330167372113,0.020779221347819298,0.19299085364551072,0.15554073785490027,0.063923085304433,-0.13375437846145305,-0.1941250663874631,0.29479812167247227,1.0,0.1464593601641665,-0.06539194978140822,0.0766716266410437,0.23731219023615663,-0.02903144166624249,-0.21647840915506875,0.21941049037413665,0.18310642837394958,-0.175790563769392,-0.04138694889614279,0.067660769335788,0.05440798458049965,0.2514498457430189,-0.09531644265480187,-0.17204504169443338,0.04094759930704137,0.2743959816268371,0.11360525360102894,-0.10446322351514103,-0.11257535074040695,-0.11440851923514637,-0.11776520281947324,-0.11255952187099424,0.05152518412856896,-0.057110118765594235,0.08072187594134465,0.05111572860044787,0.32208623597136665,-0.020258924821313844,-0.056873633673280646,-0.08626938354681543,-0.1219626219715316,-0.0874526789100724,0.03831424566483413
conflict,0.03521602851919035,0.10217711119692169,-0.008540682519584918,0.02638587963976866,-3.9799016022955535e-05,0.006737436183429179,-0.08866267797057606,-0.1049039208494326,0.010372049709793121,-0.034703003751947806,0.10255100241278,0.11525303040125119,-0.004006102071007709,0.037915147469941214,0.05595628891734231,0.07538712696919561,-0.0015182240434704378,0.013993481674129057,-0.03360013498919306,-0.0006281413632792703,-0.030475585135139788,0.02452480488008157,-0.025789862668611042,-0.02813336669388363,-0.01832189377057055,-0.018321893770570533,-0.098529578856379,0.2989365689521552,0.17007296987070158,0.05102955473392138,-0.11172135203094487,-0.037409681656798026,-0.04728617175693493,0.3124930119672523,0.07116267805699389,-0.05707544812348958,0.11179034380761146,0.08164898176613027,0.5248860331823612,0.4583304334206688,0.10028473664010114,0.23341715612681455,0.18941402117770872,0.5369764895534574,0.34796309478825477,0.10049492681414347,0.43661802531189803,0.1916266161671522,0.18754398651384338,0.12251348874701344,0.2678555076811148,0.09522551579778842,0.114682170579582,-0.014665371963735494,0.029190214139098947,0.2566573288259102,0.39846860072720897,0.45227812497258885,0.1464593601641665,1.0,0.1336202207476928,-0.10754879137930391,0.06499373367626148,0.10058014573844672,-0.2082704879763895,0.2390046636980064,-0.010765190450317203,-0.27376166264113616,0.015415839237624148,-0.035010391184124856,0.09038943651379888,0.17415147079514956,-0.1209291630068927,0.3538749299722471,-0.20941096251806698,-0.223013167446265,-0.022445839055764066,-0.11405354336723789,-0.08148200246211518,-0.08160455048200059,-0.1202165297466584,-0.07452747810751763,0.25288443304502356,-0.049455677456656785,0.5593636874310918,-0.009975778445877463,0.1198758625219374,-0.05861135744612931,0.016864478250180115,-0.1007079075287491,-0.08139252312232767,0.007315684135726834,-0.028121849009417377
build_connection,0.04549409373708667,0.39742664869227795,-0.015305043536255903,0.11060760874871078,0.00827316534672752,0.008095850731651713,0.027292118002951726,-0.03995362461833904,0.05158320041223117,0.01473485504358552,0.13022325200134074,-0.017395341920203852,0.07799563686290095,-0.038267439143003366,-0.01926174641793229,-0.008366672392917706,0.0713807842640416,0.011022010741706991,0.023321954713588694,-0.029301764368191298,-0.010141831158746726,-0.008459460083247054,0.05739369804552757,-0.02941576187951938,-0.013284523981526717,0.026849989557828805,-0.18934596515311622,0.032578953734764035,0.4129662956445019,0.07049324844480091,-0.039128142590116405,-0.12647746914176616,-0.0001416585403768756,-0.0399831489548514,-0.07599804122422152,0.5609216950648119,-0.04471652143348929,-0.015523561169255738,0.19950525849887643,0.3397880559797147,-0.04819643368921748,-0.006776527433931146,0.16424993874184352,0.15043948677157185,0.1344753883673112,0.1253410115649347,0.06912649058478268,0.15860425181083349,0.10279428104375682,-0.038844069595087787,0.037048152075055366,-0.03314552881000634,0.16588883338132232,0.13566999404493005,0.0173327916358747,0.04996003799415105,0.14738175408136214,0.02705599364117584,-0.06539194978140822,0.1336202207476928,1.0,0.14674689362841342,0.26873621351449767,0.009210792808647117,-0.2289541494345649,-0.015819264972470617,0.11494851392752023,-0.043131873174699055,-0.2544430684888002,-0.060180866283586244,0.05873537493182967,0.35869141613517536,-0.4962021493826091,0.10996620515369879,-0.163956899023413,-0.19336236832161602,-0.011127846452995183,-0.20082344296745316,0.259954007407885,0.2530297762078441,-0.23405464026062892,0.2418594602420613,0.12491717292361257,0.17344973502917932,0.19479796102265692,0.01754327428814406,0.3232128797526836,0.21201733814792992,0.1277853101953098,0.09987212890576841,0.15076873261149348,0.11252134407765413,0.049133229034555685
vividness,-0.032971745750802715,-0.04141911677112475,-0.0015599258155877787,-0.027158638747215125,-0.0659345398512219,0.034212822991847754,0.005845193436500839,-0.01802183077168612,0.00017710690578230155,-0.028516434358698765,-0.08103125246526953,-0.11808670101507537,-0.0046583681727363,0.00205756943323349,0.03149459615038486,0.04836543182416273,-0.020607047876725036,-0.05074143170653508,0.20198453883548947,0.03426049096348095,-0.00918813936428572,-0.02535639324805108,-0.001867776228538826,0.056931620517449516,0.04606323220289842,0.06975831049657044,-0.14125905627963434,-0.07647124943501481,0.14643298602970578,0.09984603358675073,0.17650061143545756,0.025309211236653577,-0.1581806711461881,-0.0490471750877478,-0.09993668113921274,0.15100485213266204,0.05658657263302725,0.034829185132654344,-0.033655462809885774,0.043501766181281785,0.04303688149054064,-0.060400173217412756,0.004152760577332351,-0.03516700901436602,-0.06476300651266254,0.040598567476082655,-0.015527186964828923,0.06385533885809067,0.004400162131573503,0.036502985902712774,-0.055829675356762656,-0.0914615348200421,0.23393764907028947,0.6831275389433576,-0.0368672584840756,-0.09848782619970052,-0.21921105446833425,-0.08281152440485257,0.0766716266410437,-0.10754879137930391,0.14674689362841342,1.0,0.8432001101302984,-0.2601578232260452,-0.2670239556566643,-0.039569888785127134,0.6411894844478644,0.1293375016737284,-0.1901792219555123,0.017852845848556686,0.017631769279869886,0.494831621527313,-0.19879893457583442,-0.2172606264589309,-0.0007770928820575516,0.10496703588254103,0.05162685070045738,-0.13845473184084042,0.41482903728565773,0.41264205666083237,-0.2083440358351464,0.39597071882696255,-0.016622176939686695,0.22090191826438865,-0.06826605426438172,0.1284645709190824,0.5983628733431176,0.7015046123375263,-0.058907704008536114,0.05919573203166822,0.15475556733365659,0.0656758694509386,0.0968906632637128
