,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,transitions,self_mentions,hedges,code_glosses,chronological_markers,adverbs_of_degree,attitude_markers,place_time_svo,engagement_markers,causal_markers,explicit_references,boosters,deontic_modal_words,always,therefore,situation_dependent_references,then,frame_markers,negative_connotations,self-mentions,evidentials,emotional_self_disclosures,positive_connotations,idioms,endophoric_markers,additionally,slang_and_colloquialisms,and,purpose,figurative_language,pleonasms
571,u26759,成年人需要更多锻炼，如散步、跳舞和安全的性生活等。,1.0,成年人需要更多锻炼，如<code_glosses>散步、跳舞和安全的性生活等<code_glosses>。,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,u211898,烛光在日光下显得很黯淡。,1.0,烛光在日光下<place_time_svo>显得<hedges>很<adverbs_of_degree>黯淡。,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,u34272,从卫星照片上，在无云天气下鸟瞰欧洲与非洲。,1.0,从卫星照片上<place_time_svo>，在无云天气下<place_time_svo>鸟瞰欧洲<explicit_references>与非洲<explicit_references>。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,u91823,但如果我们看看积极的反面事例,3.0,但<transitions>如果<transitions>我们<self_mentions>看看积极的反面事例,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,u59265,神经功能诱发刺激仪是用于神经系统科学研究的刺激发生系统。,1.0,神经功能诱发刺激仪是用于神经系统科学研究的刺激发生系统。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,u192059,事实上，在这个年龄，大脑在很大程度上控制着自身的发展。,1.0,事实上<code_glosses><boosters>，在这个年龄<place_time_svo>，大脑在很大程度上<hedges>控制着自身的发展。,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,u208584,报纸对这一事件的报导近于实情。,1.0,报纸对这一事件<situation_dependent_references>的报导近于<hedges>实情。,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,u186299,或是这个故事和什么有关。如果你过分强求，,5.0,或是<hedges>这个故事和什么有关。如果你过分强求，,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,u8557,如果您能安排的话，我们想请您参加星期四上午举行的演讲比赛。,2.0,如果您<engagement_markers>能<deontic_modal_words>安排的话，我们<self_mentions>想<frame_markers>请您<engagement_markers>参加星期四上午<place_time_svo>举行的演讲比赛。,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,u6294,他渴望出人头地，在某方面与众不同.,1.0,他<situation_dependent_references>渴望出人头地<idioms>，在某方面与众不同.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,u36222,与此同时，史蒂夫冲向罗尼，他的头垂挂在副驾驶舱门前。,1.0,与此同时<transitions>，史蒂夫冲向罗尼，他的头垂挂在副驾驶舱门前。,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,u184162,他们想顽固坚持。他们想依靠未来。,3.0,他们想<frame_markers>顽固坚持。他们想<frame_markers>依靠未来。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,u115746,她得了病以后，“她高兴地汇报说,5.0,她得了病以后<chronological_markers>，“她高兴地汇报说,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,u116258,"H是代表栖息地破坏, 这包括因为大量排放温室气体而产生的气候变化",1.0,"H是代表栖息地破坏, 这包括<code_glosses>因为<causal_markers>大量排放温室气体而产生的气候变化",0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,u121645,我们在印度的海得拉巴市开始了这个实验，,1.0,我们<self_mentions>在印度的海得拉巴市<place_time_svo>开始了这个<explicit_references>实验，,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,u92130,左边这个人是照片中的很重要的一部分,1.0,左边<place_time_svo>这个人<explicit_references>是照片中的很<adverbs_of_degree>重要<attitude_markers>的一部分,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,u127945,这个在昨晚的舞会上飞过，于是——,5.0,这个在昨晚的舞会上<place_time_svo>飞过，于是<causal_markers>——,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,u49393,你的收入来自影片吗?,1.0,你的<engagement_markers>收入来自影片吗<engagement_markers>?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,u117089,那么我之所以模仿她是因为我认为冒险，,2.0,那么<transitions>我<self_mentions>之所以模仿她是因为<causal_markers>我<self_mentions>认为<hedges>冒险，,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,u137085,一般情况下，在博物馆里都是放在封闭的展柜中。,1.0,一般情况下<hedges>，在博物馆里都是<boosters>放在封闭的展柜中。,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,u216580,他四处张望，要确定周围没人。,1.0,他四处张望，要<frame_markers>确定周围没人。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,u106426,这是我一生中最难忘的经历之一,1.0,这是我<self_mentions>一生中最难忘的经历之一,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,u91532,两年来，我都是通过玻璃来看人。,4.0,两年来<place_time_svo>，我<self_mentions>都是<boosters>通过玻璃来看人。,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,u175209,否则我们将得到我们现在所看到的后果--,4.0,否则<causal_markers>我们<self_mentions>将得到我们<self_mentions>现在<chronological_markers>所看到的后果--,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,u215898,这会使他们产生一种虚假的安全感。,2.0,这<situation_dependent_references>会<hedges>使他们<situation_dependent_references>产生一种虚假的<negative_connotations>安全感。,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,u115561,是工作，还是地球，还是你的子孙后代,4.0,是工作，还是地球<explicit_references>，还是你的<engagement_markers>子孙后代<explicit_references>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,u41675,老师问到难题时，全班都沉默无言。,1.0,老师<explicit_references>问到难题时<chronological_markers>，全班<explicit_references>都沉默无言。,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,u18575,我要是呆在家里的话，假期会好过的多。,1.0,我<self_mentions>要是呆在家里的话，假期会<hedges>好过的多<adverbs_of_degree>。,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,u97918,如果你对调一下,4.0,如果你<engagement_markers>对调一下<adverbs_of_degree>,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,u37521,第二种太阳灶是一种镶嵌板式的。,3.0,第二种<chronological_markers>太阳灶是一种镶嵌板式的。,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,u103164,我们就会感觉到需要一种力量,3.0,我们<self_mentions>就<chronological_markers>会感觉到需要一种力量,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,u150383,尝试当做这只是每个人认为自己是对的人,2.0,尝试当做这只是<boosters>每个人认为<hedges>自己是对的人,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,u67806,那些受贿释放罪人，夺取义人权利的人！,1.0,那些<situation_dependent_references>受贿释放罪人，夺取义人权利的人！<boosters>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,u206004,阿什当第三定律便是现世代,4.0,阿什当第三定律便是现世代,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,u146469,只能试一个星期 一天都不多给,2.0,只能<deontic_modal_words>试一个星期 一天都不多给,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,u130094,所以这些标签，至少其中的一些,5.0,所以<causal_markers>这些标签，至少其中的一些,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,u51190,两国经常鼓吹双方合作能够带来的巨大潜力。,1.0,两国经常<hedges>鼓吹双方合作能够<deontic_modal_words>带来的巨大潜力。,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,u162990,比如：人们如何在某种场合下做出合适的回应？ 我要说的是，,4.0,比如<code_glosses>：人们如何在某种场合下做出合适的回应？<engagement_markers> 我<self_mentions>要说的是<frame_markers>，,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,u64325,华嘉汇是北京优秀的高端房地产经纪服务公司之一。,1.0,华嘉汇是北京<explicit_references>优秀<attitude_markers>的高端房地产经纪服务公司之一。,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,u13448,学校的教务长担任毕业典礼的司仪。,1.0,学校的教务长担任毕业典礼的司仪。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,u87253,我们觉得自己活力充盈，可与宇宙并驾齐驱。,1.0,我们<self_mentions>觉得<hedges><emotional_self_disclosures>自己活力充盈<positive_connotations>，可与宇宙并驾齐驱<idioms><figurative_language>。,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0
612,u13335,老师当众惩罚在期末考试中抄袭邻座答案的那位学生以儆效尤。,1.0,老师当众<situation_dependent_references>惩罚在期末考试中<place_time_svo>抄袭邻座答案的那位学生<explicit_references>以儆效尤<idioms>。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,u12116,一位既有影响力又得到人信任的人也许可以能够制止住一群暴徒。,1.0,一位既有影响力又得到人信任的人也许<hedges>可以能够<pleonasms>制止住一群暴徒。,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
614,u8652,旅游团成员从导游那里拿到详细的日程表。,1.0,旅游团成员从导游那里拿到详细的日程表。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,u135685,翻遍整本书也要把这个神秘的国度找到。,1.0,翻遍整本书也要<deontic_modal_words>把这个神秘的国度找到。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,u201704,你为什么不在外交上帮助他们的政府呢？”,2.0,你<engagement_markers>为什么不在外交上帮助他们的政府呢<engagement_markers>？”,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,u12271,开车后第三天下午13 点30分到。,1.0,开车后<chronological_markers>第三天<chronological_markers>下午13点30分<place_time_svo>到。,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,u55549,也许在西方世界里，这么精细的划分没有实际效应，因此不必多事。,4.0,也许<hedges>在西方世界里<place_time_svo>，这么<adverbs_of_degree>精细的划分没有实际效应，因此<causal_markers>不必多事。,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,u135326,我说，“没门儿，妈，你太叫我难为情了啊。”,1.0,我<self_mentions>说，“没门儿<slang_and_colloquialisms>，妈，你太<adverbs_of_degree>叫我<self_mentions>难为情<emotional_self_disclosures>了啊。”,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
620,u38630,另一项特色是著重专业的课程规划。,1.0,另一项<frame_markers>特色是著重专业的课程规划。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,u64182,"“好哇，你说的倒有意思，"" 杜洛埃嚷道，一点没想到自己刚才的话已经激怒了嘉莉。",2.0,“好哇，你<engagement_markers>说的倒有意思<attitude_markers>，” 杜洛埃嚷道，一点没想到自己刚才<place_time_svo>的话已经激怒了嘉莉。,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,u192187,我们可以检查孩子的大脑并记录那些时间常数。,2.0,我们<self_mentions>可以<deontic_modal_words>检查孩子的大脑并<transitions>记录那些时间常数。,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,u12164,推销员说这辆汽车状况良好，而我那麽傻竟然信以为真。,1.0,推销员说<evidentials>这辆汽车状况良好，而<transitions>我<self_mentions>那麽<adverbs_of_degree>傻竟然<attitude_markers>信以为真。,0.04,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,u150684,这意味着魅力的回归--,5.0,这意味着<code_glosses>魅力的回归--,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,u152326,能受教育，能去旅行，,2.0,能<deontic_modal_words>受教育，能<deontic_modal_words>去旅行，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,u148739,因为世界被我们所不熟悉的或者不精通的文化，,2.0,因为<causal_markers>世界被我们<self_mentions>所不熟悉的或者不精通的文化，,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,u155355,学着如何用我的双手来说话,4.0,学着如何用我的<self_mentions>双手来说话,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,u98388,"产生了视觉上的曲折,一种突然的曲折,就像那个锯齿的形状.",2.0,"产生了视觉上的曲折,一种突然的曲折,就像<figurative_language>那个<situation_dependent_references>锯齿的形状.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
629,u108946,第二个重要议题和第一个稍有不同,2.0,第二个<chronological_markers>重要<attitude_markers>议题和<transitions>第一个<chronological_markers>稍有<hedges>不同,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,u15102,他伸出手来接我给他的书。,1.0,他<situation_dependent_references>伸出手来接我<self_mentions>给他<situation_dependent_references>的书。,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,u39335,测量了包括两个连续记录台站在内共18个点的地下水的氡浓度。,1.0,测量了包括两个连续记录台站在内共18个点的地下水的氡浓度。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,u1418,他和加里.古柏、约翰.韦恩不同，他只在西部电影中扮演角色。,3.0,他<explicit_references>和加里.古柏<explicit_references>、约翰.韦恩<explicit_references>不同<transitions>，他<explicit_references>只在西部电影中扮演角色。,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,u171915,并让我了解到了这整个系统是多么的脆弱。,1.0,并<transitions>让我<self_mentions>了解到了这整个系统是多么<adverbs_of_degree>的脆弱。,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,u213655,寒暄笑谈之后，我们开始做正事。,1.0,寒暄笑谈之后<chronological_markers>，我们<self_mentions>开始<frame_markers>做正事。,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,u83386,布局灵活: 门窗可设置在任意位置，室内隔断可以在任意横向设置。,1.0,布局灵活: 门窗可<deontic_modal_words>设置在任意位置，室内隔断可以<deontic_modal_words>在任意横向设置。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,u191317,我已经叫人把这些器备带到低处的营地以便我随后使用。,1.0,我<self_mentions>已经叫人把这些器备带到低处的营地以便<causal_markers>我<self_mentions>随后<chronological_markers>使用。,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
