,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
informativeness,-0.37673303388810814,-0.24939714052187764,-0.0703519303312498,-0.069715301589657,-0.09530691826908176,-0.11169075994462947,0.016827225901939195,-0.1028324103392762,-0.2756210714852675,-0.032351643913781876,0.0068151343021265985,0.0654242507642759,0.01967672178292738,-0.072270930982182,-0.08975487054167476,0.07156315448503159,-0.02315210571816944,-0.07437323129184313,-0.04239254971580557,-0.035954831346595495,-0.0937649759856181,-0.04090567564671211,-0.038263775442353314,-0.0104344879691988,-0.026282666240870563,1.0,0.2764645984285206,-0.08434813938327446,0.19398875468548446,0.7632997876686776,0.5665021704230965,-0.38702201874800274,0.21368601647720567,0.4975814498791135,-0.018866210440809345,0.09175174097678022,0.1327636439443187,0.005485899969758653,-0.09688984652604657,0.03127089045687809,0.12101698765358043,-0.11078454158847044,-0.028595057442442447,0.026416406630089567,-0.030138813874818957,0.06341180301479866,-0.08234869059272676,-0.017863379841030976,0.19143375489830283,0.08511959559931058,0.1819323185503593,-0.5033475912247928,-0.2607423272014565,-0.01975706040517912,-0.1104660988652968,0.1517515858733127,0.04339693741855024,0.0894775768364148,0.03779467279296181,-0.090175512553309,-0.20905216591457554,-0.3065557339835913,-0.5208140492393527,0.6146118015730663,-0.2984474200810746,-0.24312912612191284,0.4636782497880056,0.5561619741683447,-0.1978855832980889,0.36510442295967865,-0.40474670268424695,0.4248470365926259,0.2509692909852158,0.27275794728582453,0.06845131547418344,0.1838727478017568,0.8355069486389707,-0.07997796331684477,-0.0821011994937835,0.836475457903473,-0.10490100473283069,-0.2901934094106611,-0.20786828936768267,0.0897263400049826,0.32975831598422056,-0.18289662283398284,-0.10972040522903012,0.15971343167333835,0.17374278146822253,0.14957284516290706,0.2844902174286223,0.2771558112093532
constructive_feedback,-0.06022738058328536,0.00640393895875406,0.03967338748235548,0.013008312266006428,-0.020074978723551302,-0.004768612497582174,-0.04906678244645308,-0.016616712620727437,-0.07134895952867037,0.0018340923455295753,-0.040377160282548306,-0.039772280186531506,0.029520669462441626,0.07580903712027134,-0.04761508415168216,-0.009670571679311605,-0.0028022808357001123,-0.0030649141236064334,-0.007273564410470065,-0.017163020299920503,-0.025519693545035173,-0.008994608090992456,-0.01096297187074998,-0.0071987851748756436,-0.016462259241699875,0.2764645984285206,1.0,0.3142052077084867,0.10340589307667569,0.21555806317087797,0.22916590925865257,-0.047275707311488516,0.5176863829245263,0.4907490566306282,0.00018980521544519508,0.34716365703183105,0.06731897248095818,0.4387467334862698,0.2741665641463868,-0.060786767848747064,0.093974574883488,0.23981544337816452,0.2578842034390419,0.17007852644054697,0.15466243284440714,0.14773731369486984,0.1157171534592717,0.27100525137021025,0.1270264477386674,0.14524218598023578,0.287378901200006,-0.14254367580466906,-0.10008672985478084,0.03735190992000204,-0.17771179611324084,0.1191497837207612,0.4154943110166537,0.41522059543236184,0.38106342984916297,0.05961518763988207,-0.16784724796789746,-0.03285781969425147,-0.19801182702451883,0.057731614000645505,-0.09505996902587101,-0.08600728393636449,0.12833358602899425,0.02523413619367407,-0.13499029952085706,0.2396980830961038,0.005795753265232103,-0.0848063973939588,0.19176164595423034,-0.014903718612632092,0.05639481404095062,0.03894447120787644,0.19790099354996252,-0.144634316305311,-0.1434534813683825,0.20537198796542186,-0.12908532154963584,0.08057205068663909,-0.12535007382378568,0.40088032809486185,0.10619675071405334,0.11596103701597867,-0.013313629842576735,0.12277175113666247,-0.0015764541333471332,-0.062300914634798005,0.19935553650388566,0.2245270031880347
author_revelation,0.07605080468381333,0.07446498080193435,0.10152705266967585,0.07419848150262262,0.01499863760830846,0.10571816869339387,-0.062018818167497845,0.03684097068581391,0.3310279218857298,0.01793173421524196,-0.058276652107581664,-0.06736155023103527,-0.01131447947732802,0.03357349238264132,-0.035471676955567195,-0.022902765323765062,-0.0027549825900471388,0.05892238532301054,0.010601891226332127,0.0830915628750386,0.07710132787145059,0.008626491240092507,0.019197007757357262,-0.00543184569258359,0.01781241293098637,-0.08434813938327446,0.3142052077084867,1.0,0.08742220908803532,0.03735995227670718,0.13671602633060373,0.0018981995270471632,0.3831198934848592,0.27997766283449954,0.3507692667973356,0.37780636537446577,0.07294046094029726,0.2405244882460703,0.21860460283596425,0.08939640839383935,0.07091106965095556,0.3074533884856489,0.16053700045050553,0.07208514225932645,0.1758263191619437,0.04233614447505213,0.0948412376373051,0.2797561200859013,0.15487435990808887,0.10030743532820527,0.07362860482230729,0.13458611691080993,0.043531707999727505,0.08285170156712883,-0.19776113937267634,-0.09755247061454013,0.29317173973952837,0.4721907567396609,0.25346681077307665,0.39183094824937614,0.05317313783963197,0.34121791484815406,-0.0830965926891653,-0.27801447145355906,-0.017980939925548438,0.06390616412340794,-0.023067388836401772,-0.34043163699111373,-0.1685466429381633,0.20975504964107472,0.5014998079133554,-0.6183851851817825,-0.08135943008217641,-0.07611815880824885,0.18520872704340655,0.10539262467016725,-0.13456692845526147,-0.006826045025402961,-0.00944691891608188,-0.15681656211390962,-0.03207744941766242,0.11759524386950815,-0.03589719507160053,0.20656860196537769,0.05164726545688244,0.4034548390665219,0.08294252627657689,0.07781374694189694,-0.026450498060723283,-0.022582772392276396,0.15528122522916693,0.160934078254684
comprehensibility,-0.3485513693554629,0.043703310381519415,0.022940392496216308,0.02058149535211962,-0.021484125412095254,0.018300656991046736,0.08280521155467627,-0.018378315202718917,0.07697866824194496,-0.049843749825472676,-0.00999463238117011,0.018231081767507415,0.017172134407247932,0.027257736017227526,0.03164599490917817,0.017947208509323704,-0.030982291676800156,0.029481964150406954,0.013860257108393175,0.017631235276655027,0.015495192578815542,0.011644511396969046,0.01051414095682199,-0.06386796835270993,0.02044272052008924,0.19398875468548446,0.10340589307667569,0.08742220908803532,1.0,0.10720527223304559,0.5460483464558413,-0.40364074128811916,0.13399851991984277,0.030191711160956952,0.04841327722699274,0.05246144425274836,0.018362460753711365,0.1318599643654134,0.09948040445531584,0.08694023894728597,0.12038691599605289,0.12723074664904366,0.08949582401398062,0.026289071326599404,0.05938446918592707,0.061399246716728056,0.040467999393695345,0.10852886058928635,0.047708890331101185,0.058788446363734315,0.046287491268088336,-0.26749279263421455,-0.15125553966567204,-0.03871428213663755,-0.04957062747494508,0.17860959446583588,-0.019714322179682674,0.041469721657184204,0.07360837230432474,0.0811504363046105,-0.0214631312879851,0.02594053697938102,-0.3868860283980889,0.3256822404481649,-0.34345638203143597,-0.1427749191628861,0.3480559853887703,0.0224014409267434,0.38225303569591307,-0.1415272298621951,0.0734319917047778,-0.06762918684516807,0.1902074151960676,0.470712203812022,0.16630631543631277,0.057460000422319885,0.05369327592110544,0.022332172415241353,0.025977458925968026,0.050548736393503685,0.018357977924268475,-0.349762837271766,-0.0823970958857225,0.1580690221442914,0.8122859403141668,0.1289816660445248,-0.03992142901956399,-0.07091996758949147,0.025581220014983058,0.03751261961463988,0.0015225993456210154,-0.007756092341262905
detail_level,-0.28960084499516237,-0.2589206268007543,-0.0612630296167868,-0.05064123368787528,-0.0968895174965074,-0.09599726037485314,0.011271889116720137,-0.0812122518842924,-0.23931562063895695,-0.019434927708892137,0.027319975306299673,0.07053938806944142,0.012769250644820778,-0.10984844451411989,-0.06818012338247975,0.05604757081587832,-0.018085004617514482,-0.06362810227370028,-0.020207181258449506,-0.021834373411551894,-0.07945971671201207,-0.02885565891971345,-0.027912805913900666,-0.00851079275764353,-0.03832874456151533,0.7632997876686776,0.21555806317087797,0.03735995227670718,0.10720527223304559,1.0,0.48767579170994557,-0.33078090321291825,0.10583063849501945,0.46717843145590615,0.1236723238937592,0.10043599902367534,0.12275832591326785,-0.04742813935611163,-0.09031841104715077,0.024453996019513823,0.056860683359042916,-0.10078167705968329,-0.05952133466102715,-0.005854868196725352,-0.045365397405634326,-0.0032198672470397528,-0.08341769344229226,-0.048912221681696635,0.16873840649648264,0.07075294443710733,0.11004479695078417,-0.3587302547139067,-0.08889067987269703,0.0011748085583123849,-0.13867759854942568,0.10320834703020809,0.057163517125473844,0.13284545235501163,0.022711335951616788,0.025447419218941926,0.02601452657987747,-0.06629966576018397,-0.5298143381816071,0.42207146554179065,-0.3120941582570381,-0.11077346865360775,0.48121020925793,0.43907650868494796,-0.351635101955588,0.48514477433610204,-0.22427473876889586,0.25919673000765264,0.18154525232342825,0.12882435793589048,0.02598558041740998,0.21810865752126588,0.7315001999164912,0.18508764944906708,0.1805940958622982,0.6845156207897374,0.13965081888205963,-0.1791231889136033,-0.08893950323123738,0.02097541157363916,0.25071951314514357,0.03619707279788287,0.15469494933360223,0.26720775662626695,0.27379406835092285,0.29353643265158946,0.4082580517313714,0.2921290749603298
explicitness,-0.47284523159077646,-0.03212116450776938,-0.08871146223072346,-0.014177810755490123,-0.09582076128416733,-0.05162181212195034,0.06429269513471261,-0.07764107210463232,-0.08787456680738853,-0.05071518265229668,-0.011339777319926787,0.04025717139375629,0.023071859226760326,-0.010118632834862279,-0.020602782189725728,0.03271376894178068,-0.03991066980493114,-0.025029098096476063,-0.010867653329649325,0.00019756353393220557,0.016292578134262544,-0.03272259851071198,0.035406969514073114,-0.04590962385843026,0.0037495559531459093,0.5665021704230965,0.22916590925865257,0.13671602633060373,0.5460483464558413,0.48767579170994557,1.0,-0.5149438515064891,0.23886342901220706,0.30293383980105115,0.020718850515246003,0.2419490011570404,0.10961435700739972,0.04537323985855551,-0.02550753425154714,0.15221181985211826,0.16232757379740687,0.059466768170548016,0.02635415042972619,-0.00419534442859054,0.0028613929312834804,0.038391972659256667,-0.06861014985305976,0.10663224797709969,0.16528583961324667,0.09308193700363823,0.13605446036065508,-0.577112896488107,-0.30002644398641576,0.02016355697538612,-0.20468964958071947,0.013257942099288215,-0.06511945567346562,0.20491151690658463,0.03006208908704987,-0.020723743750188695,-0.11126399159253925,-0.0963910121538774,-0.6806556994095257,0.5651377075847871,-0.5145297057680176,-0.28732348256517515,0.6222890781094959,0.249097285975297,0.07827882391565792,0.15731482272613553,-0.042900785591354455,0.09048459571298434,0.06562011723655255,0.5880325577719618,0.38310561712447894,0.1590798296411903,0.4290764004561287,-0.04603343068357156,-0.04501891474452727,0.425263278069633,-0.048418090929904685,-0.5452921788939391,-0.221586987890314,0.10828855688045862,0.6640865101272625,0.011975864651511056,-0.1255939916963235,-0.04350920650841807,0.05330317650042229,0.07654255287236716,0.13296487580185548,0.14619942924402446
context_dependence,0.5139917019063464,0.07314542426758694,0.07773469824937927,0.047508819627428374,0.0989003543372861,0.05125726660231509,0.0002937712796816432,0.09689930334916601,0.09239795330988618,0.022113970043203694,0.009891623322974339,-0.036747439079366936,0.03871818881198023,0.01791470337764,0.06697927373801546,-0.007379497715785909,0.028881758802409882,0.030663991268464127,-0.02907085221010722,-0.004116793531860304,0.009210696526531312,-0.015328403936510448,0.0019010190475680783,0.007951699043346645,-0.017650131044612268,-0.38702201874800274,-0.047275707311488516,0.0018981995270471632,-0.40364074128811916,-0.33078090321291825,-0.5149438515064891,1.0,-0.06737944845429211,-0.1168041156779999,-0.030082517595113056,0.0009685474100914942,-0.0887016762976524,-0.053324191488433544,-0.02999756520157589,-0.03165996620243516,-0.045832276082586595,-0.03220220335591939,-0.010258771576131873,0.03680036681416192,-0.04010291419041394,-0.046471885502998314,-0.10440556407630705,-0.026649243870597257,0.007795568914908695,0.01884578169379687,0.009578538452753456,0.4136787074464416,0.0068984302095625154,-0.010732727066810653,0.05152659878374809,-0.1346541361563047,0.1158855330755016,0.032677192923302754,0.00066357273236804,-0.03954328021992272,-0.10636053991621489,-0.07077253686787993,0.6280710347591785,-0.3223419530878205,0.25519458227689074,0.005130102360482727,-0.35794264599938486,-0.16646317689088908,-0.04930331258650439,-0.0795363476679171,0.05408024635449997,-0.13773268243376827,-0.16085323185266712,-0.3083312087631396,-0.05366726833210005,-0.14731302059844256,-0.3564850864863488,-0.02240665861602796,-0.023138077608135674,-0.3341855519673348,-0.022056536272779217,0.36939364527540774,0.17929373235590887,-0.08139783028453847,-0.5363094190243979,-0.06897862767083222,-0.02679474717468244,0.1000065600480058,-0.07652055074297327,-0.05514554713337927,-0.06220328593901129,-0.06602165778377422
persuasiveness,-0.04018389868377837,0.07896883054253859,0.03773424634235979,0.036931335563032894,-0.04433268573900957,0.04228536838815772,-0.08215490168922732,-0.010054678519926336,-0.07138687297358833,0.017622692580157598,-0.08486681182312132,-0.08244847316694322,-0.01643705009651477,0.11568413843823037,-0.06813496424528642,0.015410473439316858,0.020929709521402842,0.01090109914786336,-0.004653629178524952,-0.011990786722782195,0.01993605348481122,0.012181405525343551,0.01657551503358716,0.008729163160721266,0.026632088385473186,0.21368601647720567,0.5176863829245263,0.3831198934848592,0.13399851991984277,0.10583063849501945,0.23886342901220706,-0.06737944845429211,1.0,0.5477416406666513,-0.03084753119026362,0.46311636283872953,0.1766460029552516,0.39510160041654085,0.23376919456938916,0.12286157246244742,0.1146703422434447,0.19988689905161222,0.2492130343351969,0.19401364920957867,0.1520406620888598,0.2677950545111997,0.14607523560968572,0.2583865914647437,0.2666699258703119,0.17411080604068102,0.18272645810719892,0.016755687129831633,-0.05341810625421806,0.08566760495407391,-0.13197668494201664,-0.027190676487175804,0.33002910342223424,0.5407303364157217,0.32846888605178004,-0.01202425040556146,-0.08367906891975968,0.11524868860625845,-0.09368348538324618,-0.03754378893554884,0.11102468502659897,-0.014293651944139632,-0.07364189653029828,0.026841633590417826,-0.13056990972851235,0.23417971177629743,0.19494633195706831,-0.07439776018888332,0.04076088250803183,0.011614618579971194,0.21027479328519885,0.13772357168570634,0.17581825978205814,-0.22990851038821852,-0.23024899544303445,0.1878218479478127,-0.2145083398307085,0.06875053812720645,-0.13808383714471498,0.3673213886857985,0.11089376441830427,0.24282854269781773,-0.0844589901002313,0.05706104099838392,-0.06699312448259975,-0.11007268945169434,0.15554111043067392,0.34550341561288755
logical_reasoning,-0.10890670675528356,-0.12541655876340604,0.021104478590227512,-0.015398781959817228,-0.058766147670611446,-0.02894675839773913,-0.07386307548615383,-0.02397215252252743,-0.16333009827930084,0.0815076959495301,-0.04473894729882525,-0.0509078179959731,0.020656677823096943,-0.01183141854657473,-0.08755473178978049,0.01709701751899419,0.004889606121623776,-0.025365251952240837,-0.030249954626736106,-0.027425250486495932,-0.0580585414663389,-0.027714101753513264,-0.020221985272147223,-0.011828406394763489,-0.015854967865681448,0.4975814498791135,0.4907490566306282,0.27997766283449954,0.030191711160956952,0.46717843145590615,0.30293383980105115,-0.1168041156779999,0.5477416406666513,1.0,0.02143841163211015,0.3053457233507224,0.13689820966651256,0.1586994449609854,0.0357323261458006,-0.03507066689227933,0.005750941891937259,0.051512652852861114,0.06321075140967099,0.08054088895163379,0.0622325139864449,0.06486809722288533,-0.006290118084403243,0.10084988081893459,0.2616001922097606,0.1178589671939727,0.14564731013504123,-0.13958391484320887,-0.14993759925722025,0.05274694044549847,-0.22824985553810187,0.042952116484643865,0.30318213076724,0.4838192605333731,0.21360243511137353,-0.024142068083274393,-0.18126829946663708,-0.08797947187723051,-0.269479901354282,0.20486598089625216,-0.021799457157846137,-0.13281305030270624,0.13443306803041566,0.22643893886435054,-0.25966711068532494,0.39401159565041016,-0.1226975335047257,0.09755072389631245,0.1589724272305041,0.024060010361675682,0.10400223142660049,0.13880244189795216,0.5394395716334398,-0.10384869323879559,-0.1046517051534572,0.5235047185506556,-0.12978323135479056,0.006467883774599275,-0.16627851431299542,0.16085830847800933,0.10750861457614318,0.09803416856854962,-0.009821997361332619,0.2255645708844382,0.06403564427814641,0.05161984122659608,0.402955212882533,0.5947346967171739
anecdotal_reasoning,0.0076447293482530786,-0.07029549578993492,0.01362310395328996,0.00731189503279683,-0.012046549229738815,0.03409241761729532,-0.014935165245158524,0.02017915097603863,0.16620153777800564,0.007323047299135828,0.03605112426540122,0.017792509217025732,0.0022520224590487203,-0.05008568987449455,-0.015140653358204609,0.029367157413784383,-0.007232187020201968,0.02376484633729594,-2.8824758002460892e-05,0.03936918418227189,-0.024781540403728434,-0.006568775452359017,-0.014231955011254422,-0.006641681392014661,-0.005225239798978653,-0.018866210440809345,0.00018980521544519508,0.3507692667973356,0.04841327722699274,0.1236723238937592,0.020718850515246003,-0.030082517595113056,-0.03084753119026362,0.02143841163211015,1.0,0.03590470596896423,0.017913398579708483,0.0071856452778469556,0.05291433218677013,-0.002131926489895622,-0.014802890179009483,0.10376157250741291,0.005712539684460696,-0.02318319498695999,0.09885803478136726,-0.045714484762992016,0.05651785203491392,0.07412968336307528,0.06376599426274028,-0.008259461124195299,-0.028899214825584694,0.041977303793867306,0.011641083993399652,0.03412468586887166,-0.07708366402849418,0.003935626638746385,0.06525855771755645,0.011275359312453827,0.01691033090603263,0.6171055680756271,0.13918923024286603,0.17415233525729007,-0.06494998215201965,-0.050026084198638444,-0.12732889625019803,0.004317599580843924,0.09846274591240932,-0.21552132100060167,-0.13427246830525746,0.13011387430945648,0.20161429760220434,-0.34864438416199,0.01723714924331576,-0.041208110871483905,-0.007478265041323135,0.0660403247603518,-0.0458592075271081,0.391438130784568,0.38680695317809305,-0.07867134931173554,0.34245252429497836,0.026886797466999554,0.05960753885376584,-0.000824909705811976,0.04488875047521149,0.17629890888837996,0.22385059643159694,0.1456408593264596,0.1546608846545628,0.21582604717328085,0.1708266042203276,0.10621561650848546
right_wrong,-0.004676163021376439,0.041356692622984345,-0.01782847131668513,0.041028053172445005,-0.03691170376621771,0.02555754567479979,-0.013775126957294968,-0.021747324900324588,-0.0502003741950165,-0.008289852955367494,-0.05902861353939733,-0.03698131569703069,0.012732343234282581,0.058939302649139325,-0.010270059360423614,-0.011400503955089248,-0.002849664951972251,0.009429221673467271,-0.013967836745996984,0.0204066920482908,0.01449745112985044,-0.006719632357896984,0.06729262882793609,0.003968589146918745,0.027087403522486276,0.09175174097678022,0.34716365703183105,0.37780636537446577,0.05246144425274836,0.10043599902367534,0.2419490011570404,0.0009685474100914942,0.46311636283872953,0.3053457233507224,0.03590470596896423,1.0,0.25238150209622223,0.06690325317946651,0.0363587647065726,0.21125377093486794,0.12917008985517994,0.1082508932851707,0.12998242385021588,0.10390605452429319,0.059418221654945695,0.14039269993669704,0.0028577532187590094,0.3044213647131218,0.2695679394205827,0.045874922104549305,0.056353407666019456,-0.003720581579198604,-0.029974587488371236,0.07594974584616652,-0.3114879903912836,-0.32371714086239595,0.16292050574995534,0.6063003456927414,0.11296058320287516,-0.028450407077079683,-0.004917721765864967,0.16393001619617664,-0.16770453498779728,-0.052372149819117135,-0.0004768674462796847,-0.003152556560103503,0.03864645965193721,0.003472557226959983,-0.10510195387066275,0.1748553932355096,0.3050441576538713,-0.13260871103647995,-0.2741663097017589,0.08926618331821644,0.42415654266794217,0.1608258414665995,0.059125431082414276,-0.08164894615351913,-0.08270182193094358,0.05929994724154125,-0.07944338332681802,-0.0414555743217354,-0.08507312692568193,0.1452790300756723,0.08387409043550142,0.18944712448822204,-0.022298452811856447,0.017014853914490466,-0.05125228101778378,-0.048209720828650215,0.07564868441360166,0.14469027935865628
tradition,-0.019971640950755352,-0.05366165931279403,-0.0465769018528246,-0.02201479801387519,-0.029148830397866723,-0.027483435371815634,0.050907446074320954,-0.037294967915268935,-0.07255841878161141,0.016513068523014943,-0.032059496036505326,-0.00860757665949289,0.00026815569356846943,-0.0041743293575508735,-0.022594423112692243,0.0625498896735281,0.004391055871965064,-0.017786893695752544,-0.004838250582201248,0.008613379136308896,-0.024493750551393544,0.0061081929765195095,-0.013423880819395077,-0.004249870533905951,0.031857565538028085,0.1327636439443187,0.06731897248095818,0.07294046094029726,0.018362460753711365,0.12275832591326785,0.10961435700739972,-0.0887016762976524,0.1766460029552516,0.13689820966651256,0.017913398579708483,0.25238150209622223,1.0,0.02295345456630581,-0.02214531414963258,0.24198287698143095,0.21666217248706543,-0.009657319668244138,0.1081267447398913,0.0606448646636164,-0.0019493473716250373,0.07512759524143169,0.0044107552760539025,0.07222247001331387,0.17662422062394417,0.12602126579017464,0.01735806504273838,-0.0232713016506181,0.032365492700044636,0.002770594024257338,-0.01956319905065686,0.0006243703575765555,0.03819275441843316,0.11299986943429631,0.08726059189991109,-0.015488230156886643,-0.004679252614006297,0.019753482038243373,-0.09491663564875176,0.06377379741562292,0.06252987861001348,0.034507237037190504,-0.005724332607147106,0.20720492890644093,-0.10886948093401239,0.1609447213715105,-0.014317156460537519,0.08190224930664576,0.02905646563331986,0.02248058535243474,0.048117103445508645,0.420034915395478,0.15436931627837003,-0.019197517678308736,-0.021673173707954834,0.14070185877199332,-0.014686562723268416,0.004502415981251566,-0.06610899623404792,0.09626055384324102,0.054201193584558334,0.01206747711621177,-0.016520659376191224,0.07526046416902593,0.05045101079643501,-0.006635659029240765,0.05502485118354683,0.061693761000855635
supportiveness,-0.011228371675632629,0.15836685856736246,0.06320265371637447,0.06283384651399071,0.024960264502752145,0.038615073684355315,-0.04034456841286722,0.02768002493538571,0.07105941781671136,-0.0011778383758378201,-0.046111106585728416,-0.07428822511048183,0.0013136542454835116,0.1129385307225447,-0.03341514728715302,-0.05204953747796615,-0.016639096359998513,0.014451821162742861,0.046185983342212154,0.006161484268729015,0.011378303075964335,0.04602987447882669,-0.025695426073046288,0.015703206445601414,0.03128528341085729,0.005485899969758653,0.4387467334862698,0.2405244882460703,0.1318599643654134,-0.04742813935611163,0.04537323985855551,-0.053324191488433544,0.39510160041654085,0.1586994449609854,0.0071856452778469556,0.06690325317946651,0.02295345456630581,1.0,0.7679604422745263,0.037755910245787935,0.27028387588008457,0.350530100821599,0.5731820146856493,0.34130656048600405,0.24330539093356146,0.3902804200800703,0.283751383350702,0.25966282010526454,0.07958857582741037,0.2842313985875995,0.25738887548454925,-0.007864896317816828,-0.02820132443658299,0.03448856887626743,0.170870460967487,0.44942675690858447,0.33356340012587193,0.07374332289942039,0.5953349467066871,0.24487764179959753,-0.09784164154796775,0.10899020564411926,-0.006630420972116759,-0.170110553915943,0.04994539167569276,-0.0069993706823067384,-0.09679369417651426,-0.07114794613127487,-0.0600951599975935,0.11632154566295344,0.2078865572845008,-0.24408156550448634,0.4385406266491147,-0.13598916691203256,-0.25955528191824306,-0.0396358987656817,-0.04663462837973565,-0.11697683329766156,-0.11334724155230022,-0.045974280562770545,-0.10840244278830703,0.175789762019711,-0.11698900318598406,0.762995329956206,0.08049463061452201,0.20899424495833824,-0.032868416441919984,0.00986607195269306,-0.07410122554157708,-0.07855443098276375,0.08214994119593416,0.08031309523358685
empathy,0.017921678086181538,0.190159874992724,0.06562215935463118,0.05830269220211292,0.023106263025019252,0.04834905063709419,-0.05068948678416116,0.040394522658502345,0.11212981565832039,0.006802513101275145,-0.030582220402569863,-0.06378152253925379,-0.02659229735816772,0.08671132312492033,-0.014056833878385027,-0.04960379128915003,-0.02704256549667452,0.019984364861237527,0.0016169173758177355,0.028713235334420138,0.0001689026163918561,0.021938336534147063,-0.018225590249158208,0.01627932041218657,0.012545552281799882,-0.09688984652604657,0.2741665641463868,0.21860460283596425,0.09948040445531584,-0.09031841104715077,-0.02550753425154714,-0.02999756520157589,0.23376919456938916,0.0357323261458006,0.05291433218677013,0.0363587647065726,-0.02214531414963258,0.7679604422745263,1.0,0.030894049651741553,0.21507337636155924,0.3260341311818877,0.5279629626040561,0.28186091233138977,0.19120440519291787,0.3764332179377951,0.28906878983214535,0.23216189871778867,0.06262593957799213,0.211772348214317,0.09768533398652965,0.08833619281177787,0.07222744573943773,0.016395464861399044,0.15488448623176757,0.3885300764786306,0.2882179528153473,0.0031656884187916726,0.5035786832829069,0.33312371476360003,0.03568026138495007,0.22382809187025024,0.02880137239272804,-0.25709560427328626,0.07173793019406982,0.07910817936367201,-0.1149011644470799,-0.1184405979881669,-0.05313878918570633,0.0665318199809072,0.351627059410715,-0.29907770708650544,0.35632989710367846,-0.18671140850252385,-0.25788127896513463,-0.08368650661047299,-0.13145754878071578,-0.012746937717581607,-0.009209636546600479,-0.1413275773737257,-0.011110887644487148,0.21936037788784965,-0.030942659602671927,0.6631323749774081,0.05525109323969403,0.26262560738395835,0.06296562171870779,-0.0036039525669043816,-0.0641267823326387,-0.05319452067892307,0.032649198702911074,0.03679449661963711
status_suggestion,-0.006213029417754828,0.06622592588760905,-0.044110139438592995,-0.02025167564298693,-0.021641533825717655,-0.02172023313957958,0.11167053950341359,-0.03603754646869061,0.019266884223813178,-0.0063882524896749305,-0.020380574023439086,0.005071134907671739,-0.015494417527227035,0.014254941280689196,0.012165969157034693,0.022967414595397084,-0.0333333529802577,-0.02717204355814491,-0.0025972269477596535,-0.004739157821746074,0.05237850783248982,0.016721268758545686,0.01322780290947652,-0.0028966299739917054,0.027389469463228917,0.03127089045687809,-0.060786767848747064,0.08939640839383935,0.08694023894728597,0.024453996019513823,0.15221181985211826,-0.03165996620243516,0.12286157246244742,-0.03507066689227933,-0.002131926489895622,0.21125377093486794,0.24198287698143095,0.037755910245787935,0.030894049651741553,1.0,0.6477315193515001,0.02098388135552982,0.1153450489443185,0.09540263905011682,0.03015554344433787,0.11840857372731801,0.013223448379007807,0.12974390277766248,0.29779836109315055,0.24723072989065883,0.12212171816292108,0.007747779526220381,0.0035090066825102352,0.021616874230542028,0.0004007178006077735,-0.06929391640833643,0.007981711236667355,0.10045317301118073,0.05876862280697237,-0.018143820415440316,0.06589928545739458,0.10047737598126928,-0.07925453160557819,0.026747328691884203,-0.034585604908693744,0.01485704455162134,0.06688392648423098,0.12303756597094806,-0.023163059581240243,0.08827652549980529,0.15214307225585358,-0.012639053791750942,-0.1095152174665895,0.09297077919116144,0.18733967517062108,0.2094223863841614,0.0005253989181379231,0.041409685347608555,0.042415513859103214,-0.013168180252043695,0.031589958691260245,-0.03953858126388541,-0.0019440647500398546,0.08562234835915496,0.09664736144892667,0.08367771019276639,0.0015078897756136138,0.0015169427875937258,0.02327744638816485,-0.003403059809012575,-0.021132109720299913,0.006883273414810446
