,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
informativeness,-0.3227654237607612,-0.06305968067550982,-0.08032726464893167,-0.017138872622132355,-0.032783562549139326,0.05384850261612063,-0.045481032116196037,-0.015597164024798273,-0.11939361498765953,-0.06772800272787087,0.007219006505829789,-0.29913050476119407,-0.11135547455844796,-0.24940437837753832,-0.09336029346522486,-0.08329650091513142,0.035782285527418405,0.05124297845846998,-0.06002407036825232,-0.052685120615049354,-0.05620978494066549,-0.04009992995929698,-0.046813840995749915,-0.06031010728701774,-0.0016891036940638448,1.0,0.28614992572662656,-0.14093037310243037,0.14361914207144294,0.75340127873111,0.5333212241191586,-0.35525809355365867,0.21314962675230967,0.47689542262030415,-0.05468800124394772,0.08888385193977873,0.1741666764134386,0.007648686633014946,-0.07896525349844691,0.010006823533576353,0.09517404024193933,-0.13306748111252928,-0.013038643495136408,0.07575608723465634,-0.0376021619068613,0.06649371078416574,-0.07118236966312805,-0.0003034784061707061,0.20868123645735848,0.11070908169892821,0.20331096859670753,-0.4362053053561247,-0.23246240643863,-0.025659579153489858,-0.08922104834921493,0.15901276806273026,0.07216797119609715,0.08123768779160088,0.0568669076828576,-0.10693428562336689,-0.23724194629918863,-0.3178883245718466,-0.5176287791832739,0.593928043838219,-0.24628171230803042,-0.2284560190197018,0.43290686903811143,0.6146820199435142,-0.24369428055544795,0.36219059351709326,-0.4200196773811405,0.4702690602184176,0.2579613846701492,0.20156700075784884,0.058758785625395556,0.2169070809760313,0.8347181463151023,-0.0652649398497015,-0.06521950142360837,0.836466374671168,-0.08021359862599559,-0.2135388056568743,-0.18753734853106505,0.09490130048691543,0.28917928675092963,-0.20389524883078947,-0.10969591623364527,0.17315806650280194,0.1485871507788696,0.15047746783327834,0.26374152974407383,0.27896908731151804
constructive_feedback,-0.022493281506477093,-0.005553682336983595,-0.0480058528497009,-0.03187659061671395,-0.0707170801912785,0.039929001168389835,0.016490535546232678,-0.002575323160886878,0.0014381578486156014,0.027966801735133707,-0.04698723356527487,-0.09356266673110178,-0.016155646828479166,-0.011666198887669165,-0.01641331952223919,0.09746452379530889,0.03480128511423616,-0.006445051521797646,-0.01701273837691273,0.001300988253300144,-0.012310412267180664,-0.025097841617985544,-0.018864232205076763,-0.023956384056673552,-0.011690866677223197,0.28614992572662656,1.0,0.2878020186296258,0.01059221982820527,0.24530929918799632,0.18795483220863,-0.003969675367523402,0.5317089861252461,0.5254050511381949,-0.031327421859225366,0.39347768033247604,0.149468891393903,0.4149633108283667,0.26299990721419475,-0.02026577980471314,0.10747285092258942,0.22345083611836708,0.2554940050753685,0.22736440009185832,0.14686690739743444,0.16129600470172845,0.12356354019619648,0.2986376536687219,0.14042869965036248,0.15641975405066663,0.2507943568637539,-0.07461605305542918,-0.07824678532807211,0.04063604800173625,-0.17386944720141229,0.11560950564403275,0.450323611923813,0.4368442702482831,0.3583780138942114,0.013201246942832213,-0.16978263810805821,-0.013908514562520593,-0.1712590988154479,0.04796150434066929,-0.042600367445357674,-0.06709726545614311,0.08876819927187131,0.12463693485632232,-0.18791730778877044,0.3173385584401478,-0.01156711232071802,-0.03241012956323671,0.18984365626064795,-0.11030504331226146,0.038079355120350065,0.18261154583330094,0.2375161967010416,-0.12677740102375545,-0.12422622304857285,0.23944748863966966,-0.10795904988799679,0.14464205557502702,-0.105918448239367,0.3925951034250537,0.035552185336705365,0.09871632401893844,0.004112941172956105,0.16904373072987722,-0.0035664048662832517,-0.0397213660126067,0.1657839140839107,0.23928024928514974
author_revelation,0.09734812456115172,0.02970518382859771,-0.047280346378636824,-0.05134955064358913,-0.06842750121320568,-0.0186091923779623,0.033260587472272424,0.009751949309723312,0.06536360776484412,0.08776255508126592,-0.05673975558753386,0.3463140712542857,0.10880331500107271,0.0853999822030426,0.06290046268424497,0.056756778119095685,0.0013327289178173922,-0.020532434471251238,0.014967486252243898,0.01096009757704512,0.02592949162575779,-0.0029909758971212717,0.09409403521849243,0.044680252013239954,-0.01194400326625684,-0.14093037310243037,0.2878020186296258,1.0,0.02234983458444264,-0.008761181791024813,0.09576665241776126,0.05834916702950561,0.3615140682778081,0.2400952400979237,0.30555658112462675,0.36848199383547464,0.09692542978515031,0.25316163840987677,0.25181370640784856,0.13233333621148605,0.10650819632404575,0.3545487568442366,0.2142443873619746,0.1193050985035599,0.19851406818481337,0.10680168804185723,0.12863642153487506,0.3107871414304399,0.1458780724018327,0.12086420710291607,0.06383811947665485,0.15989761781438586,0.06407700006565989,0.08671937763156279,-0.14978174761900087,-0.07302130874703466,0.31144733665830554,0.45740561888556774,0.25526999094854447,0.39217679899256713,0.06234869620456288,0.3956163746566334,-0.05022932099860943,-0.3266369000464863,0.03814125180185715,0.0794365015391693,-0.06525896391475078,-0.29786571017815916,-0.20936231861414734,0.2518896795446228,0.5340914056523249,-0.6135318119655568,-0.09000104492654605,-0.1447255995072576,0.15266658706894287,0.19687635220582575,-0.16845725184714783,-0.03174823401380705,-0.03057147710020448,-0.18637479662891887,-0.044024591952950956,0.219068673332218,-0.04736339857670487,0.23286142928522513,-0.012910182594590877,0.39147123956107627,0.07126368537786586,0.08716433763969675,-0.058369845907633056,-0.054479314263366524,0.08332763430661469,0.1317259712260872
comprehensibility,-0.41549645123761547,0.017981121219006073,0.024046815172353055,0.018269038789662267,0.06025074314063358,-0.037322815422523664,-0.01381719510355717,-0.03184662352813285,0.03298263814107761,-0.008312445603715336,0.05211610636044247,0.06038734617942583,0.050713314977730246,0.044533006663320815,0.021945015850255746,0.06100570718170297,0.008791107139992472,0.007706373337153717,-0.03793136345520236,0.02014042231892468,0.03484106116064244,0.023375981235537423,-0.0017896276676486469,-0.007790037917485492,0.002567604352314343,0.14361914207144294,0.01059221982820527,0.02234983458444264,1.0,0.05238145265950821,0.5080514461081996,-0.3912332422066096,0.02939830976689846,-0.04808954046286513,0.007087184090137607,-0.021109671240223126,-0.03930444832195148,0.08994213531888214,0.06983559235910711,0.01971128513876816,0.06356636039373176,0.0781285064688784,0.04361310681211441,0.004539640227693147,0.03509575005196369,0.024971924231403295,0.0230657171334781,0.06662560881376656,-0.0033401553158991584,0.03266048507430468,0.03165168205245072,-0.28606991863190095,-0.15457118447719906,-0.001526300800701996,0.04018977885663429,0.17066351432689716,-0.051365750232838854,-0.05140370730942397,0.01826819993595036,0.033102523243668254,-0.028625321052394303,0.011641116453753477,-0.320113160352403,0.32491212365261396,-0.2871796891949958,-0.152300105657062,0.31157081945532616,0.02174386964738327,0.2652535308065515,-0.11546442328131745,0.034063322964909916,-0.049895631500012236,0.13597458732377407,0.44497520949875574,0.12056665805178936,-0.0733944455738047,0.028826752070615736,0.014030192361304537,0.014862027669313634,0.03411823404239767,0.0048143494260288735,-0.296418541017715,-0.1057536009373069,0.10103852760930747,0.7785686417441624,0.03713436336618025,-0.07819956841448386,-0.11025313781099326,-0.00833759859785631,0.023794348408244414,-0.023121001756732814,-0.041936344258224637
detail_level,-0.22078724243445924,-0.0673198386794974,-0.08589885501515036,0.0003737643360065434,-0.059685983514677396,0.04720821512440159,-0.033342140257195355,-0.03529343647170873,-0.08754143571134317,-0.05587208118713725,0.019496900342912158,-0.2470208917554692,-0.09665134500821548,-0.22145828894168415,-0.07369627251102025,-0.11165411238165315,0.022215276062992752,0.03176019050026974,-0.014824625106502115,-0.039755459938395424,-0.04067213614421345,-0.028448917997333012,-0.037649560947461636,-0.04807232182989997,-0.0067390920178106726,0.75340127873111,0.24530929918799632,-0.008761181791024813,0.05238145265950821,1.0,0.44873950095339155,-0.31612312513892926,0.1538463976997145,0.4489653965259712,0.09192219998063957,0.1159213910470988,0.1559681675894645,-0.01634399963084167,-0.04677016631293768,0.021220605072562754,0.05425373208578045,-0.08866300614133892,-0.01098705630621302,0.048656242451647486,-0.031193623214705035,0.019485247495481448,-0.0585704852268404,-0.0022749993231444207,0.18340574738279822,0.09969751218362922,0.14759751253424125,-0.28241329998486686,-0.06581772910544713,-0.009485075828776305,-0.11311634456897517,0.1031222454412133,0.09578705162627023,0.13045560761084352,0.06349135846272953,0.017323949108075512,0.004515791469939182,-0.06714379554951529,-0.5149911031827998,0.3844473926623994,-0.25380909475651786,-0.09500514801524114,0.4314235385101972,0.4493964845954764,-0.36952408661206276,0.47336868408968885,-0.2068482816108192,0.28025253389129007,0.1800573733052439,0.06247509092455402,0.024944849202114514,0.2597212123335843,0.7200352313223807,0.17003116731801785,0.16989107646044732,0.6762906320071137,0.14294957439460196,-0.09904002945232163,-0.07935055553592445,0.04330285304052989,0.19969412605504944,0.019821629518158045,0.15054124735826155,0.2573433548274213,0.2201383807855697,0.28530060724882483,0.361474651100026,0.27624921953749093
explicitness,-0.44395621628502235,-0.04075740733896114,-0.015875294505876006,-0.030684536920283244,0.020544588525202537,-0.01536845049937579,-0.042004778588059476,-0.021007445276020414,-0.021971178710295705,-0.10233888934666481,0.013001842000649352,-0.08946858250745168,-0.008992872115729328,-0.007056804813763257,-0.036814097416804935,0.028481964569124666,0.014079318783434418,0.016366367413628496,-0.08699904269749818,-0.014750767161346573,0.012623858876576705,-0.017305536186727456,6.098359422371357e-05,0.014553925753071625,-0.003994836386155999,0.5333212241191586,0.18795483220863,0.09576665241776126,0.5080514461081996,0.44873950095339155,1.0,-0.4658718251535412,0.2098716364783215,0.24740103546631112,0.0046548050930762756,0.21527828529917295,0.12436037455370491,0.03243892452543514,-0.025526153839112796,0.13527412304308783,0.15255520150541485,0.03893630102366373,0.03345750671676671,0.02232098426518603,-0.020942791647050357,0.04337742465355263,-0.08346137300063121,0.1063805760589677,0.1646996992931257,0.100467112988271,0.13134220434638655,-0.5596096324001427,-0.30523369107684345,0.02767256253150242,-0.17326878931588077,-0.006704604596310002,-0.05560797202012553,0.1625308962107483,0.013323093365240847,-0.038328467806586025,-0.1316782787449164,-0.08745872674616144,-0.666756086158403,0.5332374538156248,-0.47313632816114015,-0.30204622621122124,0.5842725762752223,0.23025739251656568,0.007013899611207892,0.16702617520710047,-0.04393576406577997,0.09874725836602363,0.015248561574002293,0.5339755355662705,0.36916110912576533,0.1465266127560953,0.39240860459811666,-0.04126915210651434,-0.03870651613110051,0.39308198664353805,-0.046857150608626,-0.46416895070434644,-0.2539732578235519,0.08716826083618992,0.6218927202190917,-0.025944296927648318,-0.14971461149908014,-0.04600533886114652,0.012549245653532425,0.05148279402060166,0.0739126820242106,0.1261547786338677
context_dependence,0.4530011702850276,0.07673731585177161,0.05259125869898185,0.025397813621168566,-0.003460784115803761,-0.01354117833480645,0.04262870141341971,0.021334416660940863,-0.0029895946150050585,0.05270663546255589,-0.06219828157023958,0.10964600023174545,0.027369044596045135,0.11070280362328308,0.05983393928124461,0.021885137179796618,0.024263749565820877,0.004236659860943381,0.005405434444291923,-0.004985860076682656,-0.004272894311226302,-0.032766225104166484,-0.006430933304266001,-0.015074474710509033,-0.03072037084395373,-0.35525809355365867,-0.003969675367523402,0.05834916702950561,-0.3912332422066096,-0.31612312513892926,-0.4658718251535412,1.0,-0.018973031064918065,-0.07403829390166572,-0.03229870328059986,0.06512084684535056,-0.06137855981757976,-0.04834561388289845,-0.034290533771726237,0.013573475119924211,-0.013917221458939217,-0.022413318109811068,-0.003871295895526543,0.02934559890978442,-0.07132612428564652,-0.03737680347677044,-0.10688412096195599,-0.015476412829835423,0.037927999346506376,0.010606711889738132,0.0070987477617702344,0.3836075923847193,-0.008785719085522286,0.0028939787917410613,-0.013439030422323904,-0.1719037277791833,0.10797261983547965,0.0936401000437046,0.01181169811380366,-0.017534516814636993,-0.09636196465075733,-0.04056033952979837,0.6136965107167307,-0.30991854894265336,0.22592300171492385,0.0053342600524503864,-0.3357751688562254,-0.13759249625421985,0.012269733018628548,-0.07391960956266919,0.08121240571208455,-0.1484042238023849,-0.1583008853990091,-0.2643346376407519,0.005436874727989857,-0.07334722410760523,-0.3237629091023604,-0.02973290938007576,-0.031787353476805315,-0.3099122710788879,-0.018552772830843944,0.30060503005119676,0.1772627806914636,-0.0650192304933303,-0.5105495989240725,-0.020672075331084262,-0.028448225972832305,0.07177392194046935,-0.07561350975473588,-0.06761117463797359,-0.06646923526384736,-0.056092799585006466
persuasiveness,-0.005155274000396807,-0.023652932600695058,-0.0598321006546948,-0.08267107205038614,-0.09648999566187054,0.012292066220032783,0.020134144550525295,0.04904513695292597,0.02230275094577196,0.014665205961690478,-0.09034086355185589,-0.08727919132861899,0.06074660995567767,0.032311158600202936,-0.0029410385219483417,0.11920374695575658,0.013581692589945678,0.02627418590307495,-0.010469259848855824,0.021573976619916085,-0.008016676132885502,0.0022167869017085968,-0.03270738536098902,-0.020210178566352408,-0.021400813252673925,0.21314962675230967,0.5317089861252461,0.3615140682778081,0.02939830976689846,0.1538463976997145,0.2098716364783215,-0.018973031064918065,1.0,0.5783622474788468,-0.07775277768421032,0.5005921506040674,0.22744224627318788,0.3803856997721886,0.22742849886226207,0.1337414676021655,0.1367466565427406,0.21271673857581783,0.28138925423342454,0.24331123529656,0.162183789457345,0.3131629551723244,0.1553757199883722,0.296230511170406,0.2849738749277217,0.20024307099048125,0.16795738676055172,0.038243362688253575,-0.0447514626687672,0.06433393908027718,-0.13240475080338573,-0.022120550411414735,0.3494547934990843,0.5628526624753487,0.3214718474421424,-0.03993705087406539,-0.08236607559637417,0.13666818110761472,-0.10107513520709238,-0.057571160996991194,0.1604949067015088,-0.01412968892523687,-0.09297588037429742,0.10859296507339815,-0.23941849568463117,0.3411011640616548,0.17790413374281386,-0.037930774161097885,0.04142752529815002,-0.08146614826071766,0.1930662698558416,0.24263100897192924,0.2093671311184345,-0.20007956081475345,-0.20076953692867935,0.21587202451117932,-0.17466758818030365,0.14200673423630178,-0.13666723146780385,0.38603009657512666,0.021701104176417733,0.2560388409046593,-0.05545331869801985,0.1103207185389135,-0.04434803870358817,-0.09233878943389029,0.1549696934224888,0.35340257507925765
logical_reasoning,-0.058361641946061506,-0.03471597157171421,-0.07725496163489533,-0.05995839254704363,-0.12354675210385234,0.04178792726805287,0.02439709984285492,0.1547317767871459,-0.03288122497484018,0.0032018336507244035,-0.07290289537232801,-0.17846584478402636,-0.029050674691370595,-0.12208621475919791,-0.04285642666560124,-0.029670095645567506,0.025904940373214336,0.0054559760081673535,-0.027829279017275332,-0.022177947682432378,-0.029817368250227006,-0.03915357063176918,-0.03282862783485493,-0.03813664791386345,-0.010442449343511413,0.47689542262030415,0.5254050511381949,0.2400952400979237,-0.04808954046286513,0.4489653965259712,0.24740103546631112,-0.07403829390166572,0.5783622474788468,1.0,-0.004115214383232629,0.33780594035461015,0.20685588116719544,0.15912924900520353,0.05720256277609633,-0.02470227651044579,0.028078584059305266,0.07800890957217746,0.10574698397481114,0.14528489377032544,0.054330452612147716,0.11460910818666334,0.007697706161970171,0.14529200760913422,0.30839420980628096,0.15139717998968824,0.14396146586568925,-0.07385137143854147,-0.115483209447049,0.026700086990317038,-0.21084390186656934,0.05062344608718713,0.34842010370142684,0.47510775030182784,0.23912327151324875,-0.010498592219530473,-0.17685184559554193,-0.04909583149734503,-0.24940316595795972,0.17104808628036894,0.03380410639682126,-0.11055601851291491,0.08788789702867247,0.2996065636839686,-0.34156615782936806,0.4894067249158767,-0.11048948084820155,0.13396337069254696,0.1673399591423861,-0.07475620382549031,0.07568137857971188,0.25933908043929715,0.5477696423252914,-0.09140121936645194,-0.09135235568442335,0.5287071763359368,-0.09250842078030463,0.11164422410875524,-0.1396416230981654,0.19816321297807343,0.034479839972743835,0.08507293193265962,0.017888563734168857,0.29595226593567375,0.06987924404241684,0.06473401476686198,0.3758550847054985,0.6114384400787418
anecdotal_reasoning,-0.008462058941185707,-0.03146417126835214,-0.015815286752224357,0.0736534749609264,-0.031121606690035084,-0.029341468327930557,0.0028637203588531106,0.01209629383672326,0.0030397371017470798,0.005016986776873631,0.056892321741090934,0.13805367054541037,0.026203562390774832,-0.06792411779357492,0.008090787400274385,-0.058265257541743956,-0.010119224147948094,0.03552244632307043,0.02631868329682807,-0.0012343002697304986,-0.009414814607201916,-0.01155833724024053,0.021515543173159686,-0.0032838288207994995,-0.005925094735257287,-0.05468800124394772,-0.031327421859225366,0.30555658112462675,0.007087184090137607,0.09192219998063957,0.0046548050930762756,-0.03229870328059986,-0.07775277768421032,-0.004115214383232629,1.0,0.002882749012525524,-0.0034676226030400784,-0.017050143519942686,0.06302049694547557,0.02540165251535146,-0.002403113518573569,0.08538683973563384,0.006166685905813847,-0.016814391643876367,0.0833634908189089,-0.03415105924371228,0.06461775632314176,0.06747700006705634,0.0625422526231318,0.0064406818314092125,-0.040821264079463654,0.05117398215408988,0.021873603143808262,0.042994705129138354,-0.04383494297576374,0.007973814516359055,0.03787481628858798,-0.01901625758394398,0.003992561985651543,0.6013668662452507,0.15096101030211886,0.17671537564028442,-0.05722041676639803,-0.06104033879286585,-0.11240370235254432,-0.0016610259617049756,0.09185880575959764,-0.1810783746277997,-0.1368145563289149,0.12759480008857538,0.20782187330168747,-0.29719549064397865,-0.002961261191583809,-0.07298753176838481,-0.013861270138427412,0.04384978417290021,-0.07080192368965145,0.39619332045667877,0.3933918058508048,-0.10360948340868645,0.35027973437267784,0.04935560990010322,0.06745138861962822,-0.02191051035741809,0.013888803021715256,0.1552021393455779,0.2429630865274786,0.1672639113848725,0.16015847626185487,0.21646250873430928,0.1690144516071056,0.0829191497686626
right_wrong,0.04516345993055825,-0.03142051744963865,-0.040109989364514716,-0.04662885869476356,-0.03596914534098237,0.006023386810803061,0.0027974627223964986,-0.008508563074824595,-0.0163160324296826,-0.02198715777284983,-0.05506109722710294,-0.05546771487883425,0.045755424440515106,0.04015456093724764,-0.0007668001400658599,0.07629514361321159,0.015254740587916244,0.011838404654350569,-0.00538295122898203,0.016256296019345983,0.09003533309582079,-0.020687215012412462,-0.021982524214426438,-0.003519553772347548,-0.016142735854132263,0.08888385193977873,0.39347768033247604,0.36848199383547464,-0.021109671240223126,0.1159213910470988,0.21527828529917295,0.06512084684535056,0.5005921506040674,0.33780594035461015,0.002882749012525524,1.0,0.2865489020955028,0.07408941066016957,0.030594834029105563,0.21557125602624294,0.1452498298539673,0.1265680924452023,0.17884878708575036,0.15830201895587825,0.03965032685098967,0.18553719066611815,0.015242302248444724,0.337528842553181,0.2794298655316499,0.05772092057942807,0.030843747986838987,0.03114536176089024,-0.03843133145190374,0.09289284696969241,-0.3312933820738531,-0.30484307576456043,0.1894705180304531,0.6117358941754139,0.11999183042360125,-0.02710511176816763,-0.01049169938950175,0.17284560843383254,-0.17416710284146006,-0.06740669651497132,0.006808445822024512,-0.021265606238954196,0.03953193851597171,0.0250955946543258,-0.1733534349547015,0.2629014228149599,0.2876547943889231,-0.10556059613468005,-0.25853713145302276,0.030712933957204022,0.4059953359991961,0.26353429512716275,0.08375725141209991,-0.08079026917105317,-0.08133722258847002,0.07823373312265788,-0.07026868454963085,0.020275709809717598,-0.08919694556414787,0.16957630419262504,0.008343086962213541,0.1788184227260135,-0.02544629449746427,0.059722061002051456,-0.048357894728769106,-0.06859456890216174,0.06130379594499375,0.15565881585712546
tradition,0.026681602229969265,-0.02491784855781654,-0.03478001899512793,-0.037435578032067346,0.013444803085138821,0.013959994543421235,-0.01887895409339259,-0.015983121901195937,-0.05456841828966635,-0.02862578618202734,-0.021599506063654055,-0.08379923357674457,-0.02294409929202405,-0.05665345815690081,-0.029059711083987052,0.00811736134760216,0.02186232710146758,0.10612922882137787,-0.006889064439209376,0.021171783299119253,-0.019073867319787295,-0.007589980776138995,-0.0176643179209289,-0.0159108360736338,-0.011519122905995124,0.1741666764134386,0.149468891393903,0.09692542978515031,-0.03930444832195148,0.1559681675894645,0.12436037455370491,-0.06137855981757976,0.22744224627318788,0.20685588116719544,-0.0034676226030400784,0.2865489020955028,1.0,0.06718702726939522,-0.011107317355695086,0.2562992572306879,0.24352376922700042,-0.00020821881725099355,0.14344900459833038,0.09334442765998859,0.0005085309451519374,0.09651285889160173,0.01867404386705227,0.0837530648139182,0.21743221424044076,0.1695756852218229,0.03608660940872464,-0.032068706334322565,0.010152587328551881,0.014685652161334868,-0.07089209364944603,0.007074810777038909,0.08107720185198997,0.16869127057679256,0.11448477733357404,-0.006180761392449032,-0.04613784508782777,-0.009409828632304617,-0.146030194930189,0.06929733538018557,0.059415974233582844,0.006881276948627001,0.015140970440482475,0.2114352634631432,-0.1262139972847578,0.1723106880708346,-0.03440246498436116,0.11024537374911843,0.05120169851613212,-0.008755892686501678,0.06578168688271145,0.432790998749449,0.1986461605534806,-0.022718817102207835,-0.023783707995909405,0.18934672459715207,-0.018447828426230023,0.03673257187530623,-0.06557422577795012,0.12716288765506206,0.01509348145250649,0.026594842808773434,-0.012012493064690759,0.07210061598386418,0.0011962875010371327,-0.0120867982256868,0.05311043739109932,0.0909925656763561
supportiveness,-0.03136052434087735,0.02494807650204865,-0.012250528845517753,-0.0535433725238494,-0.04839601301805912,-0.025169249167201316,0.017492598591371613,-0.0001327847661774982,0.04896725449107001,0.03951463278030785,-0.05779409111510454,0.07167430617282208,0.0288452115543824,0.1156046896181515,0.07954558515785326,0.1107515937714101,0.025577664538390728,-0.017608428067752285,0.009200438127059745,0.0018119173451164457,-0.02786880140274021,0.04714720434934066,-0.014130686263137756,-0.00432820436669427,-0.004416192960543009,0.007648686633014946,0.4149633108283667,0.25316163840987677,0.08994213531888214,-0.01634399963084167,0.03243892452543514,-0.04834561388289845,0.3803856997721886,0.15912924900520353,-0.017050143519942686,0.07408941066016957,0.06718702726939522,1.0,0.7916091461474327,0.08690746971577422,0.2905953685087295,0.3298192188358886,0.5757447998975246,0.3673952824011592,0.23915332641855847,0.409548462788071,0.30047514802982467,0.27350096238221533,0.07824285346506912,0.2857383220106796,0.23765862597514442,0.0075838249691445835,-0.00811119323715496,0.0377947918154207,0.19337711681293537,0.46394164604581406,0.38004558603156124,0.07536469438109199,0.5961771133343091,0.21580213708960663,-0.07369019199055211,0.15832183433831162,0.015115504001302524,-0.17598129439345828,0.08681254389980983,0.009845934871191448,-0.1106454173314324,0.010197840832367962,-0.10312116178384,0.17884420489999991,0.2194753308071566,-0.23069092050921639,0.43318017790830765,-0.2176239063018379,-0.2874000480605651,0.032140269308889885,-0.022854763392286162,-0.10083933586155859,-0.0989171440258293,-0.02852732025888349,-0.08665998511692012,0.2326374907742042,-0.09658120043026683,0.7678442179831133,0.056799286035949255,0.23072653234502755,0.0012557846200279069,0.05299075045695806,-0.06403746029932578,-0.053814483969804455,0.0832499767805308,0.10431422240852654
empathy,-0.0140608518189852,0.020474696898837498,-0.0025763058648168254,-0.03588512762439414,-0.04849661103061744,-0.026693663514005577,0.03154473439188142,-0.005978351427496831,0.0394763117786991,0.046400652322959215,-0.04336137700884619,0.1133974259899335,0.018287549994091344,0.14244695308162433,0.09144348100742755,0.0771168613670176,-0.01188095982401722,-0.03746186343706302,0.03231104560948068,-0.0021654829909093787,-0.020978354991646755,0.022065116854226036,0.004300980935999956,-0.0016265939324245833,-0.011809001937727213,-0.07896525349844691,0.26299990721419475,0.25181370640784856,0.06983559235910711,-0.04677016631293768,-0.025526153839112796,-0.034290533771726237,0.22742849886226207,0.05720256277609633,0.06302049694547557,0.030594834029105563,-0.011107317355695086,0.7916091461474327,1.0,0.07789779168763837,0.2537932649486568,0.30530305542195085,0.5487124020325662,0.31859420801992044,0.19220322477400045,0.3935705088074574,0.2838494188980388,0.24085507680408688,0.06124512251898346,0.23082904289671496,0.11126337047916424,0.09430945888801481,0.07030538456057428,0.03536899978618384,0.16908208965777072,0.4261730394703599,0.3581809447371283,0.021528671976074363,0.5297194051116,0.32864797790908035,0.039737606876503226,0.25128472957652015,0.04121217606000447,-0.251837191640879,0.0785049628536622,0.07523587076700074,-0.11005001719212225,-0.055538880864827035,-0.09255450797173807,0.14016088845009617,0.3448518522190605,-0.3049557751476227,0.37651580035585896,-0.26538290942548354,-0.29899271019169743,-0.03496782155582061,-0.0973030343127728,-0.002286876326610211,-0.0002862765856475178,-0.11325948807759607,0.008282867253059644,0.28620051499694615,-0.0393637274958838,0.6805856819479378,0.035567020511454946,0.2910359287601043,0.08740394314064553,0.05602877835397938,-0.03265657179130768,-0.02470805186013453,0.08675475398734209,0.07139930628669765
status_suggestion,0.01631182833569245,0.006333529751198801,-0.002052361187942856,-0.014553295078139175,0.08221531927179021,-0.029959780016309463,-0.03782235328327535,-0.02012580728165633,-0.05868229065081028,-0.051213477848600565,-0.03320880718026777,0.03128259448394103,0.012827972778186566,0.0838172665623759,0.0012184089657345976,0.033878712004305214,-0.0023997549272487097,0.061483423971642186,-0.016441847420964804,-0.007481437245175742,0.014572195252131074,-0.0005920018506992596,-0.014112670781752558,0.029541203555833097,0.0009556535638507792,0.010006823533576353,-0.02026577980471314,0.13233333621148605,0.01971128513876816,0.021220605072562754,0.13527412304308783,0.013573475119924211,0.1337414676021655,-0.02470227651044579,0.02540165251535146,0.21557125602624294,0.2562992572306879,0.08690746971577422,0.07789779168763837,1.0,0.6654176269601602,0.038640552542715915,0.1740031782636789,0.13788509790962783,0.03337957598533531,0.13605602203743736,0.036578750506220926,0.14714068698264857,0.2793927031478046,0.24860575203610646,0.10767389838306986,0.025809794694809048,-0.007947466664530046,-0.0032102459104742594,0.017980085643485594,-0.039997819180855175,0.04820607787636145,0.12340974446421714,0.10623185616508636,0.026011934159467783,0.04635160245689607,0.10776921254334862,-0.07710240005619545,-0.013814128163404292,-0.028151216946954535,-0.0035226620646129202,0.04522278673945927,0.10077359780354558,-0.06392315127808518,0.09535703070227004,0.15656226499786452,-0.04726485387327462,-0.07324882232945565,0.026752284794069388,0.15467514818664474,0.20685853793836548,-0.017759223786280465,0.060962040969841806,0.06164717186059479,-0.030196533186652642,0.057062558519552276,0.020289142152814067,-0.023678649183472074,0.14366459527415798,0.045524204434661285,0.10674247262353007,-0.0037014693454010704,0.01658982689438082,0.006598550028766438,0.001036503417123694,-0.007524545432096676,0.005604496410699177
