,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
90,u3671,5,1,5,6,5,6,4,2,2,6,1,1,2,1,2,2,4,1,1,4,1,2,4,1,1,4,2,1,1,6,5,1,1,1,3,"['past', 'present']",2,2,2,6,2,1,6,5,6,2,1,2,5,6,3,3,5,3,3,5,2,2,1,3,6,3,2,2,1,2,2,2
91,u957,4,4,3,7,2,5,5,3,3,5,1,3,3,2,1,1,1,1,1,1,1,1,1,3,3,3,4,1,1,2,5,5,3,4,1,"['present', 'future']",1,2,4,4,2,1,5,4,6,2,2,2,6,5,2,4,3,1,1,3,1,4,1,3,6,3,2,2,1,1,3,3
92,u1383,4,1,5,6,4,5,2,2,3,4,1,2,1,1,1,1,4,1,1,5,1,1,3,3,3,4,2,1,1,1,4,2,1,1,2,"['present', 'past']",1,2,2,6,2,1,6,3,6,2,2,2,5,6,2,1,4,1,1,4,1,1,1,2,6,3,2,2,1,1,2,4
93,u1526,5,1,4,7,4,5,4,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,3,2,1,5,2,1,1,5,6,4,3,5,2,"['past', 'present']",1,2,2,6,1,1,6,5,6,2,1,3,6,6,2,1,4,2,2,5,1,2,1,2,6,3,2,3,4,2,3,2
94,u286,4,5,4,6,4,6,5,3,2,3,1,1,5,2,1,1,1,2,1,1,1,1,1,3,4,5,2,1,1,2,5,4,4,5,2,['past'],1,2,3,5,2,1,5,4,6,2,2,4,5,5,2,3,4,1,1,5,1,3,1,4,6,3,2,4,2,3,2,2
95,u1261,3,1,5,6,4,5,6,2,2,6,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,6,5,5,2,5,5,['past'],2,3,6,2,2,1,4,2,5,2,3,2,5,5,3,4,4,4,4,4,4,4,1,2,5,4,2,2,2,2,3,2
96,u1555,4,5,3,7,2,6,5,4,3,1,4,5,2,2,1,1,1,3,4,2,3,1,3,4,4,4,2,1,1,2,3,2,4,2,1,['present'],1,3,2,5,2,1,6,4,6,2,3,5,4,6,5,4,2,1,1,2,1,2,1,4,6,5,2,3,3,1,3,2
97,u3478,6,1,1,7,5,6,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,2,4,1,1,1,1,['present'],1,1,2,6,2,1,6,6,6,2,1,7,5,6,3,1,6,1,1,6,1,2,1,1,7,3,2,3,3,1,3,4
98,u574,4,2,4,6,3,5,5,2,3,3,5,1,3,1,1,2,3,1,2,1,1,1,3,4,1,1,2,1,1,5,5,5,2,4,1,"['past', 'present']",2,3,4,5,3,1,5,4,6,2,2,5,5,5,3,1,4,3,3,4,2,4,1,3,6,3,2,4,5,3,5,2
99,u969,5,1,3,7,5,6,4,3,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,3,3,2,1,1,3,5,3,1,1,1,['past'],2,2,3,6,2,1,6,4,6,2,1,5,6,6,2,3,4,2,2,4,1,3,1,1,6,3,2,3,3,1,3,6
100,u282,5,3,5,6,5,6,4,3,4,1,4,1,2,1,1,1,4,1,1,1,1,1,1,3,1,1,2,1,1,1,3,4,4,2,2,"['past', 'present']",1,2,2,5,2,1,6,4,6,2,3,2,5,5,3,2,5,1,1,6,1,2,1,2,6,4,4,4,3,3,2,2
101,u2905,5,5,4,6,4,5,5,4,4,1,1,1,4,2,2,5,2,5,4,2,3,2,4,4,4,5,2,1,1,4,5,5,3,5,1,"['present', 'past']",1,2,2,5,2,1,6,4,5,2,2,3,5,5,2,1,4,1,1,5,1,3,1,4,6,4,2,4,1,1,4,4
102,u3129,3,1,1,6,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,6,4,1,1,1,1,['present'],4,4,3,6,2,1,6,3,6,2,3,6,4,6,3,3,5,6,6,4,6,2,4,1,6,4,6,2,5,5,5,4
103,u3131,4,3,6,6,4,5,6,3,3,5,3,1,2,2,1,1,2,2,1,2,1,1,3,4,1,4,2,1,3,2,3,3,4,2,2,"['past', 'present']",1,3,3,4,2,1,4,4,5,2,5,2,4,5,4,1,4,2,2,4,1,2,1,2,6,3,2,4,2,3,3,4
104,u3419,2,4,5,7,2,5,6,4,2,1,3,2,3,4,2,1,2,4,2,1,3,1,2,5,2,1,4,1,1,1,3,5,4,5,2,['present'],1,4,5,2,3,2,3,2,6,2,4,2,4,5,4,4,2,1,1,2,1,4,1,4,6,4,2,2,1,1,3,3
105,u2731,4,5,4,7,2,5,6,4,3,1,1,1,5,5,1,1,6,3,2,1,2,1,4,1,1,3,5,1,1,5,6,5,1,5,3,"['past', 'future']",1,3,5,4,2,1,4,5,6,2,3,2,7,5,1,1,3,1,1,3,1,4,3,5,6,3,2,2,1,1,3,3
106,u2266,4,1,4,7,4,5,3,3,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,4,5,5,4,5,1,['past'],1,2,4,5,4,1,4,5,6,2,1,5,5,5,2,4,4,1,1,5,1,4,1,1,6,2,2,4,5,2,2,5
107,u1210,5,1,4,7,4,6,4,3,4,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,3,2,5,4,1,6,1,['present'],1,2,3,6,2,1,6,4,6,2,1,6,6,6,3,1,5,1,1,5,1,2,1,3,7,2,2,2,1,1,2,3
108,u360,5,2,5,6,5,6,5,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,5,1,1,"['past', 'present']",1,3,2,5,2,1,6,3,5,2,4,2,2,6,6,1,4,2,2,4,2,2,1,2,6,4,2,2,1,2,2,3
109,u3393,5,1,5,6,5,6,5,2,2,3,3,1,1,1,2,1,2,2,1,1,1,1,4,4,1,1,2,1,1,2,2,2,4,1,1,"['present', 'past']",2,3,2,6,2,1,6,5,5,2,3,2,3,6,5,1,5,3,3,6,2,2,1,2,6,3,2,2,1,4,3,3
110,u4255,4,1,3,5,3,5,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,3,2,3,1,1,['present'],1,2,2,6,2,1,5,3,6,2,1,5,4,6,4,4,5,1,1,6,1,2,1,1,5,3,2,2,1,1,4,2
111,u4415,4,1,3,6,3,4,5,1,2,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,6,5,1,1,1,4,"['past', 'present']",2,3,6,2,2,1,4,3,4,4,1,2,6,5,2,3,2,2,2,2,1,4,1,2,5,4,2,4,3,2,3,2
112,u3856,3,1,4,7,2,6,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,3,4,4,1,['present'],2,2,4,5,2,1,6,2,6,2,2,5,5,5,4,1,2,1,1,2,1,3,1,2,6,3,1,1,1,1,2,1
113,u1814,5,1,4,5,4,5,5,3,4,1,3,4,1,2,4,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,4,4,4,2,1,"['past', 'present']",2,3,4,5,4,1,4,6,5,2,3,6,5,4,2,3,6,2,2,6,1,4,1,2,5,3,4,4,5,2,3,3
114,u1656,4,5,3,7,5,6,4,4,3,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,3,2,1,3,5,5,5,2,5,1,"['past', 'present']",1,2,2,6,2,1,6,4,6,2,2,5,6,6,2,3,5,1,1,6,1,2,1,3,7,3,2,5,3,1,4,2
115,u1116,4,2,4,6,3,5,5,4,3,1,4,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,4,5,3,4,2,2,"['past', 'present']",1,3,4,3,4,1,4,2,5,2,3,3,5,5,3,5,3,1,1,3,1,4,1,2,6,4,2,2,1,2,4,2
116,u1121,4,3,4,6,3,6,5,4,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,5,6,4,5,1,['present'],1,2,5,5,2,1,5,5,6,2,3,2,5,5,2,4,2,1,1,3,1,4,1,3,6,3,2,4,2,1,2,2
117,u4179,2,1,2,6,2,5,4,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,5,1,3,2,1,"['present', 'past']",1,2,2,4,1,1,6,3,6,2,2,5,5,6,2,4,2,1,1,2,1,2,1,1,6,3,2,2,1,1,2,3
118,u1279,5,3,5,6,4,6,5,2,3,1,3,1,2,1,1,4,5,1,1,1,1,1,4,1,1,5,2,1,1,1,4,4,2,2,1,"['past', 'present']",2,3,2,6,4,1,5,5,6,2,1,4,5,6,5,1,5,1,1,6,1,2,1,2,6,3,2,4,4,4,4,4
119,u694,4,5,5,6,4,5,5,3,4,4,2,1,3,2,1,2,3,1,1,1,1,1,2,3,3,4,4,3,1,2,5,4,3,5,4,"['past', 'present']",4,4,2,5,2,3,5,4,5,2,3,2,6,5,3,2,4,3,3,4,2,2,1,4,6,4,4,4,2,3,5,6
120,u3923,4,1,4,7,3,5,5,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,4,1,1,5,5,5,3,4,1,"['present', 'past', 'future']",2,2,4,5,2,1,6,4,6,2,3,5,5,4,2,4,4,1,1,4,1,4,1,2,6,3,2,4,5,1,2,4
121,u2391,3,4,4,6,2,4,6,3,3,1,1,1,5,4,1,1,3,5,2,1,2,1,2,3,3,4,3,1,1,4,6,4,2,5,2,['present'],1,3,4,4,2,1,4,4,6,2,2,2,6,5,2,1,3,1,1,4,1,4,1,5,6,3,2,2,1,1,3,4
122,u3896,4,1,5,6,3,5,5,4,4,1,3,1,1,1,2,4,2,1,1,1,1,1,1,4,1,1,4,1,1,1,4,4,4,2,1,present,1,2,4,5,4,1,3,5,5,2,3,5,5,5,3,4,4,1,1,5,1,4,1,2,5,3,2,4,4,1,4,4
123,u72,5,1,2,7,5,6,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,2,1,1,1,5,1,1,1,1,"['past', 'present']",1,2,2,7,2,1,6,6,6,2,1,6,5,6,3,4,5,1,1,6,1,1,1,2,7,2,1,2,2,2,2,5
124,u3644,4,2,4,7,2,5,4,3,1,1,1,1,4,2,2,5,4,4,4,2,2,1,4,3,4,5,2,1,1,6,6,2,1,4,4,"['past', 'present', 'future']",1,2,2,6,2,1,6,5,6,2,1,5,6,5,2,2,3,1,1,4,1,2,1,5,7,4,2,2,1,1,3,1
125,u3292,5,5,5,7,3,6,4,3,3,5,1,1,5,4,1,1,5,4,2,5,4,1,5,1,1,5,2,1,1,2,5,5,1,6,4,"['past', 'present', 'future']",1,2,2,6,2,1,6,5,6,2,2,2,6,6,2,1,5,2,2,5,1,2,1,5,7,3,2,4,5,3,4,3
126,u2178,6,1,4,7,5,6,2,3,4,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,1,5,4,1,1,1,1,"['past', 'present']",1,1,2,6,1,1,6,2,6,2,1,2,4,6,3,1,3,1,1,4,1,1,1,3,7,2,1,1,1,3,3,4
127,u2437,2,1,3,7,2,5,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,5,1,4,1,1,['present'],1,2,4,5,1,1,6,4,6,2,1,4,5,6,2,3,2,1,1,2,1,2,1,1,6,4,2,4,2,1,4,4
128,u2098,6,6,4,7,4,6,5,5,5,1,3,2,2,2,3,4,1,1,1,1,1,1,3,4,1,3,2,1,1,2,3,2,5,2,1,"['present', 'past']",2,3,2,6,2,1,6,5,6,2,3,5,4,6,5,2,4,1,1,5,1,2,1,2,6,3,2,2,1,1,2,5
129,u3073,6,4,5,7,5,6,5,5,3,3,4,4,2,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,1,1,3,2,5,2,1,"['present', 'past']",2,2,2,6,2,1,6,4,6,2,3,4,4,6,5,4,5,1,1,6,1,2,1,2,7,3,2,5,2,1,2,1
130,u102,4,4,4,7,2,5,6,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,4,1,1,4,5,6,4,5,1,['present'],1,2,5,2,4,1,2,4,6,2,2,5,6,4,2,1,3,1,1,3,1,5,1,2,6,3,1,2,1,1,1,1
131,u4390,2,1,3,7,2,5,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,5,1,3,2,1,['past'],1,2,3,4,4,1,2,2,6,1,2,3,5,6,2,4,2,1,1,2,1,2,1,2,6,4,2,1,1,1,1,1
132,u3268,6,1,4,7,6,6,3,1,1,5,1,4,2,1,3,4,1,1,1,1,1,1,1,1,4,1,2,1,1,6,5,1,1,3,3,['past'],2,2,2,6,2,1,6,5,6,2,1,5,5,6,3,3,5,3,3,6,2,2,1,2,7,3,3,4,4,3,3,2
133,u2789,5,4,5,6,3,5,4,2,2,2,1,1,4,3,2,6,5,4,4,2,4,1,4,4,4,5,2,1,1,5,6,5,1,5,3,"['past', 'present']",1,2,4,6,2,1,6,5,6,2,2,2,6,6,2,1,4,1,1,4,1,3,1,5,6,4,2,2,1,2,2,3
134,u1762,5,1,2,6,5,5,4,2,2,1,1,1,1,1,5,4,1,2,1,1,1,1,1,2,2,1,5,1,1,2,4,2,2,3,1,"['past', 'present']",4,4,2,5,2,1,6,4,5,2,3,5,5,6,4,1,5,4,4,5,3,2,1,1,6,4,2,2,2,3,2,2
135,u3371,3,2,4,6,2,5,5,4,3,2,3,1,2,2,2,2,2,1,1,1,1,1,1,4,3,1,5,1,2,5,4,5,4,2,3,"['past', 'present']",2,3,4,3,3,1,4,3,6,2,4,2,5,5,3,1,2,2,2,3,1,4,1,2,6,4,2,2,1,2,3,3
136,u3014,4,5,4,6,3,5,6,3,3,3,2,1,4,3,1,1,1,3,3,1,1,1,2,3,1,1,3,1,1,5,6,6,3,5,2,"['present', 'past']",1,2,4,5,2,1,5,5,6,2,2,2,6,5,1,3,4,1,1,4,1,5,1,4,6,3,1,3,1,1,2,4
137,u1713,4,5,4,7,3,6,5,5,4,1,1,1,3,1,1,1,6,3,2,2,2,1,2,2,1,5,2,1,1,2,6,6,2,5,1,present,1,3,3,5,4,1,5,5,6,2,2,2,6,6,2,1,4,1,1,5,1,2,1,4,7,3,2,2,1,1,4,4
138,u3814,4,2,4,6,2,5,5,2,1,1,1,1,3,2,2,6,4,5,5,2,4,1,4,5,5,5,2,1,1,6,6,5,1,5,3,"['past', 'present']",1,1,4,5,2,1,5,4,6,2,1,5,6,6,1,4,3,1,1,4,1,2,1,5,6,2,1,2,1,1,2,3
139,u4296,3,2,5,6,2,6,5,4,4,1,4,3,1,1,4,2,4,1,1,1,1,1,4,2,1,4,5,1,1,2,2,2,5,2,1,"['past', 'present']",2,3,3,4,2,1,5,2,6,2,5,3,2,6,6,5,2,1,1,3,1,2,1,2,6,5,2,2,1,1,2,4
140,u387,3,5,4,6,2,5,5,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,5,4,2,1,"['present', 'past']",1,2,4,4,2,1,5,3,6,2,2,4,5,5,2,4,2,1,1,2,1,2,1,1,6,3,2,4,3,1,2,1
141,u1518,2,1,3,6,2,5,6,4,2,1,2,4,2,1,4,3,2,2,1,1,1,1,1,5,5,2,4,1,1,6,3,2,1,3,1,"['past', 'present']",1,2,4,6,2,1,5,3,6,1,3,5,3,6,6,3,2,1,1,2,1,2,1,2,6,2,1,2,1,2,2,4
142,u1204,4,3,4,6,3,5,5,3,2,1,3,2,1,1,5,2,1,1,1,1,1,1,1,4,1,1,3,1,1,2,2,2,3,2,1,['present'],2,3,4,5,2,1,5,4,6,2,3,6,3,6,5,4,4,1,1,5,1,2,1,3,6,4,2,4,3,1,2,1
143,u2716,5,1,4,7,4,5,6,2,2,1,1,1,3,3,4,5,1,1,1,1,2,1,1,4,2,4,4,1,1,6,6,1,1,1,2,"['past', 'future']",2,3,4,6,2,1,6,4,6,2,3,4,6,6,4,1,3,2,2,4,1,2,1,3,6,3,2,2,1,3,2,3
144,u4343,5,1,5,6,4,6,4,4,4,5,4,1,2,1,2,2,3,2,1,1,1,1,2,5,2,3,2,1,1,1,2,1,5,1,1,past,2,4,2,6,2,1,6,2,6,2,4,4,2,6,6,5,4,1,1,5,1,1,1,2,6,4,2,2,2,2,2,5
145,u200,4,3,4,6,4,5,5,2,4,1,2,1,3,2,1,1,3,1,1,3,1,1,4,2,1,5,4,1,1,2,4,4,3,3,1,['past'],1,3,4,6,2,1,5,5,5,2,2,4,5,5,3,3,4,1,1,5,1,3,1,2,5,3,2,3,1,1,2,4
146,u1995,5,4,4,7,5,6,4,3,5,1,1,1,3,1,1,1,3,1,1,1,1,1,4,4,4,4,2,1,1,2,4,3,5,1,1,"['present', 'past']",2,2,2,6,2,1,6,5,6,2,1,6,5,6,4,4,5,1,1,6,1,2,1,3,7,3,2,2,1,1,2,3
147,u4157,4,2,4,6,2,6,2,5,2,1,4,1,1,1,3,2,4,1,1,6,1,2,6,1,1,3,2,1,1,2,2,1,6,1,1,['present'],1,3,2,5,2,1,5,2,6,2,4,3,2,6,6,1,2,1,1,2,1,2,1,2,6,4,2,1,1,1,1,1
148,u2143,5,6,4,7,3,6,2,5,4,4,1,1,5,4,2,4,3,2,1,1,1,3,5,1,1,3,3,1,1,6,6,5,2,3,4,['present'],2,4,3,5,2,1,5,3,5,2,2,5,6,6,2,2,5,1,1,6,1,2,1,4,7,4,5,4,2,1,3,4
149,u2367,6,6,4,6,5,6,5,4,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,2,2,1,1,2,5,3,3,1,1,"['present', 'future']",1,2,2,6,2,1,6,5,6,2,1,6,5,6,4,1,6,1,1,6,1,2,1,2,6,4,4,2,2,1,5,6
150,u868,3,2,4,6,2,5,6,3,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,4,3,3,3,2,2,5,2,1,"['past', 'present']",3,4,2,4,2,3,4,2,6,2,4,2,3,6,5,1,2,1,1,2,1,2,1,2,6,4,2,3,1,4,2,3
151,u46,4,1,4,6,3,5,2,4,4,5,2,3,3,1,1,1,3,2,1,1,1,1,1,2,3,1,2,1,1,4,5,4,3,4,4,"['present', 'past']",1,3,4,4,4,1,4,5,5,2,3,3,6,5,2,4,4,2,2,4,2,3,1,2,6,4,4,4,3,1,4,4
152,u983,5,1,2,7,3,5,5,3,3,1,1,4,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,5,2,3,2,1,"['past', 'present']",1,2,4,6,1,1,6,5,6,2,1,6,6,6,4,3,5,1,1,6,1,2,1,1,6,3,2,2,1,1,2,3
153,u664,4,2,4,6,3,4,5,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,2,3,4,4,2,1,['present'],2,3,4,3,3,1,4,2,6,2,3,2,4,5,4,3,2,1,1,2,1,3,1,1,6,4,2,2,1,1,2,2
154,u2980,4,5,2,6,4,6,4,3,4,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,4,2,1,1,1,5,2,4,1,1,['present'],1,2,2,5,1,1,6,5,6,2,1,6,5,6,4,1,4,1,1,4,1,2,1,3,6,3,2,2,1,1,2,3
155,u1070,6,5,5,7,4,6,5,4,5,1,4,4,3,2,3,5,5,2,2,5,2,1,4,3,2,3,2,1,1,2,5,5,5,4,1,['present'],1,2,2,6,2,1,5,5,6,2,2,5,6,6,3,4,5,1,1,6,1,3,1,3,6,3,2,4,1,1,5,4
156,u4161,5,1,2,6,5,5,4,3,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,4,1,2,2,1,['past'],4,3,2,6,2,1,6,5,6,2,1,6,5,6,2,4,5,3,3,6,2,2,1,1,6,3,3,4,4,4,2,2
157,u2788,3,1,4,6,2,5,5,4,2,1,5,5,1,1,2,1,2,1,1,1,1,1,1,4,2,1,4,1,1,2,1,1,6,1,1,"['present', 'past']",2,4,4,5,3,1,5,2,6,2,6,2,2,6,6,5,2,1,1,3,1,1,1,1,6,5,2,3,3,1,1,2
158,u3212,5,1,2,6,3,5,3,1,1,1,1,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,7,4,1,1,1,1,"['past', 'present']",1,2,2,6,2,1,6,6,6,2,1,6,5,6,2,1,5,1,1,6,1,2,1,1,6,2,1,5,5,1,2,1
159,u3564,5,1,4,6,4,5,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,2,1,1,['present'],1,2,2,6,2,1,5,6,6,2,1,6,6,6,2,1,4,1,1,5,1,1,1,1,6,4,2,4,2,1,3,3
160,u4467,4,3,4,6,3,5,5,3,4,3,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,2,3,2,4,2,3,['present'],2,3,2,5,2,1,5,3,5,2,3,3,3,6,5,3,4,1,1,4,1,2,1,2,6,3,2,3,1,1,2,3
161,u3610,4,2,4,6,2,6,7,5,5,1,5,1,1,1,5,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,5,1,1,"['past', 'present']",2,4,4,5,2,1,5,3,6,2,5,2,2,6,6,3,4,1,1,4,1,2,1,2,6,4,2,2,1,1,2,2
162,u4175,1,1,5,7,1,6,2,2,1,3,5,1,1,1,1,1,1,1,3,1,2,1,1,5,1,1,4,1,1,1,2,1,5,1,1,"['past', 'present']",2,4,5,2,5,1,2,2,6,1,6,2,2,6,6,2,1,1,1,1,1,1,1,1,6,4,1,1,1,1,1,1
163,u4523,4,1,3,7,3,6,7,2,3,2,1,3,2,1,4,4,1,1,1,1,1,1,1,1,1,1,5,1,1,6,5,1,1,1,2,['past'],1,2,5,5,2,1,6,3,6,2,1,5,5,6,2,4,2,1,1,2,1,4,1,2,6,3,1,2,1,1,2,4
164,u128,2,1,3,7,2,6,6,2,6,1,5,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,5,1,1,1,2,2,6,1,1,"['past', 'present']",1,2,2,6,2,1,6,4,6,2,3,5,3,6,5,4,2,1,1,3,1,2,1,1,7,4,1,2,1,1,2,5
165,u213,4,2,5,6,4,5,6,4,5,1,3,2,1,1,2,2,2,1,1,1,1,1,3,4,2,1,2,1,1,2,2,2,5,2,1,['present'],1,2,4,5,4,1,4,3,5,2,2,2,4,6,5,1,5,1,1,5,1,2,1,1,5,3,2,4,1,1,2,5
166,u1315,5,5,3,6,5,6,2,4,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,4,6,5,4,1,"['past', 'present']",1,2,2,6,2,1,6,4,6,2,1,6,5,5,2,1,5,1,1,5,1,4,1,2,6,3,3,2,1,2,2,1
167,u4003,3,3,5,6,3,5,5,3,2,5,2,1,2,2,1,1,5,1,1,4,2,2,4,5,1,1,2,1,1,1,2,2,3,2,4,['present'],1,2,5,5,4,1,3,2,5,2,4,2,5,5,4,1,3,2,2,3,1,2,1,2,5,4,2,2,1,1,1,6
168,u2504,5,2,4,7,5,6,4,4,5,1,2,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,2,5,5,5,4,1,"['past', 'present']",1,2,3,5,3,1,5,5,6,2,1,6,6,5,2,4,5,2,2,6,1,3,1,2,6,3,2,4,3,3,4,6
169,u2909,3,2,4,6,2,5,5,4,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,2,2,2,4,1,1,['present'],2,2,5,5,2,1,4,3,6,2,4,5,3,6,5,3,2,1,1,2,1,2,1,3,6,3,2,2,1,1,2,1
170,u1125,4,4,4,5,2,5,6,3,2,1,5,3,2,1,3,3,2,3,2,2,4,1,6,1,1,4,2,1,1,1,3,4,5,1,1,"['present', 'future']",1,2,3,5,2,1,6,4,6,2,4,2,3,6,5,1,4,1,1,5,1,3,1,4,5,3,2,1,1,1,3,2
171,u1002,2,1,2,6,1,5,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,4,1,1,"['past', 'present']",1,1,3,5,2,1,6,4,6,1,1,5,5,6,2,4,2,1,1,3,1,1,1,1,6,3,2,2,4,4,2,1
172,u2290,5,4,4,7,4,6,4,3,4,2,4,1,2,1,2,3,4,1,1,1,1,1,3,3,1,3,2,1,1,2,4,5,4,4,2,"['past', 'present']",2,2,2,6,2,1,6,5,6,2,2,3,5,6,4,1,4,1,1,4,1,2,1,2,7,2,2,2,1,1,2,4
173,u715,3,4,4,6,2,4,5,2,2,1,1,1,3,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,7,6,3,1,6,2,"['present', 'future']",1,2,4,5,2,1,5,3,5,2,2,2,6,3,1,1,2,1,1,2,1,5,1,3,6,3,1,4,3,1,3,4
174,u950,5,5,4,6,4,6,5,4,5,3,2,4,2,1,1,1,2,2,1,1,1,1,2,4,4,5,2,1,3,2,5,5,3,4,2,"['present', 'past']",1,2,3,5,2,1,6,4,6,2,1,2,6,6,2,2,4,1,1,5,1,3,1,4,6,2,2,2,1,1,2,3
175,u3612,4,5,4,6,4,5,5,3,3,1,1,1,4,3,1,1,4,3,2,2,2,1,2,2,4,4,3,1,1,2,5,5,1,4,2,"['present', 'future']",2,3,4,4,2,1,5,2,5,2,2,3,6,5,2,1,3,1,1,3,1,3,1,4,6,4,3,2,1,1,3,3
176,u3939,5,1,5,7,3,6,5,2,1,2,1,1,2,1,3,6,3,1,4,2,1,1,3,6,6,6,2,1,1,6,6,1,1,1,3,"['past', 'present']",1,2,4,6,2,1,4,5,6,2,1,5,6,6,2,1,2,1,1,3,1,2,1,3,6,2,2,4,2,3,4,4
177,u88,4,1,4,6,2,5,4,2,2,3,1,3,2,3,1,1,1,3,1,1,1,1,2,1,1,1,3,1,1,4,5,1,1,4,2,"['past', 'present']",1,2,4,4,2,1,4,2,6,2,2,2,5,5,1,2,3,1,1,4,1,3,1,3,6,2,2,4,4,2,2,1
178,u2806,2,4,4,7,2,6,5,4,2,1,5,3,2,2,2,3,3,4,5,2,5,1,4,4,5,6,2,1,1,2,3,2,5,2,1,['present'],1,3,4,3,2,1,6,3,6,2,5,2,4,6,5,4,2,1,1,2,1,2,1,4,7,4,2,3,3,1,1,3
179,u2842,5,2,4,7,3,6,3,2,1,1,1,1,4,2,1,6,4,5,5,4,3,1,4,2,5,6,2,1,1,6,6,1,1,5,5,"['past', 'present', 'future']",1,2,2,6,2,1,6,5,6,2,1,5,6,6,2,2,3,1,1,4,1,2,1,5,6,4,2,4,4,2,3,1
180,u966,5,1,3,6,2,6,2,2,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,2,1,3,1,4,1,1,1,1,['past'],2,2,2,6,2,1,6,4,6,2,1,6,5,6,4,4,5,1,1,6,1,1,1,1,6,2,2,1,1,3,2,1
181,u3740,5,4,3,7,3,5,5,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,2,3,3,3,1,1,"['present', 'past']",3,3,5,4,2,2,5,4,6,2,2,4,5,6,3,1,4,1,1,5,1,2,1,2,6,3,1,2,1,1,2,2
