,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,hedges_deontic_modal_words,idioms
103,u3131,"Moni3, Yes, of course, I disagree with your reversion of my hard work in trying to improve this article (and this section in particular). This section was/is quite a mess, and it took much thought to try to figure out how to make it better organized and readable, etc. I'm not surprised that someone would disagree with a couple of my changes, but not all of it.",2.0,"Moni3<explicit_references>, Yes, of course<boosters>, I<self_mentions> disagree with your<engagement_markers> reversion of my<self_mentions> hard work in trying to improve this article (and this section in particular). This section<explicit_references> was/is quite<adverbs_of_degree> a mess, and it took much thought to try to figure out how to make it better organized and readable, etc. I'm<self_mentions> not surprised that someone would<hedges> disagree with a couple of my<self_mentions> changes, but<transitions> not all of it.",0.0027624309392265192,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.0055248618784530384,0.0027624309392265192,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,u3419,"Also, I think criticism of Miss Saigon ought to be explained a bit better. I feel that the current short little bit about Actors Equity is slightly biased...it makes them sound like a crazy bunch of unreasonable people or something, which may be some people's opinion, but there is another side too.",3.0,"Also<transitions>, I<self_mentions> think<hedges> criticism of Miss Saigon<explicit_references> ought<deontic_modal_words> to be explained a bit better. I<self_mentions> feel<hedges> that the current short little bit about Actors Equity<explicit_references> is slightly<adverbs_of_degree> biased...it makes them sound like a crazy bunch of unreasonable people or something, which may<hedges> be some people's opinion, but<transitions> there is another side too<transitions>.",0.0,0.010033444816053512,0.0,0.0,0.0,0.006688963210702341,0.010033444816053512,0.006688963210702341,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,u2731,"Likewise, sorry for not explaining myself better. My preference would be to wait until the target page is actually created before making the change. The reason is two-fold.",2.0,"Likewise,<transitions> sorry<attitude_markers> for not explaining myself<self_mentions> better. My<self_mentions> preference would<hedges> be to wait until the target page is actually<boosters> created before<chronological_markers> making the change. The reason<frame_markers> is two-fold.",0.0,0.005813953488372093,0.005813953488372093,0.005813953488372093,0.005813953488372093,0.0,0.005813953488372093,0.011627906976744186,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,u2266,The American Civil War was a by-product of the formation of the break-away Confederate States of America by U.S. states allied in their desire to form a looser political union and retain more states' rights for themselves. I believe it is unclear that states' rights was the reason the confederate states secede.,2.0,The American Civil War<explicit_references> was a by-product of the formation of the break-away Confederate States of America<explicit_references> by U.S.<explicit_references> states allied in their desire to form a looser political union and retain more states' rights for themselves. I<self_mentions> believe<hedges> it is unclear that states' rights was the reason the confederate states<explicit_references> secede.,0.0,0.003205128205128205,0.0,0.0,0.0,0.01282051282051282,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,u1210,"Both are computers, but the AppleTV is not designed with an open software architecture like the Mini. The mini has more capabilities than the AppleTV, but that does not preclude it from being used as a dedicated HTPC / Set-top box. We are saying the same thing.",2.0,"Both are computers, but<transitions> the AppleTV is not designed with an open software architecture like the Mini. The mini has more capabilities than the AppleTV, but<transitions> that does not preclude it from being used as a dedicated HTPC / Set-top box. We<self_mentions> are saying the same<endophoric_markers> thing.",0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,0.0038314176245210726,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,u360,"No details given about how her children died or how she was able to parent 7 children with a mentally unstable husband and some of her children ailing. ? Why do you write anything about the children ? 4 of them died before her parents (1 in infancy, 3 in the late teens) and 4 outlived there parents.",4.0,"No details given about<hedges> how her children died or how she was able to parent 7 children with a mentally unstable husband and some of her children ailing. ? Why do you<engagement_markers> write anything about<hedges> the children ? 4 of them died before<chronological_markers> her parents (1 in infancy, 3 in the late teens) and 4 outlived there parents.",0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,u3393,An IP user keeps adding the following into the article: Simpson never had a good relationship with the Preston supporters and even blamed them for the bad run of form before turning on the match day announcer and bizarrely blaming the team's poor performance on his choice of pre match music. The IP user has now reverted my removal of the content stating that it was due to unwarranted editing.,2.0,An IP user keeps adding the following into the article: Simpson<explicit_references> never<boosters> had a good relationship with the Preston supporters and even<attitude_markers> blamed them for the bad run of form before<chronological_markers> turning on the match day announcer and bizarrely blaming the team's poor performance on his choice of pre match music. The IP user has now<frame_markers> reverted my<self_mentions> removal of the content stating that it was due to<causal_markers> unwarranted editing.,0.0,0.0,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,u4255,"Saudi Arabia is called the Kingdom of Saudi Arabia, eyt we don't refer to that. Australia is the Commonwelth of Australia, yet we call them Australia. South Korea is called the Republic of Korea, but we don't refer to that.",2.0,"Saudi Arabia is called the Kingdom of Saudi Arabia, eyt<transitions> we<self_mentions> don't refer to that. Australia is the Commonwelth of Australia, yet<transitions> we<self_mentions> call them Australia. South Korea is called the Republic of Korea, but<transitions> we<self_mentions> don't refer to that.",0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.013452914798206279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,u4415,"I seem to recall reading (or maybe Carl Sagan mentioned it on TV) at the time, that there was a conscious effort to blend all human racial features together, so that the humans represented would more accurately portray a typical human or at least an average. I also think that heights were averaged as well. Does anyone know anything about this, and how it was done?",2.0,"I<self_mentions> seem<hedges> to recall reading (or maybe<hedges> Carl Sagan mentioned it on TV) at the time<situation_dependent_references>, that there was a conscious effort to blend all human racial features together, so<causal_markers> that the humans represented would<hedges> more accurately portray a typical human or at least an average. I<self_mentions> also<transitions> think<hedges> that heights were averaged as well. Does anyone know<hedges> anything about this, and how it was done?",0.0,0.01366120218579235,0.0,0.0,0.0,0.0,0.00273224043715847,0.00546448087431694,0.00273224043715847,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,u3856,I'm not sure it is accurate though. People tend to have more than one piece of anatomy. Some people have boobs and a penis.,1.0,I'm<self_mentions> not sure<hedges> it is accurate though<transitions>. People tend<hedges> to have more than one piece of anatomy. Some people have boobs and a penis.,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,u1814,"This picture of the merging of parent and child, with the father complaining that he is the one beaten out and in need of pity, is common for the intrusive mode. Similar confusion between parent and child can be seen in the severe punishments for masturbation championed by the child-training literature since Tissot.",4.0,"This picture of the merging of parent and child, with the father complaining that he is the one beaten out and in need of pity, is common for the intrusive mode. Similar confusion between parent and child can<deontic_modal_words> be seen in the severe punishments for masturbation championed by the child-training literature since<causal_markers> Tissot.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,u1656,According to Yankees.com He was a five time World Series champion and seven time AL champion. The special report covering this story on the Yes Network and MLB Network called him a 5 Time WS champ and a 7 time AL champ. I think the page should be changed to reflect his accomplishments.,1.0,According to<evidentials> Yankees.com He was a five time World Series champion and seven time AL champion. The special report covering this story on the Yes Network and MLB Network called him a 5 Time WS champ and a 7 time AL champ. I<self_mentions> think<hedges> the page should<deontic_modal_words> be changed to reflect his accomplishments.,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,u1116,"We also don't always need a compromise. Sometimes the right answer isn't in the middle between two sides, but on one side of the discussion. I also thought it might be worth a mention, but as IronManCap pointed out, there's tons of connections to later films especially in Civil War, where many main MCU characters are featured.",3.0,"We<self_mentions> also<transitions> don't always<boosters> need a compromise. Sometimes<hedges> the right answer isn't in the middle between two sides, but<transitions> on one side of the discussion. I<self_mentions> also<transitions> thought it might<hedges> be worth a mention, but<transitions> as<evidentials> IronManCap<explicit_references> pointed out, there's tons of connections to later<chronological_markers> films especially in Civil War<explicit_references>, where many<boosters> main MCU<explicit_references> characters are featured.",0.0,0.006097560975609756,0.0,0.0,0.006097560975609756,0.009146341463414634,0.012195121951219513,0.006097560975609756,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,u1121,I am not very happy with the notice about too many quotations. Some of these long quotations are from important witnesses to the truth of whatever issue they are writing about. This article covers topics of prime importance (such as Furtwängler's relations with Nazis and with Jews).,2.0,I<self_mentions> am not very<adverbs_of_degree> happy<emotional_self_disclosures> with the notice about too<adverbs_of_degree> many<boosters> quotations. Some of these long quotations are from important<attitude_markers> witnesses to the truth of whatever issue they are writing about. This article covers topics of prime importance<attitude_markers> (such<code_glosses> as Furtwängler's relations with Nazis and with Jews).,0.0,0.0,0.007067137809187279,0.0,0.0035335689045936395,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.007067137809187279,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0
117,u4179,"Finisher Wouldn't hitting an opponent with a container of water be considered one of his finishers? After all, Kane's clawhold is considered his finisher, although it hasn't been used by him in the ring.",4.0,"Finisher Wouldn't<hedges> hitting an opponent with a container of water be considered one of his<explicit_references> finishers? After all<transitions>, Kane's<explicit_references> clawhold is considered his<explicit_references> finisher, although<transitions> it hasn't been used by him<explicit_references> in the ring.",0.0,0.0049261083743842365,0.0,0.0,0.0,0.019704433497536946,0.009852216748768473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,u1279,"I have made a correction to the definition of a dielectric in the introduction. Also, I excised this paragraph which is both poorly-phrased technically and somewhat misleading. Electrically, the dielectric constant is a measure of the extent to which a substance concentrates the electrostatic lines of flux.",2.0,"I<self_mentions> have made a correction to the definition of a dielectric in the introduction<endophoric_markers>. Also<transitions>, I<self_mentions> excised this paragraph which is both poorly-phrased technically and somewhat<hedges> misleading. Electrically, the dielectric constant is a measure of the extent to which a substance concentrates the electrostatic lines of flux.",0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.003246753246753247,0.006493506493506494,0.0,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,u694,"I removed the phrase so the phloem will explode from the toxic effects section, because it sounded like one would want the phloem to explode, which I can't imagine one would, especially if you were planning to eat it. The toxic section needs a lot more, useful information. Some of us like to eat raw rhubarb!",3.0,"I<self_mentions> removed the phrase so<causal_markers> the phloem will explode from the toxic effects section, because<causal_markers> it sounded like one would<hedges> want the phloem to explode, which I<self_mentions> can't imagine<engagement_markers> one would<hedges>, especially if you<engagement_markers> were planning to eat it. The toxic section needs a lot more<adverbs_of_degree>, useful information. Some of us<self_mentions> like to eat raw rhubarb!",0.006472491909385114,0.006472491909385114,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.006472491909385114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,u3923,"There is a report on an ISC2 blog site that makes it hard to believe that the Parkerian Hexad would be made part of the syllabus. (If you find a really outrageous quote about infosec, it usually comes from either Donn Parker or Winn Schwartau.) One comment also suggests that Mich Kabay (see comment above) may have coined the name.",4.0,"There is a report on an ISC2 blog site that makes it hard to believe that the Parkerian Hexad would be made part of the syllabus. (If you<engagement_markers> find a really<adverbs_of_degree> outrageous quote about infosec, it usually<hedges> comes from either Donn Parker<explicit_references> or Winn Schwartau<explicit_references>.) One comment also<transitions> suggests that Mich Kabay<explicit_references> (see<engagement_markers> comment above<endophoric_markers>) may<hedges> have coined the name.",0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.009036144578313253,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,u2391,"That's fine, I can remove that line about insurance coverage, though it's not exactly speculation considering that the definition of insurance covering a test is that they pick up more of the bill. Please take a look at this update to ISPD recommendations on prenatal screening.",3.0,"That's fine, I<self_mentions> can<deontic_modal_words> remove that line about insurance coverage, though<transitions> it's not exactly speculation considering that the definition of insurance covering a test is that they pick up more of the bill. Please take a look at this update to ISPD<explicit_references> recommendations on prenatal screening.",0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,u3896,"Krauthammer and Safire are op-ed columnists; what they write are opinion articles, not news articles. What I contend is that the news reporting of Libé, outside of their opinion pages (rebonds), tends to be made from a specific left-wing point of view that disapproves of many workings of the US society and their government – and this goes far beyond the current international relations.",2.0,"Krauthammer<explicit_references> and Safire<explicit_references> are op-ed columnists; what they write are opinion articles, not news articles. What I<self_mentions> contend is that the news reporting of Libé<explicit_references>, outside of their opinion pages (rebonds), tends<hedges> to be made from a specific left-wing point of view that disapproves of many<boosters> workings of the US<explicit_references> society and their government – and this goes far beyond the current international relations.",0.0,0.002577319587628866,0.0,0.0,0.002577319587628866,0.010309278350515464,0.0,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,u72,"Currently, the copyright paragraph contains the sentence: As of 28 February 2018, Project Gutenberg is no longer accessible within Germany to comply with a court order from S. Fischer Verlag regarding the works of Heinrich Mann, Thomas Mann and Alfred Döblin.",1.0,"Currently, the copyright paragraph contains the sentence: As<causal_markers> of 28 February 2018, Project<explicit_references> Gutenberg<explicit_references> is no longer accessible within Germany<explicit_references> to comply with a court order from S.<explicit_references> Fischer<explicit_references> Verlag<explicit_references> regarding the works of Heinrich<explicit_references> Mann<explicit_references>, Thomas<explicit_references> Mann<explicit_references> and Alfred<explicit_references> Döblin<explicit_references>.",0.0,0.0,0.0,0.0,0.0,0.04633204633204633,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,u3644,"Hello fellow Wikipedians, I have just modified on Shanxi. Please take a moment to review my edit. If you have any questions, or need the bot to ignore the links, or the page altogether, please visit this simple FaQ for additional information.",2.0,"Hello fellow Wikipedians<engagement_markers>, I<self_mentions> have just<boosters> modified on Shanxi<explicit_references>. Please take a moment to review my<self_mentions> edit. If you have any questions, or need<engagement_markers> the bot to ignore the links, or the page altogether, please visit this simple FaQ<explicit_references> for additional information.",0.008264462809917356,0.0,0.0,0.0,0.004132231404958678,0.008264462809917356,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,u3292,"The Wikipedia article for Digital Filter has a reference to the Kalman Filter article. Neither has a discussion about the relationship between them, and I know from experience that it would be very helpful to include a brief discussion about the relationship. I have added such, and hope it is acceptable.",1.0,"The Wikipedia article for Digital Filter has a reference to the Kalman Filter article. Neither has a discussion about<hedges> the relationship between them, and I<self_mentions> know<boosters> from experience that it would<hedges> be very<adverbs_of_degree> helpful to include a brief discussion about<hedges> the relationship. I<self_mentions> have added such, and hope it is acceptable.",0.0,0.009836065573770493,0.0,0.0,0.003278688524590164,0.0,0.0,0.006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,u2178,"I just added three more biographies. One is the 1954 one by Antony Alpers. He also wrote one in 1980 but that is a different book, so both should be listed.",1.0,"I<self_mentions> just<boosters> added three more biographies. One is the 1954 one by Antony Alpers<explicit_references>. He<explicit_references> also<transitions> wrote one in 1980 but<transitions> that is a different book, so<transitions> both should<deontic_modal_words> be listed.",0.0,0.0,0.0,0.0,0.00641025641025641,0.01282051282051282,0.019230769230769232,0.00641025641025641,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,u2437,"Actually, a question - you said Those who have leased the rails are to provide for passenger rail service, CFR no longer having the right to operate on the line. So who operates the line? A private company with their own rolling stock?",3.0,"Actually<boosters>, a question - you<engagement_markers> said Those who have leased the rails are to provide for passenger rail service, CFR no longer having the right to operate on the line. So<transitions> who operates the line? A private company with their own rolling stock?",0.00425531914893617,0.0,0.0,0.0,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,u2098,"The correct term to use is whatever has verifiable citation to corroborate its usage. I noticed that without actually providing a citation. Referring to vaguely-defined educated individuals, knowledgeable about firearms and law is insufficient, because that falls under weasel words, which greatly undermines this article.",1.0,"The correct term to use is whatever has verifiable citation to corroborate its usage. I<self_mentions> noticed that without actually<boosters> providing a citation. Referring to vaguely-defined educated individuals, knowledgeable about firearms and law is insufficient, because<causal_markers> that falls under weasel words, which greatly undermines this article.",0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.003105590062111801,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,u3073,"Hi, I could not find any reference to climbing in this article. Not only this island has hundreds of climbing routes, but it is important place in history of British climbing. Additionally it is a weekend destination of climbers from all over UK and London on a regular basis.",2.0,"Hi, I<self_mentions> could<hedges> not find any reference to climbing in this article. Not only this island has hundreds of climbing routes, but<transitions> it is important<attitude_markers> place in history of British climbing. Additionally<transitions> it is a weekend destination of climbers from all over UK and London on a regular basis.",0.0,0.0036231884057971015,0.0036231884057971015,0.0,0.0,0.0,0.007246376811594203,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,u102,That seems like a rather unusual way of dividing up a standard language. More details (and references) would be nice. But I'm quite skeptical to the idea that there would be a spoken written standard.,2.0,That seems<hedges> like a rather<adverbs_of_degree> unusual<attitude_markers> way of dividing up a standard language. More details (and references) would<hedges> be nice. But<transitions> I'm<self_mentions> quite<hedges><adverbs_of_degree> skeptical to the idea that there would<hedges> be a spoken written standard.,0.0,0.02,0.005,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,u4390,"Is it the fall of communism or the fall of socialism? I'm pretty sure it should be the former, anyways.",3.0,"Is it the fall of communism or the fall of socialism? I'm<self_mentions> pretty<adverbs_of_degree> sure<boosters> it should<deontic_modal_words> be the former, anyways.",0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,u3268,"As to who John Pledge of Exeter is, I emailed Professor Abelson of MIT, co-author of the referenced book, and got this reply: ...it was invented by John Pledge (age 12) who was a student in a early Logo workshop that some of us from MIT have at Exeter. I think the date was 1972.",2.0,"As to<frame_markers> who John Pledge<explicit_references> of Exeter<explicit_references> is, I<self_mentions> emailed Professor Abelson<explicit_references> of MIT<explicit_references>, co-author of the referenced book, and got this reply: ...it was invented by John Pledge<explicit_references> (age 12) who was a student in a early Logo workshop that some of us<self_mentions> from MIT<explicit_references> have at Exeter<explicit_references>. I<self_mentions> think<hedges> the date was 1972.",0.0,0.0035842293906810036,0.0,0.0035842293906810036,0.0,0.025089605734767026,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,u2789,"Hello fellow Wikipedians, I have just added archive links to on Firefox for mobile. Please take a moment to review my edit. You may add after the link to keep me from modifying it, if I keep adding bad data, but formatting bugs should be reported instead.",2.0,"Hello fellow Wikipedians, I<self_mentions> have just<boosters> added archive links to on Firefox for mobile. Please take a moment to review my<self_mentions> edit. You<engagement_markers> may<deontic_modal_words><hedges> add<frame_markers> after<chronological_markers> the link to keep me<self_mentions> from modifying it, if I<self_mentions> keep adding bad data, but<transitions> formatting bugs should<deontic_modal_words><hedges> be reported instead.",0.00392156862745098,0.00784313725490196,0.0,0.00392156862745098,0.00392156862745098,0.0,0.00392156862745098,0.01568627450980392,0.0,0.00392156862745098,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,u1762,"Cully (played by Roy Jenson) is clearly the head goon not the brother of Claude 'Jack' Benyon (played by Ben Johnson). When McCoy meets Jack Benyon on the boat after his release Jack Benyon says any business with me you handle it with him he's m' brother, gesturing to a sinister looking man with heavy features.",2.0,"Cully (played by Roy Jenson) is clearly<boosters> the head goon not the brother of Claude 'Jack' Benyon (played by Ben Johnson). When McCoy meets Jack Benyon on the boat after<chronological_markers> his release Jack Benyon says any business with me<self_mentions> you<engagement_markers> handle it with him he's m'<self_mentions> brother, gesturing to a sinister looking man with heavy features.",0.003205128205128205,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.00641025641025641,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,u3371,Having read this page my overall feeling was that it was not a neutral page. It just comes across as very positive about Yoko and skimming over any negatives. Kind of reads like a piece someone has paid to make them look good.,2.0,Having read this page<explicit_references> my<self_mentions> overall feeling was that it was not a neutral page. It just<boosters> comes across as very<adverbs_of_degree> positive about Yoko<explicit_references> and skimming over any negatives. Kind<hedges> of reads like a piece someone has paid to make them look good.,0.0,0.004424778761061947,0.0,0.0,0.004424778761061947,0.008849557522123894,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,u3014,"I agree with the basic premise of your edits. There are a couple of factual issues, which I'm not sure are the result of your changes or were there before. In particular, France, so far as I'm aware, never had a vote in the Diet.",2.0,"I<self_mentions> agree<attitude_markers> with the basic premise of your<engagement_markers> edits. There are a couple of factual issues, which I'm<self_mentions> not sure<hedges> are the result of your<engagement_markers> changes or were there before<chronological_markers>. In particular, France<explicit_references>, so far as I'm<self_mentions> aware<hedges>, never<boosters> had a vote in the Diet<explicit_references>.",0.008733624454148471,0.008733624454148471,0.004366812227074236,0.0,0.004366812227074236,0.008733624454148471,0.0,0.013100436681222707,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,u1713,"I would like to organize the articles that deal with an otherworld as a real existence. I propose that Afterlife would be the best hub for such articles. Eschatology and Underworld are other possibilities, but I don't think they work as well as Afterlife.",2.0,"I<self_mentions> would like to<frame_markers> organize the articles that deal with an otherworld as<causal_markers> a real existence. I<self_mentions> propose that Afterlife would<hedges> be the best hub for such articles. Eschatology and Underworld are other possibilities, but<transitions> I<self_mentions> don't think<hedges> they work as<causal_markers> well as Afterlife.",0.0,0.00784313725490196,0.0,0.00392156862745098,0.0,0.0,0.00392156862745098,0.011764705882352941,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,u3814,"Hello fellow Wikipedians, I have just added archive links to on Michael Rosenbaum. Please take a moment to review my edit. If necessary, add after the link to keep me from modifying it.",2.0,"Hello fellow Wikipedians, I<self_mentions> have just<boosters> added archive links to on Michael Rosenbaum. Please take a moment to review my<self_mentions> edit. If necessary, add after the link to keep me<self_mentions> from modifying it.",0.0,0.0,0.0,0.0,0.005405405405405406,0.0,0.0,0.016216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,u4296,"Just replaced the term Fiqh with Islamic jurisprudence. What's the point of forcing English readers to link to another article for a tranlsation of a term, instead of presenting the term in English for rapid understanding? Is it to help the writer feel more Islamic and culturally secure by seeing familiar words?",2.0,"Just<boosters> replaced the term Fiqh with Islamic jurisprudence. What's the point of forcing English readers to link to another article for a tranlsation of a term, instead<transitions> of presenting the term in English for rapid understanding? Is it to help the writer feel more Islamic and culturally secure by seeing familiar words?",0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,u387,"I think there is a word missing here: Much of the city is recovered and rebuilt in the belly of the Macross, and the two ships are attached to the SDF-1 as they pose as military assets. Why is it posing surely they have always been military assets?",3.0,"I<self_mentions> think<hedges> there is a word missing here: Much of the city is recovered and rebuilt in the belly of the Macross, and the two ships are attached to the SDF-1 as<causal_markers> they pose as military assets. Why is it posing surely<boosters> they have always<boosters> been military assets?",0.0,0.004032258064516129,0.0,0.0,0.008064516129032258,0.0,0.0,0.004032258064516129,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,u1518,"Sorry, there is nothing to discuss. Mladiq was born in Bosnia and so he is Bosnian, that is the rule. Don't believe it, you just consult user Alkalada or he will tell you straight.",2.0,"Sorry, there is nothing to discuss. Mladiq<explicit_references> was born in Bosnia<explicit_references> and so<causal_markers> he is Bosnian, that<code_glosses> is the rule. Don't<engagement_markers> believe it, you<engagement_markers> just<boosters> consult user Alkalada<explicit_references> or he will tell you<engagement_markers> straight.",0.016666666666666666,0.0,0.0,0.0,0.005555555555555556,0.016666666666666666,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
