,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,hedges_deontic_modal_words,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
self_growth,-0.03155947773013245,0.0352979666937254,0.027232268131286447,-0.03361685319803482,0.1092031757181372,0.05426970046597265,-0.06505027067873445,-0.006254188529687279,0.1427364694932333,0.02631881657787617,0.00011891863946672213,0.0018597545662441815,-0.043343049226942584,-0.0010762962585554746,-0.021090470346427744,0.0009481542157817383,0.016515244473138527,0.10981332660957387,-0.0070512497911306374,-0.013712213012949179,-0.01770544253265631,-0.012186304030297008,-0.01384159528626876,-0.011180327989567066,-0.007051249791130664,-0.007051249791130664,-0.06466451747721114,-0.01719290105907138,0.10117072065909936,0.039231205166215304,-0.09380160782582946,-0.05173345391664226,-0.01830051643146808,-0.060291161509944936,-0.08502776455307784,0.1442456972768904,-0.05854648652571901,0.008249229830106805,0.128731831171689,0.17469975382205993,0.04398258667118266,0.09399430497941945,0.19827288842082086,0.09261873295432592,0.06367739516018273,0.27323938663269387,0.0732033527962994,1.0,0.2574766276447244,0.005429842652124278,0.09305326190544351,0.08950134853919742,0.0024021806448999857,0.01881687905232739,0.07250522570422242,0.08284577141111274,0.11199098661589345,0.06390949487123061,-0.07198257857852422,0.09728452503324231,0.2178687357471278,0.008105719095174605,0.09639756473487043,0.07413729386838036,-0.0763325850737592,0.07766393302497325,0.007347816060334675,-0.10371910264044149,-0.08277919912528622,0.007199505011169919,0.015522912094709206,0.08379846153677144,-0.12771943314473944,0.10104515721397983,-0.05204472863573022,-0.10013642971216416,-0.055526247296247055,-0.06700006906723562,0.1294968349862462,0.12268277035864339,-0.0610873237226698,0.0924658645702371,0.03081624345614207,-0.02434595610525543,0.12923740082439605,-0.003113599026653017,0.05227982158846587,0.014639630411626074,0.034104244526871094,0.0028846911883032406,0.04459767393903463,0.03723112996839198,0.029527683690528238
self_responsibility,-0.01597591402629148,0.2489264554765027,-0.004503376489332345,-0.020723079513984187,0.0853643130960727,0.017565280915760005,-0.07033171040569847,-0.06272748902650864,0.2951526379983842,0.052744322174165886,0.04947067358668432,-0.0578174367352431,-0.02981633249384429,0.09988417350768221,0.029125004559034693,-0.0298164331259214,-0.053679080807492084,0.003879337225982279,0.04945195583440544,-0.03071218834225852,-0.006168756657230756,-0.014289563930390487,-0.004944800420568329,-0.017525846065003913,0.00053805293192729,0.00053805293192729,-0.027376412106385844,0.1564069293379023,0.23223757866132114,0.07787674521521705,-0.13988048333930875,0.042472510465740985,0.13853871033987022,0.033897165780414025,-0.039720412416038804,0.04311829995309136,0.19261291004268133,0.025671766989435917,0.1868051387852178,0.217027284648638,0.1381289996081414,0.25121892196004575,0.5280995870116824,0.30340327350363455,0.34950667828647214,0.6172028092780625,0.3150283009836133,0.2574766276447244,1.0,0.11254258160564604,0.1909862638405129,0.5424064203381078,-0.08224317418244462,-0.06365210362260529,-0.002388100914841216,-0.019504599266911515,0.023361725440375954,0.08469708404869367,-0.0208583818407589,0.15138693356421346,0.1302399591829031,-0.10523870751645129,0.04776242351311174,0.025228419645380033,-0.003070691465434805,-0.13156661976685594,-0.03921224286762369,0.06382723896013497,0.010200268000454068,-0.039453721948781315,0.055689588316804976,0.1554766991646687,-0.2630800199441882,-0.021926657915528554,0.04166946502085585,0.047118958469294744,-0.16194097969283044,-0.08893549243558245,0.05875555276547406,0.06194294298822317,-0.0586396218590014,0.0028352386312034384,0.041027321651484414,-0.02854169471208154,0.32989684766436006,0.03719048405996114,-0.061434696917705554,-0.0831944384518219,0.011844008762469101,-0.03768215002252896,0.12027904499498455,0.06247453079550152,0.1226773317437491
ext_responsibility,0.06709256012280498,-0.03392698062250381,-0.04073879697036938,0.03809841138825208,-0.03422575602095403,0.040563655131011345,0.01450707931891613,-0.054868439730682436,0.09873167419430799,0.09676909373195315,-0.01996837348065375,-0.052681674240682985,-0.040845217415261995,0.07768049741572156,-0.03206459764095225,-0.019713459472356518,-0.03837369462829371,0.07763556900180742,-0.012774019270508679,0.007813232750341789,0.04262660318675118,0.019100078926497344,0.09857871220444311,-0.04955713069104558,0.054457661100589874,0.054457661100589874,-0.056791862000269935,0.09014532496617245,0.19632378340802514,-0.013245819519127299,-0.03885366160312286,0.04071750421996081,0.1188771167977552,0.21564002792642029,0.07278141261924022,0.10528820441519521,0.2543680171831147,0.09462228227934899,0.032029266496966156,0.0690741764718404,0.22606271166431327,0.15614512416290727,0.06862234105847603,0.13051447648474515,0.28139968630222784,0.027514185976153502,0.1575468029355157,0.005429842652124278,0.11254258160564604,1.0,0.4569753829224217,0.14435950429728933,0.06298869947331871,0.040145407471206734,0.0185378034718453,-0.20638168350903377,-0.18148878438394242,0.0016862619926684677,0.1815510305769877,-0.010632579936147456,0.08055274172771902,0.08176003460540678,0.18310260628911929,0.096376387300389,-0.1234687979784215,0.020777879293383716,0.04681567828348481,-0.06661946466588944,-0.045385019021090905,-0.057689094054216794,0.0699043569578455,0.3144531898443414,-0.07180580580818294,-0.153758296321894,-0.0018186336384806725,0.19417168388163222,0.0007563244654714233,-0.06603953128466193,0.069637688851059,0.06698755903925571,-0.07787399594410915,0.04859231853559122,0.024465595054061547,0.008511500544588232,0.1400313341095203,-0.03727557373303468,0.12142811323591421,0.01711645645474767,0.008694378389106543,0.011311807372771059,0.053586028634737735,0.03409816399818222,0.2732006641862193
other_reliance,0.03394833179786138,0.1252634407926032,0.006231675088663915,0.04099796634823117,0.0005569028126985541,0.07535683525169212,-0.004364239290038998,-0.004338357887302103,0.2133862588511401,-0.003991162322972724,0.008086867160842968,-0.027270236702136855,-0.0008215770065627116,0.14995584216538863,-0.0689315650373454,-0.01866497904110883,-0.04044474687581532,0.0042004820695218026,0.0032189733082721257,0.03082549367015329,-0.0038355389287247914,-0.021612614629454255,-0.0270834516529711,-0.027025544020818425,0.052363603968915304,0.052363603968915304,-0.026950943197200712,0.1297021608305073,0.030409089254149955,0.038334242554693414,-0.07148676499399033,-0.01660929097367039,0.08438395196199446,0.06675568041355971,-0.054320863280490614,-0.007459649445617794,-0.06017038076688375,0.05078786169542314,0.31041134746598614,0.27002060135523975,0.14915350639114672,0.33462480659631016,0.19746308625689885,0.3947786928036301,0.5160883825743167,0.11968365441263773,0.3561257783666379,0.09305326190544351,0.1909862638405129,0.4569753829224217,1.0,0.36475412195235835,-0.0738506510336531,-0.03235713323349474,-0.005198625531084361,0.11774498904659901,0.21418507589658553,0.14417156243349624,-0.10219628401748408,0.25450634998971533,0.14728369351819753,-0.0666422510664105,-0.0165788477757883,0.0835656422533506,-0.04770247276110722,-0.0850666382823471,-0.03190812698678947,0.03650028096983005,0.01689236431322944,-0.07623552486611566,0.05494403367765162,0.02913868658218835,-0.03694288065788387,0.18626343081259908,-0.07874688706368273,-0.13620221336433777,-0.07140106162662718,-0.09453733111575181,0.0025763054145455464,0.00022029134412169596,-0.09536530423592893,0.009311998719239163,0.11767221679871488,-0.002460394868506978,0.41545133420697256,-0.0003162510985635125,0.15074037571175575,-0.002301126577477817,0.031261831998300925,0.017493225644532307,0.02444664186948761,0.0420276134110409,0.04839762065309914
accomplish_tasks,-0.03079269521769097,0.11132666310003496,0.044457575446323686,-0.014524654185239717,0.03423134093547872,0.04929085336939368,-0.08397076501476441,-0.011279555126943334,0.23983888568552283,0.017916389170145958,0.020815581790141063,-0.054494547209954974,0.00012097282291026201,0.1461983334101041,-0.034806170669525426,-0.046386107268275356,-0.060082864173719865,-0.03734278085992481,-0.0045091132708009905,-0.049936004890946586,0.012180495809178045,-0.01928087797211278,-0.024975197999983777,-0.01717228047637369,-0.02567865914310604,-0.02567865914310604,0.09312310070000734,0.35126586571004603,0.12284357449020629,0.13936835859657615,-0.032340800415906625,0.09362647661405354,0.1003734888589331,0.05242281579511509,-0.024202000754079987,-0.03115699491653553,-0.034742620207422054,-0.09816501697185752,0.3743320808493948,0.2485599184634841,-0.005246213585605024,0.2748337260998298,0.47004919032083076,0.3734844964365296,0.43703903063371313,0.46533610084724697,0.36154661652374925,0.08950134853919742,0.5424064203381078,0.14435950429728933,0.36475412195235835,1.0,-0.18171419461749563,-0.06716514212571355,-0.02358412463356104,0.06855891470802364,0.230368183601811,0.1769410958060716,-0.15787914112269133,0.25200628574371553,0.10057424561042096,-0.13644934570442693,-0.07969157413844362,-0.04173790422065294,0.10455583997314138,-0.16602863539509405,-0.06553478009654665,0.14540046539360593,0.0889432574122998,0.007136069383369911,0.03899181367658703,-0.03234128703633588,-0.11303275500774446,0.19878849726281386,0.033012114845986554,-0.12829492573966353,-0.21983380436452232,-0.0289768531445794,0.005605986096593552,0.008773926951254474,-0.000413784117919389,-0.0349747012591017,0.06259014950064183,-0.03311086133358934,0.482682064797416,0.11379331186639297,-0.029225315971600066,-0.07874081629786617,0.029085049904086037,-0.029450125994463762,0.0673741492568837,0.045801135517540136,0.09770713556963251
implied_meaning,0.30389545293813175,0.04146817145070939,0.08265920971324145,0.14186878476798215,0.024581274691776556,0.066178483396851,-0.04837691900539445,0.022536817980851033,0.060753837283658255,-0.017430747636761945,0.006069322588535984,-0.06178721348567942,-0.041476483430698166,-0.027392382614444637,0.02077330870593081,0.018007408473721856,0.017218399388904907,0.10941712842717165,0.03889637024343774,0.026105815210275538,0.07497118541657002,0.10397404711157598,0.06247979668221202,-0.03424165625003958,-0.021595651908098392,-0.021595651908098392,-0.33298293472982005,-0.10344534987051297,0.11649119847193962,-0.20408539043342033,-0.2025331946432172,-0.3674175988822361,0.29919747631480464,0.05101339882448507,0.01116397418698864,0.08337758571981617,0.027923860869635164,0.014933166981099243,-0.020380605499934215,0.05052927907981532,0.06848139533859608,-0.06589674199791638,-0.02754481499162432,-0.014251007983000878,-0.07491879147544225,-0.04268659285157881,-0.027584963505553273,0.0024021806448999857,-0.08224317418244462,0.06298869947331871,-0.0738506510336531,-0.18171419461749563,1.0,0.2192923897690166,-0.0034426905065089507,0.0010530122011463837,-0.10066605583983687,0.15561484291924504,0.14903449920439593,0.051831348222161365,0.06349504954763739,0.18500378107975363,0.29143649104173147,0.4162407120308248,-0.44361604941208704,0.184446369558087,0.21203133796080087,-0.3528261763754603,-0.23384771061124454,-0.1319870459663959,0.09015395350838683,0.28920120447828357,-0.18477903012989644,-0.09015460738613607,-0.2533600689561635,-0.0007362868893519087,0.07152123443279329,-0.23607119643416177,0.05007181404160953,0.05029598955955919,-0.22412840245910395,0.04094453394408406,0.33357708769507083,0.071639567843713,-0.0754492382542664,-0.2890900348556793,0.24551096455769472,0.08770243589425282,0.06174623315774592,-0.035217210561256006,-0.05117750922537407,-0.004268725075146907,0.07647562777550596
creative_text,0.12350035993129767,0.03976603857259862,-0.03179172541354627,-0.02308132218852715,0.039104755615905706,0.013998540392750008,0.014052879461721528,-0.029437752355473034,0.024099364178245885,-0.017104431646942052,0.011688506813199806,-0.024118590258399887,-0.02000928897631413,-0.02354671794504895,0.03164188931405974,-0.04589691579933442,-0.0185577213799658,-0.033737864740315066,-0.006630861825739642,-0.012894705549694623,-0.016649862999505556,0.2741811771512551,-0.013016374190360358,-0.010513768801456816,-0.006630861825739635,-0.006630861825739635,-0.14337246830248362,-0.08233851223315974,0.05992507127042132,-0.10252294148775894,-0.06518112521693246,-0.09037732941140628,0.06962813692382652,0.024054626224756435,-0.07968677931716846,0.06233356301918276,0.03503383557397357,0.011923171605295562,-0.04086200885886226,-0.004776900061242172,0.06521397209956557,0.011825818118626723,-0.006670058561180467,-0.004386787366214564,-0.05909774019815721,-0.027793274965087027,-0.001096300383850848,0.01881687905232739,-0.06365210362260529,0.040145407471206734,-0.03235713323349474,-0.06716514212571355,0.2192923897690166,1.0,-0.03139673332550253,-0.0022915474928025888,-0.12299066260908668,-0.017792184414472403,0.015150757022901085,-0.030691525863112978,0.05626866295122091,0.5143402450215658,0.4052501688915742,0.03856865740434411,-0.26004685632673213,0.07629532068488062,0.9086976608097883,-0.14533036399239815,-0.17944437313290473,-0.05420676255187178,0.02477783158138391,0.1980710227552557,-0.07930039321700287,-0.14098290155327572,-0.06997155637152819,0.07851651627887653,0.08744961506671223,-0.1198032442296913,0.10648223111592782,0.1083299826373978,-0.1458474496159175,0.15419301179486086,0.021060505864591635,0.10375581794624938,-0.07649206317946357,-0.0859782435467885,0.1918401249006847,0.159068380755464,-0.04284358515175798,0.0022877969934028634,-0.002423326529602355,0.00509361866347366,-0.021921083563266622
repetitive,-0.05332257441117627,0.028471617886287284,-0.07842723979933094,-0.002993609805889372,-0.01147618212562284,0.05758642978550272,0.05004180446042302,0.04287530958954749,-0.010156155773658871,0.007269991300659341,-0.03012770701724859,-0.044138541844035394,-0.044711644016570455,-0.015927832461128125,-0.05849513132758132,-0.02382659105346019,0.01152304583373196,0.04822256542963587,0.08550086927175564,-0.02118199226562913,0.13126545830769726,0.030640512682522346,-0.02138185601557048,0.16265417453352538,-0.010892444450629524,-0.010892444450629524,-0.06480053839334825,-0.06681847459449168,-0.006811879924676903,-0.06622984472953741,-0.051808764270053244,0.0016189039131338377,-0.07367273493085294,0.05122098441331218,-0.016800138188686385,0.03465009474766263,0.03654385897712563,-0.04729719715048598,-0.027855481162249607,-0.04081408006351111,0.08037078534199021,-0.01959902159387993,-0.0441129829917597,-0.009963794493987694,-0.015103251312262046,0.0011020003951117733,-0.027011949824293835,0.07250522570422242,-0.002388100914841216,0.0185378034718453,-0.005198625531084361,-0.02358412463356104,-0.0034426905065089507,-0.03139673332550253,1.0,0.03802549615892385,-0.08294857933007078,-0.060713874059052354,0.06502437393029663,-0.03885605362791123,-0.03419201816633131,0.02123255988065792,0.09083115196307891,0.013659711663145575,-0.008946112538969377,-0.002106189724384744,-0.025196011022889084,-0.023699457985816477,-0.12317418004098693,-0.1059603247744731,0.09748354892730199,0.11611158798909525,0.014497552708128152,-0.11343721982101553,0.02115683397106455,0.08614483271237784,-0.025049154606910495,0.0010969970530629333,0.017464572237807743,0.015577185124736182,-0.015491675675196858,0.005311411103887672,-0.0508764814652239,-0.010983015208643957,-0.0496846417900294,-0.001297424649479157,-0.0010005595532996694,-0.016260002323065154,-0.06873246939697379,-0.07905863859070357,0.025571665669634102,-0.01630485094100815,-0.013584550966454256
point_faults,-0.07049383321640115,-0.01297057012816188,0.05730682577898157,-0.02926462906953412,0.07208945353575567,0.02018676025794739,-0.026075851374965587,0.07340420754871499,0.178130139197091,-0.07241327778609238,0.018662364216391756,-0.02460161302800021,-0.02642357770294528,-0.0009956608337285623,0.0002695357309669675,-0.030149075353912248,-0.055941202211043754,-0.06144398981831587,0.03187004196699342,0.03301907433293893,-0.031148521555472455,-0.030172570899586547,-0.0194795744435283,0.015840603883514284,-0.032906466096001286,-0.032906466096001286,0.030572950439787028,-0.19488501970583608,-0.24313377523254728,0.007898438208790456,-0.030242713398173478,-0.2284321726610766,-0.08088508428773043,-0.28556369328570763,-0.2741355486599544,0.036591491760535284,-0.4992035929395891,-0.0774405292864228,0.24647869797812663,0.21236254305442356,-0.07851470922249151,0.084270092788113,0.1116041908694543,0.19952795380407115,0.15593689835966665,0.07248770301375138,0.14978955183327855,0.08284577141111274,-0.019504599266911515,-0.20638168350903377,0.11774498904659901,0.06855891470802364,0.0010530122011463837,-0.0022915474928025888,0.03802549615892385,1.0,0.5661165660695133,0.19876472528368813,-0.5374603811987612,0.2541618190225891,0.17183324264104877,-0.06775193816623394,-0.18330057826602222,0.19209162618495132,0.023840278351710948,-0.002443415367445293,-0.04424473756677228,-0.05859055131505607,0.0614842282542049,-0.05005323422451854,0.04523009852807053,-0.28560354406637567,0.030613520114219608,0.4235786163209616,-0.2537195080585596,-0.5683655506206112,0.0021132443357023255,0.016892500036876996,0.10627123351487434,0.10407843266290724,0.008581577596621322,0.08508658696613383,0.29156540675806336,0.08543614227707039,0.19536811803822918,-0.0389287698624278,-0.06791018897853325,-0.055603008717934756,0.006239328575696542,0.025431994750060787,0.0833248875595498,0.049066838670946196,-0.1566473306618913
tactful,-0.16162678413541923,-0.09153197848309944,0.14942501079448584,-0.04729514892298584,0.08373836334044392,-0.027001846837013305,-0.022647647068515655,0.0850357609531893,0.24657922025656756,-0.033705547007184505,0.016206930700650168,-0.0119961358523506,-0.011904324786886576,0.020962569117435586,-0.06483629951984542,-0.02305379656680964,-0.0019794739057390747,-0.0022778255286701804,-0.0014948468430621975,0.03774569121498938,-0.09777026259874268,-0.06553640310357466,-0.02079390617705578,0.005818040903519939,-0.023477888652799924,-0.023477888652799924,0.18711009613902824,0.11648419317297737,-0.16637243415412026,0.21787996086596284,0.10330851942583552,-0.09315353024571324,-0.10128928357167599,-0.24695810515717107,-0.049314055194353244,0.0127986263854696,-0.5577762757814065,-0.14955209708279618,0.5081380566520158,0.42842348744074416,-0.21266772374969006,0.1559327534224848,0.2513544367428641,0.37573617014103605,0.25706707449201177,0.11685896694327332,0.21735192596555283,0.11199098661589345,0.023361725440375954,-0.18148878438394242,0.21418507589658553,0.230368183601811,-0.10066605583983687,-0.12299066260908668,-0.08294857933007078,0.5661165660695133,1.0,0.5344859415489034,-0.5328419037232575,0.5694028303836065,0.2714605421374681,-0.241982574019913,-0.33819177747844414,0.031248111052451684,0.18570491442304382,-0.04731235825150704,-0.1268601993653701,0.06305482973809658,0.29534393839815015,0.03538389653438254,0.06687917396129427,-0.5061679311745029,0.05395312214611254,0.8831534387747869,-0.3480010990999035,-0.8260247610739209,-0.10228277425799577,0.12025500422731424,0.04393719546282157,0.04366719442980336,0.1325339109889886,0.012144436486073652,0.4089011289129726,0.03430733280476697,0.5295575638754223,0.14053027986601513,-0.13234630238842857,0.015421863356842707,0.17621684389950773,0.12212646785659749,0.08767423894924127,0.16698589443223896,-0.012736256469813122
critique,0.03883670471408282,-0.000349981497423396,0.3066885846696173,0.07736546543296514,0.06490865504432368,-0.05979397249282315,-0.09923672337510041,0.1031722130742197,0.19807663290907632,0.017085558236737658,-0.03104483243754889,-0.08704031103601109,-0.009397217133285158,0.05558330656608176,-0.04770373846267403,-0.05298076972630388,0.006135891623930398,0.07632939281049429,0.03946422730172234,0.028878260731197168,-0.025902923501478953,-0.021864559717354085,0.019074003100491194,-0.04535092958984268,0.00023537312505999178,0.00023537312505999178,-0.0068815104070469825,0.37904594764895355,0.07802302840227743,0.026967531155571045,-0.050228271973250256,-0.19914072800715027,0.18188832198520238,0.10501814698947287,0.13316864140660098,-0.015863875509303717,-0.16544080470554962,-0.06870743036409607,0.5504241980798799,0.47797811082486225,-0.12724991739739944,0.10176265360691501,0.293225455581717,0.3860206452018795,0.21273158412149598,0.0898384521933179,0.21742397405828967,0.06390949487123061,0.08469708404869367,0.0016862619926684677,0.14417156243349624,0.1769410958060716,0.15561484291924504,-0.017792184414472403,-0.060713874059052354,0.19876472528368813,0.5344859415489034,1.0,-0.06069662073002838,0.7096726799435712,0.1431805448332533,-0.20646804099658086,-0.13200276180417297,0.18396333310511523,-0.12957626834270014,0.03287281334936523,-0.01902537085014854,-0.11383006817596915,0.08828691823129929,-0.04797334715151132,0.12183029834292855,-0.11366123764953041,-0.11980789557570334,0.5393506003060549,-0.5467835733002777,-0.5126074823395163,-0.07978812003572858,-0.03432847129777538,-0.07380701339701833,-0.07141361079881234,-0.014227934608969213,-0.08589319923114618,0.6604957398238311,-0.061492508636242026,0.5297255131686437,-0.04916259526582031,-0.012215828036943491,0.055461308568592514,0.16877553419441346,0.023223498059755685,-0.0532212734580061,0.1619381747020682,0.11374755568132897
challenge,0.11736073874815535,0.1330153374639163,-0.03174699344183511,0.05553973769187242,-0.06726994467907348,0.019632196337865965,0.0061524725042652875,-0.04150826808354746,-0.18598405193160525,0.08276617299531715,-0.05879185515128689,-0.0006935725036121411,0.01877490098088822,0.01599219449819159,0.01545934194109184,0.01724454162468132,0.028463031886256852,0.04651081432991142,-0.0010436611089517552,0.016243060103553395,0.05126514275487775,0.020850714697119976,0.03538444873551783,0.0042721091444839305,0.01982956107008351,0.01982956107008351,-0.12433841642463946,0.2274870097812414,0.3417356665112849,-0.04527947185895864,-0.03773286699117712,0.17960562776796513,0.18420510229799641,0.5547959232989785,0.44273527003947905,-0.11244414935607708,0.6217443777844894,0.13236226351329927,-0.1705598582398761,-0.16502889932515424,0.15275409067302645,-0.0540448169760339,-0.12183898300174047,-0.1423770356337455,-0.12839577552078482,-0.09251220479529694,-0.09580710396272654,-0.07198257857852422,-0.0208583818407589,0.1815510305769877,-0.10219628401748408,-0.15787914112269133,0.14903449920439593,0.015150757022901085,0.06502437393029663,-0.5374603811987612,-0.5328419037232575,-0.06069662073002838,1.0,-0.10738857759520937,-0.21823919614238277,0.027677814685470568,0.26403305977809916,-0.12739265098663738,-0.16554652281070265,0.1261921285413844,0.023737617877088932,-0.08159358719019913,-0.10770988011861479,0.03255756303796525,-0.020596611499428378,0.4266883631872921,-0.09570837484612345,-0.46053914646869315,0.16367583940723884,0.5853380843328416,0.05283311255972643,-0.08718450134320707,-0.21337193840072488,-0.21247926030242825,-0.06391876493094396,-0.20346252736833012,-0.12322400494351025,-0.0987349243635914,-0.1568149150376913,0.013432147837806439,0.2976954940820252,0.030144286809720134,-0.004747076661375156,-0.10511994031619844,-0.1801202235725695,-0.027648497202174705,0.16386766635697042
conflict,-0.005998299097911556,0.02594470098380419,0.22159001116914795,0.08940687750483782,0.09605488041471362,-0.0034970501876934786,-0.07169636340710223,0.07776770534548011,0.24212877893378532,0.03169222628603748,-0.023926081001706997,-0.07856181378751853,-0.018421810610520766,0.04344188190766337,-0.03717140417055114,-0.0911614604958536,-0.0059680963345829525,0.06444628818158628,0.02739462958228232,0.03755868848612242,-0.02607724322716251,-0.033977683343151155,-0.008092808427075571,-0.034654818603436166,-0.012481104889744387,-0.012481104889744387,-0.0051607957846327565,0.3688751537736079,0.09771137083791621,0.10188958864710083,-0.10040452562502084,-0.13848955757756495,0.15271023515806056,0.11887231732495297,0.06303775015211982,-0.029555162880077975,-0.15114841949660796,-0.03332543807072834,0.6559179308318598,0.5635423958261518,-0.10345540152408526,0.19505381876139755,0.34440527755521305,0.557738269039329,0.3326539698694409,0.10418341711570454,0.32722138388713684,0.09728452503324231,0.15138693356421346,-0.010632579936147456,0.25450634998971533,0.25200628574371553,0.051831348222161365,-0.030691525863112978,-0.03885605362791123,0.2541618190225891,0.5694028303836065,0.7096726799435712,-0.10738857759520937,1.0,0.21772170701684837,-0.21821084669178725,-0.0994048173241318,0.11603223561278837,-0.10306836048384153,-0.013086907176133611,-0.03693404842522232,-0.07264181313992839,0.10774138482724556,-0.02101282180845841,0.06835107869540548,-0.10764307503974883,-0.13168532941891964,0.5652204243559514,-0.47795668163864674,-0.5073627795249717,-0.08886430610132583,-0.07727200923563615,-0.08615369787627335,-0.08491381647983832,-0.0601018627094079,-0.09319189882065902,0.572337493475322,-0.03758651648950858,0.6639140185781524,0.03452606889467906,0.010347721623549338,-0.0004927544680403924,0.16414362477779257,0.039699275437968,-0.053022563166157534,0.1763689431951439,0.07532213587116271
build_connection,0.029374793453802832,-0.018248806902052602,0.015355969453365233,0.004956594819625897,0.09022909740653126,0.1474200005090593,-0.021324559529832584,0.007393931460405578,0.4828459039337313,0.014312265678872114,0.006343136567938011,-0.03722623289655439,-0.07763926663765254,-0.0006546046621489448,-0.06824210816996001,-0.03599540532686373,-0.02356302904266891,0.05934885960073196,0.07461016196453375,0.006491073471734993,-0.03346885323445546,0.02148184093231178,-0.020280461276835537,-0.022992269292979133,-0.020032749618384346,-0.020032749618384346,-0.13055548243988355,-0.09674572126210784,0.3256019711792514,0.07036821451690314,-0.044211562667719584,-0.16572839546981458,0.019053019893829428,-0.17618976438998968,-0.20188939260441097,0.6771175375710515,-0.15988112645385438,-0.0949931700229437,0.23801539453732248,0.3162117176150866,-0.007203507854130852,0.13942853223490528,0.24522322265087812,0.23060866620455472,0.17921683678535225,0.1973454244282761,0.17342327170635335,0.2178687357471278,0.1302399591829031,0.08055274172771902,0.14728369351819753,0.10057424561042096,0.06349504954763739,0.05626866295122091,-0.03419201816633131,0.17183324264104877,0.2714605421374681,0.1431805448332533,-0.21823919614238277,0.21772170701684837,1.0,0.07188804917960805,0.1513305675853759,0.09784087868187535,-0.1768574662816686,-0.06327255097201955,0.041230796193141454,-0.04037461644300442,-0.2220730800389296,-0.11122966068977211,0.08884244851996759,0.1257453031359558,-0.4856056849300396,0.25293096833968387,-0.17036667238860495,-0.2992800207762018,-0.011534117776776057,-0.18436345297149187,0.4000468242950212,0.4014063937735869,-0.21136923339490002,0.3157518844102384,0.15976692100331083,0.035400625316102136,0.27535988909939524,-0.005780432592460852,0.2020449659984471,0.201801986459803,0.11500617841189258,0.14954661644299228,0.2050129340469448,0.12856201268402467,0.010969044484369027
vividness,0.0899070267664629,-0.005093933979101181,-0.08249826969265403,0.01394903741707044,-0.00484353830352984,0.042452467977497924,0.01962231508211825,-0.05934873444957003,-0.09092706490744012,0.00825543400307689,0.058633985600796155,0.030497478161862372,-0.08345090386559008,-0.08374672230493356,-0.005401547889090365,-0.01594661538631343,-0.020519864228207094,-0.001710678487518087,-0.01876756257250686,-0.036496340840423386,0.10638753778517235,0.09697393790063222,0.00046864355795411095,0.001962863936627392,-0.01876756257250695,-0.01876756257250695,-0.0745162028884176,-0.2064681286543272,0.04489290863030114,-0.06366326961353252,0.10577544640449411,0.017403412664439233,-0.06278967502578894,-0.019307217832981415,-0.12878094220584727,0.22951174439412772,0.07277394881649339,0.023270618782293053,-0.19911319263235117,-0.09025143429920185,0.19312765765445408,-0.036542111251863886,-0.08930444371124398,-0.14291916256980108,-0.12735071473304826,-0.09159012331497128,-0.06403636080857043,0.008105719095174605,-0.10523870751645129,0.08176003460540678,-0.0666422510664105,-0.13644934570442693,0.18500378107975363,0.5143402450215658,0.02123255988065792,-0.06775193816623394,-0.241982574019913,-0.20646804099658086,0.027677814685470568,-0.21821084669178725,0.07188804917960805,1.0,0.6878971529533685,-0.028964806757057805,-0.25689771480063534,0.027668436777137484,0.5332546315063827,-0.012611909511258058,-0.23426615337028506,-0.14544438884046412,0.13101494818156698,0.3548019423466018,-0.07237118869198778,-0.2537668205756684,0.06197906306534487,0.20015815620982133,0.1589181040262678,0.0031362183856161593,0.37790572141804196,0.3793929249106137,-0.06569068129790805,0.40645921668043783,-0.11339791988579052,0.2533290643978288,-0.216488422748822,-0.038965433885497426,0.33356238966960144,0.30709363539355394,-0.0028794806702536276,0.07866489285678181,0.1362825715492468,0.061894980844265104,0.021252671136433438
