,avg_labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,but,slang_and_colloquialisms,note,interactive,also,rather,yet,still,pleonasms,although,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
self-reliance,-0.0730273806664316,-0.06072640259455746,-0.026502752189605547,0.05118020892302329,-0.03623166414738029,-0.08650039389832695,0.03225298729019749,0.06502792031408033,-0.009097423559916553,-0.0207145391799525,0.020070904092689665,0.26437053741873356,0.023069788503585393,0.10309349532401763,0.017588351976708896,0.06511348709779703,-0.05382285995460291,-0.025487784805881715,-0.0053967260087490025,-0.03944450856132663,-0.028631031382018276,-0.02963348871878967,-0.006909972817192453,-0.019088790183763867,-0.009303321441446678,-0.013545475804013343,-0.013545475804013303,-0.013545475804013362,-0.013545475804013336,-0.013545475804013336,-0.013545475804013336,-0.013545475804013352,-0.013545475804013383,3.8464517272516395e-05,0.023394273744819304,0.23014027313787816,0.0044011216522606466,0.02807984820311872,-0.026696276541717665,0.019594254077667482,0.0031351111579191082,-0.01637886322605844,0.2051125825698663,-0.00915664867645339,-0.027715640927284797,0.14099459678392853,0.15341168800374747,0.09202864689568248,0.14294028923046284,0.45123780778050265,0.1475486591268739,0.22545687790624705,1.0,0.13281849449203728,0.2703125935170809,0.5622194361367557,0.04924785811829583,0.16519268434669684,0.4030003864621664,-0.05172462543382566,0.014700910558286403,0.04165904052291108,0.06203511952432792,0.07656616942752209,0.10714789932218798,-0.03232947941211895,0.06255836472902793,0.2509328461754814,-0.015620688458216785,0.04776961427482932,0.0359323406480503,0.00021817126529454826,-0.05973358182994005,0.026919147948371823,0.03136421057616566,-0.027126627948379126,-0.14124505650706598,0.08663965163034262,0.09603211256003708,-0.23962768217506916,0.036039112414769515,-0.03141337595538801,-0.06714956194763057,-0.13365070396655507,-0.004535246106397824,0.19823421008267575,0.20098036172850742,-0.0161741214592904,0.1376436196710122,0.06727203286483588,-0.012554229656505551,0.16698930179263086,-0.005955450869380734,0.03134412206835306,0.07465922083828457,0.09398720808941126,0.07750980773435427,0.16235488924435396,0.09091199287413171,0.1274086160669928
group_wellbeing,-0.01690696113963007,0.03185509711351373,-0.014722774733527197,0.01960754336095862,-0.06009946373888937,-0.053325591018244994,-0.014215939128642751,0.05924694191744165,0.08808362409965248,0.03071015955146345,-0.030341451903579487,0.07032264152957421,-0.02043213980569542,0.10624057497201089,0.09080329434458313,0.08244630570768316,-0.03330377452645625,-0.03029848636657892,-0.009469315722409116,-0.025507600101329766,-0.018442690757681485,0.01751724105535478,0.06684961851219073,-0.019509170912044644,-0.002287660818525507,-0.013843779516746552,0.053851963841427014,-0.013843779516746531,0.02000409216234036,0.02000409216234036,0.02000409216234036,0.08769983552051408,-0.01384377951674648,0.008199591916157238,0.1899222831020612,0.10158811249868371,0.04802182161721443,-0.07515508710076481,-0.04799925269086736,0.03331501376684873,0.22445236881635128,0.08502498823791736,-0.04301636678208732,0.1436817308093508,0.03406824199890776,0.3502111909530393,0.44711134500722266,0.08601487715415307,0.19895424659938993,0.2580002993350339,0.7036970101493731,0.6568743606955298,0.13281849449203728,1.0,0.2099177044360472,0.3271203653859649,0.1846780836590075,0.2991790185401134,0.28590626898916777,-0.007988115086559605,-0.006241054183626715,0.03958201552566834,0.11462604923605928,0.21346460297979666,0.2873151734402028,0.012022404555891668,0.3447472680506298,0.13384447140917913,0.027690749384856064,0.11602185943520446,0.09297192959512979,-0.10531350657103271,0.05313778556219399,0.0106891896405562,-0.10312110928548587,0.11007088861868172,-0.060574019097574795,0.1289486776678073,0.12441115380921963,-0.047720230710475736,0.17936006771346705,-0.18239754267387362,-0.1605231262391739,-0.03576636976328754,0.007483322804621981,-0.050713323886102085,-0.04585395130929342,0.003906707157534489,-0.039105730193014034,0.24382158680864097,-0.026196020182351867,0.5800922256022935,0.044711803007225534,0.14998221863271022,0.005961030923779864,0.09953100317953367,0.0861110240445971,-0.018582427790392143,0.13925848202241006,0.1912929140654608
self_growth,-0.022126924011193046,0.006172559652486045,-0.04487179654791339,0.04100340105444405,-0.0061295761670901614,-0.045060091222387584,0.01414387821994116,0.007977665358276447,0.07539701856029776,0.030403412374870462,-0.036039163814455794,0.11011681007894353,0.06522620552231888,0.1526730841697695,0.10237524630365792,-0.009136721562652026,-0.030019774948401752,-0.020325661317071433,-0.014446982013613156,-0.0321796894835453,-0.016251616433218284,0.04395606199352609,0.0923820150954903,-0.01083522602107688,-0.017067863059851023,-0.007688716282519948,-0.007688716282519943,-0.007688716282519924,-0.0076887162825200125,-0.0076887162825200125,-0.0076887162825200125,-0.0076887162825200195,-0.007688716282520049,-0.040190587064411955,0.0701616615912983,0.11053167275045135,0.015477994662068898,-0.052497419269783165,-0.07672798365204739,-0.00894153060755048,0.006955194028314709,-0.07571382380761481,0.04868555496100282,0.006120872845542092,-0.02629413716971025,0.2518731292443983,0.31846699810800644,0.039225067818796956,0.14667825684654612,0.17457134730191115,0.25841603897047055,0.18344688292464512,0.2703125935170809,0.2099177044360472,1.0,0.34773936466119887,-0.07347841310430991,0.08741453885737119,0.13280032703307199,-0.020953850857225124,0.08758936921103598,0.005175008640946591,0.043446726812012115,0.15271214815740536,0.13755000017929442,-0.07239189287111363,0.17325251223058366,0.1963592988678068,0.03465558013150805,0.13647453460085032,0.03080476145013114,-0.08305154844542666,0.050086923389219,0.08345045407062195,-0.0536450798619885,0.057098369743981574,-0.0777666547118786,0.06625300398307657,0.12050696718405075,-0.12289137406080539,0.1252399075696259,-0.16403622264024828,-0.1415347390816969,-0.04227734162102974,-0.062060671885719315,0.03441504643123719,0.03458952887932736,-0.05950686128643104,0.0745342166876768,0.13608406825331507,-0.014549044693295331,0.24964151049080308,0.018787887206055065,0.1343542696738589,0.049428704708333715,-0.016235476457448095,0.006799103834445472,0.061027454619384074,0.05212973986284722,0.04896670444079728
self_responsibility,-0.05141676711782603,0.017445641142425295,-0.034548330583495684,0.045508355549294964,-0.05845261172372784,-0.0636772443152262,0.025157061692198814,0.06271369385807157,0.02103195678411228,-0.018473608464105912,-0.04906024633483863,0.23385809363196525,-0.0029330187291109733,0.2741473847006039,0.05123901783527892,0.1357265410975368,-0.01300040597886081,-0.03679476106784674,-0.03352671336549547,0.002478304444861822,-0.0468177156609026,-0.01310397162496926,0.0013557743415292963,0.00045301081857588156,-0.042613571335802874,-0.02502749436043287,-0.02502749436043279,-0.0250274943604328,-0.025027494360432764,-0.025027494360432764,-0.025027494360432764,0.044751765008803644,-0.025027494360432802,-0.0015405441714476246,0.17271419119025158,0.26846279660958994,0.050111188192483974,0.004748629294353034,0.032070825677302024,0.11594080470530974,0.11586818624693092,0.01297856538453485,0.10062356436409751,0.2637673949636573,0.01814080468473268,0.23868495568981327,0.25817473433742255,0.14745676180719663,0.27351478983413235,0.4789954390917419,0.35602806863041964,0.37877932016298904,0.5622194361367557,0.3271203653859649,0.34773936466119887,1.0,0.0722352539238263,0.16532385546201128,0.4694142086072549,-0.07400749264908334,0.024955240174627146,0.021527108781997196,-0.00891078311391375,0.062260964144490255,0.1617974338077202,0.035641741609946445,0.18563544583804542,0.21561647508429263,0.016742111932313473,0.16272041676603832,0.0153583816284882,-0.08415514151940784,-0.07648582024242277,0.0305791643376321,0.03599844921496637,0.016064310910739205,-0.13484856012073684,0.1653490496575893,0.22251342208610878,-0.26814204700892486,0.02209770762798475,-0.056201679266439,-0.006606120110369108,-0.19613453572345282,-0.061482508494139915,0.07427457567731673,0.07816711704971563,-0.0449890924746058,0.05476677581697687,0.1038278727507492,-0.020950418177314672,0.36778841916944355,0.03071026562374048,0.038019057427977045,0.008704041636914604,0.07025903723472898,0.0338795837470038,0.13720692677874427,0.1093318093855242,0.1692643544924096
ext_responsibility,0.04503348544619802,-0.04899198484864093,-0.01662914482793545,-0.026783685133541176,0.018461651614735335,-0.012787173814424076,0.003088053212771925,0.12729898766909883,0.06906620951948415,-0.03734557748888462,-0.03866946379944297,-0.01778231077206866,0.011821243691116076,-0.04135312181679125,0.029109358234209987,0.026973191700202872,-0.07392404869171261,0.003213006726324359,0.04458211733894949,0.002569719344920817,0.01242719561846422,-0.05087041190100357,0.04189625352058089,0.027100436877579633,-0.005812510023190462,-0.0358544108312879,0.03145674842644902,0.05389380151236131,-0.013417357745375539,-0.013417357745375539,-0.013417357745375539,-0.013417357745375546,0.03145674842644905,0.004689190211801171,0.010526043115016577,0.16387314786627205,-0.051856991350945805,0.029848405783833645,0.046466920258500244,0.11339524746719248,0.2463014216628847,0.21526891485863725,0.09707290794123724,0.23295995380803658,0.14543185843273113,-0.024258373243334956,0.007118978914254684,0.21141904629069647,0.1580133862183294,0.046944805860170066,0.11884246728778806,0.2924995442937992,0.04924785811829583,0.1846780836590075,-0.07347841310430991,0.0722352539238263,1.0,0.400183168857059,0.08290519407117429,0.0710968598016412,-0.031029621711189347,-0.007421722284716903,-0.12717252687720995,-0.10188940856727997,0.059171094782086216,0.21426984681609607,0.043292903328102414,0.0313296817648603,0.09406735245425306,0.1458619797953609,0.058864989858139656,-0.06710674790868551,0.07440778633107528,-0.019291812485412636,-0.05872620067460175,0.0052919007591931706,-0.10249217731756989,0.19854517550411876,0.18752055380060562,0.010825052314101571,-0.07470132720183777,-0.008319942621536316,0.1498875518712904,0.06676304029521918,0.07066063217807486,0.057488055602918836,0.060040592227166775,0.05376407441732028,0.029899359660693757,0.053918953092893525,0.017067602159767457,0.0869813332730192,-0.07604100716870953,0.1444813273881772,0.03309961143986057,0.17000236888154013,0.07324779272524246,0.013197965813394053,0.11271821910422017,0.36172070777358745
other_reliance,-0.03961220651517452,0.007307801736048031,-0.017646501742678893,0.00018921318150764076,0.02728511333052703,-0.057354684375900564,-0.007615456169563538,0.006352847036978133,-0.0037307236733422565,0.020734385710337536,-0.02944465035638554,0.07097032339066364,-0.056371793666500365,0.09267895132250072,0.09103058198071566,0.08761198245541749,-0.042718364808973494,0.0957076366191328,-0.027188456041042856,-0.04103406747519885,-0.04447112867442363,-0.003282643323041343,-0.03175354320541678,-0.02964964947208941,-0.023976810317774582,-0.021039500442687296,0.10524801722050156,0.05473301015522602,0.004218003089950553,0.004218003089950553,0.004218003089950553,0.054733010155226094,-0.02103950044268724,0.01165730060080957,0.11509848832682211,0.08736192612439136,0.007974114312214592,0.016913383272928607,-0.009955101104182249,0.055610574140348125,0.10914513399090203,0.09155213918875453,0.036147970251038754,-0.04850116865740645,0.09813381715302971,0.27435489078877034,0.2794384993794276,0.18181392716352823,0.30268966919099494,0.1528039884568637,0.34793959374681954,0.488071697813915,0.16519268434669684,0.2991790185401134,0.08741453885737119,0.16532385546201128,0.400183168857059,1.0,0.3335154362131852,-0.017427496768917663,-0.07762960151990997,-0.014368998524012732,0.133730409011646,0.22675583683266967,0.22039568152047012,-0.04486642279293702,0.23672242050097855,0.16952049283698115,-0.11625651902876212,-0.03558647162971578,0.11569351770291782,0.004491746407831257,0.016195624086439462,-0.08572447219034082,-0.03964840365095846,0.10206412015508275,-0.0454499555586606,0.07933039384388765,-0.02028892207176252,-0.02531189836221141,0.2138812549782767,-0.11797888366556382,-0.16688385654881865,-0.09177618895745762,0.013237066008573575,-0.05518493013648334,-0.04910145532279335,0.01883412943643201,-0.047624930701045995,0.1704405059925216,-0.0015771935951003823,0.36548529059453655,0.0007576379488967088,0.10998830687228743,0.04165556399360873,0.13788135780529595,0.022639884772527423,-0.0032287844920878645,0.07915733809179225,0.14089030942142594
accomplish_tasks,-0.1480275114311168,0.11881548409217976,-0.051267714818146806,0.07523514012858493,-0.05908264924757846,-0.06727395481827694,-0.0029773416757230206,0.026171560336480153,-0.02362359346585641,0.0009258445104865833,-0.020182302257738236,0.08528982725592701,-0.10061328503947053,0.053183153953360644,0.040199840581269825,0.21315863758500772,0.013766400963117393,-0.05418108164362817,0.0039220703991851465,-0.037150927220186425,-0.045776937254575156,0.003423975446872575,-0.011060656461333132,-0.0017891475477208245,-0.016556801138800488,-0.02505145015950886,-0.02505145015950877,-0.025051450159508822,-0.025051450159508867,-0.025051450159508867,-0.025051450159508867,0.0404140119297999,-0.02505145015950887,0.14165220900862702,0.2977355628011605,0.06870181863494948,0.11639261833534165,0.09809376430525811,0.07493813930743107,0.03835042586540512,0.01612698909103471,0.010365243298535165,-0.00013087285527223487,-0.09315837007342576,-0.06852530915719302,0.3542273478094643,0.2656043697311963,0.00730818517569713,0.21936798381029962,0.3593500678903688,0.3083311762565797,0.4070936688332216,0.4030003864621664,0.28590626898916777,0.13280032703307199,0.4694142086072549,0.08290519407117429,0.3335154362131852,1.0,-0.1682964272101789,-0.035093371877040744,-0.0074152913077001675,0.09756301922956458,0.2506576262951263,0.17595944213872888,-0.1602118855923131,0.178476167328681,0.14356626600139238,-0.11043727491998659,-0.09503781594010223,0.04927687571310166,0.1025069404111907,-0.1085256835710344,-0.04349180736808522,0.10446513621776835,0.11335749959769803,-0.04237407477615682,0.07563673142785883,-0.08357510964573857,-0.08027197129275344,0.20481309600264902,-0.027668758333041006,-0.17925301562615906,-0.23193922948404025,0.03229687206751622,0.02123218476477078,0.027937057974536415,0.04063275500089329,0.006688044777771177,0.04445988774049971,-0.00611129630415053,0.4438806875472073,0.06547842758023391,-0.03942806732790792,0.006262819631439207,0.08491571971869201,0.015181102538614063,0.10113028086914637,0.05837532999285116,0.09712199223354863
implied_meaning,0.4146224792152291,-0.041287552616077854,-0.00855926788079732,-0.05453308477656618,0.015351531647247013,-0.052301623115422406,0.02404985622581125,0.039477028691044566,0.011762370236264412,0.07472154548136933,-0.040204172073880946,0.029636241852709203,0.06251088219213807,0.10384785792997331,0.06095126910557389,-0.04789099246532598,0.0056718195368660644,-0.06138864909341023,-0.012969018265339806,0.10562750302325258,-0.019677471325190047,-0.04086011113626442,0.050176236584828254,0.013408193856477275,0.11080718342395066,-0.018677167983755696,0.07424406576627311,-0.018677167983755787,0.04327032118292998,0.04327032118292998,0.04327032118292998,0.07424406576627308,0.04327032118293015,-0.39198806381662527,-0.11656557192821652,0.12224119961598626,-0.26944280584745245,-0.28816789363766365,-0.4425695752006662,0.31365121871123863,0.042450040814788426,-0.027513836185740215,0.01280776809489342,0.0753601583995339,-0.04301786883015111,-0.05054276397426557,-0.02110633513354632,0.1722685129233374,0.016253275583713558,-0.0147422188890606,-0.027236545385421466,-0.03451523648818019,-0.05172462543382566,-0.007988115086559605,-0.020953850857225124,-0.07400749264908334,0.0710968598016412,-0.017427496768917663,-0.1682964272101789,1.0,0.2712753341313594,-0.017266647606126537,0.006468698176196329,-0.13130675173160355,0.14882131884037236,0.20014620186050622,0.04177924947628637,0.02712932398539397,0.260072412079079,0.32330651905908947,0.34251574888397,-0.5011993394703775,0.2764744202662205,0.2669361017776291,-0.3734934715535631,-0.23605546876822953,-0.06156219819140284,0.04050398395404557,0.32003511280813307,-0.18155471215012356,-0.15695195011633692,-0.2621277373838003,0.06190070872157794,0.1254021146920248,-0.2983203965729916,-0.01267398595412793,-0.012738242386289247,-0.31978322145175525,-0.001784225932828046,0.3518409389705164,0.0115462400233699,-0.10430258515814957,-0.3016392679155065,0.3109002827786625,0.18011497475580457,0.03337272483506306,-0.04059219487624487,-0.07132379916995221,-0.07208509295676836,-0.011182175470638392
creative_text,0.20072508509937848,-0.025743336404882654,-0.01603124519571462,-0.02010336709194176,-0.010357898908893343,-0.007675243617991326,-0.04490082391083209,-0.03294101281153852,-0.06156237262255487,-0.02272493724000694,-0.043972019990538055,-0.026364093580170975,0.0016633557517504699,0.08592936207661304,0.009376345700978433,0.016859334623223823,-0.00997200873309133,-0.012728619807930767,0.11794851750737959,0.09876241410675718,0.0766542808142002,0.046523707611601996,-0.014520102792214142,-0.008403640649423377,0.017970804356080342,-0.005963254349100066,-0.005963254349100102,-0.0059632543491001675,-0.005963254349100058,-0.005963254349100058,-0.005963254349100058,-0.005963254349100027,-0.005963254349099992,-0.2204090062752221,-0.09510388623840188,0.07089340207743317,-0.18669027198314656,-0.13308966804765948,-0.15665633859590472,0.07857066435358753,-0.04677286453488862,-0.12706570127323258,0.006296802517780356,0.06929946928133797,0.03727246375643665,-0.07635179054124851,-0.03742039787544156,0.13459980818293574,0.002136815038527295,-0.04889158964970172,-0.026823608250062542,-0.0320252482781351,0.014700910558286403,-0.006241054183626715,0.08758936921103598,0.024955240174627146,-0.031029621711189347,-0.07762960151990997,-0.035093371877040744,0.2712753341313594,1.0,-0.041796617810291765,-0.04040867033148003,-0.11673746997412374,-0.014138834550220171,0.04450805651103106,-0.05887377373542142,-0.0010389888626767185,0.5600338813694339,0.42205774089083287,0.029054144125404118,-0.31654875663804277,0.06868322178853882,0.8832058934125298,-0.1460788557866981,-0.15244846252355707,-0.05440174635020992,0.01085122802894842,0.2819261650072926,-0.14661414564069833,-0.16965278575889173,-0.13309254627521333,0.06574628709927358,0.15245258031831263,-0.21137960889252924,0.04802242882661063,0.04826589997698806,-0.22203922206100704,0.08679083131141198,0.09718971522238429,0.09880400930908485,-0.06832986397178413,-0.1695024643151301,0.19171392316541896,0.22018303375972542,-0.06259607344560021,-0.004562109508034936,-0.053769802528397116,-0.06281962894133124,-0.04944591003136682
repetitive,-0.017659578767710016,0.008068171016243906,0.013144484343542415,-0.03870073554828846,-0.010851761016937186,-0.06028536097407046,-0.00884229003770888,-0.08014013542362002,0.006105406064228842,0.015424469863489448,-0.023537227542165307,0.01622889210223055,0.06589662766481778,0.10229021365462121,-0.039546607077237804,-0.0364628010215443,0.019103768566937733,0.05155579819852343,-0.017326046193341035,-0.038592613042219295,0.016073055498329415,0.09202571538905861,0.0010421221231876271,-0.012994522065547737,-0.001770505639585236,-0.009220960706735004,0.1113144733682322,-0.009220960706734992,0.17158219040571612,0.17158219040571612,0.17158219040571612,-0.009220960706734978,-0.009220960706734975,-0.07046625737217746,-0.019517990231950635,0.02424666276671196,0.03423462603106392,-0.0875846244148976,0.06201706071557202,-0.020275549316386164,0.030664436438468383,-0.06661058151872813,0.002895332477366414,0.10015086239815216,-0.026586070548453227,-0.06389355020103756,-0.032575587869726995,0.01392209609346627,-0.008315303599223943,-0.007554228042404942,-0.01349271777717764,-0.014848684969463066,0.04165904052291108,0.03958201552566834,0.005175008640946591,0.021527108781997196,-0.007421722284716903,-0.014368998524012732,-0.0074152913077001675,-0.017266647606126537,-0.041796617810291765,1.0,-0.012304388014640745,-0.0975809078337546,-0.11067449121694885,0.0476072542197826,-0.06048679475662445,-0.04122475462129861,0.06337569269561931,0.07753572310348923,-0.02673487061951643,-0.05404927248037455,-0.02752818481096749,-0.018575853631445077,0.031195426256056397,-0.07206511253057948,-0.07301621777547945,0.06685026474641584,0.13865445778886046,-0.05900798777866898,-0.1074731105396774,0.07028816058215105,0.11009641993110189,-0.055854843233401306,-0.08234419523403859,0.003438348718821757,0.0034557809632630478,-0.09164577626804847,0.04452071684977736,-0.08047706665934781,-0.01744844841555759,-0.05475610832419938,0.017515722819682104,0.018867949358468826,-0.04278270749214666,-0.07250455346425361,-0.06306036499286644,-0.034720413146553754,-0.0449080445595695,-0.08804322883749638
point_faults,-0.08847486822804625,0.03195166702012401,-0.022151759092659932,0.017627302226534372,-0.029332984826643576,-0.08031349906997562,-0.013513866563246494,0.029567709332228378,-0.058966037971649836,0.06302684290034692,0.0471309136668178,0.13420889677494835,-0.06572469676419752,-0.0579437659562407,0.019707185515449258,-0.0013597112367699034,0.0574859339772083,0.0827651884930439,-0.04640545975997395,-0.03806119514606635,-0.0666633802764549,0.05900524236617382,0.010823426138866906,-0.021187827711590407,0.02375329759172366,0.034476435363295865,-0.015034960562930915,-0.03153875920500652,0.034476435363296046,0.034476435363296046,0.034476435363296046,0.03447643536329599,-0.01503496056293086,0.015475385427330318,-0.18319823061574828,-0.1453610050123747,0.06304605351909909,-0.038757337076413274,-0.2154388206255357,-0.05813342041921041,-0.24973632266310786,-0.1565595422770389,0.018767838038885987,-0.4366916621172324,-0.045662273159837716,0.2924889842432259,0.28282762641589215,-0.01812927486272426,0.12955342952904972,0.1476850155300738,0.23431586636910698,0.12021131584162378,0.06203511952432792,0.11462604923605928,0.043446726812012115,-0.00891078311391375,-0.12717252687720995,0.133730409011646,0.09756301922956458,0.006468698176196329,-0.04040867033148003,-0.012304388014640745,1.0,0.5727414845202109,0.3233655703280555,-0.4630891263597547,0.4038176391314055,0.18982536201968375,-0.17291592536264194,-0.16149548731610192,0.2288078356993299,0.05043778620849256,0.06745341697711751,-0.023902595463281107,-0.1428654897030132,0.1360896181794962,0.03754190127022553,-0.032231676542473164,-0.2102009691703964,0.02036804754968268,0.4179622490024975,-0.27035771968884514,-0.5338934361472548,-0.07889431306531483,0.047129807538509524,0.03111458238446016,0.031272331656035116,0.036011879078075626,0.021839772799382616,0.3333557803216645,-0.047187723189693304,0.24242902770728533,-0.003936236061307383,-0.1629093271724184,-0.04259363867540416,0.15679563646572672,0.12040108728200391,0.11005364302037668,0.1359130611329952,-0.0033223569348612932
tactful,-0.20327039154690746,0.07678379213898558,-0.0819536341135677,-0.01271522261691746,-0.09049863969821775,-0.051125737082310455,0.09464705698989208,0.03189624419180706,-0.024707181612105576,0.16692337112108077,0.02693480770383347,0.1596575370114787,-0.13836540739079753,-0.10149044168794244,0.0709970067169202,0.10132207396138763,0.047953110418904335,0.021476330624510757,-0.042139300242621656,-0.12313291252597759,-0.12240680539212034,0.02017018496700523,0.006567869641590288,-0.0329334074204189,-0.09198397525324885,0.043192573114832815,0.00010771215240606528,-0.021434718328807258,0.02165014263361949,0.02165014263361949,0.02165014263361949,0.04319257311483285,0.00010771215240608846,0.19859826956305066,0.13536979302858018,-0.14489051418735685,0.16478880309868094,0.10084736282450066,-0.16419247203393758,-0.1244297080480369,-0.19703720318825876,0.005033538864272597,0.004892000321214073,-0.4686205863582709,-0.07620740681031597,0.5949673685614993,0.5470504807978717,-0.10796087344462578,0.23759229006923305,0.23471191760274673,0.4127000648225444,0.25563723520087106,0.07656616942752209,0.21346460297979666,0.15271214815740536,0.062260964144490255,-0.10188940856727997,0.22675583683266967,0.2506576262951263,-0.13130675173160355,-0.11673746997412374,-0.0975809078337546,0.5727414845202109,1.0,0.6174557235119611,-0.5036774927611197,0.6347451789222365,0.2836572997528985,-0.32319546169031,-0.28636889295126583,0.16940873385792216,0.18922966912637224,0.04990571316567631,-0.11022532619194964,-0.08357093108529544,0.4299046607606728,0.03298120480738822,0.022851777441094945,-0.4223404403794869,0.06987113155948181,0.8806596759913335,-0.4503028611589379,-0.8435644779018553,-0.14490538953695792,0.18015419427409504,0.001371580617940536,0.005720375272461132,0.18115333283953144,-0.004190520024838783,0.44765538657113396,-0.08132390842004984,0.5905629633599714,0.1405766434911722,-0.20145007567899087,-0.01881222992595789,0.20753403397981898,0.10437190512531468,0.07743678562771329,0.20916710099752853,0.11117928163810234
critique,0.03411200205447795,0.017530488645785706,-0.06480648657439024,-0.054444417431575395,-0.09253809721514661,-0.059922308358509306,0.12358586151103299,0.032063188526741976,0.058070193197472024,0.28082694733195773,-0.08163340852570183,0.18623273519918487,-0.011919687358955006,0.008918472607898858,0.1289893501873812,0.13485010638616854,0.013574448220267158,-0.06621502175609724,-0.03546526218544381,-0.03550592305167497,-0.06846978602991467,-0.002392567669028707,-0.0044673388669568,-0.025749570455175907,0.028026992467912005,0.04283834447450446,0.02246823297925752,-0.01827199001123648,0.04283834447450436,0.04283834447450436,0.04283834447450436,0.06320845596975132,-0.01827199001123665,0.014322037481541313,0.3505744015642709,0.1453661449539454,0.01871811890749342,-0.04098903059893888,-0.27462512209227674,0.1477882419095338,0.13907785528147684,0.19842173398452426,-0.019239945376055567,-0.14508461720788093,-0.059177097171149266,0.5965798198526595,0.535933267049166,-0.04353119068285535,0.18977194725660293,0.3060902838661591,0.4465773147577843,0.3204749823164743,0.10714789932218798,0.2873151734402028,0.13755000017929442,0.1617974338077202,0.059171094782086216,0.22039568152047012,0.17595944213872888,0.14882131884037236,-0.014138834550220171,-0.11067449121694885,0.3233655703280555,0.6174557235119611,1.0,-0.0651256434244777,0.7280813349157494,0.2293835404919985,-0.18052003181251453,0.001108016211777519,0.29283588252292836,-0.11114788637187963,0.18325394327926292,-0.007338778524942918,-0.26416468792458164,0.20298889176465704,-0.06315376532358956,0.1837514231197533,-0.0704129701039226,-0.1067194379556344,0.5791451573555781,-0.587345118732275,-0.558222084673856,-0.11710646959560968,0.0093953198680215,-0.09787100917229734,-0.09118247666646444,0.015381604168305769,-0.08517789696318247,0.6791611065524578,-0.04228444903844522,0.5713233509900585,-0.06050662134941688,0.0396860854144612,0.0827060065938757,0.21197290775213368,0.04341352416417679,-0.03723914920442813,0.18724590964654345,0.2025132342810067
challenge,0.2188717326344356,-0.09220024465579282,0.052885374601905136,-0.11871916798197245,0.043787052966991195,0.039791075596829345,0.011157527181096503,-0.02767103773484736,0.06629705450594164,-0.037384247461885296,-0.0835636760884648,-0.02966300525148865,0.10867901263142589,0.1782008587049088,-0.03493076010138145,0.031407516531682014,-0.007538834694151845,-0.04966604030643616,0.01522884834332769,0.08040062589862265,0.056494778039241834,-0.04404552768962895,-0.018823195976017705,0.013259538296256325,0.04906771566806466,-0.02254473345923273,0.018821749952203464,-0.04322797516495064,0.018821749952203492,0.018821749952203492,0.018821749952203492,0.01882174995220349,-0.0018614917535146472,-0.1409899473162828,0.2429340248890014,0.35534570440246144,-0.0756133542681932,-0.06307108682457359,0.13771739827112117,0.22513588757011743,0.6001212287074478,0.41124562818874666,-0.10134169964360075,0.6041291046111631,0.0852076202780995,-0.18957303273026052,-0.1920908724924822,0.08864220401091277,-0.022856215857309962,-0.03245196142330945,-0.06888489773654956,-0.023117422087145185,-0.03232947941211895,0.012022404555891668,-0.07239189287111363,0.035641741609946445,0.21426984681609607,-0.04486642279293702,-0.1602118855923131,0.20014620186050622,0.04450805651103106,0.0476072542197826,-0.4630891263597547,-0.5036774927611197,-0.0651256434244777,1.0,-0.16642960771193593,-0.199041518023805,0.1701711365048969,0.32742363916475614,-0.13189241083419484,-0.2191181475056537,0.14541763280954423,0.06088152062102223,-0.092084694344217,-0.12472970671271791,-0.08101937053720733,0.1563052203718932,0.41329430148471796,-0.12017519472357188,-0.43937639925990524,0.14126921675667264,0.5480814716275946,0.11948953238174016,-0.11973827337767529,-0.17405589801487917,-0.17389618393696926,-0.10923587693653629,-0.13735237444124895,-0.08502943449708107,0.019960408529842613,-0.1461057091873974,-0.07038373422110665,0.40167230955664934,0.028878334601711596,-0.05461204419868649,-0.11838147036769357,-0.17176795870267653,-0.07472239062903624,0.09769959602955462
