,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,frame_markers,situation_dependent_references,chronological_markers,explicit_references,code_glosses,transitions,causal_markers,adverbs_of_degree,hedges,place_time_svo,self_mentions,boosters,engagement_markers,attitude_markers,deontic_modal_words,endophoric_markers,evidentials,figurative_language,idioms,negative_connotations,positive_connotations,emotional_self_disclosures,but,slang_and_colloquialisms,note,interactive,also,rather,yet,still,pleonasms,although
97,u3478,而雌性的哺乳動物則有二個生殖孔，分別是尿道和陰道。 英文維基把雌性的尿道稱為生殖孔，恐有問題。 查了第二個引用文獻，並無此說。,2.0,而<transitions>雌性的哺乳動物則<transitions>有二個生殖孔，分別是尿道和陰道。 英文維基<evidentials>把雌性的尿道稱為生殖孔，恐<hedges>有問題。 查了第二個<chronological_markers>引用文獻，並無此說<endophoric_markers>。,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,u574,这个可以移回来，没什么问题。 我觉得需要讨论的是中国足球俱乐部是否以最稳定版本为主条目名，而不要随便移动。,2.0,这个可以<deontic_modal_words>移回来，没什么问题<boosters>。 我觉得<self_mentions><hedges>需要讨论的是<frame_markers>中国足球俱乐部是否以最稳定版本为主条目名，而不要<deontic_modal_words>随便移动。,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,u969,其實標題是否應該轉換成當地慣用的標題 (即「zh-hk:守護蛋精靈;zh-tw:守護甜心」)? 這樣令不同地區的讀者讀得更舒服，因為用的名稱是自己熟悉的。 電影鐵達尼號是一個好例子。,2.0,其實<boosters>標題是否應該轉換成當地慣用的標題 (即<code_glosses>「zh-hk:守護蛋精靈;zh-tw:守護甜心」)? 這樣令不同地區的讀者讀得更舒服，因為<causal_markers>用的名稱是自己熟悉的。 電影鐵達尼號是一個好例子。,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,u282,“性取向” → “性傾向”：香港特區政府用「性傾向」，如《性傾向歧視條例》。 台灣政府用性傾向，如大法官釋字七四八內文用「性傾向」。,1.0,“性取向” → “性傾向”：香港特區政府用「性傾向」，如<code_glosses>《性傾向歧視條例》。 台灣政府用性傾向，如<code_glosses>大法官釋字七四八內文用「性傾向」。,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,u2905,Q. 換一顆燈泡要多少個波蘭人？ A. 3人。 1人拿著燈泡插入，另外2人就旋轉第一個人所站的梯子。,2.0,Q. 換一顆燈泡要多少個波蘭人？ A. 3人。 1人<chronological_markers>拿著燈泡插入，另外<transitions>2人就旋轉第一個人<chronological_markers>所站的梯子。,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,u3129,关于和外文版比较的问题我也曾斟酌过，毕竟中文的还是想多写一些豹和中国相关的内容。 另外对于豹这个美丽的物种我想多引用一些历史会让人多一份保护与爱护之心。,1.0,关于和外文版比较的问题我<self_mentions>也<transitions>曾斟酌过，毕竟中文的还是想<frame_markers>多写一些豹和中国相关的内容。 另外<transitions>对于豹这个美丽的物种我<self_mentions>想<frame_markers>多引用一些历史会让人多一份保护与爱护之心。,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,u3131,無標題 这个题目太大，建议首先讨论一下体例。 我的看法是做成一个科普性质的条目，并包含部分有趣味的内容。,2.0,無標題 这个题目太<adverbs_of_degree>大，建议<deontic_modal_words>首先<frame_markers><chronological_markers>讨论一下<hedges>体例。 我的<self_mentions>看法是<frame_markers>做成一个科普性质的条目，并<transitions>包含部分<hedges>有趣味的内容。,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,u3419,中华人民共和国国歌《义勇军进行曲》条目收录歌词因版权问题产生了争议，参见讨论页的讨论。 争议在于歌词的版权状态以及国歌歌词是否可以合理使用收录。,2.0,中华人民共和国国歌《义勇军进行曲》条目收录歌词因<causal_markers>版权问题产生了争议，参见<endophoric_markers>讨论页的讨论。 争议在于歌词的版权状态以及国歌歌词是否可以合理使用收录。,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,u2731,“在量子力学的氢原子模型中，位于基态的电子不含任何角动量，可见“行星轨道”模型与事实情况有着根本性的分别。 ”：这句话我知道是对的，但是也请列明来源。,1.0,“在量子力学的氢原子模型中<place_time_svo>，位于基态的电子不含任何角动量，可见<causal_markers>“行星轨道”模型与事实情况有着根本性的分别。”：这句话我<self_mentions>知道<boosters>是对的，但是<transitions>也<transitions>请列明来源。,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.013333333333333334,0.0,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,u2266,这几个钟头内添加的内容不仅全是直接从新闻paste、copy的，而且跟已有内容高度重复！ 请条目的扩充者注意提炼新闻原义，和现有内容查证後再写上去。,1.0,这几个钟头内添加的内容不仅<transitions>全是<adverbs_of_degree>直接从新闻paste、copy的，而且<transitions>跟已有内容高度<adverbs_of_degree>重复！ 请条目的扩充者注意<engagement_markers>提炼新闻原义，和现有内容查证後再<chronological_markers>写上去。,0.0,0.0,0.013513513513513514,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,u1210,多次重覆，論壇資訊或是誰誰誰的一句話無法當Wikipedia:可靠來源，除非這些內容被報導過就有可能被認定可靠來源。 你的名字條目，票房資訊台灣票房條目，你的名字票房台灣票房條目，聲之形票房 。,3.0,多次重覆，論壇資訊或是誰誰誰的一句話無法<deontic_modal_words>當Wikipedia:可靠來源<explicit_references>，除非這些內容被報導過就有可能<hedges>被認定可靠來源。 你的<engagement_markers>名字條目，票房資訊台灣票房條目，你的<engagement_markers>名字票房台灣票房條目，聲之形票房。,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.020618556701030927,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,u360,中、越两国关于南海诸岛的主权之争由来以久。 事实上，卷入南海诸岛主权之争的不仅中、越两国。 南海周边的国家都宣称全部或部分拥有南海诸岛的主权。,1.0,中、越两国关于<frame_markers>南海诸岛的主权之争由来以久。 事实上<code_glosses><boosters>，卷入南海诸岛主权之争的 not:不?Oops I must not alter 原文. 卷入南海诸岛主权之争的不仅<transitions>中、越两国。 南海周边的国家都宣称全部<adverbs_of_degree>或部分<hedges>拥有南海诸岛的主权。,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,u3393,因爲開始的時候我是想用“阿拉伯語字母表”的，可是打錯了。 使用“阿拉伯字母表”給人的感覺好像就是“沙特阿拉伯”國家使用的字母表，所以才把它刪除了。,2.0,因爲<causal_markers>開始的時候<frame_markers>我<self_mentions>是想用“阿拉伯語字母表”的，可是<transitions>打錯了。 使用“阿拉伯字母表”給人的感覺好像<hedges>就是“沙特阿拉伯”國家使用的字母表，所以<causal_markers>才把它刪除了。,0.0136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,u4255,个人认为完美必须包括过程与结果。 上面提到的流浪汉捅死人未能被发现其过程的后期相对完美，其犯罪无策划，完全是随性即时的行为，包含了不少运气成分。,3.0,个人认为<self_mentions><hedges>完美必须<boosters><deontic_modal_words>包括过程与结果。 上面提到的<endophoric_markers>流浪汉捅死人未能被发现其过程的后期相对<adverbs_of_degree><hedges>完美，其犯罪无策划，完全<adverbs_of_degree>是随性即时的行为，包含了不少<boosters>运气成分。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.013888888888888888,0.027777777777777776,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,u4415,二十一條是關於青島，膠濟鐵路協議是關於鐵路。 我不知道你怎麽看出二十一條的關係不如膠濟鐵路密切。 二十一條臭名昭著，在激發民憤上面更是意義重大。,4.0,二十一條<explicit_references>是關於青島<explicit_references>，膠濟鐵路協議<explicit_references>是關於鐵路。 我<self_mentions>不知道<hedges>你<engagement_markers>怎麽看出二十一條<explicit_references>的關係不如膠濟鐵路<explicit_references>密切。 二十一條<explicit_references>臭名昭著<negative_connotations>，在激發民憤上面更是<adverbs_of_degree>意義重大。,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,u3856,"准备补充一下中文AsciiArt的内容，中文wiki竟然不提中文AsciiArt, 这是一大缺失。 英文传统的ascii也写的太多，例子不典型，互相重复。",1.0,"准备<frame_markers>补充一下<hedges>中文AsciiArt的内容，中文wiki竟然<attitude_markers>不提中文AsciiArt, 这是一大缺失。 英文传统的ascii也<transitions>写的太多<adverbs_of_degree>，例子不典型，互相重复。",0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,u1814,下列是關於本文的一些看法，或會小幅修改，但亦請諸賢達能幫忙增益。 參考文獻的增入：全書似乎參考相當的資料，但全文中未予以註明，是故諸多被疑為原創內容與未查證內容。,2.0,下列<frame_markers>是關於本文的一些<hedges>看法，或會<hedges>小幅<adverbs_of_degree>修改，但<transitions>亦<transitions>請<engagement_markers>諸賢達能幫忙增益。參考文獻的增入：全書似乎<hedges>參考相當<adverbs_of_degree>的資料，但<transitions>全文中未予以註明，是故<causal_markers>諸多被疑為原創內容與未查證內容。,0.012345679012345678,0.0,0.0,0.0,0.0,0.037037037037037035,0.012345679012345678,0.024691358024691357,0.037037037037037035,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,u1656,現行上傳至中文維基圖片所依循的取捨規則（方針）就是合理使用內明確標明的範疇。 個人認為不合此範疇就不是合理使用，也就不能用了。,1.0,現行上傳至中文維基圖片所依循的取捨規則（方針）就是<boosters>合理使用內明確標明的範疇。 個人認為<self_mentions><hedges>不合此範疇就<causal_markers>不是合理使用，也<transitions>就<causal_markers>不能用了。,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.015873015873015872,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,u1116,首先要搞明白三个最大的问题，1，建国后越来越臃肿的中共机关和越来越庞大的干部队伍，中共根本养不起，2，1960年饥荒的真实责任到底在不在毛泽东。 3，朝鲜战争对中国建国后政治走向的根本影响。,4.0,首先<frame_markers>要<deontic_modal_words>搞明白三个最大的问题，1<chronological_markers>，建国后<chronological_markers>越来越臃肿的中共机关和越来越庞大的干部队伍，中共根本<adverbs_of_degree>养不起，2<chronological_markers>，1960年饥荒的真实责任到底<boosters>在不在毛泽东。 3<chronological_markers>，朝鲜战争对中国建国后<chronological_markers>政治走向的根本影响。,0.010526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,u1121,我为黑而黑? 你也太主观恶意了吧，假定善意连我都知道。 那我也早怀疑你是蔡徐坤粉丝了。,3.0,我<self_mentions>为黑而黑? 你<engagement_markers>也太<adverbs_of_degree>主观恶意了吧<hedges>，假定<hedges>善意连我<self_mentions>都知道。 那<chronological_markers>我<self_mentions>也早<chronological_markers>怀疑你<engagement_markers>是蔡徐坤粉丝了。,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,u4179,孔子說：「朝聞道，夕死可也。」佛法的「道」，具有「不共」的「出離」性。 若只是受戒出家，還不是真正「出離」；必須瞭解「譬如有人，身如須彌山王」、「出生入死」的涵義，才是佛法「不共」的「出離」。,5.0,孔子說<evidentials>：「朝聞道，夕死可也。」佛法的「道」，具有「不共」的「出離」性。 若只是<boosters>受戒出家，還<transitions>不是真正「出離」；必須<deontic_modal_words>瞭解「譬如有人，身如須彌山王」、「出生入死」的涵義，才是<causal_markers>佛法「不共」的「出離」。,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,u1279,不反对vibrato使用“振音”或者“颤吟”的翻译。 不过“颤音 (音乐)”这个消歧义也需要更具体一些，需要和作为vibrato的“颤音”区分开来。,2.0,不反对vibrato使用“振音”或者“颤吟”的翻译。 不过<transitions>“颤音 (音乐)”这个消歧义也<transitions>需要<deontic_modal_words>更具体一些<hedges>，需要<deontic_modal_words>和作为vibrato的“颤音”区分开来。,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,u694,“家畜会排放出甲烷”不完全正确，只有牛、羊等反刍动物会排放出甲烷，因为它们的胃里有产甲烷的古菌。 非反刍动物，例如猪，还有鸡、鸭等家禽并未证明有排放甲烷的问题，建议修改。,1.0,“家畜会排放出甲烷”不完全正确<hedges>，只有牛、羊等反刍动物会排放出甲烷，因为<causal_markers>它们的胃里有产甲烷的古菌。非反刍动物，例如<code_glosses>猪，还有<transitions>鸡、鸭等家禽并未证明<hedges>有排放甲烷的问题，建议<deontic_modal_words>修改。,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,u3923,donews不是官媒。 新华网链接也仅介绍中共中央总书记和政治局常委，根本无关政府。 希望你不是刻意为之。,3.0,donews<explicit_references>不是官媒。 新华网<explicit_references>链接也<transitions>仅介绍中共中央总书记和政治局常委，根本<adverbs_of_degree>无关政府。 希望<attitude_markers>你<engagement_markers>不是刻意为之。,0.0,0.0,0.0,0.03773584905660377,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,u2391,目前的条目概述实在是太长了。 而显然第一段有并不包含所有基本信息。 例如：提出者就并未包含在其中。,1.0,目前<frame_markers>的条目概述实在<boosters>是太<adverbs_of_degree>长了。 而显然<boosters>第一段<frame_markers>有并不包含所有基本信息。 例如<code_glosses>：提出者<explicit_references>就并未包含在其中。,0.04081632653061224,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,u3896,美國是將琉球統治權交給日本不是主權，不要搞錯了。 不相信請去看日本跟美國簽的英文條約。,2.0,美國<explicit_references>是將琉球<explicit_references>統治權交給日本<explicit_references>不是主權，不要<engagement_markers>搞錯了。 不相信請去看日本<explicit_references>跟美國<explicit_references>簽的英文條約。,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,u72,Richard Humenn是原世贸中心工程师，所以算是一个非常可靠的来源。 他的声明：。 Peter Michael Ketcham是一名前NIST资深研究员，在NIST工作了14年。,2.0,Richard Humenn<explicit_references>是原世贸中心工程师，所以<causal_markers>算是一个非常<adverbs_of_degree>可靠的来源。 他的声明：。 Peter Michael Ketcham<explicit_references>是一名前NIST<explicit_references>资深研究员，在NIST<explicit_references>工作了14年。,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.010752688172043012,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,u3644,四卷版Vol.1解说。 中文翻译引的是网上流传很广的pdf版，顺便引用制作说明：  制作说明   本作品根据珊瑚版制作，少量翻译修正。 PDF 版本初稿（本稿）依然按珊瑚版排版。,2.0,四卷版Vol.1解说。 中文翻译引的是网上流传很广的pdf版，顺便<engagement_markers>引用制作说明：  制作说明   本作品根据<evidentials>珊瑚版制作，少量<hedges>翻译修正。 PDF 版本初稿（本稿）依然<transitions>按珊瑚版排版。,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,u3292,词条中写到“河智媛”经常被误译为河智苑等，我觉得“误”字用得不妥。 虽然韩语姓名有一定的翻译规律，且姓名有时会有对应汉字，但并不表示不符合这两项的译法就是错误的。,1.0,词条中写到<evidentials>“河智媛”经常<hedges>被误译为河智苑等，我<self_mentions>觉得<hedges>“误”字用得不妥。虽然<transitions>韩语姓名有一定<hedges>的翻译规律，且姓名有时<hedges>会有对应汉字，但<transitions>并不表示不符合这两项<endophoric_markers>的译法就是<boosters>错误的。,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.04938271604938271,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,u2178,與其他條目（如中華民國）重複的內容可以併過去（不是直接刪除），本條目則留下簡介（或留白）並使用等模板讓讀者方便連結讀取之。 與中華民國等其他條目低程度重複的內容則請保留，亦即：全章節刪除。,3.0,與其他條目（如<code_glosses>中華民國）重複的內容可以<deontic_modal_words>併過去（不是直接刪除），本條目則留下簡介（或留白）並使用等模板讓讀者方便連結讀取之。 與中華民國等其他條目低程度重複的內容則請保留，亦即<code_glosses>：全章節刪除。,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,u2437,非常感谢，来源添加这个问题困扰我很久了，无奈中文维基百科该类别下优秀条目太少，我只找到贝多芬的八号交响曲作参考，有些力不从心。 捷克语原文的脚注多是出自同一本书，该书我不了解，不敢贸然添加。,1.0,非常<adverbs_of_degree>感谢，来源添加这个问题困扰我很久了，无奈<attitude_markers>中文维基百科该类别下优秀条目太少<adverbs_of_degree>，我<self_mentions>只找到贝多芬的八号交响曲作参考，有些<hedges>力不从心。 捷克语原文的脚注多是出自同一本书，该书我<self_mentions>不了解，不敢<hedges>贸然添加。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.021052631578947368,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,u2098,如果有一個爭議國家模板，我就放在中華人民共和國上了。 很合理且公平。,3.0,如果<causal_markers>有一個爭議國家模板，我<self_mentions>就放在中華人民共和國<explicit_references>上了。 很<adverbs_of_degree>合理且公平。,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,u3073,「孝獻皇帝」四字至少在其喪禮出現。 請問孫的悼文寫了甚麼？ 「洪秀全」三字 可是他自己的手寫出來的。,4.0,「孝獻皇帝」四字至少在其喪禮出現。 請問<engagement_markers>孫的悼文寫了甚麼？ 「洪秀全」三字可是<transitions>他自己的手寫出來的。,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,u102,华不臣倭，不得以倭皇为今上。 彼日文言今上者，译之为倭皇或日天皇即可。 春秋之义，别国之君，概以国名冠爵，未有省其国而直称爵者，嫌同鲁君也。,5.0,华不臣倭，不得以倭皇为今上。 彼日文言今上者，译之为倭皇或<transitions>日天皇即可<code_glosses>。 春秋之义，别国之君，概以<hedges>国名冠爵，未有省其国而直称爵者，嫌同鲁君也<transitions>。,0.0,0.0,0.0,0.0,0.014285714285714285,0.02857142857142857,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,u4390,首先是有几处举得游戏例子过多了，一般来说举1-3具有代表性的游戏就差不多了吧。 还有就是建议删去“以游戏种类或特性区分”段。,1.0,首先<frame_markers>是有几处举得游戏例子过多了，一般来说<hedges>举1-3具有代表性的游戏就差不多了吧<hedges>。还有就是建议<deontic_modal_words>删去“以游戏种类或特性区分”段。,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,u3268,说白了，这就是国家名与国号的区别。 正如“中国”是历史和地理意义上的国家名，从现代人的角度来看，从古到今这片土地都可以称为中国；而宋、元、明等都是国号。,1.0,说白了<frame_markers>，这就是国家名与国号的区别。 正如<transitions>“中国”是历史和地理意义上的国家名，从现代人的角度来看<frame_markers>，从古到今<chronological_markers>这片土地都可以称为中国；而<transitions>宋、元、明等都是国号。,0.02631578947368421,0.0,0.013157894736842105,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,u2789,在關於民國弊端和內戰關係條目中，有非常多的內容和註解都是來自毛澤東的著作（有五篇）。 請問史料是這樣用的嗎？ 我通常是在英文維基編輯，對中文維基的規則完善是否常有質疑。,2.0,在關於<frame_markers>民國弊端和內戰關係條目中，有非常<adverbs_of_degree>多的內容和註解都是來自<evidentials>毛澤東的著作（有五篇）。 請問史料是這樣用的嗎？ 我<self_mentions>通常<hedges>是在英文維基編輯，對中文維基的規則完善是否常有質疑。,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,u1762,我同意目前條目存在相對瑣碎的內容，但我質疑收錄準則的可行性。 事件尚在急速發展中，我們難以判斷某事件是否有後續影響。,2.0,我<self_mentions>同意<attitude_markers>目前條目存在相對<adverbs_of_degree>瑣碎的內容，但<transitions>我<self_mentions>質疑<hedges>收錄準則的可行性。事件尚在急速發展中，我們<self_mentions>難以判斷<hedges>某事件是否有後續影響。,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.034482758620689655,0.0,0.05172413793103448,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
