,avg_labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
group_harmony,0.05330371844402772,-0.04770922461175374,0.02443235774829217,-0.03784531849504016,-0.011250794892318944,-0.006097550171618743,0.040165876563798324,0.015299298383719273,0.0005178151134404351,0.01080826247762934,-0.014385081967676292,-0.06444764625612799,0.12939368521577413,-0.015521367676583396,0.03017427093447685,-0.0636904485997698,-0.0016071207942977147,0.19689540241299403,0.0728334697695776,-0.021240148886185705,0.07361137965547,-0.0261790956506367,-0.01277909618310158,0.0012475196877307535,-0.01277909618310161,-0.02473721437652989,-0.018077080892615987,-0.012779096183101578,-0.01277909618310157,-0.01277909618310157,0.02271839321440277,0.09371337200941143,0.09371337200941146,0.09371337200941146,0.09371337200941146,0.09371337200941146,-0.012779096183101553,-0.012779096183101553,-0.012779096183101532,-0.012779096183101529,-0.077155168571774,0.23963881415339439,0.20216159288159552,0.010487164293327288,-0.0713553813376093,-0.022401496366312522,0.009764388011013559,0.2655097417859197,0.09040836993620496,0.012597730709423058,0.13559867318519084,0.29097696254786604,0.49510888359548744,0.4129922972962722,0.1869069710143918,0.27196603929912117,0.212450578378036,1.0,0.5637423674131303,0.08069537438249284,0.5892249856219678,0.08467015501482937,0.17242049171744678,0.13855964750926744,0.2729270666770204,0.1228583822699682,0.06238789752705114,0.01756328425353563,0.04564542912260769,0.10036121234225283,0.27140347077173566,0.17447686789001846,0.07080391396370575,0.5015014281427763,0.16551781867882867,0.041336884859903826,0.14902978133383632,0.06551457832704544,-0.17086470627469263,0.09514341001181609,0.018601607682586653,-0.1181828648473106,0.02019699785103233,-0.12408259686554078,0.2012589614721347,0.21476204689286424,-0.13437593369228534,0.2486206661414184,-0.16070765364068065,-0.17734742639409098,0.1698304261381814,-0.07739218102754536,-0.012990464833844086,-0.014111220758509813,-0.09324520335967038,-0.005623848391482485,0.18353990107466547,-0.05203326500305336,0.6055651119629305,-0.003924700768261645,0.14539369206563446,0.013424267658662925,0.047734659208193635,-0.009375895890119775,-0.021561977548188734,0.07064416011717353,0.07920174043229264
shared_responsibility,0.008890707143613199,-0.04098673766211057,-0.011029651633630741,-0.004573128649064331,-0.058172812026337034,0.009190671564195948,0.05541136174142965,0.018193126351197724,-0.008303711282356007,-0.016385936541565786,-0.0376617352075301,-0.04652766662220365,0.02821405812004269,-0.02321635969870129,-0.026024702747310283,-0.03696353612840249,-0.003911214424786387,0.09995920136872626,0.09101867759662735,-0.026467354854759085,0.054685346745440726,-0.033933675108793276,-0.012943030531279967,-0.015644215681052343,-0.012943030531279997,-0.02505455130368505,-0.01830897948940546,-0.012943030531279948,-0.012943030531279976,-0.012943030531279976,0.023311956951296897,0.023311956951296946,0.023311956951296956,0.023311956951296956,0.023311956951296956,0.023311956951296956,-0.012943030531279948,-0.012943030531279948,-0.012943030531279914,-0.012943030531279877,0.04388446405282971,0.21797790499611122,0.10088349192205381,-0.04394082894278382,0.04970448029806327,-0.0013320428342755944,0.0453730223635747,0.21783271386246286,0.15192396830767482,-0.012332367783898466,0.16456969967470997,0.14333641125792793,0.2509886844767828,0.19554753719277015,0.17453995016662305,0.23490873966831713,0.1203230582200515,0.5637423674131303,1.0,0.07829650338391474,0.5197060126725004,0.04751528656270801,0.18237937880508928,0.32019548414751775,0.4172812665978188,0.2702033250718544,-0.02180283258928841,-0.030710649913336014,0.021860075144729228,0.06062635787555993,0.16720208764478864,0.16555534790098822,0.1466534319288253,0.2952685694143522,0.08452789816117613,-0.05124436130634161,0.010362951511990516,0.05854593224818471,-0.05391604516832514,0.11948768684404946,-0.024614306134268,-0.08956513536141127,0.1483659386546863,-0.20181756093952188,0.23020395722765116,0.05071072528292575,-0.01458674680713521,0.14667597019484888,-0.1231796995203975,-0.08819640193789686,0.06747480148281035,0.07370990986263172,0.036198384079863276,0.03528622937426855,0.04753774677537467,0.023768745235063282,0.12321372052723022,-0.040367644864478414,0.4637683538424162,-0.03910119520511906,0.05902508984952775,-0.014593677189625034,0.07180103342975773,0.007076279800216022,0.059780679114382305,0.0981359719544981,0.13775265845758977
self-reliance,-0.025113659713124223,-0.05546533638282321,-0.009497215846944285,0.018959623165400976,0.04647768617114559,0.08961265871798782,0.15749394966953126,-0.09086153371078894,-0.0037898507426165568,0.08822428558683147,0.013426504361852,-0.03446218450415341,0.28415221943775165,-0.02206997235631976,0.07787774886790734,0.03850939390324897,-0.012851502683905556,0.11450001540735628,-0.00957571840605435,0.05666405721089683,0.03400954079475277,-0.03349871352334472,-0.012777126865899026,0.004839064991603573,-0.012777126865899038,0.059774114217292104,0.024017389742295125,-0.012777126865899019,-0.012777126865898998,-0.012777126865898998,0.0176446037671939,0.10890979566647277,0.1089097956664728,0.1089097956664728,0.1089097956664728,0.1089097956664728,-0.01277712686589905,-0.01277712686589905,-0.012777126865899045,-0.012777126865899031,-0.13335135308212973,0.40676678128835314,0.20003495431367194,0.04769233201412118,-0.13544927444578309,-0.09414275217728404,-0.0914685671622594,0.3140388641031683,0.10874206387259078,0.046173850213501184,0.08851736025444978,0.026268389095782566,0.40166215484778006,0.34544699294738307,-0.014368963535119409,0.029866102973391078,0.6523776169497575,0.08069537438249284,0.07829650338391474,1.0,0.02295510561707498,0.6840548444496547,0.7539709490262414,-0.09848005791801705,-0.02280044784987184,0.2748871280011647,0.11201311266071116,0.06215887016898164,-0.016239058521669573,0.09049105442305108,0.14485590476708932,0.15461382368080898,0.125253499934532,0.22520472909593633,0.09541049775321987,0.022200588200134857,0.15165969251551653,0.15632715635763939,-0.23094142836488402,0.21894711835960215,0.06798699473972013,-0.22215188974912384,-0.22389846092035795,-0.0029303296735372136,0.047483734102036455,0.21950112974069952,-0.2500929460456793,0.15166976211893976,-0.11062834990121435,-0.08055699197307035,-0.0913833153619392,-0.13037643268667085,-0.005502317154851534,-0.005240502857502331,-0.15030844644840055,0.004582664267650508,0.13658494876443286,-0.00829016563513922,0.1887892457687019,-0.017500767223029207,0.2514392265361965,0.01969660005706731,-0.049916134098572124,-0.10952131187331104,0.004750048426510227,0.049899435898045276,0.11172632256777876
group_wellbeing,0.038895986516058585,-0.07423838986208581,0.011230029003341755,-0.055254744612411574,-0.013206996848881412,0.0006145573100831246,0.07410006318509182,-0.032861121483810776,0.12070358919392883,0.06080656882485077,-0.016836743613474668,-0.0504772354704754,-0.005401768019966616,-0.027677616864330352,-0.02387455452901668,-0.03996000579262748,-0.01686354088952336,0.04079696868578053,0.08456272305570836,-0.05012836641949007,0.011220844933339313,-0.040454372289570766,0.08369294578573794,-0.021054377862594637,-0.015430164106569116,-0.029869035485778513,0.025935512716232206,-0.015430164106569203,-0.015430164106569156,-0.015430164106569156,0.05065190915496894,0.01761087252419987,0.017610872524199867,0.017610872524199867,0.017610872524199867,0.017610872524199867,-0.01543016410656915,-0.01543016410656915,-0.015430164106569175,-0.015430164106569125,0.05974956876173158,0.20201228995985257,0.13032915462714106,-0.03854983441283513,0.034039392614059534,0.03396753210498975,0.020578595246351947,0.35473644361571877,0.20920117068551794,-0.04793508951583968,0.24613990735328337,0.17629747443624202,0.3688900083835586,0.2948695769002178,0.18628929697386004,0.2513445621428996,0.07076474478394221,0.5892249856219678,0.5197060126725004,0.02295510561707498,1.0,-0.002073806376928614,0.11024433823923308,0.37754627326694756,0.3857393407935316,0.18830446270884935,0.019395315767495806,-0.08354075485039718,0.015693208563063804,0.01028047893651553,0.15083080615671376,0.19513953647364365,0.24322963864606897,0.3635959925771281,0.03373615979106012,-0.06070398897394071,0.03881615799044929,0.08613435868945078,-0.07287389179111983,0.13923508026616657,-0.06800979758106715,-0.12959209014988962,0.13760395296807154,-0.1811209934693033,0.2516201938119007,0.1504881452720117,-0.0013018165200581464,0.13714582041073176,-0.09461286467039345,-0.04422792381248591,0.11714365831931475,0.08432931566877107,-0.061207632079571764,-0.061755045802253626,0.07805425109419693,-0.06992365816081858,0.12150612263422793,-0.08249866925375042,0.7030518225264446,-0.05213100053552446,0.08454899533777076,-0.07194936694610402,0.055316635183220976,-0.009454971247141938,-0.04108661537500517,0.07408172975972421,0.1948932770659042
self_growth,-0.06484867173252783,-0.07602632609048929,-0.032682511541638794,0.014403361905642769,0.021689426029364866,0.058211712854338196,0.12427451449655846,-0.09328631156739318,-0.06655908890848865,0.09716275897804211,-0.03548357405643818,-0.03990081081512039,0.27326299401508114,-0.018065999699849088,0.0385250900398742,0.018813588295679893,0.01215809456677217,0.10640410398902736,0.005603246661010531,0.01777200973115121,0.06575487590729115,-0.028989898013959386,-0.011057368053722469,0.0017652270544083377,-0.011057368053722483,0.04460400388749285,0.006276839295564659,-0.011057368053722467,-0.011057368053722497,-0.011057368053722497,-0.011057368053722474,0.0839916410040639,0.08399164100406388,0.08399164100406388,0.08399164100406388,0.08399164100406388,-0.011057368053722493,-0.011057368053722493,-0.01105736805372246,-0.011057368053722495,-0.14021299412257407,0.34841447641198664,0.20409071857776764,0.07428554586787958,-0.11036605224410494,-0.11983827351308524,-0.15628908670352454,0.29470822699973526,0.09093842044637919,0.09146295129958008,0.07692887569945055,0.07991087707463011,0.42822959034662805,0.3775359256908603,-0.010857906417887541,0.01851297232386346,0.5082351605457065,0.08467015501482937,0.04751528656270801,0.6840548444496547,-0.002073806376928614,1.0,0.6256966042939869,-0.09378141681432023,0.025944974358596426,0.16518356482606344,0.11370944576046628,0.09976980947300267,0.038945496632192815,0.07016776253471593,0.1803253340582662,0.1833570204855688,0.14975599013667173,0.2209751479953265,0.17229413115678655,0.07803227020980232,0.1937724002265196,0.16167640508704037,-0.2713963156939063,0.2992625979863069,0.1128740639944287,-0.2894145722842306,-0.17070557624948615,-0.03813570248501963,0.1042595306259018,0.25221019820630025,-0.23387424700647766,0.18038787566853512,-0.16125817512051602,-0.14717374355710672,-0.02212873168185335,-0.07868064122984277,-0.0012254456086874313,-0.0014064258464255945,-0.099297480541099,0.012402743509122773,0.15968623376411534,-0.03161459515054363,0.2222334053240719,-0.014236250759873788,0.31121053857050357,0.03603299548628109,-0.03590547642126323,-0.09529861602925123,0.01563427764427165,0.0754019420069953,0.10263695552883771
self_responsibility,-0.003947626916514955,-0.07575361839663305,-0.01701427182498337,0.01809238209642499,0.021550076957628294,0.10435851990465024,0.24967987518975643,-0.09888877285161589,-0.011686161245472672,0.08140248872593855,0.015224618195903237,-0.06334606936198466,0.3117874637038541,-0.018865382579852537,0.04859837994269964,-0.008480394376500304,0.0035795773701417593,0.17547883218915963,0.015005882273664114,0.023939726179505762,0.06431340377238896,-0.04449893764150421,-0.01697284796465393,-0.008608351625317565,-0.01697284796465398,0.03517978608211755,0.028338432509431903,-0.016972847964653908,-0.01697284796465395,-0.01697284796465395,0.03201084024502553,0.08099452845470508,0.08099452845470509,0.08099452845470509,0.08099452845470509,0.08099452845470509,-0.01697284796465395,-0.01697284796465395,-0.016972847964653953,-0.016972847964653995,-0.12667771431615563,0.512903461104817,0.27530635651976143,0.05798498173467003,-0.1336296376297532,-0.02169045902209649,-0.02775109342863377,0.3726868913082496,0.1814003770016566,0.07138634702707461,0.30563624628855884,0.10490676290764211,0.3791799011332152,0.33079694811684807,0.09866428423227759,0.10423357383323247,0.6680356397664889,0.17242049171744678,0.18237937880508928,0.7539709490262414,0.11024433823923308,0.6256966042939869,1.0,-0.00881299612807169,0.03333841396728033,0.27458365576345833,0.09086937156865862,0.03664187394651824,-0.0024956667025703753,-0.009511159688815522,0.08522011699501308,0.2435260013043367,0.1755163951790937,0.22333171458013482,0.09698268107899163,-0.002672631983482998,0.13389620020816176,0.1290459936360682,-0.20287602039983335,0.2092134839041151,0.05041262411258788,-0.2052018363425195,-0.18897402243899117,-0.01933565067476921,0.12304979008389663,0.2352186258725358,-0.2740338504586902,0.07710342031740296,-0.09080693463928415,0.04921504316524091,-0.061750622183116485,-0.12924703582319097,-0.019384530850039033,-0.01848250822153569,-0.15258496628662038,-0.001665000268970667,0.14108320355644005,-0.022382871332987497,0.25314882282560935,-0.001933599943426094,0.23774395560296685,-0.008083820910474004,-0.05778605414040961,-0.151443929752453,-0.019748035165310374,0.05453882579565718,0.17563843712179986
ext_responsibility,0.05458545226380732,-0.07549552709915755,0.030606109834244433,-0.007596501794453227,-0.0632129960468244,0.11704576384671024,0.07262851878832033,-0.023113066454175418,0.10518518487054872,-0.01680983154036579,-0.047709366428899475,-0.048184247573660764,-0.05296241952595947,-0.02122406087342644,-0.061212513538138634,-0.04800566969522824,0.00857683501099257,-0.010018606068972686,0.03758034144415259,-0.026173111158534695,0.02446584863465732,-0.03322113871574187,0.05518439522365804,-0.002448293670886494,-0.02511301506904198,-0.04861267405009401,0.008003550470518333,-0.02511301506904199,0.015035690077308064,0.015035690077308064,-0.005038662495866971,-0.02511301506904197,-0.025113015069041962,-0.025113015069041962,-0.025113015069041962,-0.025113015069041962,-0.02511301506904196,-0.02511301506904196,0.0752587477968332,-0.025113015069041872,0.11811570666267883,0.061217304685468106,0.10599673669444133,-0.06715499720575903,0.12522291189330514,0.04783236119875952,0.16592157038572253,0.2282012267019274,0.28914091269680925,0.037462489431991416,0.3076842181244764,0.07079304555762024,-0.0005992811546424848,0.025887302158707926,0.28217012171109884,0.2496097019407237,-0.04597368286298165,0.13855964750926744,0.32019548414751775,-0.09848005791801705,0.37754627326694756,-0.09378141681432023,-0.00881299612807169,1.0,0.5624904656352855,0.14853884508939036,0.04108938015224491,-0.05708311042625091,-0.037423109351256256,-0.1300205474849911,-0.04307315282418158,0.21214446727250233,0.2686533568293957,0.13113348950239834,0.025558235782850713,0.004993429041317834,0.05252598725180947,0.1174645441087344,-0.02610357836341048,0.10183094127525402,-0.054809599630633164,-0.04965177522747069,0.1952987530439636,-0.19922274648471683,0.21705518179273564,0.12464986404247898,0.005257546600117182,-0.027190711973305973,-0.07123132179004535,0.1634703236260784,0.11292617043150774,0.1211534351704859,0.06757060198229001,0.06366792156846511,0.10383323545481964,0.028116286904104455,0.11878137526080464,0.013634144780576084,0.27283525031737343,-0.07473045163335935,0.10330853370385668,-0.031376049894062626,0.15656631332477844,0.048443491005021336,0.06931439748314744,0.14346388114354236,0.39206814905855636
other_reliance,-0.02049282582430334,-0.09162122636279836,0.010616888561175082,0.0036975732723103383,-0.08035504072951744,0.0322948380342411,0.11175432806386491,-0.02411596121395151,0.08248386443032081,-0.023054557507613583,-0.06262253998658958,-0.04155389380278694,0.03965950166522322,-0.02631294868238315,-0.06549131916225348,-0.03406777592011895,-0.00308961486896258,0.09543112223987257,0.04118553328709256,-0.028330478883786314,-0.011961229393088772,-0.04270593695477348,0.09395780298330395,-0.0035809781978830323,-0.016288959097428158,-0.03153145319435342,-0.02304207019351628,-0.016288959097428175,0.03883442194293794,0.03883442194293794,0.011272731422754841,0.011272731422754869,0.011272731422754862,0.011272731422754862,0.011272731422754862,0.011272731422754862,-0.01628895909742819,-0.01628895909742819,0.03883442194293785,-0.016288959097428227,0.09209607564451974,0.1439704253816425,0.08723855272437497,-0.0011885656510686497,0.09633446661228581,0.05963256386850572,0.046607697574892255,0.16182816381491108,0.125042133758035,-0.008563082134323111,0.0703521519505349,0.06966230613583015,0.20019344257508104,0.13980674208726962,0.20013099370762005,0.274609930484932,0.061279985184656646,0.2729270666770204,0.4172812665978188,-0.02280044784987184,0.3857393407935316,0.025944974358596426,0.03333841396728033,0.5624904656352855,1.0,0.32110049314060274,-0.06062870240818457,-0.06717830338546371,-0.00013399746630176273,0.07448249762406883,0.169918178679437,0.11595898779048282,0.08578957823550773,0.21648740988588844,0.06300549007260316,-0.07669742839406493,-0.03739466294860208,0.052886733204419334,-0.014058666350683573,0.031054105486809702,-0.08077484012132922,0.00982903993493163,0.1284248952354415,-0.14609656596542572,0.14730845598885514,0.017621849783409936,-0.046604885786450743,0.1434767520076549,-0.053265304230613285,-0.08891633027738738,0.04186540408807601,0.054057598812024925,0.030845402414814503,0.026423484045183743,0.04168315815842048,0.009325520153023615,0.10326681165198275,-0.05081588999139998,0.41902732116745217,-0.009327585230702783,0.06612969147681115,-0.04695327079856582,0.07381963119124724,0.0008338806363016049,0.04932472424087413,0.05049505440861553,0.15620989406353808
accomplish_tasks,-0.09315078381312128,-0.07520600342934797,-0.029089729116671795,-0.0059743888112654886,-0.04799305125089568,0.029477410990895674,0.13685256586055727,-0.10335919606413473,0.01672081868776551,0.09905127161184239,-0.04749334964183961,-0.0018647693059049087,0.1082928027458261,-0.02981874491356881,-0.08570225073606702,-0.0077709902989650664,-0.07767547493528136,0.021916870523932756,0.056614848027724735,0.012196196561861888,-0.02122148074619838,-0.044528040490645654,-0.0220891499302558,-0.024838211488933778,-0.022089149930255784,0.03797857699590468,0.06742755644842457,-0.02208914993025581,-0.02208914993025579,-0.02208914993025579,-0.0220891499302558,0.04766606037581505,0.047666060375815014,0.047666060375815014,0.047666060375815014,0.047666060375815014,0.04766606037581514,0.04766606037581514,0.024414323607124814,-0.022089149930255795,0.1539186213749895,0.22331170377759507,-0.0017417475489902284,-0.009140671267415863,0.09841106199561349,0.0485668356237628,0.03685864292861517,0.13665994333782594,0.14981254504939456,-0.08122891562426593,0.019430379982010457,0.007194930453660163,0.15406571019558066,0.01908730586344414,0.026519979620273432,0.1478988970494899,0.19383273205967588,0.1228583822699682,0.2702033250718544,0.2748871280011647,0.18830446270884935,0.16518356482606344,0.27458365576345833,0.14853884508939036,0.32110049314060274,1.0,-0.14345315368076658,-0.0818444829322015,-0.03702755955138724,0.13500445428271857,0.10067876002455456,-0.0054048124878612125,0.05700237317454729,0.05372081313537245,-0.05621899277231876,-0.1332609879102867,-0.10943117727594617,0.007100099984474462,0.08407967295846965,0.03000654966647173,-0.07507811331946115,0.005661068305880419,0.12759088150495163,-0.0702850171484786,0.09821281026729801,-0.14367266792289907,0.04713637218035832,0.05637538908714248,0.027123866738647286,-0.03871014108422737,-0.10711875717103013,0.1017398876338712,-0.020138557479213042,-0.022337733099324613,0.08759670712885172,-0.03253485024868882,-0.012926448391519975,-0.04994934179761968,0.23976114275369007,0.006828624899087506,-0.01590487734081212,-0.040513304403461986,-0.01746810171038199,-0.059192212385646356,0.058996043025524976,0.10186195991965238,0.14375792132798523
implied_meaning,0.40593904299338823,-0.09325343647638508,0.075829466128294,-0.03226037902358567,0.05485937724467933,0.0896108797465433,-0.010028300468019245,-0.1038386856123758,-0.03208539088843779,0.03346439366378559,-0.030576526002766294,-0.0282096374661775,0.1043308185273218,0.06566498208113511,0.12549455319748418,0.0018240128754468494,0.05196833294573053,0.1232804091842041,0.06253442000113364,0.1915218277117994,0.02389748021421306,0.06832788438870016,-0.014736705297655464,-0.016230874287141896,-0.014736705297655464,0.04517575718586818,0.049221733514482356,-0.014736705297655452,0.08654649262437521,0.08654649262437521,0.06122569314386749,-0.0147367052976555,-0.01473670529765547,-0.01473670529765547,-0.01473670529765547,-0.01473670529765547,-0.014736705297655533,-0.014736705297655533,-0.014736705297655514,0.010584094182852215,-0.48030646338820815,0.04049740621797669,0.3370149303321975,-0.27607123574943476,-0.27193371189899723,-0.5552499325650944,0.34530069486289283,0.2045258756537022,0.060510363753470874,0.14713965190652772,0.14347477349098509,0.09889481345720609,0.11721176973771927,0.2029267602910806,0.061252500987985965,-0.02528364415217865,0.15661531352356303,0.06238789752705114,-0.02180283258928841,0.11201311266071116,0.019395315767495806,0.11370944576046628,0.09086937156865862,0.04108938015224491,-0.06062870240818457,-0.14345315368076658,1.0,0.5006526027538646,0.10878775745797406,0.014650493218016978,-0.006814320112107822,0.3952311250008416,0.2571176858412582,0.20336808698959413,0.19980353521528585,0.3630033854374781,0.4924916573895788,0.4480924795203948,-0.6170398049685801,0.43723926702231153,0.47131407102266665,-0.44451070001918297,-0.26640724152192186,-0.19205760831261393,0.13864719776732146,0.4528947881016929,-0.34311339016258746,-0.018982490450069816,-0.548987245498924,-0.10470415966374964,0.13218345259302644,-0.3684201866271079,0.18872593787673658,0.18611495563128302,-0.40628782828586957,0.19453110595263448,0.6711807855319435,0.23883878424776997,0.05062366536315346,-0.3882958842667427,0.46193438463355296,0.39263865596053715,0.162682266402752,0.034189663307038126,-0.004474305753951223,0.1238423171917805,0.06891068478924395
creative_text,0.21523612090030791,-0.04753045042354173,-0.022740763614968434,-0.041696792865686075,0.0074323441582918905,0.031262693438143724,-0.05325693166795606,-0.0933093086651946,-0.04913409048545022,-0.03458330062917788,0.03403987304300977,-0.015481159985685609,0.007669749691367754,-0.008313056506691474,0.022107485637891246,-0.017522108528895835,-0.016165610273141787,0.0837474043103444,-0.018706534545172418,0.3667351476600946,0.1196349917649363,0.11693322353180503,-0.010853153423714497,-0.02029676293026971,-0.010853153423714491,0.08211497612237395,0.17783819710672547,-0.010853153423714517,-0.010853153423714507,-0.010853153423714507,-0.010853153423714491,-0.010853153423714486,-0.010853153423714493,-0.010853153423714493,-0.010853153423714493,-0.010853153423714493,-0.010853153423714493,-0.010853153423714493,-0.010853153423714464,-0.010853153423714445,-0.3387366459150186,-0.030848674285989246,0.18391207428161807,-0.21345585092186717,-0.07080675972226069,-0.4081578913658267,0.0003620444135317739,0.02115909802316276,-0.08839456940023656,0.07650571594759485,0.007626630679740551,0.09782262913729735,0.06110663388726522,0.14000203187253638,-0.0009435269032423101,-0.05750265977009845,0.1039582020609185,0.01756328425353563,-0.030710649913336014,0.06215887016898164,-0.08354075485039718,0.09976980947300267,0.03664187394651824,-0.05708311042625091,-0.06717830338546371,-0.0818444829322015,0.5006526027538646,1.0,0.18550439971511049,0.0659402700280628,0.0217716496023101,0.14621816103100235,0.044654557793532654,0.06980103664947354,0.13802757521904452,0.6571049968808863,0.6389532517782257,0.08337980350247032,-0.5838710602350972,0.2306526730862424,0.9231905923699694,-0.2018419407992665,-0.2219510353999737,-0.21627060366247558,0.145732087148151,0.4414478866520713,-0.22886390523747757,-0.018967978977790696,-0.4981982696164844,-0.17176467190758243,0.12705547220412985,-0.2567338917231355,0.23056020756307496,0.231621812544263,-0.31558707795609514,0.25499093575950116,0.4865181230153016,0.28220216144540244,-0.011622840544127346,-0.21862731162965887,0.505790887977346,0.507744945104587,0.0768910517533861,0.0700276358477108,0.027753551088473053,0.091444929005033,-9.162566329146271e-05
repetitive,0.05659462589297091,-0.016542109241067388,0.0794386919970323,-0.052627846977744065,0.06480322761465046,-0.04239992781143061,-0.029603446433995557,-0.029880712869164792,-0.04127422118653053,0.022979638396606786,0.029167660682088523,0.055202582840940345,-0.02784435583616939,-0.006947873803830851,0.09467283013620306,-0.023034478720485214,0.012428810475835722,0.07887604662295133,0.01419670232844446,0.08159241667066167,-0.012926248972212503,0.18236394037461398,-0.003873412711446601,-0.007243769295985161,-0.0038734127114466027,-0.007497982583348086,0.06322941322686511,-0.0038734127114463833,-0.003873412711446374,-0.003873412711446374,-0.0038734127114462727,-0.003873412711446282,-0.003873412711446278,-0.003873412711446278,-0.003873412711446278,-0.003873412711446278,-0.0038734127114461547,-0.0038734127114461547,-0.003873412711446207,-0.0038734127114463325,-0.0959602103527075,-0.03248824791526665,0.12776378310606987,-0.0035257716656919994,-0.027825449496170183,-0.07230724625275815,-0.014390322104044322,-0.005703267019584349,-0.03963162398596407,-0.012100468079011543,-0.022166868779591627,0.05688471872883836,0.06379852542594373,0.04614254413133878,-0.011914218150368758,-0.003877674622974259,0.08644672871279371,0.04564542912260769,0.021860075144729228,-0.016239058521669573,0.015693208563063804,0.038945496632192815,-0.0024956667025703753,-0.037423109351256256,-0.00013399746630176273,-0.03702755955138724,0.10878775745797406,0.18550439971511049,1.0,0.06938984257684878,0.04488822046663113,0.06680394063659463,-0.013591873431967647,0.12857097319002486,0.06201414759899546,0.1421310452208667,0.16421563287806415,0.0018483128080607886,-0.1562619374697264,0.045845786734444435,0.1448850950988969,-0.024926802228321956,-0.05515726047162292,-0.14560251481031813,0.16752759865730907,0.14673369469148806,-0.14852067588658702,0.034969960013247654,-0.07979827375507259,-0.06739457496074072,0.04672624382750752,-0.045632785763633124,-0.007167068431484272,-0.006382878803919321,-0.059258503458563754,-0.009550593592189707,0.13480353067258347,0.07976543512018917,0.04614475535263073,-0.04136712275037195,0.07927842190008592,0.09604271290729552,-0.05704548384454399,-0.05418564642800148,0.008633168482883398,0.082459036627491,-0.03940652162746286
point_faults,-0.04955134427444255,-0.03730212136844119,-0.014997267573198933,0.04023294801398336,-0.06802816837438005,-0.04816960976356549,-0.012297651631010108,0.03346589143011041,0.058352902746585694,-0.005569121602116721,0.0502626400686026,0.04404150791598494,0.022783100243357536,-0.07221402398791078,-0.029613369218259737,0.018014735079294877,-0.05861846716909106,0.060337207239421195,0.032210976075417896,0.04464771398567163,-0.04907425048043087,0.003601818563900974,-0.04389843674527598,0.02149887906693721,-0.030197301681207322,0.037462426249908434,-0.04314097264093729,-0.043898436745275896,-0.0027950315530699916,-0.0027950315530699916,-0.04389843674527596,0.024607238575067306,0.024607238575067292,0.024607238575067292,0.024607238575067292,0.024607238575067292,-0.043898436745275944,-0.043898436745275944,-0.043898436745275826,0.02460723857506737,-0.03720999512484,-0.032033033654636674,-0.06679203838526424,0.03145517367088769,-0.06365058306798212,-0.11215271429186731,-0.04123599002924179,-0.07399393232586648,-0.14228348956153145,-0.05358197894934692,-0.30088158506017953,-0.04778262627004018,0.21769204555502775,0.11264627520730741,0.0015001875913048905,0.1197018411958721,0.0542973142615782,0.10036121234225283,0.06062635787555993,0.09049105442305108,0.01028047893651553,0.07016776253471593,-0.009511159688815522,-0.1300205474849911,0.07448249762406883,0.13500445428271857,0.014650493218016978,0.0659402700280628,0.06938984257684878,1.0,0.5178175695387071,-0.05653554511016613,-0.2747523173771018,0.2235921657598793,0.05871495893733625,-0.04513155632779851,-0.03058458727831966,0.09674145245244985,-0.03386062060068678,0.03114650640370511,0.044218820134740745,-0.05447638332332843,0.06343277713498538,-0.03787660201345377,0.003918416070505308,-0.03676269371980297,0.0001299162907689103,0.2964426189995617,-0.13634777831001027,-0.39917649158696333,-0.03207483917161946,-0.023084665359773677,0.011945437595919008,0.008242483637105695,-0.034138504640798484,0.029343101053381018,0.10496564784518234,-0.0008671747849516901,0.13368595181402915,0.00237639811159783,-0.05884643849431356,-0.025096018500643618,0.029255525095977203,0.03077829164645057,0.0002843696960536636,0.0018247078772256331,-0.11483412409770392
