,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,transitions,causal_markers,place_time_svo,explicit_references,evidentials,hedges,code_glosses,situation_dependent_references,engagement_markers,negative_connotations,boosters,self_mentions,deontic_modal_words,attitude_markers,idioms,endophoric_markers,chronological_markers,frame_markers,adverbs_of_degree,positive_connotations,slang_and_colloquialisms,emotional_self_disclosures,figurative_language,pleonasms
200,u327600,They said they would bash me up if I went to the police.,1.0,They<situation_dependent_references> said they<situation_dependent_references> would<hedges> bash me<self_mentions> up if I<self_mentions> went to the police<explicit_references>.,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,u409271,"Tang said he expected that bilateral trade would be boosted and that there would be greater exports of Brazilian food products to Macau, as this was a sector,“in which Brazil is competitive.”",1.0,"Tang<explicit_references> said<evidentials> he expected that bilateral trade would<hedges> be boosted and<transitions> that there would<hedges> be greater exports of Brazilian food products to Macau<explicit_references>, as<causal_markers> this was a sector, “in which Brazil<explicit_references> is competitive.”",0.005235602094240838,0.005235602094240838,0.0,0.015706806282722512,0.005235602094240838,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,u441447,"Jose Mourinho has helped improve his players, and it is showing. Real Madrid is three points up on Barcelona as of today. This may not seem like a significant lead, but the way Real are crushing most of their opponents, it seems like the only team that can stop them is Barcelona.",3.0,"Jose Mourinho<explicit_references> has helped improve his players, and<transitions> it is showing. Real Madrid<explicit_references> is three points up on Barcelona<explicit_references> as of today<chronological_markers>. This may<hedges> not seem like a significant lead, but<transitions> the way Real<explicit_references> are crushing most of their opponents, it seems<hedges> like the only team that can<deontic_modal_words> stop them is Barcelona<explicit_references>.",0.007142857142857143,0.0,0.0,0.017857142857142856,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,u237799,He did however tell Bulganin about his adventure and they both had a good laugh over it.,1.0,He did however<transitions> tell Bulganin about his adventure and they both had a good laugh over it.,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,u203081,De Boer today also warned politicians heading to the next round of international climate talks not to be too ambitious.,2.0,De Boer today<chronological_markers> also<transitions> warned politicians heading to the next<frame_markers> round of international climate talks not to be too<adverbs_of_degree> ambitious.,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.0,0.0
205,u435181,"We went to the sixth floor of the mall, where Apple products were being sold, including an iPad 2 that was going for $700. The same iPad 2 costs $499 at an Apple store in Washington, D. C.",1.0,"We<self_mentions> went to the sixth floor of the mall, where Apple<explicit_references> products were being sold, including an iPad 2<explicit_references> that was going for $700. The same iPad 2<explicit_references> costs $499 at an Apple<explicit_references> store in Washington, D. C.<explicit_references>",0.0,0.0,0.0,0.026595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,u356555,"Could I have an alarm call at 5.30 tomorrow, please?",1.0,"Could<hedges> I<self_mentions> have an alarm call at 5.30 tomorrow<chronological_markers>, please?",0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,u3275,Mr Fried’s calculations suggest that one can slash costs without sacrificing much that students value.,2.0,Mr Fried’s<explicit_references> calculations suggest that one can<deontic_modal_words> slash costs without sacrificing much that students value.,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,u315269,"But studying in the United States offers additional opportunities and challenges for aspiring teachers, as the field of education is changing dramatically.",1.0,"But<transitions> studying in the United States<explicit_references> offers additional opportunities and challenges for aspiring teachers, as<causal_markers> the field of education is changing dramatically.",0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,u9652,Serotonin is involved in mood regulation. Serotonin transporters are crucial to this job.,1.0,Serotonin is involved in mood regulation. Serotonin transporters are crucial to this job.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,u96369,Even if he became a Martian I'd still love him.,2.0,Even<transitions> if he became a Martian I'd<self_mentions> still<transitions> love him.,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,u382397,The restaurant industry is huge: it turns over an annual $630 billion in America alone.,1.0,The restaurant industry is huge: it turns over an annual $630 billion in America<explicit_references> alone.,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,u402902,"Todd also said there were plans to build a distillery in Marromeu, to supply the European Union market.",1.0,"Todd<explicit_references> also<transitions> said there were plans to build a distillery in Marromeu<explicit_references>, to supply the European Union<explicit_references> market.",0.009708737864077669,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,u154591,"This paper provides a framework to analyze industrial clusters and regional economic development in the case of Liuyang cracker. By means of combination theory with practice,this paper probes into the mechanism by which it promotes the development of Liuyang county economy regional,then illustrates the path of regional economic development based on industrial clusters and local government's position in the process of fostering industrial clusters.",1.0,"This paper provides a framework to analyze industrial clusters and regional economic development in the case of Liuyang cracker. By means of combination theory with practice,this paper probes into the mechanism by which it promotes the development of Liuyang county economy regional,then<transitions> illustrates the path of regional economic development based on industrial clusters and local government's position in the process of fostering industrial clusters.",0.0022172949002217295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,u429542,Your body's biological response makes losing weight even more difficult for you.,1.0,Your<engagement_markers> body's biological response makes losing weight even<attitude_markers> more difficult for you<engagement_markers>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,u62691,Africa must seize the moment and move manufacturing of goods consumed in Africa out of China to the African continent …,1.0,Africa<explicit_references> must<boosters><deontic_modal_words> seize the moment and move manufacturing of goods consumed in Africa<explicit_references> out of China<explicit_references> to the African continent<explicit_references> …,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,u37335,Smugglers were taking most of the coffee from the area at night across Lake Kivu to Rwanda.,1.0,Smugglers were taking most of the coffee from the area at night across Lake Kivu<explicit_references> to Rwanda<explicit_references>.,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,u39547,"For ten months, we have talking about coming to study in the United States.",1.0,"For ten months<place_time_svo>, we<self_mentions> have talking about coming to study in the United States<explicit_references>.",0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,u365014,Roman Abramovich has entered the race to sign Argentinean midfielder Fernando Gago.,2.0,Roman Abramovich<explicit_references> has entered the race to sign Argentinean midfielder Fernando Gago<explicit_references>.,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,u79261,"Some subjects were unable to guess accuarately and Dr Tabak said there was ""always a small number of people with no ability to distinguish gay and straight faces.""",1.0,"Some subjects were unable to guess accuarately and<transitions> Dr Tabak<explicit_references> said<evidentials> there was ""always<boosters> a small number of people with no ability to distinguish gay and straight faces.""",0.006134969325153374,0.0,0.0,0.006134969325153374,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,u55624,"Yet trouble should not go out of its way to look for them: far, far worse things can happen than for China to come to the west bearing the chequebook it has earned by its people's remarkable efforts.",4.0,"Yet<transitions> trouble should<deontic_modal_words> not go out of its way to look for them: far, far worse things can<deontic_modal_words> happen than for China<explicit_references> to come to the west<explicit_references> bearing the chequebook it has earned by its people's remarkable efforts.",0.005025125628140704,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,u138198,It is shown by theory and case study that the master- slave clock mode in a com munication system is ideal for proper functions of the current differential protection.,1.0,It is shown<boosters> by theory and case study that the master- slave clock mode in a com munication system is ideal for proper functions of the current differential protection.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,u173383,To make unclean or unfit for ceremonial use; desecrate,1.0,To make unclean or unfit for ceremonial use; desecrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,u441125,"They also vary by job type and profession. For example, how many of us could quickly name 10 trustworthy politicians in any country?",3.0,"They also<transitions> vary by job type and profession. For example<code_glosses>, how many of us<engagement_markers> could<hedges> quickly name 10 trustworthy politicians in any country?",0.007575757575757576,0.0,0.0,0.0,0.0,0.007575757575757576,0.007575757575757576,0.0,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,u357889,The ancient Egyptian civilization is one of the oldest in the world.,1.0,The ancient Egyptian civilization is one of the oldest in the world.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,u124965,"According to Smith, the value of studying abroad is not limited to following courses. It’s a comprehensive experience of adapting to a new environment in order to expand horizons and acquire a new set of skills.",1.0,"According<evidentials> to Smith, the value of studying abroad is not limited to following courses. It’s a comprehensive experience of adapting to a new environment in order to expand horizons and acquire a new set of skills.",0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,u217104,"In future, astronauts will be required to descend from a spaceship while it is still in space and to return to it.",1.0,"In future<place_time_svo>, astronauts will be required to descend from a spaceship while<transitions> it is still in space and to return to it.",0.008771929824561403,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,u354132,"He can cook, and he does it jolly well.",2.0,"He can<deontic_modal_words> cook, and he does it jolly well<frame_markers>.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
228,u136976,a clever politician who knows how to manipulate public opinion,1.0,a clever politician who knows how to manipulate public opinion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,u23585,But Mr Daniels was determined to show that a mechanical watch could beat them.,4.0,But<transitions> Mr Daniels<explicit_references> was determined to show that a mechanical watch could<hedges> beat them<situation_dependent_references>.,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,u790,But research just published in BMC Medicine suggests papers in open-access journals are as widely cited as those in traditional publications.,1.0,But<transitions> research just<boosters> published in BMC Medicine<explicit_references> suggests papers in open-access journals are as<causal_markers> widely cited as<causal_markers> those in traditional publications.,0.0070921985815602835,0.014184397163120567,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,u357641,"MR COEBEN, 50 ish, short pudgy, climbs carefully back through the window.",1.0,"MR COEBEN<explicit_references>, 50 ish<hedges>, short pudgy, climbs carefully back<frame_markers> through the window.",0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0
232,u86849,"Finally, this last step is about you being the wiser person and making the right decisions.",2.0,"Finally<frame_markers>, this last<frame_markers> step is about you<engagement_markers> being the wiser person and making the right decisions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0
233,u204190,The eggs were laid on bone dry ground on the top of dikes that traversed the wetlands.,1.0,The eggs were laid on bone dry ground on the top of dikes that traversed the wetlands.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,u305557,An anesthesiologist makes the required adjustment to the chemical mix trickling through Corina's IV.,1.0,An anesthesiologist makes the required adjustment to the chemical mix trickling through Corina's<explicit_references> IV<explicit_references>.,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,u416811,"“Some Brazilian food brands, such as an Italian restaurant, have received requests and have been invited to look over the locations. Our idea is to make use in 2008 of some of the commercial areas of these growing casinos to take Brazilian brands.”",2.0,"“Some Brazilian food brands, such as<code_glosses> an Italian restaurant, have received requests and have been invited to look over the locations. Our<self_mentions> idea is to make use in 2008<place_time_svo> of some of the commercial areas of these growing casinos to take Brazilian brands.”",0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,u420578,"It also noted improved public finances, after the public debt ratio fell from 83 percent in 2005 to 45 percent last year, essentially due to debt pardons, but a“greater dependence on external aid, ”is also expected.",2.0,"It also<transitions> noted improved public finances, after<chronological_markers> the public debt ratio fell from 83 percent in 2005 to 45 percent last<chronological_markers> year, essentially due to<causal_markers> debt pardons, but<transitions> a“greater dependence on external aid, ”is also<transitions> expected<attitude_markers>.",0.013953488372093023,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.009302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,u268652,"Without water and under the sun, I will die soon.",1.0,"Without water and under the sun, I<self_mentions> will die soon.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,u346913,"Fees: 14,000 RMB including Tuition Fee, School Lunch, Outing Fees etc.",1.0,"Fees: 14,000 RMB including<code_glosses> Tuition Fee, School Lunch, Outing Fees etc.",0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,u244505,"The Chinese aren’t really noted for their respect of, well, anything that doesn ’t make them money, so when even the Chinese government think Linfen is a craphole, you know you ’ve got problems.",3.0,"The Chinese aren’t really<adverbs_of_degree> noted for their respect of, well<frame_markers>, anything that doesn ’t make them money, so<transitions> when even<transitions> the Chinese government think Linfen is a craphole, you<engagement_markers> know you<engagement_markers> ’ve got problems.",0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.005154639175257732,0.0,0.0,0.0,0.0,0.0
240,u116645,About 50 percent thought society was a good university and about 20 percent thought a person could improve himself or herself anywhere.,2.0,About<hedges> 50 percent thought society was a good university and about<hedges> 20 percent thought a person could<hedges> improve himself or herself anywhere.,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,u392844,We regret to say there is no possibility of business because of your high price.,1.0,We<self_mentions> regret to say there is no possibility of business because<causal_markers> of your<engagement_markers> high price.,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,u412959,"According to AIM, the issue of compensation has been at the center of prolonged negotiations between the government and employer associations, with employers saying that under the terms of the 1998 Labor Law it was very expensive to fire workers.",1.0,"According to AIM<evidentials>, the issue of compensation has been at the center of prolonged negotiations between the government and employer associations, with employers saying that under the terms of the 1998 Labor Law it was very<adverbs_of_degree> expensive to fire workers.",0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0
243,u146288,"(Ella Mitchell--_ as the real""big momma."")I'm the original big momma that owns big momma's house.",2.0,"(Ella<explicit_references> Mitchell<explicit_references>--_ as the real""big<explicit_references> momma<explicit_references>."")I'm<self_mentions> the original big<explicit_references> momma<explicit_references> that owns big<explicit_references> momma's<explicit_references> house.",0.0,0.0,0.0,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,u7872,The Palestinians could also seek more recognition in the General Assembly as a non-voting observer state.,2.0,The Palestinians<explicit_references> could<hedges> also<transitions> seek more recognition in the General Assembly<explicit_references> as a non-voting observer state.,0.009523809523809525,0.0,0.0,0.01904761904761905,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,u224881,The driver put the car in gear and went down the street.,1.0,The driver put the car in gear and went down the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,u147748,"when the amino acid contents of hosted branch were departed from that of annual kusum branch,Kerria lacca had higher mortality and fecundity;",1.0,"when the amino acid contents of hosted branch were departed from that of annual kusum branch,Kerria lacca had higher mortality and fecundity;",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,u172766,Leaving post without permission or committing dereliction that causes damage to military installations or other consequences.,3.0,Leaving post without permission or committing dereliction that causes damage to military installations or other consequences.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,u410170,"As well as work to expand the airport, which will rapidly reach its full capacity of 6 million passengers, the Macau Administration is also considering doubling the size of its sea terminal currently being built on the island of Taipa, thus allowing the facility to receive 16 passenger ships at a time.",1.0,"As well as<transitions> work to expand the airport, which will rapidly reach its full capacity of 6 million passengers, the Macau Administration is also<transitions> considering doubling the size of its sea terminal currently being built on the island of Taipa, thus<causal_markers> allowing the facility to receive 16 passenger ships at a time.",0.006600660066006601,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,u300151,"If you need a lot of end - user functionality such as an administration interface, workflow, and visualization, then many products on the market, such as Alfresco, offer this kind of support.",1.0,"If you<engagement_markers> need a lot of end - user functionality such as<code_glosses> an administration interface, workflow, and visualization, then<chronological_markers> many<boosters> products on the market, such as<code_glosses> Alfresco<explicit_references>, offer this kind of support.",0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.010471204188481676,0.0,0.005235602094240838,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,u368898,To scourge a man is to beat him with a whip.,1.0,To scourge a man is to beat him with a whip.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,u230964,"At last, this thesis summarizes some basic principle and methods about the Ornamental Elements of Architecture to hold forth the feasibility of architectural creation.",1.0,"At last<frame_markers>, this<explicit_references> thesis summarizes some basic principle and methods about<hedges> the Ornamental Elements of Architecture to hold forth the feasibility of architectural creation.",0.0,0.0,0.0,0.005988023952095809,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0
252,u394437,"Around 700 of the pairs are said to be Christian Louboutins, the famous red-heeled designer shoes worth up to $4,000 a pair. Such is Mrs Shak's devotion to the label she has a tattoo of a high-heeled shoe and described the French designer's work as"" fine art "".",2.0,"Around<hedges> 700 of the pairs are said to be Christian Louboutins<explicit_references>, the famous red-heeled designer shoes worth up to $4,000 a pair. Such is Mrs Shak's<explicit_references> devotion to the label she<situation_dependent_references> has a tattoo of a high-heeled shoe and described the French designer's work as"" fine art "".",0.0,0.0,0.0,0.007662835249042145,0.0,0.0038314176245210726,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,u359681,"Around 280 degrees C, Volatile gases and flammable tars are released.",1.0,"Around<hedges><place_time_svo> 280 degrees C, Volatile gases and flammable tars are released.",0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,u386598,"But Blaxland says that while the most recent dispute is a serious issue, it is likely to soon pass. ""What we're seeing is a potentially significant and useful political distraction for President Lee at the moment, given problems with his brother and other connections with corruption allegations. So beating the nationalist can is actually a pretty convenient thing to do at the moment,"" he said.",3.0,"But<transitions> Blaxland says that while<transitions> the most recent dispute is a serious issue, it is likely<hedges> to soon pass. ""What we're<self_mentions> seeing is a potentially<hedges> significant and useful political distraction for President Lee at the moment<frame_markers>, given problems with his brother and other connections with corruption allegations. So<transitions> beating the nationalist can is actually<boosters> a pretty<adverbs_of_degree> convenient thing to do at the moment<frame_markers>,"" he said.",0.007575757575757576,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.0025252525252525255,0.0,0.0,0.0,0.0,0.0
255,u47793,"In June, Ansar Dine turned its weapons against the lesser-armed Tuareg fighters and seized control of the area.",3.0,"In June<place_time_svo>, Ansar Dine<explicit_references> turned its weapons against the lesser-armed Tuareg fighters<explicit_references> and<transitions> seized control of the area.",0.009009009009009009,0.0,0.009009009009009009,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,u13171,"This agreement is consistent with a longstanding record of cooperation, including on energy and environmental issues, between Mexico and the United States.",1.0,"This agreement is consistent with a longstanding record of cooperation, including on energy and environmental issues, between Mexico<explicit_references> and the United States<explicit_references>.",0.0,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,u76862,"We grew up together in Maine and have said for years that we should have an annual event, yet it's oftenpostponedor canceled due to schedule conflicts.",1.0,"We<self_mentions> grew up together in Maine and have said for years that we should<deontic_modal_words> have an annual event, yet<transitions> it's oftenpostponedor canceled due<causal_markers> to schedule conflicts.",0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,u26161,"Adalia Jimenez got that chance three years ago, when she was only 11.",4.0,"Adalia Jimenez<explicit_references> got that chance three years ago<chronological_markers>, when she<situation_dependent_references> was only 11.",0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,u24964,The UN Secretary General Ban Ki-moon joined the chorus of international condemnation directed at the Syrian government over the weekend.,1.0,The UN<explicit_references> Secretary<explicit_references> General<explicit_references> Ban<explicit_references> Ki-moon<explicit_references> joined the chorus of international condemnation directed at the Syrian<explicit_references> government<explicit_references> over the weekend<situation_dependent_references>.,0.0,0.0,0.0,0.051470588235294115,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,u253147,"I asked him one day, soon after he'd retired to potter about his garden, what it was like to achieve all one's ambitions.",2.0,"I<self_mentions> asked him one day<chronological_markers>, soon after<chronological_markers> he'd retired to potter about his garden, what it was like to achieve all one's ambitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
