,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way
260,u253147,我问他一天后不久，他退休了，他在他花园闲逛著，似乎实现了他所有的野心。,1.0,我<self_mentions>问他一天后不久<chronological_markers>，他退休了，他在他花园闲逛著，似乎<hedges>实现了他所有的野心。,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,u373072,刀叉原来放在一个果酱罐里。,1.0,刀叉原来<chronological_markers>放在一个果酱罐里。,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,u377542,应用系统论的观点建立了跋山库区土地生态系统模型，并对系统多因子进行了定量分析。,1.0,应用系统论的观点建立了跋山库区土地生态系统模型，并<transitions>对系统多因子进行了定量分析。,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,u194357,在比基尼内衣的下面你可以看到那个小标识，其实这其实是一个环保袋。,1.0,在比基尼内衣的下面<place_time_svo>你<engagement_markers>可以<deontic_modal_words>看到那个小标识，其实<code_glosses><boosters>这其实<code_glosses><boosters>是一个环保袋。,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,u77188,要启动一项新的减肥计划，最简单的办法就是把它融入到你的日常生活中去。,1.0,要<deontic_modal_words>启动一项新的减肥计划，最<adverbs_of_degree>简单的办法就是<boosters>把它融入到你的<engagement_markers>日常生活中去。,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,u409973,另一方面，该组织“鼓励”莫政府制定矿业和石油业的“财政”法。,2.0,另一方面<transitions>，该组织“鼓励”莫政府制定矿业和石油业的“财政”法。,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,u364893,四月中旬开始化蛹，蛹期十八至二十天。,1.0,四月中旬<place_time_svo>开始<frame_markers>化蛹，蛹期十八至二十天。,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,u174045,这是一个可耻的骗局。他竟然有脸说这样的话。,2.0,这是一个可耻的骗局。他竟然有脸说这样的话。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,u375665,王后举办的音乐会入场郑于6个星期前就销售一空。,1.0,王后举办的音乐会入场券于6个星期前<chronological_markers>就销售一空。,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,u76117,例如，有一次，她的理发师好友主动给她理发，她的脸上、胸上和胳膊上却因此起了麻疹。,1.0,例如<code_glosses>，有一次<chronological_markers>，她的理发师好友主动给她理发，她的脸上、胸上和胳膊上却因此<causal_markers>起了麻疹。,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,u116290,除了需要具备技能和耐心以外，应届毕业生们还会遭遇很多不同状况。,1.0,除了需要<deontic_modal_words>具备技能和耐心以外<transitions>，应届毕业生们<explicit_references>还<transitions>会遭遇很多<boosters>不同状况。,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,u239101,虽然我们距离让每个人都有充足的食物和能源还有一段距离，更别说安全或便宜，但是软件是个特例，因为复制基本上是免费的。,2.0,虽然<transitions>我们<self_mentions>距离让每个人都有充足的食物和能源还有一段距离，更别说<transitions>安全或便宜，但是<transitions>软件是个特例，因为<causal_markers>复制基本上<hedges>是免费的。,0.0,0.05263157894736842,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,u40606,最后，正如人们料想的那样，欧洲领导人未能就未来7年的预算达成协议，他们将在明年再次会谈。,1.0,最后<frame_markers><chronological_markers>，正如人们料想的那样<attitude_markers>，欧洲领导人未能就未来7年的预算达成协议，他们将在明年再次会谈<transitions>。,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,u253064,“至今它们还因为太重而不能被看见，”Dodelson说，将密集能量的像大型强子碰撞型加速装置LHC这样的机器增加进来，可能就足以将它们从冲撞粒子中“撞出来”。,1.0,“至今它们还因为太重而不能被看见，”Dodelson说<evidentials>，将密集能量的像大型强子碰撞型加速装置LHC这样的机器增加进来，可能<hedges>就足以将它们从冲撞粒子中“撞出来”。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,u195247,国会和一些州已经为生物燃料的发展提供了强大的支持。,1.0,国会和一些州已经为生物燃料的发展提供了强大的支持。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,u153302,每副楹联之前有统一编号，作者和标题。,1.0,每副楹联之前<chronological_markers>有统一编号，作者和标题。,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,u149777,人们主要采用四种方法研究解题过程:解答问题、回忆和构造问题、建立计算机模型和眼动记录。,1.0,人们主要<hedges>采用四种方法研究解题过程:解答问题、回忆和<transitions>构造问题、建立计算机模型和<transitions>眼动记录。,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,u58985,例如，在过去的两个季度里，美国家庭仅偿还了3.1%的债务。,1.0,例如<code_glosses>，在过去的两个季度里<place_time_svo>，美国家庭<explicit_references>仅<adverbs_of_degree>偿还了3.1%的债务。,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,u170722,"为了满足用人单位的需要,必须对目前体育系田径专业现行的教学内容和方法进行必要的调整。",1.0,"为了<causal_markers>满足用人单位的需要,必须<deontic_modal_words>对目前体育系田径专业现行的教学内容和方法进行必要的调整。",0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,u380290,午餐之后，又观看了14岁少女KatieWilhelm的骑乘表演。,2.0,午餐之后<chronological_markers>，又<transitions>观看了14岁少女KatieWilhelm<explicit_references>的骑乘表演。,0.0,0.03125,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,u107781,他说，“媒体的报道将会再次引发学生的消极情绪，自杀是会传染的。”,1.0,他说<evidentials>，“媒体的报道将会<deontic_modal_words>再次<transitions>引发学生的消极情绪，自杀是会<deontic_modal_words>传染的。”,0.0,0.03125,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,u69514,Galliano本来预计要出席2011年Dior秋冬发布会，Dior宣布发布会将如期举行，只不过Galliano要缺席了。,1.0,Galliano<explicit_references>本来预计要出席2011年<place_time_svo>Dior<explicit_references>秋冬发布会，Dior<explicit_references>宣布发布会将如期举行，只不过<transitions>Galliano<explicit_references>要缺席了。,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,u410185,葡萄牙投资银行BPI旗下的安哥拉发展银行拥有1200名职员和约30万个客户。,1.0,葡萄牙投资银行BPI旗下的安哥拉发展银行拥有1200名职员和约<hedges>30万个客户。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,u241705,说到底，有幽默感不就是能使现实生活变得更轻松愉快的能力吗？,1.0,说到底<frame_markers>，有幽默感不就是<boosters>能使现实生活变得更轻松愉快的能力吗<engagement_markers>？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,u342142,共产党一直注意观察国民党内的动向，这时毅然决定动手了。,3.0,共产党一直注意观察国民党内的动向，这时<frame_markers>毅然<attitude_markers>决定动手了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,u413353,安哥拉与尼日利亚，以及一些产油国是外商直接投资强劲增长的“主要受惠国”。世行说，这些国家接受的投资较前一年增长约43.5%，达185亿美元。,1.0,安哥拉与<transitions>尼日利亚，以及<transitions>一些产油国是外商直接投资强劲增长的“主要受惠国”。世行说<evidentials>，这些国家<endophoric_markers>接受的投资较前一年<chronological_markers>增长约<hedges>43.5%，达185亿美元。,0.0,0.02857142857142857,0.014285714285714285,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,u171950,递解离境令须规定该令所针对的入境人士离开香港，并禁止该人在以后任何时间留在香港，或禁止该人在命令所指明的期间内留在香港。,1.0,递解离境令须<deontic_modal_words>规定该令所针对的入境人士离开香港，并禁止<deontic_modal_words>该人在以后<chronological_markers>任何时间留在香港，或禁止<deontic_modal_words>该人在命令所指明的期间内<chronological_markers>留在香港。,0.0,0.0,0.03333333333333333,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,u96293,我不知道她们是怎么看待这件事情，怎么对公众说的，但是我知道事实。,2.0,我<self_mentions>不知道<hedges>她们<situation_dependent_references>是怎么看待这件事情<situation_dependent_references>，怎么对公众说的，但是<transitions>我<self_mentions>知道<boosters>事实。,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,u406828,Xavier补充道，改革的目的是提高莫桑比克公共服务机构向公民和公共部门提供高质量、至关重要的服务的能力。,1.0,Xavier<explicit_references>补充道<frame_markers>，改革的目的是<frame_markers>提高莫桑比克公共服务机构向公民和公共部门提供高质量、至关重要的<attitude_markers>服务的能力。,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,u314468,您必须检查要排序的选定列是否刚好在已排序的列的前面，如果是这样，还需要确定已经排序的列的排序方向（升序或降序）。,1.0,您<engagement_markers>必须<deontic_modal_words>检查要排序的选定列是否刚好在已排序的列的前面，如果是这样<transitions>，还<transitions>需要<engagement_markers>确定已经排序的列的排序方向（升序或降序）。,0.0,0.03571428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,u425849,该公司在一份公报中称，此项目有一部分是211国道，连接Canicado与希夸拉夸拉，由莫桑比克市政工程建设与住房部招标。,1.0,该公司<explicit_references>在一份公报中称<evidentials>，此项目<endophoric_markers>有一部分是211国道，连接Canicado与希夸拉夸拉，由莫桑比克市政工程建设与住房部招标。,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,u373395,登山者在悬崖的岩棚上休息。,1.0,登山者在悬崖的岩棚上休息。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,u125761,运用品牌知名度，再说明产品杰出的根源，就能让产品在消费者心中的地位，高于其他所有竞争对手的产品。,1.0,运用品牌知名度，再<transitions>说明产品杰出的根源，就能<causal_markers>让产品在消费者心中的地位，高于其他所有竞争对手的产品。,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,u395751,8. 睡前保持积极的心态。很多人容易在睡前回想自己当天做的不太顺心的事情，觉得自己能做的更好。不管当天情况有多糟，成功人士都会尽量避免悲观的自言自语，因为这只会增加压力。记住，花些时间回想当天积极的事情，哪怕数量不多或是间隔的时间太长。,1.0,8. 睡前保持积极的心态。很多人<boosters> 容易<hedges> 在睡前回想自己当天做的不太顺心的事情，觉得<hedges> 自己能<deontic_modal_words> 做的更好。不管<transitions> 当天情况有多糟，成功人士都会尽量避免悲观的自言自语，因为<causal_markers> 这只会增加压力。记住<engagement_markers>，花些时间回想当天积极的事情，哪怕<transitions> 数量不多或是间隔的时间太长。,0.0,0.01694915254237288,0.0,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.00847457627118644,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,u212893,在这个溶解的过程中，主观自负的封闭主体性和相互客体化的个体被剥夺和并塑像下来进入深渊。,5.0,在这个溶解的过程中<chronological_markers>，主观自负的封闭主体性和相互客体化的个体被剥夺和并塑像下来进入深渊。,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,u290564,“我打算要求增派部队。我想，相当多的人已经知道我已经这样要求过了。今后几个月，我们可能会看到增援部队的到来，我对此感到乐观。”,1.0,“我<self_mentions>打算<frame_markers>要求增派部队。我<self_mentions>想<hedges>，相当<adverbs_of_degree>多的人已经知道我<self_mentions>已经这样要求过了。今后几个月<place_time_svo>，我们<self_mentions>可能<hedges>会看到增援部队的到来，我<self_mentions>对此<frame_markers>感到乐观<attitude_markers>。”,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.07936507936507936,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,u299529,寂寞的心境犹如挥之不去的悲伤，但却有特定的所指；它是一种因无人出没于你那本该被关怀和深切理解所相互渗透的生活的悲伤。,1.0,寂寞的心境犹如<figurative_language>挥之不去的悲伤，但<transitions>却有特定的所指；它是一种因<causal_markers>无人出没于你那本该被关怀和深切理解所相互渗透的生活的悲伤。,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,u152382,论我国环境行政诉讼中代表人诉讼制度的建立,1.0,论<frame_markers>我国<self_mentions>环境行政诉讼中代表人诉讼制度的建立,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,u28166,”这一观点已广为流传。,3.0,”这一观点<explicit_references>已广为流传。,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,u265453,这是罕见的，非常罕见，任何这样的事都会让崔斯特感到惊讶，常常使他警觉起来。,3.0,这是<situation_dependent_references>罕见的，非常<adverbs_of_degree>罕见，任何<situation_dependent_references>这样的事会<hedges>让崔斯特<explicit_references>感到惊讶，常常<hedges>使他警觉起来。,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,u74315,英国驻伊朗大使馆外虽然聚集了大量携带防暴设备的警察，但他们对示威者的行为无动于衷。,1.0,英国驻伊朗大使馆外<place_time_svo>虽然<transitions>聚集了大量<boosters>携带防暴设备的警察，但<transitions>他们对示威者的行为无动于衷。,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,u438488,2010年，由于粮食价格在三年内第二次飞速上涨，各国政府，有关国际机构和非政府组织都高调宣布了一个有力的新事实：世界饥饿人口已达10亿人，而他们认为，这种情况出现在世界粮食产量充足的时期是一种耻辱。联合国粮食和农业组织曾在一次年度报告中估计出了这个数据，他们甚至做了一个长达50英尺的标语，上面写着“十亿饥民”，然后把它悬挂在位于罗马的总部大楼上。全世界饥饿人数多达十亿的确不是一件光彩的事，但是准确的数据却指出：“十亿”并不是事实。本周，在2012年度世界粮食安全状况报告中，联合国粮食和农业组织悄悄的把饥民人数下调至8.68亿，使其从2008-10年的激增中回落。上表显示了与2010年（右侧）相比最新的一组估计数据（左侧）。具体的对照由于两图中有些折线不表示同一时期而显得有些复杂，但大体的变化却是清晰明了的：跟踪世界粮价走势就可发现，尽管在2008-10年间粮价出现了较大幅度的涨落，但全球饥饿人口的数量却在21世纪头十年保持在一个相对平稳的水平。在发展中国家，粮价飙升后对世界饥饿人口数据的最新估计反而略低于价格上涨以前，从2004-05年的8.85亿下降到2010-12年的8.52亿。,1.0,2010年，由于<causal_markers>粮食价格在三年内第二次飞速上涨，各国政府，有关国际机构和非政府组织都高调宣布了一个有力的新事实：世界饥饿人口已达10亿人，而<transitions>他们认为<evidentials>，这种情况出现在世界粮食产量充足的时期是一种耻辱。联合国粮食和农业组织曾在一次年度报告中估计出了这个数据，他们甚至<transitions>做了一个长达50英尺的标语，上面写着“十亿饥民”，然后<transitions>把它悬挂在位于罗马的总部大楼上。全世界饥饿人数多达十亿的确不是一件光彩的事，但是<transitions>准确的数据却<transitions>指出：“十亿”并不是事实。本周<chronological_markers>，在2012年度世界粮食安全状况报告中，联合国粮食和农业组织悄悄的把饥民人数下调至8.68亿，使其从2008-10年的激增中回落。上表<endophoric_markers>显示了与2010年（右侧）相比最新的一组估计数据（左侧）。具体的对照由于<causal_markers>两图中有些折线不表示同一时期而<transitions>显得有些复杂，但<transitions>大体的变化却<transitions>是清晰明了的：跟踪世界粮价走势就可发现，尽管<transitions>在2008-10年间粮价出现了较大幅度的涨落，但<transitions>全球饥饿人口的数量却<transitions>在21世纪头十年保持在一个相对平稳的水平。在发展中国家<place_time_svo>，粮价飙升后<chronological_markers>对世界饥饿人口数据的最新估计反而<transitions>略低于价格上涨以前<chronological_markers>，从2004-05年的8.85亿下降到2010-12年的8.52亿。,0.002004008016032064,0.02404809619238477,0.006012024048096192,0.0,0.004008016032064128,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,u101846,萨曼莎•卡梅伦原是高级文具与皮件饰品精品店史密森(Smythson)的创意总监，今年年初卡梅伦当选为英国首相后，39岁的萨曼莎辞去了原有的职位。目前她正计划作为公司顾问重返工作岗位，每周工作两天。,1.0,萨曼莎•卡梅伦原是高级文具与皮件饰品精品店史密森(Smythson)的创意总监，今年年初<chronological_markers>卡梅伦当选为英国首相后<chronological_markers>，39岁的萨曼莎辞去了原有的职位。目前<frame_markers>她正计划作为公司顾问重返工作岗位，每周工作两天。,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
