,avg_labeled_utterance,transitions,causal_markers,place_time_svo,explicit_references,evidentials,hedges,code_glosses,situation_dependent_references,engagement_markers,negative_connotations,boosters,self_mentions,deontic_modal_words,attitude_markers,idioms,endophoric_markers,chronological_markers,frame_markers,adverbs_of_degree,positive_connotations,slang_and_colloquialisms,emotional_self_disclosures,figurative_language,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
author_revelation,0.19133894323539835,0.12125346739909781,0.08749777176926646,-0.10355907707968555,-0.10794331040752445,-0.007702337643808537,0.12956240739003566,-0.020841071720242244,0.026718241426988965,0.1603956919409446,-0.0004785154070097776,0.17986672426892852,0.516812776275564,0.1091433635156675,0.07266546370841777,0.0018016261382476607,-0.014707040661301653,-0.07355314374127317,-0.000849016995897095,0.09672207065017989,0.02251766089164336,0.1511184851078823,0.0761027606132013,0.019467248375902878,-0.027635847684581216,-0.4054061213954688,0.13962395022097412,1.0,-0.05820229801259143,-0.2708029003677463,-0.15292907682824125,0.049067296334762936,0.32185222757102955,0.06183634093299786,0.38837192126419284,0.26648164858233037,0.06663543087492255,0.2513289041725105,0.26246025852815025,0.09453826304740018,0.05733617342244684,0.3014698155686502,0.14222779945032024,0.07431237620289692,0.20285425792528028,0.07168326106674443,0.22421120787157062,0.2722143598452036,0.06863889489679732,0.01601024241582138,-0.03530010312915625,0.37023417421426164,0.2809148197610713,0.10524452173623257,-0.12498064798851247,-0.07728698956160693,0.23061129941115774,0.35620744359578516,0.226812415762026,0.4401854695394718,0.23463280274365436,0.4357410074086312,0.15588743933000926,-0.5044643908727997,0.2710985494371627,0.27726193897070106,-0.2974069125910745,-0.41646005955537685,-0.13338062460021605,0.09675442600460057,0.5515865416301872,-0.6399186567348243,-0.12347923796341749,-0.230849663170687,0.0649922575469123,0.08684961183132693,-0.42570102304615104,0.045957376052046,0.047486780926181936,-0.44391969217091687,0.06956787595997062,0.23446596628871136,0.06015476807776408,0.18870070899812383,-0.09263751335668169,0.4406735300528995,0.17550705985906462,-0.020855150723959742,-0.08205010890796909,-0.1388957947919267,-0.019687259054235903,0.07675012218686897
comprehensibility,-0.34926710206844863,0.04547776206753637,-0.06938638869080004,0.03899438716613174,0.14005428338622258,0.053764147698755184,-0.01927074279148749,-0.0015053399884074887,0.024575372661358855,0.11657827217883315,-0.004827696932169204,0.027683642129389178,0.024779935097596656,0.0469087578275098,0.010778073298291793,0.005285303140696933,-0.013707624295715341,0.06030378438917485,-0.02192699314638775,0.01971325086983173,0.022925934201781174,-0.009539144443563113,-0.07695859862547423,-0.010070677991002839,0.010122264775642506,0.22898045336030248,0.04963325124252518,-0.05820229801259143,1.0,0.12139124990000086,0.5929055656896347,-0.43676478516964296,0.07167463100234572,-0.0522870860004312,-0.016605410765841613,0.0017197778014683704,-0.003153734582659608,0.11539282886829744,0.08607140251828717,0.1264179848618145,0.1351968698192442,0.10166500634359367,0.06917193964874162,0.0010171545196900247,0.09224829325517803,0.03922985426837023,0.07279906019991968,0.10086787550324697,0.0061799864362855755,0.03481070520517297,0.013000122421969768,-0.3023684962387795,-0.23503405346553594,-0.06509832227115149,-0.01661071611245428,0.23122921004606353,-0.053653256285543814,0.00230380107639294,0.05384555210407169,-0.00919222909170307,-0.07192976661046278,-0.06697599706926646,-0.428025147579088,0.3576083399238164,-0.3745316282428233,-0.21779237860147432,0.361791847282854,-0.014503785740832447,0.5434595285878244,-0.28895201822051064,-0.028306203125732458,0.048034358976947536,0.22274657572403592,0.5382047063646401,0.1935216273162688,0.08193930583230774,0.07434804496872063,-0.019895240058550093,-0.01643688862728115,0.07250284677116174,-0.031784378397834295,-0.38385599027190404,-0.08187007358840193,0.13490863498273745,0.8636170162369292,0.07030625099332923,-0.10584613439506194,-0.04647620233807426,0.022961646673568176,0.054184207375005955,-0.016366242189962656,-0.09075989796365228
detail_level,-0.2706456169030567,-0.07561778869812191,-0.057933062267420454,0.0714391671653474,0.0064206993999787396,0.029384419477249703,-0.0523609817233261,0.017592542239062654,-0.024697912976810076,-0.2039708848720822,-0.0320376805945582,-0.15950067715846158,-0.213732399915865,-0.14197492733290132,-0.07715383912886745,-0.09437609485746772,-0.013992045228616391,0.11175914672300899,-0.06202526848861003,-0.07838977571723443,-0.013278488154470462,-0.05898116002013033,-0.022359976655168482,-0.05727100747536267,-0.016783388129030317,0.6842982090945912,-0.11108178623584977,-0.2708029003677463,0.12139124990000086,1.0,0.4592749080294365,-0.286384574539632,-0.19770267489604634,0.14978044335149182,0.050874336956995156,-0.09391677314879718,0.004656583106125347,-0.23496475216265264,-0.162519472111989,0.03451251669994396,0.008688803298945464,-0.15323919346362905,-0.08177234013026233,0.05110621253326027,-0.13976010774861702,0.05541018979748735,-0.11139286492974852,-0.15175927717833304,0.09650112326736873,0.11741595352590557,0.09764943354005509,-0.310281817006811,-0.10925026281013293,-0.027425756875282307,-0.03787583507179388,0.07432486745555288,-0.16502023971032073,-0.17208826456113524,-0.17882806120192893,-0.03490711886755109,0.06698140077312724,-0.09395183961475419,-0.491249677771321,0.39551189474101495,-0.3733392497309585,-0.12364567453449093,0.5106346689149583,0.38802586070012696,-0.17798716044554783,0.2727291477870895,-0.220696826687763,0.28870235414481327,0.0951332732322398,0.2205992931139749,0.04030509719753226,0.06412845297969176,0.6280880952648017,0.2237705387749307,0.22032186726968786,0.5544611970781188,0.17494707037787122,-0.24293303343622072,0.017908092804455957,-0.046816358350286844,0.2130904741439409,0.004591614498631032,0.09245873142735145,0.22076451819840903,0.2867552486738758,0.3493214895237889,0.304401948004427,0.11832055082123384
explicitness,-0.450513328876726,-0.04739925549886197,-0.08483627397383398,0.07003987161776794,0.1362237158765643,0.06914623512202146,-0.0857088109710302,0.013105750989340057,-0.014758495035553662,0.03231255411301251,0.027556994990419643,-0.021756784954897967,-0.1095185557402845,-0.007717886303040721,-0.03766801436759756,-0.060358747542426934,-0.045427962529208485,0.08739263981866144,-0.031169270493452597,-0.006105313341697404,0.019347062880300477,0.010699285711427241,-0.05177098603458763,-0.07335700653543507,-0.043122656623477744,0.5769547909444931,0.04710233560417925,-0.15292907682824125,0.5929055656896347,0.4592749080294365,1.0,-0.4619931990870391,0.008521731745682761,0.11433221528087842,-0.07301382707085885,0.04850804627778726,-0.015824540652401433,-0.05568666849687172,-0.061421916793513574,0.11791028089624017,0.09369400345246823,-0.025615829321339326,-0.022328209208343254,0.013902396727808304,-0.018869931683802237,0.0496218121133217,-0.06911796248264829,0.008119898613703273,0.07175589789850884,0.05806064547208724,0.09305131144496176,-0.5852938926388608,-0.39338316768219717,-0.019126467039908106,-0.13927747457940104,0.03648552284668338,-0.20105235194210686,-0.01504783959829884,-0.10562885365709156,-0.1366130866509129,-0.18487468282942116,-0.2399732494180645,-0.6191681413125648,0.5881371895154556,-0.4964687063250198,-0.37310658780746736,0.5697125625810124,0.2038513490716614,0.2921097964178219,-0.1084984944825603,-0.21044029447046464,0.24197247457669357,0.060090360184938754,0.671729429138212,0.3672927717583169,0.0587029463999989,0.4127167615665808,-0.07074380672680393,-0.07290013832068475,0.40240084526023256,-0.08779496790607395,-0.6113524010898037,-0.18471613538888576,0.037932179277286836,0.67705016210732,-0.11355439535977076,-0.24787452993136677,-0.07121544111991537,0.02224865767287477,0.10168219298064815,0.019446879956806943,0.002999583252863185
context_dependence,0.49257488492597934,0.08165655172036648,0.08285591183427775,-0.03989817476949451,-0.017142186357672232,0.020199318112739256,0.08666130163008971,-0.02294439196753334,0.03411841537714292,-0.06090569486587612,0.014181570803076202,0.022441382780373467,0.09951187469223965,0.015644091745904448,0.06172294368454604,-0.030701966072969298,0.07114689129907896,-0.02837703115830048,0.05324953592884541,-0.03299934320206602,-0.025670364776632388,0.006561184977714049,0.020744510602764433,0.0536985253086399,-0.02676092290282906,-0.30824714802116493,-0.0735096011242499,0.049067296334762936,-0.43676478516964296,-0.286384574539632,-0.4619931990870391,1.0,-0.01431325289211728,-0.03043820714611235,-0.03900720508865674,0.06875573940250794,-0.07094257258301646,-0.08556134544299188,-0.07777936151119685,0.04403892761540004,0.0021774694043381762,-0.12297781273792417,-0.03064980865968502,0.026470934628149877,-0.0937167030096917,-0.02307420913408531,-0.1627143666829695,-0.08867544433412552,0.11824847775134975,0.03525574116405456,-0.00022440411877069883,0.3924316922356248,0.0454509814119157,-0.01346287647617178,0.04197046647852183,-0.1809791341123902,0.16716074466485492,0.09637655455503409,0.023205179973391422,-0.05825345565030739,-0.061853538657399586,-0.04490959539094582,0.5866033796365847,-0.2458806049602888,0.24497437784840773,0.02937082430894148,-0.3026110840104206,0.030970552588853697,-0.14921500939196955,0.050950247646961,0.05449645172105712,-0.08550002394800205,-0.1930259186893999,-0.3141490254605588,-0.023325332967477328,-0.0983332845098514,-0.295586698768808,0.038713108996028874,0.03610186457755006,-0.26498081132565793,0.05314528604922594,0.36793128328902475,0.17633285769968884,-0.08386635389214007,-0.5238767514010717,-0.07293321973440205,0.03280269798976503,0.0683831302805617,-0.10133091991688947,-0.0754768005024181,-0.053055530108845186,0.013255634467604775
persuasiveness,0.057683531790488095,0.04124461521506378,0.013110599410780733,-0.140205312430134,-0.13868784578882098,3.956205645204628e-05,0.031863708901516005,0.010282459162066335,-0.10449129945542912,0.2010140361671315,-0.013306772966233175,0.15117589640350163,-0.038523635179532056,0.1343966868456373,0.06751273071986177,-0.006085826976923431,-0.017754711467797443,-0.1232939480321741,-0.012068598381833417,0.052238082473385274,-0.006664297442024537,0.04038649975637624,-0.02853136989651942,0.03520569614217572,-0.032753075522999144,-0.01785386000604028,0.5046675729290976,0.32185222757102955,0.07167463100234572,-0.19770267489604634,0.008521731745682761,-0.01431325289211728,1.0,0.5108154387765257,-0.10545570834855084,0.39631672015703023,0.12686994039231694,0.47239728025235544,0.3120988826610532,0.12411235153878608,0.1138705617348503,0.2915642042629005,0.20438117508844247,0.207080897497519,0.297025173060294,0.2935122956680227,0.298322122555977,0.3536752464438968,0.23661966435226087,0.13105546625886846,0.1305186380291541,0.1872597502473737,0.006151265940995983,0.03921521352300942,-0.07170187957699668,0.015724960764436084,0.3609819529267232,0.505595712211381,0.3153253843162064,-0.07265280154807328,-0.0739409477994343,0.12106741382456548,0.2024089584592961,-0.20966948661066964,0.36841254659098777,0.052480533344810176,-0.35676783917561095,-0.030027644429457524,-0.02145995332727215,0.11300688518312133,0.20522873192171384,-0.07757269363066671,0.08047740882501185,-0.07945336704172394,0.11388956081642843,0.058387622070110536,-0.018609918623116836,-0.27348881921926926,-0.2707198577931716,0.0026191601664107456,-0.23757365021474863,0.17374411360425215,-0.12724319745935678,0.3856128910168792,0.002091992357359013,0.2256530007073351,-0.12881130699025872,-0.0314622941007068,-0.14947808466411086,-0.18384737465706735,0.008645888936296456,0.28527034613554514
logical_reasoning,-0.03899292825008912,0.059694628616231496,0.15153726161049166,-0.12735078653178133,-0.23044785182469749,-0.04981819892794162,0.060885314406740845,0.027747109435158086,-0.1441020785020917,0.04798537971836098,-0.03975520793815164,0.016861055097029194,-0.12875661887614065,0.025428427846131748,-0.028875809873021806,-0.061528969996287396,0.014035382224771907,-0.039710644809691116,-0.03407251128512883,-0.0010913167034750629,0.013167325938966275,-0.009351089868838284,-0.024725660239678964,-0.052437393573844214,-0.026943462518258472,0.30906169808750733,0.27910073110267997,0.06183634093299786,-0.0522870860004312,0.14978044335149182,0.11433221528087842,-0.03043820714611235,0.5108154387765257,1.0,-0.09211366916456071,0.09746175278004046,0.030738331132366743,0.13476945794763287,0.07094823877239341,-0.041369185449963986,-0.045666363728171275,0.12021361437995358,0.06321502868171279,0.17499489935917298,0.13355026196637804,0.18600999546645675,0.09584631530376672,0.14671807767422387,0.2907621076739263,0.13125716785824532,0.15759808819346358,0.06045412105517899,-0.12564708230283936,-0.022055647759768617,-0.08649178939685051,0.030332745783500575,0.22574630884563168,0.30660986063301104,0.10837224411896551,-0.1262436350834796,-0.155146478242252,-0.07685583734329667,0.029021180352866882,0.07052691048989446,0.20508660819948688,-0.08834381915190515,-0.12145758096512875,0.16826817796189217,-0.12689570738661315,0.24230862020421148,-0.11373588494566961,0.14464257050121368,0.09768120994440026,-0.007022814591772741,0.07188893983429552,-0.02420887491769455,0.3908117223248224,-0.1418038567555825,-0.13975232563791468,0.37492971337689185,-0.14937628057119506,0.07996279328400636,-0.13219654364662167,0.14651551700246218,-0.0343485743838018,0.06341010476248889,-0.0860038746955323,0.12236225555624747,-0.018834810068669675,0.011490829299766548,0.2903590428740697,0.6079121469903096
anecdotal_reasoning,0.027408196940330563,0.006353907733925789,0.041203727433077056,0.0063271276398337425,-0.03425215879950861,0.0034068520196318527,0.040783102780198636,0.0016186730237136137,0.010026182770038503,-0.0201994784731252,-0.0186139117781515,0.04883638626420295,0.3376169215853477,-0.03047585675220299,0.03365917282421384,-0.03282439709751109,-0.01872457181436799,0.056677610791015756,-0.04354398049260044,0.04369450051055017,0.04564337741819901,-0.0014799708912461933,0.11197245202595413,-0.012190131379595497,-0.01550793683101075,-0.1758060347655629,-0.018907600593572244,0.38837192126419284,-0.016605410765841613,0.050874336956995156,-0.07301382707085885,-0.03900720508865674,-0.10545570834855084,-0.09211366916456071,1.0,-0.007683742057965671,-0.008188677295945058,0.029181525879736946,0.12880246325984424,0.028977320221462113,-0.011816980166787113,0.13732461884875746,0.048836721945589044,0.0006616736039810777,0.05483562374305506,-0.005217788795641982,0.09985561427347671,0.08877880779434116,0.0032865118464338932,-0.0024502361611620366,-0.07634625652676902,0.1241196871953414,0.10744956366048533,0.0027677400104223243,-0.11630106597248434,0.006672010178869425,0.04026384911074989,-0.050248089575452265,0.00757329202670443,0.6898075122974529,0.2396295187247307,0.25773447300193564,-0.07619395244683069,-0.1746240920408234,-0.07130785535935896,0.07473056547132545,0.06562605661015196,-0.311543881025378,-0.09665641864869658,0.05864640365439688,0.32199927228227493,-0.42554091027390334,-0.019909256404872386,-0.09446623481454107,-0.02733085670887302,0.05554146789910155,-0.18924464110107703,0.45111438043836655,0.446681611960325,-0.24517142753268378,0.4532939965042438,0.06653955695666249,0.0961823744322302,0.0321738755271568,0.0023754978235620886,0.28158876112073083,0.3087185682406211,0.14978340302433643,0.1459080502734099,0.1835251064553161,0.1315601740548177,0.06899140191511179
right_wrong,0.11761880151558216,0.026740938258213536,-0.022064959734726965,-0.05339389317111223,-0.048819730633197646,-0.022253861350138654,-0.012212814546673103,0.0006949899943933398,-0.008652305533131448,0.07710852171397888,0.11081120839855474,0.08363942932091159,0.055245488618309906,0.060338418079579334,0.023520659240621116,0.021958092539197744,-0.03173340722022999,-0.039252280669497444,0.0035944875102742533,0.01595469237765371,-0.025570559227038346,0.09530174811421092,-0.013565148695913454,0.03700710918953968,-0.01876678524355631,-0.10807128419316914,0.24953629986512138,0.26648164858233037,0.0017197778014683704,-0.09391677314879718,0.04850804627778726,0.06875573940250794,0.39631672015703023,0.09746175278004046,-0.007683742057965671,1.0,0.21928595444656615,0.05524657316442962,0.07610402205709896,0.2926646663224767,0.11937480638178272,0.14854237204472448,0.1460100451069224,0.1974239659932653,0.08970022250361294,0.20595993723720316,0.0743113427681426,0.275861689982306,0.26515227920681295,0.05887967051356175,0.010720742463502294,0.16476701818552772,0.09933425038741259,0.07964810243143608,-0.23898002054560546,-0.3360053154492723,0.23632292944861114,0.5180637132829482,0.10834111054513092,-0.04788580000078599,0.12592473925827521,0.2287710001766912,0.05440719379186808,-0.21334247307412493,0.18324843068946164,0.11311175698261698,-0.14976782073529338,-0.008972660702924967,-0.040277509726515275,0.0701754249744512,0.3258562760772284,-0.12085311050887908,-0.29811824712250223,-0.03480823993028851,0.3788797275698524,0.14763389405457444,-0.14401946604871393,-0.014211770707339475,-0.016924940914654806,-0.1507169338966036,0.0020424363940012395,0.08603875323759821,0.01898960451864695,0.1791544806849353,-0.009775727762896853,0.216223512866017,-0.017216557257451807,-0.05435612242303366,-0.08711339360425897,-0.042350574084483734,-0.018685820648547926,0.07453298257330014
tradition,0.10386746530625779,0.007480196557055138,0.017523082830355998,0.0052971820738386055,0.002798475910577542,0.022917061157519656,-0.03982292756952484,-0.03929795788592436,0.019317672831859888,-0.010485631733922637,-0.02322256132357965,-0.006789267090578497,-0.022356932769656515,-0.0064685693621854634,-0.018081955259899588,0.018790404929601146,0.0007400119585722362,0.00857251975328027,-0.014281297089378515,0.013162029592746698,0.00996325371125869,0.015683386942160676,-0.011030385545428064,-0.034150856710058936,-0.015260052161981596,-0.02690612521237685,0.02360462818966727,0.06663543087492255,-0.003153734582659608,0.004656583106125347,-0.015824540652401433,-0.07094257258301646,0.12686994039231694,0.030738331132366743,-0.008188677295945058,0.21928595444656615,1.0,0.06624016142907242,0.03061649466223306,0.1873374957823424,0.1330897326018648,-0.0010695784754819193,0.21389674767741987,0.11635029516490872,-0.018463249238430474,0.0996604195325861,0.04095492540814167,0.046302065746090214,0.08316956618625419,0.12670928762525718,-0.0058203331290460555,0.05670456591009279,0.09496837438912364,0.020377146843883386,-0.007854256273649534,0.004256111602804356,0.043161990640386526,0.035766525345080055,0.0976018466844542,0.02747874630930956,0.1074693821839034,0.12238019329739307,-0.008108825219004436,-0.06477017069543747,0.10546939811683569,0.1001379263448604,-0.0804000525046242,0.10812372299332339,-0.049061731182466144,0.09252430525794451,0.056520808740726985,0.017393107934638847,0.029864126656974733,-0.061023097815961116,-0.032367155630963616,0.45754225044028923,-0.00654853443076982,0.013681455366724927,0.01119827322122787,-0.031034002752793183,0.008607465392733113,0.04637041756575119,-0.07142928893090295,0.1532801517506581,0.006721258124102559,0.06491974466814578,0.03862410498616504,0.05390328899923476,0.037009400601986826,0.028424198665016796,0.043558672395758675,0.002418172145697301
supportiveness,-0.01098255938531417,0.10856615414927269,0.0029452294813804704,-0.1231546481386953,-0.056991231987471004,-0.057108893311611994,0.00594508523935396,-0.06264382206255899,-0.019971943553889707,0.2999758251390814,-0.03606446370981406,0.10560347856759598,0.1287703852800859,0.13778310579707895,0.04909682060082497,-0.0047699424217277665,-0.0041808508838869106,-0.08141245973190735,0.03385007772822194,-0.034146756940633155,0.01610366143870978,0.004587983919250729,0.08322638824136483,0.08437544487437106,-0.02425468141405448,-0.1767702382397777,0.4665687127838417,0.2513289041725105,0.11539282886829744,-0.23496475216265264,-0.05568666849687172,-0.08556134544299188,0.47239728025235544,0.13476945794763287,0.029181525879736946,0.05524657316442962,0.06624016142907242,1.0,0.7819637839075183,0.08223888770402499,0.21682078738906196,0.42581554052760345,0.4907729432818629,0.2104455487009,0.3635826676725821,0.3516056770004837,0.4278141276783632,0.3955198339740122,0.031005232940125676,0.15832639833414225,0.13519290447423338,0.07183497178790929,0.038753504896679024,-0.016234879748178922,0.19678740041103793,0.4200119178346429,0.2194491005813658,0.12486598961237709,0.5075758862240245,0.17976228399810182,-0.016949254466411472,0.18048874685276378,0.13355174220479818,-0.28086480639616174,0.2073502281138126,0.06156166076139657,-0.247467379667376,-0.15373893932429036,-0.02296838787784824,0.09248006245263522,0.3469750456028695,-0.3023910800390311,0.3815004577164237,-0.11201997559019103,-0.2379358854068639,0.003367884869469704,-0.18613450418383085,-0.12425654277902005,-0.12164397331964293,-0.1835552988975492,-0.11122824606910169,0.14571744778915788,-0.11494484457570359,0.6766832219890644,0.06158520890253076,0.22332876430283802,-0.06068835130504141,-0.0394138940969848,-0.12999952481597774,-0.12974467987479163,0.013111238770340948,0.09048780150385215
empathy,-0.009348440837557178,0.09296257921380177,0.014428011398200805,-0.1002310308511261,-0.09763953038805155,-0.0700010943081881,0.05378896431345972,-0.06251464455314665,0.017007502717510958,0.3135762466619205,-0.025864950827587774,0.10880451979194788,0.2005208844457034,0.10351868775511444,0.04277198263357729,-0.01885981094256055,-0.0222445121485111,-0.06844918340262422,-0.015402878391163784,-0.0336587230545033,-0.017838837308668826,-0.017156248566330468,0.11854629906212999,-0.004303689981799717,-0.019036129706387375,-0.20191768820338493,0.3848737055028734,0.26246025852815025,0.08607140251828717,-0.162519472111989,-0.061421916793513574,-0.07777936151119685,0.3120988826610532,0.07094823877239341,0.12880246325984424,0.07610402205709896,0.03061649466223306,0.7819637839075183,1.0,0.06869990767587214,0.15954830213920443,0.41823329246006274,0.4023400082772024,0.1571899299940136,0.3222823587688734,0.2843311921680008,0.4114358272290842,0.38582383516230956,0.004411111612909248,0.09651135443213726,0.0033321665634747123,0.11194777792899845,0.12817363992504477,0.0018032880838905465,0.13736957361189267,0.374699594526894,0.24060344127915598,0.10581420649827958,0.4673765636054056,0.3064933559689135,0.08947153763316004,0.2629552937019999,0.0782973901738012,-0.3314358026885239,0.1657290571065677,0.12143852844232285,-0.1875269670397031,-0.18962140218808368,-0.04606257423382721,0.062145095570752956,0.4648300619451253,-0.4044358144925863,0.3309015789177322,-0.12112009347289976,-0.22258010161019331,-0.03949000017929186,-0.20786625852554044,0.0034127449888531236,0.003943498281607676,-0.22078151606597157,0.014262585433305788,0.16226924378011798,-0.03993566342957479,0.6192423108070295,0.06400995436839306,0.30401293323998674,0.07851337218065794,-0.021593097538617177,-0.0649137742200216,-0.0834285912316478,0.020033006109085483,0.06349012397256426
status_suggestion,0.05201573164986641,-0.001791770726254221,-0.03773272979286673,-0.027133587785744515,0.14925467604222875,0.10062543567302656,0.006675432452897738,-0.02892851013141061,0.030356649617971652,0.010128207853393316,-0.00619682919317048,0.0021964641640414575,0.047566101825019746,0.020984845708425105,0.004076889642314454,0.02840462485196847,-0.026602369389622692,-0.03590885369895919,-0.010451207181707639,-0.027710116737500547,-0.01251885541264531,0.040418146325224745,-0.02229352299290161,-0.013285452444483425,-0.02635105652355744,0.022862744835286344,0.037724950677965954,0.09453826304740018,0.1264179848618145,0.03451251669994396,0.11791028089624017,0.04403892761540004,0.12411235153878608,-0.041369185449963986,0.028977320221462113,0.2926646663224767,0.1873374957823424,0.08223888770402499,0.06869990767587214,1.0,0.6898412258450141,0.05381153901016681,0.13219958478665642,0.12566597010129607,-0.0019276826399920555,0.17398091109586325,0.030786597039072546,0.09874782080656273,0.2852215684949555,0.3149519187378774,0.07985548832518152,0.03191234724028484,-0.01869676223316923,-0.008997486835764717,-0.04025403425964197,-0.003943428511161567,0.12532151680578535,0.16783090783469393,0.151192476412434,0.04459036429996915,0.033100856528473895,0.06567668503389927,-0.05793964588028458,-0.0040416569527590524,-0.06098108638374491,-0.011618928861865923,0.06780951316857367,0.11910027290961397,0.0411538411074057,0.05511082496889462,0.14088396470035366,-0.04407671938107077,-0.02731588633165304,0.028625274244801293,0.13907096238026725,0.23816165940039283,-0.0662335421027372,0.09241809963781895,0.08933876744543334,-0.07108094278677897,0.07801126649071076,0.02982444631479817,-0.020458040706929664,0.18924856451701627,0.0900380758278603,0.12304340925283279,0.02338449411137193,0.020303367785856292,0.017803018547686338,0.037040570529167344,-0.0020324063334913635,-0.026707093537856476
status_appropriateness,-0.044730156231103615,-0.027558532476582864,-0.051517796676109666,-0.030943398534826982,0.168565436511882,0.09376157997308303,-0.026219380070757446,-0.05873905731440276,0.034353429649278656,0.08456103711852674,-0.025726896626645672,-0.04054205078488031,0.10782342153879312,0.038152630637171,-0.004241442713991422,-0.00658639883886606,-0.02429217380114442,0.018395937506503476,0.015628047364248252,-0.023342414434342356,-0.03790439795120413,-0.010702980655720933,-0.02010823423421531,-0.0010242176855181475,-0.027818855654293626,0.06554148671364791,0.11219760923389989,0.05733617342244684,0.1351968698192442,0.008688803298945464,0.09369400345246823,0.0021774694043381762,0.1138705617348503,-0.045666363728171275,-0.011816980166787113,0.11937480638178272,0.1330897326018648,0.21682078738906196,0.15954830213920443,0.6898412258450141,1.0,0.10393483081674405,0.20918065794809296,0.2228137048238723,0.05258613434814106,0.23243063177697626,0.08549617636858733,0.13952919272006387,0.27070819054024814,0.36016871138628204,0.1828050065746119,-0.05299837859109553,-0.08268916392635596,-0.008666743551862094,0.1063408665608065,0.24519696239915575,0.13459709987301374,0.0709031876594394,0.29382282359296064,0.04355524674620423,-0.09745572395381064,-0.04050350891654592,-0.005574866268286461,0.04100587399214684,-0.03195693923594193,-0.07175597577690544,0.035894238263661275,0.2337975032622819,0.026433731627733034,0.07743620174570456,0.019417934741890224,-0.016335558998591727,0.234548850076092,0.02502576342624419,-0.08583283297146888,0.08882137270618935,-0.003711406851270377,0.006804812708139191,0.008258270481560111,0.00725809196503154,-0.008626179371127996,0.04006326115832155,-0.04681102207958157,0.3268698947409487,0.1024426268174109,0.040083802393653695,-0.08357710412700457,0.04356967283329321,0.04710993691284436,0.030595971044384208,-0.002566253675396466,-0.07031766851244269
personal_choice,-0.038863627398489,0.06100959829413688,0.03144820158925157,-0.07029135102341351,-0.09490446327977127,-0.014582624750814562,0.06687706777169906,-0.008404508369218739,-0.0275680633973769,0.35155861109604253,-0.034407042229329936,0.07297568892894025,0.22370995436408858,0.13902268375696747,-0.01619499613197784,-0.03042491378181633,-0.008990486718724093,-0.015010745317097842,0.019494485517496284,0.001718137734020054,0.025217564410288617,-0.018932734617960748,0.04455220048025005,-0.009701068982668652,-0.02092485693674883,-0.18891828775919886,0.396815417434838,0.3014698155686502,0.10166500634359367,-0.15323919346362905,-0.025615829321339326,-0.12297781273792417,0.2915642042629005,0.12021361437995358,0.13732461884875746,0.14854237204472448,-0.0010695784754819193,0.42581554052760345,0.41823329246006274,0.05381153901016681,0.10393483081674405,1.0,0.2088892598116596,0.12703685476373305,0.6313629941286687,0.07324983140779168,0.5532201001644246,0.6659856898184139,-0.06167926240875208,0.04338187834081178,0.15891500382618298,0.13387429279099647,0.09050979700645566,-0.016175661902282864,0.09857087508969552,0.21664003341022864,0.14298026913741302,0.18305921282769283,0.3126312825526567,0.21346513321399074,0.04907785780724848,0.19742882156866384,0.07937857845686576,-0.2621244040357311,0.1245166270865265,0.09132777298519326,-0.14465658019243274,-0.26424595936499584,0.0037413179350895887,0.04183998068000193,0.29198695021577165,-0.3629843356699445,0.1599446131564723,-0.06012176486304826,-0.08243678453877025,-0.04769151598472941,-0.21439559663657476,0.0211076282015253,0.020332684056611868,-0.2172387970491129,0.03339940879145829,0.10613967334106662,-0.0023433355784557167,0.3165137031909463,0.06269724791134372,0.2892220461686475,0.028684303425921032,-0.09038805969274255,-0.09746921890887368,-0.025736854750902236,0.03302627532611608,0.11432638122036007
