,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
204,u438488,2010年，由于粮食价格在三年内第二次飞速上涨，各国政府，有关国际机构和非政府组织都高调宣布了一个有力的新事实：世界饥饿人口已达10亿人，而他们认为，这种情况出现在世界粮食产量充足的时期是一种耻辱。联合国粮食和农业组织曾在一次年度报告中估计出了这个数据，他们甚至做了一个长达50英尺的标语，上面写着“十亿饥民”，然后把它悬挂在位于罗马的总部大楼上。全世界饥饿人数多达十亿的确不是一件光彩的事，但是准确的数据却指出：“十亿”并不是事实。本周，在2012年度世界粮食安全状况报告中，联合国粮食和农业组织悄悄的把饥民人数下调至8.68亿，使其从2008-10年的激增中回落。上表显示了与2010年（右侧）相比最新的一组估计数据（左侧）。具体的对照由于两图中有些折线不表示同一时期而显得有些复杂，但大体的变化却是清晰明了的：跟踪世界粮价走势就可发现，尽管在2008-10年间粮价出现了较大幅度的涨落，但全球饥饿人口的数量却在21世纪头十年保持在一个相对平稳的水平。在发展中国家，粮价飙升后对世界饥饿人口数据的最新估计反而略低于价格上涨以前，从2004-05年的8.85亿下降到2010-12年的8.52亿。,1.0,1.0
205,u376994,若是有个人冷不丁地出来问你: 天津卫出嘛?,5.0,5.0
206,u194445,阑尾炎手术后有胀肚现象请问这是什么原因？,1.0,1.0
207,u444000,根据电商比价网站Decide.com提供的数据，迄今为止，买家在价格游戏中输赢参半──大约一半的价格修改是降价，一半是提价。Decide.com对商品价格进行全时追踪，从而确定最佳的购物时机。,1.0,1.0
208,u223418,您只需知道，完整的事务传播的开销要大于只读传播，但是它也更加安全，并且对于某些类型的更新是必需的。,1.0,1.0
209,u194740,8月31日，在进取引擎-2，这个世界上体积最大的推力最大的固体火箭发动机的测试中，炽热的火焰巨浪翻腾。根据NASA网站报道，该引擎曾经的设计目的是飞行。,1.0,1.0
210,u194582,在上述图像中，一个抗议者正在破坏利比亚东部的国家领导人卡扎菲的宣传画。,1.0,1.0
211,u271209,在下个月中，我们将深入分析如何用JSF编写自已的自定义组件，并结束这一系列。,1.0,1.0
212,u415521,达•马塔解释说，约60%的游客是商务旅行，但是他们充分利用了这些旅行，开展了一些休闲活动。与太阳和大海相比，中国游客更喜欢农村旅游。,1.0,1.0
213,u158484,"2,4,6-三羟甲基苯酚与苯并冠醚缩聚合成酚醛型冠醚聚合物",1.0,1.0
214,u218647,经济数据大振人心，但其掩盖的却是痛苦挣扎的经济，企业去库存化步伐可能确实会逐渐减缓，但目前尚无迹象显示他们计划在未来投资增产。,1.0,1.0
215,u102690,天空中飘起了一阵“玫瑰花瓣雨”，同时落下的还有一个装有戒指的小盒子。,3.0,3.0
216,u439260,而我们的英语受试者呢？我们能同样记住他。对我们来说，故意为之和意外而为之间的区别并没那么重要。必须得有人受责。,2.0,2.0
217,u365539,Ag - 无机纳米复合材料在光学非线性、光吸收、光致发光等方面具有优良性能。,1.0,1.0
218,u137298,罗伯特44岁了尚未结婚，很显然他不是那种像鸭子喜欢水那样想结婚的人。,2.0,2.0
219,u64411,在接下来的展览中，燕燕去了德国，严思向她介绍自己的生活状况和自己的国家。,1.0,1.0
220,u257754,连文学都挽救不了《蜘蛛侠3》，一个普利策获奖者能挽救《蜘蛛侠》系列吗？,3.0,3.0
221,u36453,据总理办公室称，报道称易卜拉欣试图逃离巴尼瓦利德城，这里是已故上校曾经的据点，最近几周一直遭受邻近城市米苏拉塔军队的围攻。,1.0,1.0
222,u104526,霍恩补充道：“人们认为在半夜醒来是件坏事，这一现代观念实际上会损害我们的睡眠质量。”,1.0,1.0
223,u243329,无论如何，我认为灾难预言者多半是错的，但是这是一个需要引起注意的提醒。,1.0,1.0
224,u244505,中国人之所以受到关注，并不是他们除了赚钱，什么也不关心，所以当中国政府都认为临汾是个垃圾场时，你就会意识注意到，问题有多严重。中国大部分地区都以煤作燃料，而很多煤都是来自临汾。,4.0,4.0
225,u348616,他太大男子主义了，从不认错。,1.0,1.0
226,u107272,因为有大明星安东尼奥•班德拉斯为其助阵配音，这只猫也因此拥有了迷人的西班牙口音。,2.0,2.0
227,u347121,安德鲁·卡内基的慷慨大度几乎影响到每个美国人的生活。,3.0,3.0
228,u398613,我知道罗姆尼州长也去了市中心，他买了几家商场。,1.0,1.0
229,u36803,不管怎样，以后如果长了疣，与你的专业医师谈谈管状胶带吧。,1.0,1.0
230,u299509,然后，以右手叉腰，左手按摩36次，方法同上，方向相反。,3.0,3.0
231,u352065,正如教授所说，打造一个国际品牌是一个长期而艰巨的任务。,1.0,1.0
232,u125761,运用品牌知名度，再说明产品杰出的根源，就能让产品在消费者心中的地位，高于其他所有竞争对手的产品。,1.0,1.0
233,u290245,美国国会议员要求在布什政府提出的七千亿美元金融机构救援计划中增加对纳税人的保护和美国国会的监管等内容。对于布什政府提出的最初计划，民主党议员以及一些共和党议员都表示不满。,1.0,1.0
234,u246235,我们不知道它来自何方，只知道他拥有创造世界的力量。它把生命之火引入了各个世界。,2.0,2.0
235,u221331,“奥妙无穷实难猜”，这个〈楞严咒〉非常奥妙，它的变化也不可思议，很不容易测度的。,2.0,2.0
236,u330609,看看这些穿金戴银的贵族，再想想我们成千上万的穷人。,1.0,1.0
237,u133046,疯子扔掉了他的手表和钱包。,1.0,1.0
238,u195226,当一组来自一家小型生物工程公司的人来找他商谈通过树木产生电力的事时，他正在研究如何通过菠菜来产电。,1,1.0
239,u239101,虽然我们距离让每个人都有充足的食物和能源还有一段距离，更别说安全或便宜，但是软件是个特例，因为复制基本上是免费的。,2.0,2.0
240,u303142,我想在河里畅泳和饮用山羊奶和法师们交谈并稍稍阅读些中文书籍及在山谷四周漫步和农民及他们的孩子聊天。,1.0,1.0
241,u339754,对外商所有权的限制不仅扼杀了企业整合带来的效率，而且意味着没有一家航空公司能够占据世界市场超出单位数百分比的份额。,1.0,1.0
242,u229150,父亲知道你所做的事时，一定会大怒。,2.0,2.0
243,u52866,﻿委员会以鼓掌方式推选赛义德·阿姆贾德·阿里为主席，彼得·格雷格先生为副主席。,1.0,1.0
244,u112284,“我们对此的反应很可能是尽量延长陪伴伴侣的时间，而且尽量缩短上下班通勤的时间，但这是目光短浅的一种做法。”,2.0,2.0
245,u174252,该部分运用对话理论、建构主义理论、教育生态学等基本原理，将“理论阐释”和“操作实例”结合起来，指出解决失语问题的三大途径：塑人和著文结合，优化写作动机的指向和水平；,2.0,2.0
246,u232725,该指南实际上将诊断和管理权延伸到非专家，同时又考虑到了他们的繁忙日程。,1.0,1.0
247,u69514,Galliano本来预计要出席2011年Dior秋冬发布会，Dior宣布发布会将如期举行，只不过Galliano要缺席了。,1.0,1.0
248,u235894,当你的激情与你的价值观和信仰相符，障碍会成为机会，高墙也会变成你可以跨过的栏架。,1.0,1.0
249,u146840,除非咒语解除，要不然菲诺拉无法离开那里。,1.0,1.0
250,u441651,但到2011年底，智能手机大行其道，Facebook的用户在电脑上花的时间少了。Facebook董事、首批投资人之一、贝宝(PayPal)创始人蒂勒(Peter Thiel)说，IPO程序凸显出用户向移动设备的转变有多迅速。当时Facebook的高管担心，该公司会以惊人的速度被甩到后面去。,2.0,2.0
251,u348295,到了20世纪80年代，朋克摇滚乐已经到了全盛时期。,1.0,1.0
252,u11280,这本书还被称为是二十世纪最具影响力的非小说书籍之一。,1.0,1.0
253,u206353,而对于那些受此影响睡不着觉的人来说，“也有很多有效地治疗手段，而病人们选择一些方案进行治疗后，常常会摆脱这些烦人的症状。”,2.0,2.0
254,u112550,马霜霜说：“我们的校区在北京市郊昌平，这里天空晴朗，空气清新，让人身心愉悦。”她有时会躺在草坪上看书。,1.0,1.0
255,u384570,接下来我会问他们：“别人看得到你们吗？你们周围的人能看到你的举动，能听到你说的话吗？如果别人能看到你，请举手。”,1.0,1.0
256,u1104,抛开兴奋剂使用和技术作假不说，要保证以后的奥运会不辜负“更高，更快，更强”的信条，可能要采取一切其他的技巧来促进运动员的表现。,2.0,2.0
257,u167664,如果男人对他的儿子订婚女友，且他的儿子已经与她发生关系，但是，他这个父亲却染指她，在被捕之后，则他会被五花大绑并扔进水中淹死。,1.0,1.0
258,u133773,用周期铁磁结构环作磁累积发生器的初始能源,1.0,1.0
259,u185456,一对夫妇需要在日常生活中留出一些东西以备不时之需。,1.0,1.0
260,u234391,我运行的一个或两个汽缸不是所有六个。,1.0,1.0
261,u148060,亲代蚊体内扩增的DEN2E基因区部分序列与DEN2NGC株E基因区序列相同。,1.0,1.0
262,u107163,她奔走于政府机关、学校和博物馆来做推广，同时也包办了接待来宾这样的公关工作。,2.0,2.0
263,u147907,可是阴暗的心情反倒突然消散，只是忿怒，只是想报复；,4.0,4.0
264,u51305,"最初至少两人被证实死亡,但因为一些人严重受伤,几人失踪,死亡人数可能更高。",1.0,1.0
265,u36321,"几十年前,这辆卡车可能属于一家由一个男人拥有的公司。",1.0,1.0
266,u89582,国际安全局参与了之前揭露的代号为“棱镜”的高度机密行动，文件显示，这项机密行动可以导致个人搜索历史记录、邮件内容、文件传输以及在线视频被监听、掌控。,1.0,1.0
267,u339889,第四，电脑默认的星期三的训练比赛应该改成休息周期，以及安排溜猴。,4.0,4.0
268,u379107,马克能以最安静的声调说最枯燥，最伤人感情的话。,1.0,1.0
269,u369266,应用人工抗原免疫成功制备抗丙烯酰胺多克隆抗体。,1.0,1.0
270,u33896,"提到智慧的时候，人们脑海里总会出现这样一个老套的画面：一个削瘦的禅宗大师面容慈祥的对他的弟子微笑着，一边叫他们""小不点""，心中十分确定他们迟早会走上这条通往智慧的禅宗之道。",2.0,2.0
271,u329067,"如果我决定成为一名艺术家或学者,一个流浪汉或一个农夫，我会更幸福还是更不幸？",2.0,2.0
272,u358925,绑票的人以一根绳子勒毙这小孩。,1.0,1.0
273,u99428,个人收入增加了——这是“洗具”；但我们的房子却变小了——这是“杯具”。,5.0,5.0
274,u114438,研究人员发现，用户在社交网站Facebook上会发布积极向上的照片和状态更新。,1.0,1.0
275,u239789,距离5千万光年远的M87星系，从星系的核心活跃的向外喷射光线。,1.0,1.0
276,u289799,美国星期五要求俄罗斯立即从格鲁吉亚撤军，并指责俄罗斯向这个南部邻国派遣部队和坦克，“欺负”这个弱小国家。,1.0,1.0
277,u251869,民众希望银行的股东、债权人和经理层在纳税人作出贡献前，能够付出更多。,1.0,1.0
278,u253147,我问他一天后不久，他退休了，他在他花园闲逛著，似乎实现了他所有的野心。,1.0,1.0
279,u97683,虽然人们更愿意将尊重与信赖献给那些已经功成名就的文坛泰斗，但新生代作家的出现，显然已成为出版业一道不可或缺的亮丽风景线。,2.0,2.0
280,u142062,我们只是为了自己玩一玩，这就完全够了。,1.0,1.0
281,u441499,怀斯曼说，我们把扩大在中国的业务规模和范围作为最优先的工作，现实情况是中国是头大象，它将成为世界最大经济体，唯一的问题是什么时候。,2.0,2.0
282,u352151,经过驴骡的长途驮运，才到达埋藏地点。,2.0,2.0
283,u86849,好了，最后一步就是要成为一个更理智的人，做正确的决定。,2,2.0
284,u1417,此外，鉴于法国目前对欧盟酸话颇多，而英国或许也会发起全民公投脱离欧盟，此刻的她也不失为一位法语英语皆能的推销员。,3.0,3.0
285,u211177,但是，到了1997年，两名曾出庭作证里奇要烧掉前女友公寓的证人又收回了自己的证词。,1.0,1.0
286,u114488,“如果自己不清楚如何使用相关设备，就向工作人员求助。”深圳市沃尔玛（中国）投资有限公司人力资源经理李凌建议道。,1.0,1.0
287,u271777,从寺院回来，我受到了喇嘛的祝福，他在我肩上挂了一根白色的丝绸围巾，在我的头顶上念了藏文的咒语。,2.0,2.0
288,u23106,他称自己从未想过在韩国残疾人的生活是如此容易。,2.0,2.0
289,u295168,一位这个航天公司的人事主任格伦·库克说道，明年雇佣的员工将比今年多一倍。,1.0,1.0
290,u164486,邪恶,5.0,5.0
291,u166977,"翻译中语境缺失不同于语境缺省,造成的理解障碍必须通过语境顺应策略,采用语境补足、加注、转换与释译的方法来弥补缺失的语境信息。",1.0,1.0
292,u413353,安哥拉与尼日利亚，以及一些产油国是外商直接投资强劲增长的“主要受惠国”。世行说，这些国家接受的投资较前一年增长约43.5%，达185亿美元。,1.0,1.0
293,u239655,我永远不会叫你在简历上撒谎，但是在简历上透露和管理层有矛盾就好像是一个突兀点，这也会给你带来麻烦的。,2.0,2.0
294,u329836,魏尔伦摸了摸茜丝的脉搏，然后举起双手，手心向上。这使他看上去就像耶稣，只不过他不是在祝福，而是一脸惊慌。,2.0,2.0
295,u160184,随信寄上他写给您的信，他的履历表和我们提出的肝脏灌注法的研究方案。,1.0,1.0
296,u389453,首先是农业领域的“家庭联产承包责任制”。按两位作者的说法，这种制度在1970年代末“在中国农村自发出现”并于1982年在全国范围内实施。,1.0,1.0
297,u339355,来自主办国的球迷可以从“扎吉和吉吉”、“弗里茨和比茨”和“特里克斯和弗里克斯”这三对名字中挑选。,1.0,1.0
298,u91068,花一些时间去恢复精力和元气，让我的创新精神显露出来。,1.0,1.0
299,u130142,讨论:通过QCT检测BMD对中老年骨质疏松症的诊断和治疗疗效监测具有重要意义。,1.0,1.0
300,u364279,他作为新闻记者，道德文采俱佳，我深表敬佩。,1.0,1.0
301,u58985,例如，在过去的两个季度里，美国家庭仅偿还了3.1%的债务。,1.0,1.0
302,u212262,每年平均有40艘美国军舰访问香港，美国的水手在香港商店、酒店、餐馆和酒吧花费数以百万计美元。,1.0,1.0
303,u321457,实际上在落后的情况下枪手们确实踢得相当不错，在阿莱士再次打进令人尖叫的任意球之前他们一直有着不错的机会。,2.0,2.0
304,u214006,不是很好。我得流感，病倒了。,1.0,1.0
305,u422683,这是该财团中标的第一个合同。财团由Opway Engenharia和Escom集团组成。,1.0,1.0
306,u75068,陶渊明的诗表达了这种感慨：,5.0,5.0
307,u289780,他说，这次海军演习和目前的高加索地区形势并没有关系，也绝不是为了伤害第三方的利益。,2.0,2.0
308,u276545,周四的海关数据显示，一季度中国大豆进口量猛增33%，增至1535万吨。大豆是家禽和家畜饲料的重要来源。,1.0,1.0
309,u80433,你可以做自己爱吃的美食，让你老婆或女友大吃一惊。,1.0,1.0
310,u241521,这不是一辆自行车鸟但羽毛豪华肯定会作出快速的朋友每个人看到它。,2.0,2.0
311,u285238,联合国亚洲及太平洋经济社会委员会的执行秘书黑泽尔说，问题的一部分是由于几个国家在农业上的疏忽。,1.0,1.0
312,u339414,看一看图3-4，在“反对尝试块”中或周围的控制路径可能。,3.0,3.0
313,u368898,鞭笞人就是用鞭子抽打他的人。,1.0,1.0
314,u84150,英语单词“Goodbye”来自于“God bye”，原意是“上帝与你同在”。,1.0,1.0
315,u253795,因此，大量的代码对这个问题都是脆弱的，因为实现语言无法保护代码避免这个问题。,1.0,1.0
316,u386527,两党的历史都可以追溯到18世纪末期美国建国时期。到19世纪中期，两党都发展到了我们今天熟知的状况。,1.0,1.0
317,u164021,"脓毒症休克这一最严重的并发症是致命性的,死亡率达35-70%。",1.0,1.0
318,u321857,同样，来电话人需要留话也应以简洁的语言清晰地报出姓名、单位、回电号码和留言。,1.0,1.0
319,u404827,三条公路是公私合股项目的一部分，该项目涉及约3000公里的公路，总值47亿欧元。,1.0,1.0
320,u243285,据《东方早报》27日报道，导演张纪中称将拍摄IMAX版的电影《美猴王》，投资将达到1亿美元。,1.0,1.0
321,u287874,美军增兵行动结束后，驻伊美军到底有多少人，这在本周引起了关注。人们不禁提出一个问题：当伊拉克领导人呼吁美军2010年撤军时，他们说的是全部美军，还是只有战斗部队？,2.0,2.0
322,u293205,在过去的10年里，印度公司由于境外企业向这里外包电话营销、技术支持、会计和软件开发等业务而蓬勃发展。对于这些海外企业来说，印度拥有庞大的英语人口以及数量众多的信息产业人才，而这里的工资只是西方国家的几分之一。向这里外包业务无疑有利于削减成本。,1.0,1.0
323,u344326,图二：只有你被解雇的那一天，你才需要把你桌上所有的文具放进你的公文包。平时不要象管线工那样在包里放上12把不同的螺丝刀才感到放心。,2.0,2.0
324,u403043,非洲发展银行与佛得角的合作项目共大致提供1600万美元的财政资助。其中，1400万美元已指定用于电力行业，另外还有500万美元的预算支持。,1.0,1.0
325,u7088,你知道我们肯定会有点节日氛围。,2,2.0
326,u386430,今年4月，一辆载有移民的面包车在墨西哥边界附近遇到边防巡逻人员，逃离时撞毁，车上17人中有九人死亡。,1.0,1.0
327,u156762,"在相同初张力条件下,在筒子架区域内,前后排张力差异甚微.",1.0,1.0
328,u217104,到将来，人们将要求宇航员在飞船停在太空时从飞船里走下来并且再回到里面去。,1.0,1.0
329,u250023,"伯恩·隆伯格：我认为我们要坦然承认这个事实,即发展中国家拥有较多重要的优先权。",1.0,1.0
330,u8193,然而，在成年之后，死亡的风险重新增加。,1.0,1.0
331,u67728,老鼠煞有介事地说：“你们都准备好了吗？,1.0,1.0
332,u425628,考虑到莫桑比克希望参展的公司的数量激增，莫桑比克正在考虑在下一届展会中增加展位的大小。,1.0,1.0
333,u112567,你可以学电影里的样子，跟她俏皮嬉笑、拉手搭肩。,2.0,2.0
334,u123457,本台东亚撰稿人迈克尔·比理斯托对此进行了解读。日本最关心的问题也是东南亚国家最关心的问题，那就是中国。,2.0,2.0
335,u203237,那天晚上我睡了几天来的头一个好觉。第二天早上，我跳下后院的台阶时，看见隔壁的博吉就停了下来。,1.0,1.0
336,u219869,到底是瓜熟地落还是枯黄凋落？是百年好合还是含恨终生？,4.0,4.0
337,u394802,村委会选举的实践表明，凡是经过广大你们群众依法直接选举产生的村委会干部绝大多数为人正直，工作能力强，工作作风比较好，懂经济，会管理，是带领村民致富奔小康，建设富裕、民主、文明的社会主义新农村的带头人。最新一轮换届选举资料现实，新当选的村委会成员教育程度不断高，年龄结构日趋合理。初中文化程度占70%以上，有些还是大专、大学学历。在全国，30岁左右的年轻人进入村委会的达到60%。农村基层干部队伍的整体素质明显提高。,1.0,1.0
338,u333190,教师节是在九月九日吗？—不。在九月十日。,1.0,1.0
339,u128493,中国有家畜禽品种、类群596个，其中土著家畜禽品种(类群)占品种总数的70％以上。,1.0,1.0
340,u257415,"于是，每一个人都会跑到银行,要求兑现他们的金子。",1.0,1.0
341,u434811,“‘Normcore’是对完美的追求，”他在接受美国《新闻周刊》采访时说道。“完美的T恤就如同完美的铅笔或桌子，无需时常更新换代，因为它已经将本质发挥得淋漓尽致了。人类对绝无仅有的完美情有独钟：唯一的神，唯一伴侣。该主张有时也会对服饰造成影响：独一无二的经典款T恤。设计越好，就越经典不变。,1.0,1.0
342,u250418,萨杜克说，紧身型牛仔裤也将继续成为时尚瘦人一族锺爱的休闲裤。,2.0,2.0
343,u61179,然而，纽约的顾客只喜欢按自己的方式来。,2.0,2.0
344,u311357,如果任何一方就账单采取法律行动，那么依照他们互相之间签定的经营协议，纠纷很有可能通过仲裁的方式解决。,1.0,1.0
345,u174216,{在使用工作组功能之前，必须先指定用户名。}请单击“确定”，然后在“选项”对话框中的“用户名”方框键入姓名。,1.0,1.0
346,u11936,如果这一消息确实，这可以说是两年多来首次这样的军事部署。,3.0,3.0
347,u378148,而且其他运输方法也会被采用，包括国际多式联运。,1.0,1.0
348,u446592,在美国，一些动物园有拍摄大熊猫活动的摄像头，包括圣地亚哥、亚特兰大、孟菲斯，还有华盛顿的国家动物园最近刚刚升级的熊猫馆。,1.0,1.0
349,u204190,蛋被生在横贯湿地的大堤顶，那里合适的筑巢材料比较少。,1.0,1.0
350,u10470,而且，这可以帮助他们研究火星上到底有没有液态的水。,2.0,2.0
351,u390699,我方现向贵方索赔10台劣质的缝纫机。,1.0,1.0
352,u26088,文艺；歌剧评论；沙滩上的爱因斯坦；,2.0,2.0
353,u376865,为满足中小企业需求，设计了多通道定量、定时灌装机。,1.0,1.0
354,u47006,”宾夕法尼亚州立大学神经工程中心主任说脑部周围存在少量液体是正常的。,1.0,1.0
355,u274289,一个人只可以说自己是否喜欢一本书，并虔敬地承认这个判决对于遥远的图书馆来说是没有约束力的。,3.0,3.0
356,u296747,日益更新的衣柜、最新的发型或者是当前的流行文化都可以让你跨越年龄歧视的障碍，但是也可能会让你看起来很傻。,1.0,1.0
357,u435359,科学家首先从一个未受精的卵子中取出DNA，然后在卵子中植入含有病人DNA的成熟皮肤细胞。之后科学家触发一个化学反应，引发细胞融合、发育。,1.0,1.0
358,u17544,Steve说我需要想想这种新服务的目标市场。,1.0,1.0
359,u275892,您可以发现，我方的产品质量高。,1.0,1.0
360,u131502,多呈针状、球状雏晶结构、块状构造。,1.0,1.0
361,u449217,"但事实果真如此吗？最近，求职网站凯业必达（CareerBuilder）对2,696名人力资源经理和4,384名全球员工进行了调查，征询他们听说的、见过的或者自己用过的“最不同凡响”的缺勤理由。调查人员得到了一些有趣的答案。比如：",1.0,1.0
362,u37335,走私者在晚上将该地区大部分咖啡沿基伍湖运往卢旺达。,1.0,1.0
363,u226123,此时此刻我的感受很多，我感谢所有帮助过我的人，所以，我总是乐意帮助任何有求于我的人。,1.0,1.0
364,u434549,当初，信贷危机与随之而来的经济衰退给各行各业带来沉重打击，也让多年管理不善的通用汽车迎来灭顶之灾。小布什与奥巴马政府为拯救这家汽车制造商，使之免于倒闭的命运，在2008年末到2009年间向其注资501亿美元。如今，纳税人收回了其中390亿美元的资金。政府既已出清持股，施加在高管薪酬之上的限制将被取消，有助于通用汽车吸引人才，也可能为新的股息派发或股票回购铺平道路，从而取悦投资者。,2.0,2.0
365,u52396,这里是最新的BBC世界新闻。,1.0,1.0
366,u71494,幸运的是，一位导演帮助他，为他安排受教育。,1.0,1.0
367,u41203,如果完成一件作品导致了不安，正如通常那样，这才会让她高兴。,3.0,3.0
368,u240816,我总是感觉自己好像丢失了一种很重要的事物，或许是因为她已经有了孩子了吧！,3.0,3.0
369,u220751,你现在能否觉得当你关注这一刻时，自己的烦恼也逐渐消失了呢？,2.0,2.0
370,u434419,信息超载多少才是一个好的习惯呢？你可以决定每天不必上三次Facebook？9.定期休息一下，以免被压垮,1.0,1.0
371,u391684,非常小的惩罚。在手腕上拍一下不会造成伤害，对行为不当无震慑作用。,1.0,1.0
372,u183475,碳纳米管是继C_(60)、C_(70)发现后碳族科学研究中的又一个惊喜。碳纳米管的发现具有十分深远的意义。,1.0,1.0
373,u372823,它作为东方女性的代表形象，被称为佳作之品，绝非过分之言。,2.0,2.0
374,u366115,但查德威克·特鲁西略和迈克尔·布朗没有立刻公布他们的发现。,1.0,1.0
375,u5872,然而就在埃克森的总裁飞往莫斯科与普京谈判之后不久，尤科斯的主要股东霍多尔科夫斯基被捕，尤科斯被拆散，其财产遭俄罗斯石油公司吞并。,3.0,3.0
376,u91905,老布什在看到几个保镖特工新剃了光头，以表示对一位探员的2岁患病孩子的支持鼓励之后，自己也做出同样行动。,1.0,1.0
377,u152247,棉田土壤和小麦田土壤N_2O排放量日变化大致呈现单峰或双峰曲线:峰值多出现在白天11:00-15:00之间和晚上1:00-4:00之间。玉米土壤N_2O排放量日变化大致呈现双峰曲线:白天13:00-15:00之间和晚上4:00-7:00之间各有一个排放峰。,1.0,1.0
378,u243641,政府仍在很多领域保持干预，但是已经比从前少了很多。,1.0,1.0
379,u288007,劳森说：“你可以发现八国集团正在逐渐偏离他们作出的每年500亿美元的承诺。如果今年的联合声明没有就此作出解释的话，这就意味着八国集团背叛了他们的承诺。”,2.0,2.0
380,u23620,美国食品安全部门开始努力终结部分氢化油的使用，,1.0,1.0
381,u265453,这是罕见的，非常罕见，任何这样的事都会让崔斯特感到惊讶，常常使他警觉起来。,3.0,3.0
382,u355420,首相在会上作了基调演说。,1.0,1.0
383,u92498,戒掉坏习惯很难，所以最好用好习惯代替不想要的习惯。,1.0,1.0
384,u168979,甚至统治我们的四个部的名称，也说明有意歪曲事实之厚颜无耻到了什么程度。,2.0,2.0
385,u392844,很遗憾，因你方的价格也太高，根本没可能达成交易。,1.0,1.0
386,u392732,我们的产品因其优秀的质量，在很多地区经常脱销。,1.0,1.0
387,u184951,这个县热烈欢迎国际投资者。,1.0,1.0
388,u241237,长话短说，我已经习惯了深圳的食物、文化及生活方式。,1.0,1.0
389,u85710,所以不要害怕他人的评判，你的心里很清楚你是谁，哪些才是你真实的一面。,1.0,1.0
390,u139773,"温度为25℃,30℃和35℃时脱色率比较接近,35℃时的脱色率最大,达94.8%;",1.0,1.0
391,u81819,虽然这些年爱德华达一直处于昏迷状态。,1.0,1.0
392,u67709,甚至那个当我要拿起他旁边的一个坐垫时对我颤抖着微笑的高大的日耳曼的金发家伙也很害怕。,1.0,1.0
393,u209601,那个可怜的帽匠丢掉了茶杯、奶油面包，单膝跪下说，“我是个可怜人，陛下。”,2.0,2.0
394,u309606,伊朗地方媒体报道，在发现钱币上出现反对派标语之后，中央银行宣布这些被损毁的钱币无效。,1.0,1.0
395,u34310,“要知道，我们在这里遇到安全方面的挑战。,2.0,2.0
396,u435184,去年，一个卡车司机因为使用假军车牌被处理，他为的就是逃避过路费。说来不难理解，那一段110英里长的路段，过一趟就要交230美元的过路费。,1.0,1.0
397,u145718,"最佳反应条件为:n(4,8二氯喹啉)∶n(2氯4氟苯酚)∶n(三乙胺)=100∶175∶100,回流时间为20h。",1.0,1.0
398,u14054,今年早些时候国会预算局预计公路信托基金到2013年时将不能再资助高速公路维修与养护。,1.0,1.0
399,u148459,"韩少功的小说创作虽然形式与风格多变,但拷问灵魂一直是其创作的主题。文章就从创作方法、人物塑造以及叙事策略等三个方面分析其小说主题的深化演进的过程。",1.0,1.0
400,u11719,由于各种各样的原因，25岁的山姆离开了军队。,1.0,1.0
401,u185426,拖到绘图页后，可以添加针叶树，如松树、杉树、云杉、红木或柏树。,1.0,1.0
402,u391499,在内政大臣和苏格兰及北爱尔兰国务大臣的指导下，英国警察分地组建，并以地方管理为基础。但伦敦警察署直接与内政大臣管辖。警察不得加入工会或罢工。他们通常不佩带手枪。,1.0,1.0
403,u171017,其主要特征表现为形式多样化、布密集化、能全面化、果鲜明化。,2.0,2.0
404,u373395,登山者在悬崖的岩棚上休息。,1.0,1.0
405,u441125,工作类型和职业也会带来差异，比如政客。谁能脱口说出任何国家10位靠谱政客的姓名？,2,2.0
406,u406202,2003年，在中国政府的努力下，中国与葡语国家成立“中国－葡语国家经贸合作论坛（澳门）简称“中葡经贸论坛”并在澳门特区设立常设秘书处。,1.0,1.0
407,u250946,这些新协议将为他们将大陆办事处升级为可以进行存贷款业务的分支机构铺平道路，不过他们最初只能进行外币业务。,1.0,1.0
408,u74627,所以我虽然发起同盟，主要是在大党之间代表广大社会来牵扯着它们，不要它们两个打架、斗争，而推动或者抗战、或者建国。,4.0,4.0
409,u118677,“100个瓶子能卖8元钱，”全友芝说，她一般每天能挣20元钱。,1.0,1.0
410,u190739,燃料电车交通工具不会施放引起全球变暖的温室气体，但他们昂贵的价格和氢气站的不足成为进入普通消费者的障碍。,1.0,1.0
411,u377225,多缸液压系统极易因压力阀使用不当而产生干涉。,1.0,1.0
412,u310085,解决问题的过程实质上是对两种思维方式的综合运用。,1.0,1.0
413,u171919,撒米尔（也不是真名）最近三个月的护照刚刚到期，一旦被抓到就会有立即被遣送回国的危险。,1.0,1.0
414,u350129,总统大赦了所有的政治犯。,2.0,2.0
415,u12464,但同时，我需要你们的帮助，需要上帝的帮助。”,1.0,1.0
416,u73663,如果你像大多数人一样，也许你若回答度这一次假的价值的问题，你会用钱数来回答，比如你回答说$2000，而不会用其他东西的（例如汽车）的数字来回答。,1.0,1.0
417,u23449,当然，这并不会使人们停止吹嘘，很多美国人依然会这样做。,3.0,3.0
418,u395115,更中肯的理由是，远程办公已悄然成为业界规范，而不是特殊案例。《远程办公革命》一书还为这种工作方式的崛起列举了其他一些令人信服的理由。相较于让数百万人堵在路上，连续数小时不停地喷涌一氧化碳，省掉通勤显然更有利于保护我们的臭氧层。远程办公可以让公司广纳天下英才，并且根本没必要考虑这些来自美国或世界某个地区的精英们能够在办公室停留多长时间。,1.0,1.0
