,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
90,u337078,5,1,1,7,4,6,2,1,1,1,1,7,1,1,2,2,2,4,2,1,2,1,1,3,2,1,2,1,1,1,4,1,1,1,1,['present'],4,3,2,6,2,1,6,4,7,1,1,6,4,6,3,6,5,1,1,6,1,1,1,2,7,3,3,2,4,1,1,1
91,u102690,2,1,1,6,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,7,4,1,1,1,1,['past'],6,6,2,2,2,5,6,3,6,2,5,3,4,5,2,2,2,5,5,1,5,2,3,1,6,5,6,4,5,4,4,1
92,u429864,5,1,1,6,6,6,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,4,1,1,1,1,['past'],2,2,3,6,2,1,6,5,5,2,1,6,5,6,2,4,6,3,3,6,3,2,1,1,6,4,2,2,1,5,4,3
93,u12557,3,1,1,7,2,6,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,5,4,2,1,1,1,['past'],1,2,6,6,4,1,4,5,7,1,1,6,5,6,4,1,2,1,1,2,1,1,1,1,7,1,1,4,5,3,4,1
94,u36689,4,1,1,7,2,6,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['past'],1,2,4,6,2,1,6,4,6,1,3,6,4,6,4,1,3,1,1,5,1,2,1,1,7,2,1,1,1,1,1,1
95,u339414,4,2,1,5,2,4,7,2,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,3,4,1,1,6,4,2,1,1,1,['present'],1,2,6,5,2,1,4,4,6,1,1,6,4,6,3,1,2,1,1,2,1,2,1,1,5,2,5,5,5,1,2,1
96,u139301,4,1,2,6,4,5,6,2,4,1,3,4,1,2,5,5,2,3,4,1,1,1,3,5,1,1,4,3,1,4,5,5,2,2,1,"['past', 'present']",4,4,2,5,2,2,5,6,4,4,3,5,5,5,2,4,5,6,6,4,5,4,1,2,6,5,4,4,2,3,4,4
97,u118117,4,2,3,6,4,5,5,3,4,2,4,2,2,2,3,3,4,2,2,5,2,5,5,5,2,2,3,1,1,2,2,2,2,3,1,"['past', 'future']",2,3,5,5,5,1,3,5,6,2,3,6,4,5,5,5,5,3,3,5,2,3,1,2,6,3,2,4,3,4,4,4
98,u207072,2,1,3,7,2,6,3,2,1,1,1,2,5,4,4,6,2,5,2,1,3,1,1,4,3,1,2,1,4,7,7,7,1,6,4,"['past', 'present']",5,6,2,2,2,1,5,7,5,4,5,2,7,5,1,4,2,2,2,2,1,4,1,5,7,3,2,2,1,2,3,1
99,u72711,2,1,3,7,1,6,2,5,1,1,1,1,6,4,3,1,7,1,1,7,1,5,6,1,1,2,2,1,1,7,5,1,4,6,1,"['present', 'future']",2,5,2,2,4,1,2,2,7,1,5,5,4,6,5,1,1,1,1,1,1,1,1,2,7,5,1,1,1,1,1,1
100,u14054,6,1,2,7,5,7,5,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,"['past', 'future']",1,1,4,7,2,1,6,6,7,1,1,7,4,7,5,3,5,1,1,6,1,1,1,1,6,2,1,5,5,3,2,1
101,u390699,5,1,3,7,3,7,6,3,1,1,2,1,1,1,4,6,1,1,1,1,1,1,1,6,2,5,2,1,1,1,4,1,4,2,1,['present'],1,2,2,7,2,1,7,7,7,1,2,6,5,7,6,1,1,1,1,2,1,1,1,1,7,2,1,1,1,1,1,1
102,u34687,4,1,1,6,2,5,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,"['past', 'present']",2,2,2,6,2,1,6,4,6,1,2,6,5,6,5,3,3,3,3,3,2,1,1,2,6,2,1,1,4,4,4,4
103,u381652,5,1,1,7,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,4,1,1,1,1,"['past', 'future']",2,2,2,6,2,1,6,5,6,2,2,6,5,6,4,2,5,2,2,6,1,2,1,1,7,2,2,3,4,3,3,1
104,u243285,5,1,1,6,4,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,6,4,1,1,1,1,"['past', 'future']",1,1,2,6,2,1,6,5,6,1,1,6,5,6,2,4,5,1,1,6,1,1,1,1,6,3,2,4,5,1,2,1
105,u291098,5,1,1,6,4,6,2,3,2,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,1,1,1,"['past', 'present']",1,1,2,6,2,1,6,5,6,2,1,6,5,6,2,2,5,1,1,6,1,1,1,1,6,3,2,4,4,5,4,1
106,u75434,5,1,1,7,2,6,6,2,1,1,5,1,3,1,3,2,1,1,1,1,1,1,2,4,3,1,2,1,1,6,5,2,1,4,1,['past'],1,2,2,6,2,1,6,5,6,1,2,5,4,6,3,1,4,1,1,4,1,2,1,2,6,2,1,3,2,2,3,1
107,u92277,3,1,3,7,2,4,2,3,2,1,5,1,2,2,1,1,4,2,2,3,1,2,4,1,1,1,4,1,1,6,5,5,2,4,1,['present'],2,3,5,4,6,1,2,5,6,2,2,6,5,5,3,2,4,1,1,4,1,3,1,3,6,3,2,4,1,1,2,4
108,u193184,5,1,2,7,2,6,2,4,5,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,5,4,2,1,1,1,['present'],1,2,4,6,3,1,3,4,6,2,1,6,5,6,4,4,5,1,1,6,1,2,1,2,7,2,2,2,1,1,1,5
109,u104631,3,2,2,7,2,5,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,6,5,3,1,1,1,"['present', 'future']",1,2,4,5,4,1,2,4,6,1,2,6,6,5,2,1,3,1,1,3,1,2,1,2,6,2,1,3,3,1,2,1
110,u88108,5,1,1,6,4,6,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,6,4,1,1,1,1,['past'],2,2,2,6,1,1,6,5,6,2,2,6,4,6,3,1,5,2,2,5,2,2,1,1,6,2,2,2,2,5,5,3
111,u67709,2,1,2,6,5,5,4,1,1,4,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,6,5,1,1,1,3,past,5,5,2,4,2,1,6,3,6,2,5,2,5,5,2,3,1,5,5,2,4,2,2,1,6,4,5,4,4,4,4,3
112,u384570,2,1,2,7,2,6,5,2,1,1,1,1,2,1,2,3,3,3,1,1,1,1,1,1,2,2,2,1,1,6,4,1,1,1,2,"['present', 'future']",1,2,4,6,2,1,6,4,6,2,1,5,6,7,4,1,1,1,1,2,1,1,1,2,7,5,5,5,4,5,4,1
113,u436859,5,1,3,6,5,5,5,4,5,3,4,3,2,2,3,2,3,2,2,1,1,1,2,5,2,1,4,3,1,2,3,3,4,2,2,"['present', 'past']",4,4,4,4,5,4,3,6,5,3,2,6,5,5,3,4,6,3,2,6,2,4,1,2,6,4,4,5,4,3,4,6
114,u257415,2,1,1,6,2,4,6,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,4,3,4,1,1,6,4,2,1,1,1,"['past', 'present']",4,4,5,5,2,1,5,4,6,2,3,5,4,6,3,1,2,5,5,2,4,2,2,1,6,4,5,4,2,4,5,5
115,u199696,3,1,4,6,2,4,7,3,3,1,1,3,5,1,3,4,2,2,1,1,2,1,2,5,5,2,4,1,1,6,4,2,2,5,1,present,2,3,6,5,2,1,5,2,5,2,3,4,5,5,3,4,3,1,1,3,1,4,1,2,6,4,2,4,4,1,4,5
116,u280419,6,1,1,7,5,6,2,1,3,1,1,1,1,2,1,4,1,1,2,1,4,1,1,5,5,5,2,1,1,3,5,1,1,1,1,"['past', 'present', 'future']",2,2,2,6,2,1,6,6,6,2,2,6,5,6,2,2,6,3,3,6,2,2,1,4,6,3,2,2,2,4,3,4
117,u423132,6,1,1,7,5,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,['past'],1,1,2,7,1,1,7,6,7,1,1,7,5,7,2,2,6,1,1,7,1,1,1,1,7,2,1,2,5,4,2,1
118,u223040,4,1,1,6,2,4,4,2,2,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,1,3,2,1,1,6,4,1,1,2,1,"['past', 'present']",2,2,4,5,4,1,5,5,6,2,1,6,4,6,4,1,4,1,1,4,1,2,1,2,6,3,2,2,1,1,1,5
119,u421520,5,1,2,7,3,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,"['present', 'future']",1,1,2,6,2,1,6,6,6,1,1,7,4,6,2,2,5,1,1,6,1,1,1,1,7,2,1,4,5,1,1,1
120,u2979,4,1,3,7,2,5,5,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,6,5,1,1,2,1,['present'],1,2,4,5,2,1,5,4,6,1,3,6,5,6,2,4,2,1,1,2,1,2,1,1,6,2,2,2,1,1,1,1
121,u439260,3,2,4,6,2,5,6,4,3,1,5,1,2,2,2,2,4,2,2,1,1,1,4,5,2,1,4,1,1,2,2,2,4,2,1,present,1,2,5,5,4,1,4,4,6,2,4,5,3,6,6,1,2,1,1,3,1,2,1,2,6,3,2,3,1,1,2,2
122,u60972,6,1,1,7,3,4,2,3,4,1,1,1,1,1,1,1,4,1,1,2,2,3,3,4,2,1,3,1,1,1,4,4,1,1,1,"['past', 'present']",2,2,3,6,4,1,3,5,6,2,1,6,5,5,2,3,5,2,2,6,1,2,1,2,6,4,2,6,5,3,4,5
123,u383091,3,1,6,6,2,5,6,3,2,4,4,1,1,1,2,3,1,1,1,1,3,1,2,6,3,1,6,1,1,2,4,5,5,2,3,"['present', 'future']",2,3,5,3,4,1,4,5,6,2,3,3,5,5,3,4,2,2,2,3,1,4,1,3,5,4,4,2,3,1,3,4
124,u344326,4,5,3,7,2,5,2,4,2,2,3,1,2,2,3,2,4,1,1,3,1,1,5,1,1,2,4,4,1,2,2,4,3,1,1,"['present', 'future']",3,3,2,5,2,4,5,2,6,2,2,4,4,6,5,1,3,1,1,3,1,2,1,1,7,4,3,3,3,4,3,2
125,u150062,6,1,2,6,3,5,2,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,1,1,7,4,1,1,2,1,['past'],1,2,2,6,4,1,5,7,7,1,1,7,4,6,1,1,7,1,1,7,1,1,1,1,6,2,1,5,2,1,1,3
126,u287874,5,1,2,7,5,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,3,5,1,3,2,1,"['past', 'present']",1,2,4,6,2,1,6,5,6,2,1,6,5,6,4,3,4,1,1,5,1,2,1,2,6,4,2,6,5,5,5,4
127,u61525,3,2,2,6,2,3,5,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,6,4,2,2,2,1,"['present', 'future']",1,2,4,4,4,1,2,4,6,1,1,6,4,5,3,1,3,1,1,4,1,2,1,1,6,2,2,2,1,1,1,5
128,u393013,6,1,3,7,4,6,5,2,1,1,1,1,1,1,4,4,4,1,1,3,1,1,5,2,2,6,1,1,1,4,3,1,1,2,1,"['present', 'future']",1,2,3,6,2,1,6,6,7,1,1,6,4,7,5,1,2,1,1,2,1,1,1,1,7,2,1,1,1,1,1,2
129,u336979,2,1,3,7,1,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,3,1,1,1,2,3,2,1,1,['past'],1,2,2,4,1,1,6,1,7,1,3,1,2,6,5,1,1,1,1,1,1,3,1,1,7,3,1,1,1,1,1,1
130,u197816,2,1,2,6,2,5,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,4,5,1,1,5,4,5,4,4,1,['present'],1,2,4,5,4,1,3,4,6,2,2,6,5,5,3,1,3,1,1,4,1,4,1,1,6,3,2,3,4,3,2,1
131,u283033,5,1,2,6,3,5,4,3,2,1,1,1,2,1,1,1,1,6,4,1,5,1,1,3,4,4,2,1,1,6,5,2,1,5,1,"['past', 'present']",2,2,5,6,5,1,3,5,6,2,2,6,5,5,2,4,5,1,1,6,1,2,1,5,6,3,1,4,5,3,3,4
132,u66940,2,1,1,7,2,5,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,5,1,1,1,1,['present'],2,2,2,6,2,1,5,3,6,1,2,6,4,6,3,4,4,2,2,5,1,2,1,1,7,2,2,2,1,1,1,1
133,u66614,2,1,4,6,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,6,6,1,5,5,5,2,5,2,['future'],5,5,2,2,3,6,3,2,6,1,4,2,5,5,2,1,1,3,3,1,2,5,3,1,6,5,5,1,1,2,1,4
134,u378148,3,1,1,7,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,7,5,1,1,1,1,['future'],1,1,4,6,2,1,4,5,6,1,1,6,5,6,2,1,3,1,1,4,1,2,1,1,6,2,1,1,1,1,1,1
135,u442814,4,1,3,6,5,5,5,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,3,1,1,3,4,3,2,2,1,"['past', 'present', 'future']",1,2,4,5,3,1,5,5,5,2,1,6,5,5,2,4,5,3,3,5,2,2,1,2,6,3,2,4,4,4,4,2
136,u137298,3,1,3,7,2,5,2,2,2,3,1,1,2,2,1,1,5,1,1,3,1,1,1,1,1,1,4,4,1,6,5,4,1,2,1,['present'],3,4,4,5,3,5,5,3,6,1,2,5,4,5,3,2,1,1,1,2,1,4,1,1,6,3,4,2,1,1,1,1
137,u193715,5,1,4,6,2,5,2,3,2,1,3,1,1,1,3,3,1,1,2,1,2,1,1,6,2,1,2,1,1,1,2,1,4,1,1,"['present', 'past']",1,2,2,5,2,1,6,4,6,1,2,5,3,6,5,1,4,1,1,5,1,2,1,3,6,2,1,2,1,1,1,6
138,u375964,5,1,1,6,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,1,1,1,1,['present'],1,2,2,6,2,1,5,5,6,1,1,6,4,6,5,1,4,1,1,4,1,1,1,1,6,2,2,2,1,1,1,1
139,u428866,2,1,4,7,2,5,5,4,2,2,1,1,5,4,2,2,2,2,1,3,1,1,1,2,1,1,4,2,1,4,4,1,1,4,2,"['present', 'future']",3,4,2,4,2,3,5,1,6,1,4,2,5,6,5,4,1,1,1,2,1,2,1,4,6,4,2,5,5,2,4,2
140,u423832,6,1,1,6,5,5,3,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,3,2,1,1,1,6,4,1,1,1,1,['past'],1,1,2,6,2,1,6,5,6,1,1,6,4,6,1,2,5,3,3,5,2,1,1,3,6,2,1,4,4,5,4,2
141,u420039,5,1,1,6,4,5,4,1,2,1,1,1,2,1,2,5,1,3,3,1,2,1,1,3,4,3,2,1,1,6,5,1,1,3,1,"['present', 'past']",1,1,2,6,2,1,5,6,6,2,1,6,5,5,2,1,5,1,1,6,1,2,1,2,6,2,2,4,4,3,2,2
142,u91712,2,1,2,7,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['present'],2,2,2,6,1,1,6,3,6,1,1,6,5,6,3,1,2,1,1,2,1,2,1,1,6,2,4,2,1,1,1,1
143,u329950,2,1,1,7,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['present'],2,2,2,6,1,1,6,3,7,1,1,6,4,6,4,1,1,1,1,2,1,1,1,1,7,2,4,1,3,1,1,1
144,u368992,4,1,1,6,2,4,5,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,2,1,1,7,5,1,1,1,1,['past'],1,1,4,6,2,1,5,6,6,1,1,6,5,6,3,2,4,1,1,4,1,2,1,1,6,2,1,3,4,2,2,1
145,u399796,3,1,2,7,2,5,3,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,['past'],2,2,2,6,1,1,6,3,6,2,1,5,4,6,4,3,2,3,3,2,2,1,1,1,6,2,2,2,1,3,3,1
146,u379942,3,1,1,7,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,3,1,1,1,1,past,3,2,2,6,1,1,6,3,6,1,1,5,4,6,3,1,1,2,2,2,1,1,1,1,7,2,4,1,2,2,1,1
147,u355420,2,1,1,7,2,5,2,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,2,1,1,7,5,1,1,1,1,['past'],1,1,2,7,1,1,7,6,7,1,1,7,5,7,2,1,2,1,1,3,1,1,1,1,7,2,1,2,4,2,1,1
148,u94602,5,1,1,7,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,5,1,1,1,1,"['past', 'present']",2,2,3,6,2,1,5,5,6,1,1,6,5,6,2,4,5,1,1,6,1,1,1,1,6,3,1,1,1,3,2,3
149,u30297,3,1,2,6,2,4,6,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,5,4,3,2,2,1,"['past', 'present']",2,2,5,5,2,1,4,5,6,1,3,5,4,5,3,1,3,1,1,4,1,4,1,1,6,2,2,2,1,4,4,5
150,u152184,2,1,3,7,2,6,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,6,4,1,1,1,3,"['past', 'present']",2,2,4,6,4,1,4,3,6,2,2,4,5,6,2,6,3,1,1,3,1,2,1,2,6,3,2,4,1,5,5,1
151,u57363,4,1,2,6,2,3,6,2,1,3,1,1,1,2,5,3,1,1,1,1,1,1,1,5,1,1,4,1,1,4,4,3,1,3,1,"['past', 'present']",1,2,5,5,4,1,2,5,6,1,3,5,5,5,2,4,4,1,1,5,1,3,1,1,6,2,2,4,4,4,3,1
152,u246465,3,1,1,7,1,6,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,['present'],3,2,2,7,2,2,6,5,7,1,1,7,6,7,1,5,2,1,1,3,1,1,1,1,7,2,1,1,1,1,1,1
153,u381959,6,1,1,7,5,6,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,5,2,4,2,1,['past'],1,2,3,6,2,1,6,6,6,2,1,7,5,6,5,1,5,1,1,6,1,1,1,1,7,2,2,2,1,2,2,3
154,u135478,6,3,1,6,5,6,3,4,5,1,2,1,2,1,1,1,6,1,4,5,1,1,6,3,2,5,2,1,1,2,3,1,1,1,1,['present'],1,2,2,6,2,1,6,5,6,2,1,6,5,6,5,1,6,1,1,6,1,2,1,2,6,2,2,3,1,1,2,5
155,u288007,4,2,4,6,3,5,5,4,4,1,6,1,1,1,3,3,2,2,2,1,3,1,1,6,4,4,2,1,1,1,2,2,5,1,1,"['present', 'future']",2,3,2,5,2,1,6,5,6,2,4,4,2,6,5,4,3,1,1,3,1,2,1,3,6,4,2,2,1,1,2,5
156,u403078,3,1,3,7,2,5,4,3,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,5,5,2,2,1,1,6,5,1,1,3,1,['present'],1,2,4,6,4,1,2,6,6,1,1,6,6,6,2,2,3,1,1,4,1,2,1,2,7,2,2,4,4,1,1,4
157,u353455,5,1,3,6,3,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,4,1,1,1,1,['present'],1,1,3,6,4,1,5,5,6,1,1,6,4,6,5,1,4,1,1,5,1,1,1,1,6,2,2,1,1,1,1,5
158,u153254,5,1,1,7,3,6,5,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,1,5,2,1,1,7,4,1,1,1,1,['present'],2,2,4,6,2,1,6,5,6,1,1,6,4,7,5,1,4,1,1,4,1,1,1,1,6,2,3,1,2,4,4,4
159,u151456,4,1,4,7,2,5,4,3,2,2,3,1,1,1,1,1,3,1,1,3,1,3,3,1,1,1,3,1,3,7,4,2,4,4,2,past,2,3,2,5,2,1,6,2,7,1,3,2,4,6,4,1,3,1,1,3,1,2,1,1,6,2,2,2,1,1,1,1
160,u65780,5,1,2,7,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,6,4,1,1,1,1,"['present', 'future']",2,2,2,6,2,1,6,5,6,2,1,6,5,6,3,2,4,1,1,5,1,1,1,3,6,3,2,2,1,1,1,1
161,u116344,3,1,1,7,2,5,3,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2,3,2,1,1,7,4,1,1,1,3,['past'],2,2,2,6,2,1,6,4,7,1,1,5,4,6,2,1,2,4,4,2,3,1,1,3,7,3,3,4,4,4,2,2
162,u42160,3,1,2,7,2,6,6,4,2,1,6,5,1,1,4,4,1,1,1,1,1,1,1,4,4,1,2,1,1,5,2,4,4,2,1,present,2,3,5,5,2,1,6,5,6,1,4,6,3,6,5,4,3,1,1,3,1,3,1,1,6,4,2,2,1,1,2,1
163,u255252,4,1,2,7,2,6,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,2,1,1,4,4,3,2,1,1,"['present', 'future']",2,2,4,5,2,1,6,4,6,2,2,6,4,6,4,1,4,1,1,5,1,2,1,1,7,3,2,5,5,1,1,6
164,u190834,5,1,2,6,4,6,4,2,2,1,2,1,1,1,6,3,2,1,4,1,5,1,4,4,4,4,2,1,1,2,1,1,6,1,1,['past'],2,3,2,5,2,1,6,4,5,4,4,5,1,6,5,4,5,4,4,5,3,1,1,1,6,4,2,2,1,3,2,5
165,u435184,5,1,2,7,6,6,2,2,4,5,5,1,1,3,1,1,4,1,1,1,1,1,5,4,1,1,2,1,1,2,4,4,1,2,3,['past'],2,2,2,6,2,1,6,4,6,2,3,5,5,6,5,2,5,4,4,5,4,2,1,2,7,3,3,4,4,4,3,5
166,u333190,5,3,3,7,2,6,2,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,['present'],1,1,1,7,1,1,7,3,7,1,1,6,4,7,6,4,2,1,1,3,1,1,1,1,7,2,1,1,1,1,1,1
167,u425866,6,1,1,7,5,7,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,6,6,4,1,1,1,7,4,1,1,6,1,"['present', 'future']",1,1,2,7,2,1,7,6,6,2,1,7,3,6,3,2,5,1,1,6,1,1,1,3,7,2,1,4,5,2,2,4
168,u357219,4,1,1,7,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,5,1,1,1,1,"['past', 'future']",1,1,4,6,1,1,6,5,6,1,1,6,5,6,3,2,2,1,1,4,1,1,1,1,7,2,1,1,1,3,2,3
169,u59269,3,4,2,6,2,3,6,3,2,1,2,1,3,1,1,1,2,2,2,1,3,1,2,5,2,2,4,1,1,4,6,6,3,5,1,['future'],1,2,5,3,5,1,2,5,6,1,1,6,6,3,1,1,2,1,1,2,1,5,1,3,6,2,1,2,1,1,1,1
170,u54213,2,1,4,7,2,6,5,3,2,2,2,1,1,1,5,2,4,1,1,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,present,2,2,4,6,2,1,5,4,6,2,2,6,3,6,5,4,2,1,1,3,1,2,1,1,6,2,1,2,1,1,1,4
171,u393713,2,1,2,7,1,6,6,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,2,1,3,3,1,1,1,1,5,1,1,1,1,"['present', 'future']",1,1,5,6,1,1,6,4,7,1,1,2,5,6,2,1,1,1,1,2,1,1,1,1,7,2,1,1,1,1,1,1
172,u21781,6,1,1,7,5,6,2,1,1,1,1,2,1,1,3,2,1,2,1,1,2,1,1,5,2,3,2,1,1,6,4,1,1,2,1,"['past', 'future']",1,1,1,7,1,1,7,5,6,1,1,6,5,6,3,4,5,1,1,6,1,1,1,3,7,2,1,4,4,2,4,5
173,u175815,6,1,1,7,5,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,present,2,2,1,6,2,1,6,6,6,1,1,6,4,7,3,1,6,1,1,6,1,1,1,1,7,2,1,1,1,4,4,1
174,u229150,2,1,3,7,2,6,5,4,2,1,3,1,2,1,4,5,4,2,1,1,1,1,5,3,1,1,4,1,1,5,3,4,1,1,1,['future'],2,4,4,5,2,1,6,3,7,1,5,2,2,6,5,2,1,1,1,1,1,4,3,1,7,3,2,1,1,4,4,5
175,u115514,2,1,3,7,2,3,2,1,1,2,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,2,4,3,1,6,5,2,1,2,2,"['past', 'present', 'future']",4,4,2,2,2,3,6,2,6,2,3,2,5,4,2,1,1,3,3,1,2,3,1,2,6,5,4,3,1,4,4,2
176,u187453,6,1,1,7,4,7,2,2,1,1,1,1,3,1,1,1,3,1,1,2,1,1,3,2,4,4,1,1,1,7,6,1,1,1,1,['present'],1,1,2,7,1,1,7,5,7,1,1,6,6,6,2,2,4,1,1,5,1,1,1,3,7,2,1,1,1,1,1,1
177,u226606,2,1,2,5,2,3,6,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,3,3,2,1,1,1,"['present', 'future']",4,4,4,3,2,4,5,3,6,2,3,5,5,3,2,1,2,4,4,2,3,4,5,1,5,5,4,3,2,4,4,4
178,u392154,4,1,4,7,2,6,4,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,4,1,1,6,6,1,1,2,5,['past'],2,3,2,6,1,1,6,4,6,1,4,2,6,6,2,3,2,5,5,2,4,2,3,2,7,6,4,5,5,5,4,1
179,u234391,4,1,3,6,2,5,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,['present'],2,2,4,6,1,1,6,3,6,1,1,2,4,6,5,1,2,1,1,2,1,1,1,1,5,2,1,1,1,1,1,1
180,u79333,6,1,2,7,4,6,4,2,2,1,3,1,1,1,1,1,3,1,2,1,1,1,4,4,1,1,2,1,1,2,3,2,1,2,1,['past'],1,1,2,6,2,1,6,5,6,2,2,6,5,6,4,3,5,1,1,6,1,2,1,1,6,2,2,2,2,2,2,4
181,u381401,6,1,1,7,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,['present'],1,1,2,7,1,1,7,5,7,1,1,7,4,7,5,2,4,1,1,6,1,1,1,1,7,2,1,1,1,1,1,1
182,u85881,4,1,2,6,2,5,5,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,2,1,1,1,3,1,1,1,1,['present'],1,2,4,6,2,1,5,4,6,1,1,5,4,6,4,1,2,1,1,3,1,1,1,1,6,2,1,1,1,1,1,4
