,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
218,u137298,"As Robert had reached the age of forty-four without getting married, it was obvious that he was not the sort of man who takes to matrimony like a duck to water.",2.0,2.0
219,u64411,"During the following parts of the exhibition, Yan Yan went to German and Jens introduced his lifestyle and the country to her.",2.0,2.0
220,u257754,"Not even alliteration could save Spider -Man 3, but could a Pulitzer Prize winner swing in and save the day for the Spider -Man franchise?",3.0,3.0
221,u36453,"According to the Prime Minister's office, Mr. Ibrahim was quoted he tried to flee the city of Bani Walid, it's a former stronghold of the late Colonel and has been under siege by forces from the neighbouring city of Misrata in recent weeks.",2.0,2.0
222,u104526,He adds: ‘This modern notion that waking in the middle of the night is a bad thing can actually be destructive to the quality of our sleep.,2.0,2.0
223,u243329,"And anyway I think the doomsayers have got it wrong, more often than not, but this is a great reminder.",3.0,3.0
224,u244505,"The Chinese aren’t really noted for their respect of, well, anything that doesn ’t make them money, so when even the Chinese government think Linfen is a craphole, you know you ’ve got problems.",3.0,3.0
225,u348616,He's too macho to ever admit he was wrong.,2.0,2.0
226,u107272,He’s even got a lovable Spanish accent courtesy of Antonio Banderas.,2.0,2.0
227,u347121,Few Americans have been left untouched Andrew Carnegie/'s generosity.,3.0,3.0
228,u398613,I understand Governor Romney went shopping for some stores in Midtown.,3.0,3.0
229,u36803,"In any case, the next time you get a wart, talk to your medical professional about duct tape.",1.0,1.0
230,u299509,"Next, with right hand akimbo, left hand is massaged 36 times, the method is Alexandrine, way is opposite.",4.0,4.0
231,u352065,"As the Dean of Kellogg emphasized, building a brand is a long - term and intricate task.",2.0,2.0
232,u125761,The use of a well-known brand name with a pedigree of excellence can lift what you have to offer above every other competitor’s offering.,1.0,1.0
233,u290245,Members of Congress are demanding more taxpayer protections and more congressional oversight be included in the $700 billion bailout plan that is being debated to rescue failing U.S. financial institutions. Democrats and some Republicans voiced displeasure with the original plan proposed by the Bush administration.,2.0,2.0
234,u246235,"We know not where it comes from, only that it holds the power to create worlds and fill them with life.",3.0,3.0
235,u221331,"Unendingly miraculous and mysterious, it's extremely hard to fathom. The Shurangama Mantra is quite esoteric and its changes and transformations are inexplicable; it's not easy to figure out.",3.0,3.0
236,u330609,"I compare with the richly bedecked noblemen the millions of the poor. And I feel like saying to these noblemen,?",4.0,4.0
237,u133046,The madman flung away his watch and his purse.,1.0,1.0
238,u195226,He was working on generating energy from spinach plants when a group from a small bioengineering company came to talk to him about producing electricity from trees.,2.0,2.0
239,u239101,"While we're some way from having enough food and energy for everyone, let alone doing so safely or cheaply, software provides an interesting special case, because duplication is essentially free.",1.0,1.0
240,u303142,I wanta swim in rivers and drink goat milk and talk with priests and just read Chinese books and amble around the valleys talking to farmers and their children.,1.0,1.0
241,u339754,Foreign-ownership restrictions deny efficiencies from consolidation and mean no carrier has more than a few percent of the world market.,2.0,2.0
242,u229150,Father will have a fit when he knows what you have done.,2.0,2.0
243,u52866,The Committee elected Syed Amjad Ali as Chairman and Mr. Peter Gregg as Vice-Chairman by acclamation.,1.0,1.0
244,u112284,"‘A likely, but short-sighted, reaction would be to fully maximise the time spent with intimate relations and minimise the amount of time we spend commuting.",3.0,3.0
245,u174252,"I have combined theories of dialogue and construction and education ecology with practice, I think that there will be three ways to solve these problems: firstly, We should pay attention to strengthen and combine both the level of competence and writing level of the students themselves, so as to improve and make better the direction and level of the writing motive;",1.0,1.0
246,u232725,"The guide, in effect, extends competence in diagnosis and management to the non- specialist, while respecting their busy schedules.",2.0,2.0
247,u69514,"Across the Atlantic, the Oscar-winning actor Natalie Portman, who is the face of Miss Dior Cherie perfume, said she was ""deeply shocked and disgusted"" and wanted nothing to do with Galliano.",2.0,2.0
248,u235894,When your passions are in harmony with your values and beliefs obstacles become opportunities and walls become hurdles that you can jump over.,2.0,2.0
249,u146840,Finola can't leave the moor till the spell is broken.,2.0,2.0
250,u441651,"By the end of 2011, though, the surging popularity of smartphones was causing Facebook users to spend less time on computers. 'The IPO process surfaced how fast the mobile shift was happening,' says Facebook director Peter Thiel, a founder of PayPal and one of Facebook's earliest investors. Executives worried that Facebook was falling behind at an alarming rate.",1.0,1.0
251,u348295,"By the 80 s, punk rock had really had its heyday.",3.0,3.0
252,u11280,It has been called one of the most influential nonfiction books of the twentieth century.,3.0,3.0
253,u206353,"But for patients who have trouble getting back to sleep, “there are many effective options, and patients almost always end up with less bothersome symptoms once they choose to do something, ” he said.",1.0,1.0
254,u112550,"“The campus is located in the Changping suburb of Beijing, where the fresh air and clear sky nourish my mind,” said Ma, who sometimes lies on the grass while reading.",1.0,1.0
255,u384570,"Then I ask them: “Are you visible? Can others around you observe your actions and hear your words? If you are visible, show me your hands.”",1.0,1.0
256,u1104,"Drugs and technological tricks aside, ensuring that future Olympics live up to their motto of “faster, higher, stronger” may thus require some other performance-boosting tricks.",2.0,2.0
257,u167664,"If a man betroth a girl to his son, and his son have intercourse with her, but he( the father) afterward defile her, and be surprised, then he shall be bound and cast into the water( drowned).",3.0,3.0
258,u133773,Possibility of using periodic structure permanent magnetic ring as initial energy source for a magneto-cumulative generator,1.0,1.0
259,u185456,It is imperative that a couple should so live to set something aside fir a rainy day.,1.0,1.0
260,u234391,I’m running on one or two cylinders instead of all six.,3.0,3.0
261,u148060,Sequence of DEN 2 isolated from infected parent mosquito was the same as that of DEN 2 NGC strain.,2.0,2.0
262,u107163,"She did the marketing job, going from government offices to schools and to museums. She also did the PR job of taking care of the guests.",1.0,1.0
263,u147907,"His mortification, however, quickly evaporated and gave way to anger and thoughts of revenge;",1.0,1.0
264,u51305,"At least two people were initially confirmed dead, but because some were severely injured, and others were missing, the death toll may be higher.",1.0,1.0
265,u36321,"A few decades ago, this truck would likely have belonged to a company owned by a man.",4.0,4.0
266,u89582,"The NSA access is part of a previously undisclosed program called Prism, which allows officials to collect material including search history, the content of emails, file transfers and live chats, the document says.",1.0,1.0
267,u339889,"Fourthly, one training match should fixed on wednesday with a rest period and a pig in the middle following.",2.0,2.0
268,u379107,"Mark can say the driest, most cutting things in the quietest tones.",2.0,2.0
269,u369266,Anti - Acrylamide polyclonal antibody was prepared by immunizing method of artificial antigen.,1.0,1.0
270,u33896,"ONE stereotype of wisdom is a wizened Zen-master smiling benevolently at the antics of his pupils, while referring to them as little grasshoppers or some such affectation, safe in the knowledge that one day they, too, will have been set on the path that leads to wizened masterhood.",3.0,3.0
271,u329067,"Or if I decided to become an artist or a scholar or a beach bum or a farmer, how much better off or worse off would I have been?",2.0,2.0
272,u358925,The kidnaper strangled the child with a piece of string.,1.0,1.0
273,u99428,Individual incomes are growing – that's the xiju; but our houses are getting smaller – that's the beiju.,4.0,4.0
274,u114438,Researchers found users typically post positive pictures and status updates on the social networking site.,1.0,1.0
275,u239789,"M87, which is located 50 million light-years away, has an active jet that shoots light out of the galaxy's core.",1.0,1.0
276,u289799,"The United States demanded on Friday that Russia pull out of Georgia immediately, accusing Moscow of ""bullying"" its tiny southern neighbor by sending in troops and tanks.",2.0,2.0
277,u251869,"Popular sentiment wants bank shareholders, bondholders, and managers to pay before taxpayers pitch in.",1.0,1.0
278,u253147,"I asked him one day, soon after he'd retired to potter about his garden, what it was like to achieve all one's ambitions.",2.0,2.0
279,u97683,"While most respect and credit is often given to older writers who have consistently been at the leading edge of literary accomplishment, the presence of younger authors is seen as an integral part of the publishing tapestry.",1.0,1.0
280,u142062,"For mere amusement among ourselves, we should want nothing more.",4.0,4.0
281,u441499,"'We are focused first and foremost in expanding our presence and exposure to China,' Mr. Wiseman said. 'The reality is that China is the elephant … it will be the largest economy in the world, the only question is when.'",1.0,1.0
282,u352151,"Before the burial, there was a long trek by donkey or mule.",1.0,1.0
283,u86849,"Finally, this last step is about you being the wiser person and making the right decisions.",2.0,2.0
284,u1417,"She is also a persuasive saleswoman in both French and English, a bonus given her own country's sour view of the EU and Britain's possible referendum on whether to leave.",3.0,3.0
285,u211177,"But in 1997 two witnesses who claimed that Mr Richey had previously threatened to burn down the apartment, retracted their statements.",1.0,1.0
286,u114488,"""Ask for assistance if you’re not sure about how to use the equipment,” said Li Ling, an HR manager at Walmart (China) Investment Co Ltd in Shenzhen.",1.0,1.0
287,u271777,"Back at the monastery, I receive blessings from the abbot as he placed a white silk scarf over my shoulders and muttered Tibetan incantations over my head.",2.0,2.0
288,u23106,He says he had never imagined how much easier life is for the disabled in South Korea.,2.0,2.0
289,u295168,"Glenn Cook, director of staffing for the aerospace company, says it will hire about twice that many next year.",3.0,3.0
290,u164486,1.evil; wicked; vicious; immoral; devilish; foul; sinister 2. debauchery,1.0,1.0
291,u166977,"Contextual deficiency in translation is different from contextual default, and the deficient information which results in barrier to proper comprehension should be amplified through contextual adaptation measures, i.e., by contextual amplification, annotation, shift and paraphrase.",2.0,2.0
292,u413353,"Angola and Nigeria, along with the group of oil producing countries, are the“main beneficiaries ”of a strong rise in foreign direct investment(FDI), of around 43.5 percent in relation to the previous year, to US$18.5 billion, said the World Bank.",1.0,1.0
293,u239655,"I would never advise you to lie on aresume, but the problems- with -management message stands out like a neonsign on a resume and spells trouble.",2.0,2.0
294,u329836,"Verlaine felt for Heather's pulse, then raised his hands, palms up, so that he looked like Jesus, except shocked instead of beatific, and also he had his glasses up on top of his head.",3.0,3.0
295,u160184,"I am herewith enclosing a letter from him to you,his curriculum vitae and our proposed project of liver perfusion.",1.0,1.0
296,u389453,"First came the 'household responsibility system' in agriculture that, the authors say, 'emerged spontaneously in rural China' in the late 1970s and was implemented nationwide in 1982.",1.0,1.0
297,u339355,"Fa in the two countries can choose from the names Zagi and Zigi, Flitz and Bitz or Trix and Flix.",2.0,2.0
298,u91068,Taking time off restored and rejuvenated me and allowed my creative spirit to really come to the surface.,1.0,1.0
299,u130142,Couclusion:By means of QCT monitoring BMD adjust middlely old age loose diagnosis and the treating curative effect monitoring of bone charactor to have the significant sense.,4.0,4.0
300,u364279,I have great respect for his ability and integrity as a journalist.,1.0,1.0
301,u58985,"Over the past two quarters, for example, US households repaid just 3.1 per cent of their debt.",1.0,1.0
302,u212262,"On average, 40 U.S. navy vessels make port call in Hong Kong each year, and the sailors spend millions of dollars in stores, hotels, restaurants and bars.",1.0,1.0
303,u321457,Arsenal played well in patches and they were in with a chance until Alex added to his back catalogue of free-kick screamers.,2.0,2.0
304,u214006,Not so well. I've come down with the flu.,1.0,1.0
305,u422683,This is the first contract won by the consortium made up of Opway Engenharia and the Escom group.,1.0,1.0
306,u75068,The poem of T'ao Yuan-ming expresses the feelings of one such man:,4.0,4.0
307,u289780,"Nesterenko says the naval activities are not linked to the current situation in the Caucasus, nor aimed in any way at harming the interest of a third party.",2.0,2.0
308,u276545,"China’s imports of soy, an important source of poultry and livestock feed, surged 33 per cent in the first quarter to 15.35m tonnes, customs data showed on Thursday.",1.0,1.0
309,u80433,You can cook what you like and impress your wife or girlfriend.,2.0,2.0
310,u241521,"It's not a bike for the birds, but the Feather Deluxe is sure to make fast friends with everyone who sees it.",3.0,3.0
311,u285238,Noeleen Heyzer is executive secretary for the U.N. Economic and Social Commission for Asia and the Pacific - ESCAP. She says part of the problem has been poor oversight of farming in several countries.,3.0,3.0
312,u339414,Figure 3-4. Flow of control in a try-except block.,1.0,1.0
313,u368898,To scourge a man is to beat him with a whip.,1.0,1.0
314,u84150,"This is the only English sentence which even if we read in reverse, it'll give the same sentence.",1.0,1.0
315,u253795,"Thus, there's a vast amount of code that's vulnerable to this problem because the implementation language fails to protect against it.",2.0,2.0
316,u386527,"Both parties trace their lineage back to the founding of the United States in the late 1700s. By the mid-1800s, both had essentially become the parties known today.",1.0,1.0
317,u164021,"Septic shock, one of the most severe complication, is deadly,its mortality varies from 35%-70%.",1.0,1.0
318,u321857,"Similarly, to call people need to leave a message should be clear and concise language to report the name, unit, call back number and message.",1.0,1.0
319,u404827,"The program of public-private partnerships of which the three roads are a part totals some 4.7 billion euros, for around 3,000 kilometers of roads.",1,1.0
320,u243285,"Chinese director Zhang Jizhong said he will shoot an IMAX film about the Monkey King, a character from a classical Chinese novel, with a budget of $100m, the Oriental Morning Post reported Wednesday.",1.0,1.0
321,u287874,"The number crunching this week over the post-surge U.S. troop numbers in Iraq, raises a question - when Iraqi leaders call for the withdrawal of U.S. troops by 2010, are they talking about all the troops or just the combat troops? Or put another way, if the end of the surge left 16,000 troops behind, how many troops would a so-called complete U.S. withdrawal leave behind?",3.0,3.0
322,u293205,"Over the last decade, Indian companies have flourished as overseas companies outsource work such as sales calls, technical help desks, accounting and software development to India. The country's huge pool of English-speaking graduates and software engineers work at a fraction of the wages paid in the West, helping to cut down the cost of doing business.",1.0,1.0
323,u344326,Fig2. It is for taking your entire stationery home on the pink slip day. Only cable guys have 1different screwdrivers to guarantee the full-gear status every day.,5.0,5.0
324,u403043,"The ADB cooperation program with Cape Verde for 2006 outlines total financial support of US$16 million, US$14 million of which are earmarked for the power sector, as well as further budget support of US$5 million.",1.0,1.0
325,u7088,You knew we wouldn't go without having a little holiday fun.,2.0,2.0
326,u386430,"In April, a van carrying immigrants crashed while fleeing Border Patrol agents near the Mexican border, killing nine of the 17 people on board.",1.0,1.0
327,u156762,"Under the condition of same initial tensions, there is little tension difference between front rows and back rows within the creel region.",3.0,3.0
328,u217104,"In future, astronauts will be required to descend from a spaceship while it is still in space and to return to it.",1.0,1.0
329,u250023,BL: I think we need to own up to the fact that the developing world has much more important priorities.,2.0,2.0
330,u8193,"However, in young adulthood, an increased risk of mortality reemerged.",3.0,3.0
331,u67728,"They all sat down at once, in a large ring, with the Mouse in the middle.",3.0,3.0
332,u425628,"Given the growing and sharp rise in the number of Mozambican companies that want to take part in the event, Mozambique is considering increasing the size of its stand for the next fairs.",1.0,1.0
333,u112567,"Learn the art of kino, touch her more, especially when flirting.",4.0,4.0
334,u123457,As our East Asia editor Michael Bristol explains. Japan's main concerns are the same concerns of many of their countries in Southeast Asia. That's China.,4.0,4.0
335,u203237,"That night I slept well for the first time in days. The next morning as I leaped down the back steps, I saw Bogy next door and stopped.",3.0,3.0
336,u219869,In the end is off or yellow melon Rehmannia litter?,5.0,5.0
337,u394802,"The practice of village committe elections shows the majority of the cadres directly elected by the farmers in accordance with law are upright and capable, have a good style of administration and know economics and management. They are leaders who can help fellow villagers get on the road leading to a comfortable life, reach a morderate level of prosperity and build new socialist villages which are prosperous, democratic and cultured. Studies of the latest round of selection indicate that the newly elected members of the village committes are better educated and younger in age. About 70% have received junior middle school education while a few have received a junior college or university education. Young people around the age of 30 make up 60% of the membership of the newly elected villagers' commities. The overall quality of the continent of rural grassroot cadres has improved significantly.",2.0,2.0
338,u333190,Does Teachers' Day fall on September 9th? No. On September 10th.,1.0,1.0
339,u128493,"There are 596 species of livestock and poultry in China, of which over 70 percent are native species.",1.0,1.0
340,u257415,So everyone would run to the bank and demand their money.,3.0,3.0
341,u434811,"""Normcore is the search for the ideal,"" he said in an interview with Newsweek. ""The perfect T-shirt, like the perfect pencil or table, doesn't need to be constantly updated because it has latched on to the essence of what it's trying to do. Humans like one-off ideals: one god, one partner. That urge sometimes washes over into clothes: one type of T-shirt. The better the design, the less it needs to change.""",1.0,1.0
342,u250418,"Skinny jeans will also continue to be the casual pant of choice for the fashionably svelte, Mr. Sardouk says.",2.0,2.0
343,u61179,"New Yorkers, on the other hand, like what they like.",2.0,2.0
344,u311357,"If any of the companies take legal action over the bills, they will likely be settled in private arbitration, as stipulated in their operating agreement.",2.0,2.0
345,u174216,"{You must first specify a user name before using the workgroup features.}Click OK, and then in the Options dialog box, type a name in the User Name box.",1.0,1.0
346,u11936,"If confirmed, it will mark the first such deployment in over two years.",4.0,4.0
347,u378148,"Besides, other transport means have all been adopted, including multi - modal transportation.",2.0,2.0
348,u446592,"In the U.S., panda cams can be found at several zoos, including San Diego, Atlanta, Memphis and the recently upgraded feed at the National Zoo in Washington, D. C.",1.0,1.0
349,u204190,The eggs were laid on bone dry ground on the top of dikes that traversed the wetlands.,1.0,1.0
350,u10470,It can also help them decide whether the planet had liquid water.,4.0,4.0
351,u390699,We are now making a claim against you for the ten defective sew machines.,2.0,2.0
352,u26088,Breaking the waves; An avant-garde opera on a rare world tour.,2.0,2.0
353,u376865,"In order to satisfy common corporation demand, A multi - channels canned machine with ration & timing is developed.",1.0,1.0
354,u47006,The director of the Center for Neural Engineering at Penn State University said a small amount of fluid surrounding the brain is normal.,1.0,1.0
355,u274289,One may merely say—with reverent acknowledgement that the verdict has no jurisdiction in remoter libraries—whether or not one likes the book.,2.0,2.0
356,u296747,"An updated wardrobe, newer hairstyle, or current cultural references could hedge against ageism, or they could make you look silly.",2.0,2.0
357,u435359,"The scientists first removed the DNA from an unfertilized human egg, and then inserted a patient's mature skin cell ─ containing the patient's DNA ─ into that egg. Next, they prompted a chemical reaction, causing the cells to fuse and begin development.",1.0,1.0
358,u17544,Steve also said that I need to think about the target market for my new service.,2.0,2.0
359,u275892,You can find that our products are of high quality.,1.0,1.0
360,u131502,"Most of them are acicular,nodular with parison structure or with lumpy structure.",4.0,4.0
361,u449217,"Or are there? Job site CareerBuilder recently asked 2, 696 human resources managers and 4, 384 full-time employees for the ""most unusual"" reasons for absence that they had heard, seen, or perpetrated. The researchers got some intriguing answers. Here are a few:",2.0,2.0
362,u37335,Smugglers were taking most of the coffee from the area at night across Lake Kivu to Rwanda.,1.0,1.0
363,u226123,"How I feel many at the moment, I'll thank all the people who helped me. So, I have always been willing to give a hand to anyone who asked.",1.0,1.0
364,u434549,"Taxpayers recouped about $39 billion of the $50.1 billion pumped into GM in late 2008 and 2009 as the Bush and Obama administrations tried to save the car maker from collapse after years of mismanagement brought to a head by a crippling credit crisis and economic recession. The sale will put an end to restrictions on executive pay, which will help GM attract top talent, and could pave the way for new dividends or share repurchases, both of which would please investors.",1.0,1.0
365,u52396,You're listening to the latest world news from the BBC,1.0,1.0
366,u71494,"Luckily, one of the directors helped him by arranging his education.",1.0,1.0
367,u41203,"And if the finished work caused disquiet, as it usually did, that pleased her.",2.0,2.0
368,u240816,"I always feel the oneself seem throw lose a kind of very important thing, probably is because she has already had the child!",4.0,4.0
369,u220751,"Can you feel your worries fade away when you focus on this moment, right now?",3.0,3.0
370,u434419,How much of your information overload is just a habit? You may decide that you don't need to check Facebook three times a day.,2.0,2.0
371,u391684,"A very, very mild punishment. To be slapped on the wrist doesn't hurt much, and isn't a deterrent from misbehaving again.",1.0,1.0
372,u183475,"Carbon nanotubes are another gratifying discovery succeeding C60 and C70 in carbon group scientific research, which is of profound significance.",1.0,1.0
373,u372823,"Representative of the image of the Oriental woman, it is justifiably recognized a flawless product.",4.0,4.0
374,u366115,"However, Chadwick Trujillo and Michael Brown did not announce their discovery immediately.",2.0,2.0
375,u5872,"Yet shortly after Lee Raymond, Exxon’s chief executive, flew to Moscow to negotiate the deal with Mr Putin, Yukos’s main shareholder, Mikhail Khodorkovsky, was arrested, Yukos was dismantled and its assets were swallowed by Rosneft.",3.0,3.0
376,u91905,That was after he saw members of his secret service detail with newly shaved heads to show support for the two-year-old son of an agent.,4.0,4.0
377,u152247,The diurnal variation of N_2O emission from the soil of cotton and wheat fields presented a single-peak curve or a double-peak curve.,1.0,1.0
378,u243641,The government remains intrusive in many areas but much less so than before.,2.0,2.0
379,u288007,"""You can see that the G8 are keen to gradually step away from the promises they made... to increase aid by 50 billion [dollars]. If we don't see this in the communiqué, then that's the betrayal of a promise,"" said Lawson.",3.0,3.0
380,u23620,"Food safety agencies in the United States have launched an effort to end the use of partially hydrogenated oils,",1.0,1.0
381,u265453,"It was rare, very rare, for anything to take Drizzt by surprise, and this put him upon his guard at once.",1.0,1.0
382,u355420,The prime minister delivered the keynote address at the conference.,1.0,1.0
383,u92498,"Stopping something cold turkey is hard, so it's best to replace the unwanted habit with something positive.",1.0,1.0
384,u168979,Even the names of the four Ministries by which we are governed exhibit a sort of impudence in their deliberate reversal of the facts.,4.0,4.0
385,u392844,We regret to say there is no possibility of business because of your high price.,1.0,1.0
386,u392732,"By virtue of this superior quality, this product is often sold out of stock in many areas.",1.0,1.0
387,u184951,The county has put out the welcome mat for international investors.,2.0,2.0
388,u241237,"To make a long story short, I'm already used to the food, culture, and life style in Shenzhen.",1.0,1.0
389,u85710,So don't fear the judgments of others; you know in your heart who you are and what's true to you.,1.0,1.0
390,u139773,"the decolorization rates at25 ℃,30 ℃ and35 ℃ were rather close to one another while the decoloriza- tion rate at35 ℃ was the maximum,which was as high as94.8%;",1.0,1.0
391,u81819,But to her family and followers she remained vibrantly alive.,4.0,4.0
392,u67709,"Even the tall Teutonic blond fellow who gave me anunsteadysmile as I took the mat next to him is frightened ¡ª once I'd sat down, I could see he was shaking.",1.0,1.0
393,u209601,"The miserable Hatter dropped his teacup and bread -and- butter, and went down on one knee, 'I'm a poor man, your Majesty,' he began.",2.0,2.0
394,u309606,"Iran's central bank has said defaced banknotes are to be made invalid, after the appearance of opposition slogans on money, local media report.",1.0,1.0
395,u34310,"""As you know we had a problem here with some security challenges.",4.0,4.0
396,u435184,"Last year, a trucker in East China's Henan Province was caught using fake military license plates to avoid paying tolls along a 110-mile stretch of road. It's easy to see why: Tolls and fees for a single trip are $230.",2.0,2.0
397,u145718,"The optimum reaction conditions were as follows: molar ratio of 4,8 dichloroquinoline to 2 chloro 4 fluorophenol to triethylamine 1.00∶1.75∶1.00,refluxing time 20 h.",1.0,1.0
398,u14054,Earlier this year the Congressional Budget Office forecast that the HTF will be unable to fund highway maintenance by 2013.,1.0,1.0
399,u148459,"The form and style of Han Shaogong's literary creation is changeful,but interrogating the soul is a motif of his creation all the time,In this paper,the writer tried to analyse the deeping and evolutionary process of the motif of Han's novels from the following aspects: artistic technique,characterization and narrative tactics.",1.0,1.0
400,u11719,"Because of this and other reasons, he left the army when he was twenty-five years old.",4.0,4.0
401,u185426,"Drag onto the page to add a conifer tree, such as pine, fir, spruce, redwood, or arborvitae.",1.0,1.0
402,u391499,The police service for United Kingdom is organized and controlled on a local basis under the Home Secretary and the Scottish and Northern Ireland Secretaries. London's Metropolitan Police Force is directly under the control of Home Secretary. Police officers are not allowed to join a trade union or go on strike. They do not normally carry firearms.,1.0,1.0
403,u171017,"It has characteristics of variations of form, denseness of distribution, all-sided functions and trenchancy of effect.",5.0,5.0
404,u373395,The climbers rested on a sheltered ledge jutting out from the cliff.,1.0,1.0
405,u441125,"They also vary by job type and profession. For example, how many of us could quickly name 10 trustworthy politicians in any country?",3.0,3.0
406,u406202,"Created in 2003, Forum Macau is organized by the government of Special Administrative Region of Macau.",1.0,1.0
407,u250946,"The new deals will pave the way for them to upgrade those representative offices to branches that can lend and take deposits, albeit only in foreign currencies at first.",2.0,2.0
408,u74627,"Later, the situation in China, astonishingly enough, ended up precisely the way that I thought it would.The Nationalist Party was driven out, and the Chinese Mainland was united.",2.0,2.0
409,u118677,"""One hundred bottles can be sold for 8 yuan,"" she said, adding that she can usually make about 20 yuan a day.",2.0,2.0
410,u190739,"Fuel cell vehicles belch out none of the greenhouse gases blamed for global warming, but their high cost and a lack of hydrogen refueling stations pose obstacles to mainstream use.",1.0,1.0
411,u377225,Interference are easily caused in multi - cylinder hydraulic system for misuse of pressure valve.,1.0,1.0
412,u310085,Problem solving is in fact the comprehensive applicator of the two thinking s.,4.0,4.0
413,u171919,Samir (not his real name either) has just run out of time on his latest three-month visa and risks rapid deportation if caught.,1.0,1.0
414,u350129,The president granted a general amnesty for all political prisoners.,1.0,1.0
415,u12464,"That is all I can do. I ask for your help, and God's.""",2.0,2.0
416,u73663,"If you're like most people, you'll probably respond to such a question by valuing the vacation in dollars - way $2,000 - rather than in terms of other things (like your car).",4.0,4.0
417,u23449,"Of course, this doesn't stop people from bragging, many Americans do!",3.0,3.0
418,u395115,"Far more relevant is that telework has quietly become the rule, rather than the exception. Remote is packed with other compelling reasons for telecommuting's rise. Cutting out commutes is better for the ozone layer than having millions of people sitting in traffic jams, spewing carbon monoxide, for hours on end. It allows companies to source top talent from anywhere in the country or the world, without regard for how much face time they can put in at the office.",1.0,1.0
419,u291548,"Obama's vice presidential running mate, Senator Joe Biden, also weighed in.",2.0,2.0
420,u123949,the IL-76 was certain to play a key role in the coming critical days,4.0,4.0
421,u187871,OTTAWA （Reuters） - Canada became on Wednesday the first country in the world to start selling marijuana to several hundred seriously ill people but said the pot project could be halted at any time.,1.0,1.0
422,u149806,"It elaborates big background of the social many Yuan values conflict and its dual effect, further inspecting how do social many Yuan values Permeating school edition, How it through classroom essential factor, the teaching material, teacher, student and so on enters the microscopic classroom instruction domain and influences the actual movement of classroom instruction.",4.0,4.0
423,u118117,"Gradually, it came to be considered childish and immature, she says, ill-fitting to a culture of capitalism and imperialism that required people to travel and explore.",3.0,3.0
424,u304680,Non -intercourse forms of anal play are more popular than penis - anus intercourse.,1.0,1.0
425,u393013,To be our agent your minimum annual turnover should be at least 8000 cents.,2.0,2.0
426,u136976,a clever politician who knows how to manipulate public opinion,1.0,1.0
427,u403139,"The list of Portuguese entities taking part, to which Macauhub had access, includes construction sector companies such as OPCA, Hagen and Profabril, and building materials companies including Mois és Lima Corti ças and Umbelino Monteiro.",1.0,1.0
428,u362721,Protestant evangelical Church shares the OT canon with Judaism.,1.0,1.0
429,u436859,"The lip-sync scandal — silly though it is, and short-lived as it will inevitably be — presents one of the bigger ironies of our moment. The more the line between fantasy and reality becomes blurred by the anonymity of the Internet, the highly artificial reality of reality TV, and the easy availability and manipulability of images, the more stern we've become toward those exposed as frauds (or those, like Beyoncé, who approach fraudulence). This was an idea pointed out in an essay by the critic Daniel Mendelsohn about a different, but related, kind of fraud: the counterfeit memoir. Writing in the magazine in 2010, Mendelsohn sensed that there was"" something distinctive about the current cycle of memoir proliferation and anti-memoir backlash. ""He diagnoses a widespread reality problem:",3.0,3.0
430,u213272,"So where do I check in code that I believe is done, but need to verify before checking in to the trunk?",4.0,4.0
431,u173186,"Her self-promotion so irks her own people in their remote homeland at the foot of the Tibetan plateau that many insist, just a mixed-blood descendant of 13th century Mongolian invaders dispatched by Kublai Khan.",4.0,4.0
432,u61633,"The Arctic has been warming at least twice as fast as the rest of the world for many years and the amount of sea ice, which melts and refreezes annually, has been falling by an area almost the size of the UK each year since 2001.",1.0,1.0
433,u423132,"The contract was awarded in September, 2007 to Portuguese group, Mota-Engil and was worth 26.2 million euros.",1.0,1.0
434,u228437,"The bride is taken by surprise, by hands down the crummiest friends you could have, and covered from head to toe with all kinds of crap.",2.0,2.0
435,u56831,"If the interventionist exchange rate policy is then stopped, China incurs huge losses on its dollar reserves as the dollar declines and global imbalances start to unwind.",3.0,3.0
436,u329950,There were a lot of beat -up VW vans around.,1.0,1.0
437,u321675,"In the evenings, people gather at tables and chairs in the main square to chat, sip ouzo (an anise drink), or play backgammon.",1.0,1.0
438,u248345,"The following week, he would try to be on time for his regularly scheduled tennis game.",1.0,1.0
439,u314468,"You must verify whether the column selected to be sorted is the immediately preceding column to have been sorted and, if it is, in which direction (ascending or descending) it was previously sorted.",1.0,1.0
440,u36918,"If China's got over three trillion dollars in reserves now, so if you want to do business or connect with the fastest-growing country in the world, it might make sense to make an effort to engage the people in their own language, as understanding of their language and culture goes a long way in building strong relationships -- especially with the Chinese.""",1.0,1.0
441,u207986,Young people were enamored with The Little Tigers trio boy band and Four Heavenly Kings (see photo); Korean pop culture also became quite trendy in China in the middle 90s.,1.0,1.0
442,u391802,The National Emblem shall be hung right in the middle on top of the front gate of the organ concerned.,1.0,1.0
443,u255252,"With all of the expenses associated with going to college, it can be very easy to rack up a lot of credit card debt.",1.0,1.0
444,u353455,"Mostly, P 0171, P 0174 etc fuel trim DTC are triggered by large deviation of feed - forward and feed - back.",4.0,4.0
445,u2721,"William: Well they're all expressions of time, Wang Fei. So they're ways of saying'just a moment', or'just a minute'.",1.0,1.0
