,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
422,u270795,I cannot believe I fell for it.,3.0,3.0
423,u10648,"She said he never thought of God, never talked about God,",1.0,1.0
424,u212499,"And tell him if he has to, tell him he needs a teammate or a spotter there.",3.0,3.0
425,u247075,"Oh, I don't know the first thing about love.",2.0,2.0
426,u269119,your weet what your to do state!,5.0,5.0
427,u108050,We haven't seen a penny in two months.,2.0,2.0
428,u41286,The second thing I want to do is introduce my co-author,2.0,2.0
429,u96168,Why wouldn't you learn to be an accountant?,3.0,3.0
430,u23565,And what kind of wireless technology are we going to use?,2.0,2.0
431,u16749,are trying to save the world and their position in the game.,4.0,4.0
432,u243783,I'm going to the Law Oouncil Dinner.,1.0,1.0
433,u90209,"You need a rock with a flat edge, because-because that one's jagged.",1.0,1.0
434,u196313,Then my mother found out and sent me to a Catholic boarding school.,3.0,3.0
435,u59079,"And so 15 years, actually, and about four billion dollars later,",5.0,5.0
436,u52683,"I mean, the story I tell is that I got mad at postmodernism -- at po-mo --",2.0,2.0
437,u237220,I already told him our cover story.,4.0,4.0
438,u121556,It must be in a box someplace.,3.0,3.0
439,u136162,And that silly little creature isn't wearing his ring,4.0,4.0
440,u276063,"She can't see you, but she has stabilized.",4.0,4.0
441,u18662,be the wireless standard three years from now? That's hard to say.,2.0,2.0
442,u187663,"He's rolling, and there's no stopping him. — When? — 0600 tomorrow. — Max!",5.0,5.0
443,u149301,"Let's give it upfor ""Rad"" Tad Simpson.",1.0,1.0
444,u257343,Of courseLiz was acting weird this morning.,3.0,3.0
445,u205287,"See, this is just what I gravitate towards.",4.0,4.0
446,u291232,You got this guy with the smoking hot wife.,2.0,2.0
447,u238769,You can'tjustswitch me on andoff like a bloodylightbulb.,2.0,2.0
448,u221977,"One time we were at the mall, we tied Tubby to the ceiling... and he went flying through the air, fuckin' crashed through the wall.",1.0,1.0
449,u183112,"This is James, and he's applying for a games job.",1.0,1.0
450,u157879,"""and I totally dismissed him like everyone else does in his life.",2.0,2.0
451,u210658,I know how he found me.,4.0,4.0
452,u29425,well it was pretty kickass; he was killing a fly in the house with a gun --,2.0,2.0
453,u33193,"which is considered to be the oldest underground train tunnel in the world,",4.0,4.0
454,u97910,You're one of those rare women who can handle the full-size Ford Expedition.,3.0,3.0
455,u88340,And I personally consider it to be reckless... and irresponsible.,4.0,4.0
456,u148271,How could you not know me and not be a stranger?,3.0,3.0
457,u32538,"Now, a historian tells me it's even more difficult to predict about the past.",3.0,3.0
458,u288849,"I'm sorry, it just occurred to me.",3.0,3.0
459,u296245,"Ok, that doesn't really answer my question.",1.0,1.0
460,u176470,"You coulda been one of the great ones, Buddy.",4.0,4.0
461,u70016,"Are you such a loser, you can't tell when you've won?",2.0,2.0
462,u211890,"Well, what about most of the time?",4.0,4.0
463,u236204,I receiveda call that said they were hurt.,3.0,3.0
464,u180785,"Grab me a beerwhen you get to the kitchen, okay?",2.0,2.0
465,u47991,and even across time -- as far forward as 18 months into the future.,4.0,4.0
466,u50327,"So really, this is how I would like to describe it.",4.0,4.0
467,u78023,"Were you the leader, or was your friend, Scheller?",2.0,2.0
468,u286569,So I should be fair to you.,2.0,2.0
469,u296169,"If you can dream it, you can do it.",1.0,1.0
470,u99663,Or we should probably hang around until someone orders it.,3.0,3.0
471,u57033,"that may be detrimental to the United States or a foreign nation?""",5.0,5.0
472,u240207,He can hear me talking right now.,2.0,2.0
473,u152344,"What the fuck are you gonna do, Franny?",3.0,3.0
474,u243931,Deep in her when they go ?,5,5.0
475,u46679,You can see the control for the engines is actually on the roof of the cockpit.,1.0,1.0
476,u27076,what I think was going on is: that first impact is actually,5.0,5.0
477,u73450,",We had just came out the deli.",1.0,1.0
478,u35450,"for a planet to be an Earth, to have a place",4.0,4.0
479,u117905,"He didn't get aII the weed, bitches.",2.0,2.0
480,u85536,What's gonna happen when I can't remember anything any more?,2.0,2.0
481,u245143,We'd be the number one firm in the country.,3.0,3.0
482,u293779,East China and south of Yangtze River.,1.0,1.0
483,u24257,Now many people begin trying to thumbtack the candle to the wall.,3.0,3.0
484,u44949,So he's working on a tool right there that can actually change the overall system.,3.0,3.0
485,u284178,Things will change around this house when school starts.,2.0,2.0
486,u149874,"Fuck, nigger, what the fuck'd you just do to his towel, man?",1.0,1.0
487,u288930,"That's correct, but then you'd still be dead.",4.0,4.0
488,u109044,"No, I don't know any more than the cops do.",1.0,1.0
489,u202528,Why you wanted to pass the disease to others?,2.0,2.0
490,u78061,Today I won't let you off so easy,4.0,4.0
491,u243935,"If you need to reach us, please call tomorrow",2.0,2.0
492,u102511,You got two kids on welfare now.,2.0,2.0
493,u135639,(ringtone playing) We also believe he may have already killed one man.,3.0,3.0
494,u217617,There doesn't have to be a reason.,2.0,2.0
495,u105606,But they might as well be pharmaceutical.,4.0,4.0
496,u50432,"we will be here all night, because basically all of metabolism",2.0,2.0
497,u76319,"If we were drowning, who would she save?",4.0,4.0
498,u117933,"But if you must know, we are the rejected, the humiliated.",3.0,3.0
499,u252563,This is how we do things downtown.,4.0,4.0
500,u243285,Do you guys work together a lot?,1.0,1.0
501,u186210,"Yeah, tell me something I don't already know.",4.0,4.0
502,u101105,"Never set eyes on a thing in this world,",4.0,4.0
503,u104485,"It's the end of the line, bird!",4.0,4.0
504,u143018,"His flight was canceled; I was parked at the airport hotel; he checked in, and I figured I'd see what all the fuss was about.",2.0,2.0
505,u16641,"of hawk moths and cockroaches, and now I'm beginning to wonder",5.0,5.0
506,u189367,We could bring people that contribute. has been damaged by a series of major earthquakes.,5.0,5.0
507,u61956,My orders are to get this information to the people who make the decisions.,1.0,1.0
508,u109943,I will clean up all those that go against the will of heaven,4.0,4.0
509,u242705,Get a sample of her bone marrow.,2.0,2.0
510,u68322,You know I could have you arrested?,2.0,2.0
511,u196449,And she had some pretty big ideas that she challenged me with.,2.0,2.0
512,u75641,I have a strange feeling about this murder.,3.0,3.0
513,u157313,"Put all that together, what do you get?",3.0,3.0
514,u217433,"♪ Our whole universe was in a hot, dense state ♪ ♪ Then nearly 14 billion years ago expansion started...",1.0,1.0
515,u230980,These summer months this room gets like a bake-oven by 9:00 in the morning... so I operate at 5:00.,1.0,1.0
516,u56046,"Then I thought, ""I will go to the Small Scale Industries",3.0,3.0
517,u2813,Alright? That's not something that we can finance or buy today.,3.0,3.0
518,u216632,And your splendid children are going to show Europe,4.0,4.0
519,u287168,I knew there wouldn't beany weirdness between you two.,2.0,2.0
520,u127581,"See, growing up... my older brother's friends all had bad names.",3.0,3.0
521,u297391,That's just what I was thinking about doing.,4.0,4.0
522,u45999,"We have taken care of over 1,000 indigent patients that could have died,",1.0,1.0
523,u185797,I was just gonna pretend to try… so that they can see it wouldn't work and they can forget about it.,3.0,3.0
524,u292315,"I do have an MA in ""fuck you.""",2.0,2.0
525,u189518,You could just block everything out and write.,2.0,2.0
526,u168551,"We have all the parts we need, but we're slightly behind schedule.",2.0,2.0
527,u281552,How come you haven't married her before now?,3.0,3.0
528,u105758,"I've been hanging out with Sebastian a lot over the last couple of weeks, and there's these similarities and coincidences that--",4.0,4.0
529,u99210,"Well, the duration is important so how long will he... 15 years.",4.0,4.0
530,u67691,I hear it's part of the final.,4.0,4.0
531,u229078,"Don't you think he looks well, Theo?",4.0,4.0
532,u49088,We can turn the volume up a little bit if that's available.,1.0,1.0
533,u143133,"Then they told you about his argument and subsequent fight with Lieutenant Jasper Ferry here, which Wexler lost after a well-deserved head-butt.",4.0,4.0
534,u107362,"Well, who am I to be telling you what to do, huh?",4.0,4.0
535,u294286,Your actions say more than words ever could.,1.0,1.0
536,u75625,Why does he do half the things he does?,4.0,4.0
537,u8071,I ended up in the local bookstore around the corner from our offices.,1.0,1.0
538,u156381,Till all the world knows your story,4.0,4.0
539,u251163,I get paid to count them here.,3.0,3.0
540,u223258,"We'il look into it for you, Ruby.",2.0,2.0
541,u70538,"Prof. Bauer, I dare say,will be greatly disappointed.",2.0,2.0
542,u102779,Do you suppose he meant the Camargue?,4.0,4.0
543,u78450,"With a comfy seat and lots to eat Boy, it's just the best",2.0,2.0
544,u142085,"There is this European company that we're trying to make a deal with, okay?",2.0,2.0
545,u69886,We gotta get our asses into Mexico tonight.,2.0,2.0
546,u240840,"Now, who'd like to come and say hello?",2.0,2.0
547,u175442,Is this because of what you did with my grade?,4.0,4.0
548,u298195,They built them a lot smaller back then.,5,5.0
549,u219717,You ought to just kind of bite into the apple like the rest of the world.,3.0,3.0
550,u241181,"Hey, what are you doing here on a Sunday?",2.0,2.0
551,u17595,But what we also know is that species like these sea turtles,5.0,5.0
552,u195344,Mikhail said that if the kid doesn't come out of here alive-,5.0,5.0
553,u264149,And that is what is at stake.,5.0,5.0
554,u163242,"You should let me take a look at you, miss.",4.0,4.0
555,u138962,I think the Batman deserves a medal.,1.0,1.0
556,u284850,"Perhaps we could cover a little philosophical ground,",2.0,2.0
557,u191632,Why are we taking all these risks all of a sudden?,3.0,3.0
558,u162982,"That something you studied up at Berkeley, Chris?",4.0,4.0
559,u140916,"But when you're down 27 points in the fourth quarter... that's when you got to ask yourself, ""Who you gonna call?""",4.0,4.0
560,u297158,"It is so, it is so amazing.",2.0,2.0
561,u183195,"You know, like Charles Dickens, for example, wrote what you might call travel books, but he visited prisons and mental asylums.",2.0,2.0
562,u236267,I'm starting to miss the love from the streets.,4.0,4.0
563,u271075,"But in order to please my dad,",5.0,5.0
564,u179559,Thank you all for coming today to the Interim Anglo-American Resources Forum.,1.0,1.0
565,u227437,I hate anyone that isn't white Protestant.,1.0,1.0
566,u123598,"my beautiful... uh, which I, uh, have cleaned since last night.",4.0,4.0
567,u167521,Screenwriter and producer of Sex Drive.,2.0,2.0
568,u5095,"and it certainly is profitable when you fly people at 200,000 dollars",4.0,4.0
569,u28943,"Yeah, but there were hundreds of individuals, obviously, who made that a reality.",4.0,4.0
570,u209340,"Mr Bomen, what do you think so far?",2.0,2.0
571,u250509,I will give you what you want.,4.0,4.0
572,u289098,But I'm going to ask you one question.,4.0,4.0
573,u173776,Who's to blame for what's happened in Flint?,4.0,4.0
574,u24814,"focus groups, and they would sit all you people down, and they would say,",4.0,4.0
575,u275893,A waterlogged stick will do just fine.,2.0,2.0
576,u47281,and I thought -- well you know how we all are.,5.0,5.0
577,u207472,"They are going to bed, and brush the teeth.",1.0,1.0
578,u92068,"I never meant to hurt anyone, least of all you.",2.0,2.0
579,u220706,What have I got to be angry about?,3.0,3.0
580,u116955,He was about to kick off an energy race that was gonna dwarf the arms race.,2.0,2.0
581,u81854,You think that God will smite him because of our insensitivity?,3.0,3.0
582,u212871,The way it's gonna come out of your...,5.0,5.0
583,u255479,"You can't keep her cut, can you?",5.0,5.0
584,u14156,"I was swallowing the bitterness, sitting here alone and watching them.",4.0,4.0
585,u16212,"they bring this mobile theater and they do what they call an ""after action review""",2.0,2.0
586,u172483,Once you get older... some of the things that you love might not seem so special anymore.,2.0,2.0
587,u266197,Those barrels of poison they got there.,2.0,2.0
588,u116226,Let me get this off of you.,4.0,4.0
589,u198312,"So you wanting to become a police officer, is just not gonna happen.",2.0,2.0
590,u265531,"Shoulder area, large,discreet drops in a single line.",4.0,4.0
591,u197304,What about those offenders who have influence?,4.0,4.0
592,u268454,I've seen it happen a number of ways.,4.0,4.0
593,u164701,"Tell me, how can I survive in Dojo Street?",3.0,3.0
594,u135034,"When the money stops, the house will be taken.",2.0,2.0
595,u251696,I don't even believe in money anymore.,4.0,4.0
596,u77170,"Good, 'cause if he wasn't, you would.",5.0,5.0
597,u282047,"I'm sorry, David, but it's a no.",1.0,1.0
598,u273130,I don't think that was my point!,2.0,2.0
599,u289973,If you win I walk away from here.,3.0,3.0
600,u281312,God knows how much this one will cost us.,4.0,4.0
601,u222112,"No, there's a different sort of foul play afoot, children.",3.0,3.0
602,u165378,"You're talking about things that, I think, at some level you sense just do not make sense.",3.0,3.0
603,u21322,"DK: This next project, we were asked to design a pavilion to celebrate",5.0,5.0
604,u288541,It will incite more fights when others find out,4.0,4.0
605,u22781,"hope lies in sense, you said -- it's making a nonsense.",3.0,3.0
606,u118509,He'd been here when he was young.,2.0,2.0
607,u273805,I don't like people for extended periods of time.,1.0,1.0
608,u210085,I am trying to get him out in 15 minutes.,3.0,3.0
609,u68541,I don't like to say it like this... butJerry's going to be unavailable.,4.0,4.0
610,u55396,"? And if I am, I wanna be like Emma McCune ?",5.0,5.0
611,u11905,"Well, the reason it's such a bad job is that there's somebody",4.0,4.0
612,u138964,"Wow, it is good to see you.",2.0,2.0
613,u199363,"So you were just kidding about the meet with Garsik, right?",3.0,3.0
614,u44097,"for example, for the design of -- the lessons from this --",5.0,5.0
615,u267780,I just felt like I could have done more.,3.0,3.0
616,u48452,in the 1960s. The people who said that rock 'n' roll would lead,4.0,4.0
617,u855,"So, we should put it in the San Andreas Fault Line in San Francisco,",4.0,4.0
618,u294493,We were lucky to make it out alive,2.0,2.0
619,u277666,And now I am left with unfinished business.,4.0,4.0
620,u220889,I'm so glad to be with you.,2.0,2.0
621,u296954,I was rowing stroke in a Russian coxed four.,3.0,3.0
622,u204154,What the fuck was that about tonight?,4.0,4.0
623,u117481,I thought we were supposed to be making up our own rules.,2.0,2.0
624,u28388,They help companies and other designers think better about the future.,2.0,2.0
625,u150593,""" If this is where the monarchy is headed",5.0,5.0
626,u175287,I want you to take a look at this.,3.0,3.0
627,u153166,"And, if it has, you tell him you have a friend, a very fine detective, a lady detective, as a matter of fact, who will find this missing item.",3.0,3.0
628,u114839,"Claudius found out about the marriages, and he threw Valentine in jail--",4.0,4.0
629,u210024,Who's in charge of the deposition schedule?,1.0,1.0
630,u100219,"Amy,I know I'm not an easy-going person.",1.0,1.0
631,u155610,This one speaks for us that we may talk to you as a man.,4.0,4.0
632,u34964,what a healthy vagina looked like and what a mutilated vagina looked like.,1.0,1.0
633,u213056,"'Where we're going, we don't need roads.'",4.0,4.0
634,u47926,a pilot was flying over the landscape and found this thing.,4.0,4.0
635,u59255,Will you take that small one out?,4.0,4.0
636,u124725,What do they expect you to do?,4.0,4.0
637,u32159,"of what Africa looked like between 60,000 and 70,000 years ago,",1.0,1.0
638,u232594,It was between me and Salvy.,4.0,4.0
639,u32321,"has got to have some kind of relationship to the planet,",4.0,4.0
640,u241294,"Maya, could we have some privacy, please?",1.0,1.0
641,u93642,His ex-wife and daughter live in Malibu.,1.0,1.0
642,u153410,It's so pink. /- That is one sad /tail.,2.0,2.0
643,u76085,Super Furry Animals 'Slow Life'## Move you #,4.0,4.0
644,u267386,Why does he kill so many different ways?,5.0,5.0
645,u147597,You can get killed walking your doggie!,2.0,2.0
646,u130201,There was another study of all the articles in the popular press.,3.0,3.0
647,u262557,"We're renovating, just trying out the colors",1.0,1.0
648,u272625,"OK, son, you can try and unload the driver.",4.0,4.0
649,u72323,"Four million tennis players in the world, and I'm 119th.",1.0,1.0
650,u13303,Maybe you ought to buy efficiency at 26 bucks instead of 12.,3.0,3.0
651,u19075,"These are tiles. The word, ""playful"" is a necessary aspect of our work",2.0,2.0
652,u23607,"I know that they were tougher for a lot of people,",4.0,4.0
653,u296290,"At least, better than sitting around waiting to die",4.0,4.0
654,u25515,the faculty decided to honor itself by naming Mr. Teszler Professor of the College --,3.0,3.0
655,u107658,for coming to this shithole you call a town.,2.0,2.0
656,u136184,"You should beat home, prostrate with grief.",4.0,4.0
657,u107637,Someone who bore a grudge against one of these men.,3.0,3.0
658,u268571,"Yes, ma'am, he snatched it up and ran off.",1.0,1.0
659,u24560,"And just how brave he was in 1960, bear in mind.",5,5.0
660,u163811,The disappointing buddy comedy Chitlin' & the Dude was followed by an ill-advised venture into serious dramatic territory.,1.0,1.0
661,u248223,And I've totaled three cars in three years.,1.0,1.0
662,u219301,"If something should happen, if I should slip and fall,",4.0,4.0
663,u37476,"ED: You've seen that film, and what's so great about this",4.0,4.0
664,u165503,"It goes both ways, but the people who actually-- usually do the killing for it wind up on the Muslim side.",5.0,5.0
665,u125086,"Say, boys and girls, in the name of Jesus.",3.0,3.0
666,u27412,"So we're just seeing as large a scale structure as we can see,",4.0,4.0
667,u249922,"Remember, I was a kid once, too.",2.0,2.0
668,u119904,"And if I had stayed with him you'd be the one that's pregnant now, Mama.",4.0,4.0
669,u92792,"Personally,I don't care where his body rots,but my mother will want a proper burial.",2.0,2.0
670,u56600,"Or it can be in today's retail, in the shopping environment --",5.0,5.0
671,u194835,"I mean,she was only here for a couple of hours.",3.0,3.0
672,u60882,They say there is nothing that you cannot paint.,2.0,2.0
673,u218666,# Just so he can match your eyes,4.0,4.0
674,u222479,So l´m gonna need some help down here.,4.0,4.0
675,u136648,I offer no aid to one side or the other.,1.0,1.0
676,u4510,"Something very interesting is going on here in the angular gyrus,",4.0,4.0
677,u179883,My name is Wikus Van De Merwe.,1.0,1.0
678,u251042,"Those are fine examples of the female,",5.0,5.0
679,u158444,She put too much of her power into this.,4.0,4.0
680,u202993,And that weasel is in cahoots with Fasto.,3.0,3.0
681,u203294,"Hey look, it's that fruit from the wedding.",4.0,4.0
682,u63232,Think she'd be proud of you saying things like that?,4.0,4.0
683,u145750,How have you managed notto learn the slightest thing?,2.0,2.0
684,u79964,He is seeking to coexist with us peacefully.,2.0,2.0
685,u273695,Maybe you'il find a use for it someday.,1.0,1.0
686,u189856,Do you know that Anna is going to publish a book?,2.0,2.0
687,u82128,"I thought we were having a""state the obvious"" contest.",4.0,4.0
688,u266617,Know why they can laugh out loud?,5.0,5.0
689,u247173,Farhad may be able to help us I.D.these men.,2.0,2.0
690,u96474,The man who lives in this house and calls you son is not your father.,1.0,1.0
691,u191219,I'm on my way to the marriage bureau.,1.0,1.0
692,u286924,"The day Ghost died, you were not at home",4.0,4.0
693,u109442,The only way we're gonna get out of this is if we escape.,3.0,3.0
694,u106185,"Despite what Mom and Dad say, it doesn't always have to be about winning.",2.0,2.0
695,u81150,"Oh, okay, and, uh, why is her test better than mine?",4.0,4.0
696,u248870,But I think it's going to snow,1.0,1.0
697,u96374,Just make sure she is a human being,4.0,4.0
698,u237079,"Childs, go see if he got to the tractor.",4.0,4.0
699,u215277,"Eric, are those the cleats I just bought you?",2.0,2.0
700,u287267,How much more of this do I have?,5.0,5.0
701,u97077,"""I am sending this letter to express my gratitude",1.0,1.0
702,u21996,If this was the dictionary -- if this was the map of American English --,4.0,4.0
703,u18100,"And so I can start this discussion in any number of places,",3.0,3.0
704,u289186,"They're just laughing, what's so bad about that?",4.0,4.0
705,u140736,Just wanted to come by and welcome you to the building.,1.0,1.0
706,u56468,"What if it is the equivalent, depending on where you are,",5.0,5.0
707,u277626,"We need to earn that trust, you understand?",2.0,2.0
708,u132685,"Thrust this into another man's flesh, and then they will applaud and love you for that.",4.0,4.0
709,u198609,If we cannot protect our humans that makes us no weak.,3.0,3.0
710,u292959,"Yeah, nothing bad is gonna happen to you.",4.0,4.0
711,u79967,"But the Old Men stopped Gaea, working on their will.",4.0,4.0
712,u232703,"If you believe it's a thrill to be standin' before you wonderful people, then... you're all full of shit.",3.0,3.0
713,u128228,You wanna leave all of this to go look at some damn lights in a swamp?,3.0,3.0
714,u112001,Must think over my position and how I may improve it.,1.0,1.0
715,u146783,"My zebra wins, I get your filly, the white jumper.",5.0,5.0
716,u63847,This is the wood of the cross,4.0,4.0
717,u198908,"We are thinking of seeing a therapist, yeah.",2.0,2.0
718,u6377,"you don't want to have your eye drop too far in the recline,",4.0,4.0
719,u137515,How are you enjoying your assignment to the B.A.U.?,3.0,3.0
720,u273562,"""Metternich is a worse tyrant than Napoleon"".",4.0,4.0
721,u230162,We must bury it in the dark before it is too late!,5.0,5.0
722,u9265,"What people wanted as a behavior was to have an explosion,",4.0,4.0
723,u222955,"other than Yuka, two more characters are in her mind. one is an alien named Andria. the other is a girl named Rieko.",1.0,1.0
724,u81864,"It's violent, it's ugly, and it's messy.",4.0,4.0
725,u58255,it goes back to betting on good people doing good things.,2.0,2.0
726,u111786,He launched a dug out into a hollow along the Carolina river.,1.0,1.0
727,u165237,We can answer the questions of the skeptics that attack the Bible's history.,1.0,1.0
728,u1059,"Of course, the real importance for bees is not the honey.",3.0,3.0
729,u223893,"That was a recon element, 2nd SS.",4.0,4.0
730,u49698,"that will benefit the people that are trying to exploit those forests,",4,4.0
731,u196963,"I hate to give credit to anyone who looks like Yosemite Sam, but I'm writing it down.",3.0,3.0
732,u157782,"I've tried, all right, there's a couple of dudes here, but they're kind of weird.",3.0,3.0
733,u27272,"And the way we do it is, we do it in workshops,",3.0,3.0
734,u279972,This is gonna be so much fun!,3.0,3.0
735,u86815,SYNAPSE links every communication device on the planet.,1.0,1.0
736,u160053,"As you are all aware, in the past two days alone, the 10th Army has given up Ancona, the 14th Division has been pushed out of Livorno.",4.0,4.0
737,u236339,The King of Qin has summoned me.,3.0,3.0
738,u206843,1200 families are living in houses for normal citizen that's 106 square meter.,2.0,2.0
739,u199352,The bitch put me through the wringer.,2.0,2.0
740,u14634,"And it was done not by us, not by me, but by nature.",3.0,3.0
741,u277828,"Should have thought about a sandwich, not vodka.",2.0,2.0
742,u116279,"So, Max, you Say you've been having thoSe viSionS again?",3.0,3.0
743,u54346,"to guess how many people die from tornado, fireworks, asthma, drowning, etc.",2.0,2.0
744,u123065,We're entering for each puzzle... the number of words and letters the contestant got wrong... and the number of minutes ahead of the deadline he or she finished.,1.0,1.0
745,u204146,I've just never been in a relationship like that before.,4.0,4.0
746,u35647,"When I was born, my mom says I looked around the whole hospital room",1.0,1.0
747,u70955,"Now, we just get through one more night, the boat will be here tomorrow.",2.0,2.0
748,u279251,Nobody from city will come to town,1.0,1.0
749,u179979,Where they sold cat food to the aliens for exorbitant prices.,4.0,4.0
750,u205796,"We have three roadblocks - here, here, here.",4.0,4.0
751,u255339,If you're late for one more day.,4.0,4.0
752,u80779,"Oh, Nik, this is a complete drag.",2.0,2.0
753,u207394,"I implore, please, don't just go, you have children and you have family.",3.0,3.0
754,u85676,"Well, tonight you were an arrogant arse.",2.0,2.0
755,u236553,If it enters at precise pressure points,5.0,5.0
756,u59361,"Paris-Marseille 2 airbags in front, 2 in back, 4 at the sides.",1.0,1.0
757,u121296,They have no gizzards to be impaired by the power of the flecks.,5.0,5.0
758,u220331,"I've been having these spells, and trouble breathing, mostly in class.",2.0,2.0
759,u79491,"Yuri, you bought those oil leases with 20 million in stolen ClA seed money.",1.0,1.0
760,u175852,"lf this guy owned a funeral parlour, no one would die!",2.0,2.0
761,u131517,"We never did ourIaundry together, and that was it.",3.0,3.0
762,u28913,and getting the money for the stamps that we were sending out all of [this mail].,3.0,3.0
763,u119067,Did you know sometimes two rainbows will appear?,1.0,1.0
764,u227631,"Mitch has got a little something extra on the side with them boys, you know.",4.0,4.0
765,u285185,"I would introduce you, but I forget name.",1.0,1.0
766,u37104,"And I couldn't wait to get into the dark in the middle of the night,",4.0,4.0
767,u261534,Can you come over to the house please?,2.0,2.0
768,u113666,Out of respect I grand you that choice,2.0,2.0
769,u4068,MT: I like to think of myself as an honest magician.,2.0,2.0
770,u193,"But once a fortnight, they actually put the computer on their dining table,",2.0,2.0
771,u161203,What did you say your name was?,1.0,1.0
772,u135727,Consider the choices you have made in the past.,1.0,1.0
773,u220783,"As in ""to vent,"" original derivation from the Latin exventare.",2.0,2.0
774,u167651,And it don't make no difference to me,2.0,2.0
775,u159244,Why don't you lie on the bed?,1.0,1.0
776,u138979,"Well, he moonlights as a low-level enforcer.",2.0,2.0
777,u188183,"As always, whatever you choose to be, you will have a proud mother.",2.0,2.0
778,u48238,The first thing that you have on the tax is --,5.0,5.0
779,u144573,"And basically, it's got my name all over it.",4.0,4.0
780,u13686,that we are at risk of losing a great deal of it before it is even discovered.,5.0,5.0
781,u255281,I'm afraid they are not my specialty at all,2.0,2.0
782,u136244,When everybody sees you They will all be quite impressed,1.0,1.0
783,u52686,And they started to have a life of their own and got bigger --,5.0,5.0
784,u46878,"It's been a while since you guys have been picking your last bale of cotton, isn't it?",5.0,5.0
785,u96664,"China has opened its doors, but it still remains a distant and largely unknown world.",3.0,3.0
786,u175390,"You broke into our system just to play a game, right?",2.0,2.0
787,u143828,So why are they on your walls instead of magazine covers?,4.0,4.0
788,u266572,But can I please do it my way?,2.0,2.0
789,u33857,We've found that there are ways that you can train your brain,1.0,1.0
790,u42385,"The standard explanation is that the universe somehow sprang into existence,",2.0,2.0
791,u23172,"""You build this, you build this, you put this, and it'll work.""",5.0,5.0
792,u133000,And that he selected him at random.,5.0,5.0
793,u9156,"All right, now that might seem like an even taller order to actually demonstrate.",4.0,4.0
794,u149880,"Look, I ain't threatenin' you or nothin', all right?",4.0,4.0
795,u124082,What about tolerance and difference... do they mean nothing?,3.0,3.0
796,u141985,"That's the way it works, you know?",4.0,4.0
797,u39743,We showed it could be done. It was an amazing journey.,3.0,3.0
798,u26898,and are actually quite quick to point out when they閳ユ獧e broken.,5.0,5.0
799,u172275,"A car stoppedin front of him, Sanborn.",1.0,1.0
800,u8027,The first thing we usually do when someone disagrees with us,4.0,4.0
801,u80535,You´re gonna wake up-- - Max.,4.0,4.0
802,u205646,"In my presence, this rosary was pried out of your brother's hand.",3.0,3.0
803,u146367,I'm never drinking coffee as long as I live.,1.0,1.0
804,u109389,"If they owe a little, I go for their knees.",2.0,2.0
805,u105045,You have more toys than you know what to do with.,1.0,1.0
806,u36324,"and so huddled around books with photographs of people in Auschwitz,",5.0,5.0
807,u141862,How has he not been tranquilized and tagged?,4.0,4.0
808,u1214,"and I've certainly developed a thick skin thanks to Internet comments,",2.0,2.0
809,u62352,I'm not a person whose husband beats her up.,1.0,1.0
810,u37108,"or no, does it go onto infinity in both time and space?",3.0,3.0
811,u60215,It was just one of those spontaneous things my girlfriend and I do.,3.0,3.0
812,u248270,They sounded perfect from what you said.,3.0,3.0
813,u116981,I've been authorised by Director Fury to use any means necessary to keep you on premises.,4.0,4.0
814,u31903,"Obviously, I'm the optimist and a big believer in what's going on here,",4.0,4.0
815,u212862,"I know my job is to just support you in whatever it is you wanna do, and, I'm in, you know.",2.0,2.0
816,u66899,These young people must know what they can count on,3.0,3.0
817,u123620,Small Jacuzzi on the fucking small yacht.,1.0,1.0
818,u75233,Those are only good for wiping your ass.,2.0,2.0
819,u127898,"It seems he destroyed his own coven, sir.",4.0,4.0
820,u192744,"There's something I've really been wanting to tell you, George.",4.0,4.0
821,u256053,Seems an awful lot of salt beef.,1.0,1.0
822,u9623,"It also may be very, very different in its fundamental properties 閳?",4.0,4.0
823,u2464,The unit of intelligibility of most of our brains is the story.,2.0,2.0
824,u30541,"an anonymous IP number, made an edit to my page --",2.0,2.0
825,u294302,"Oh my God, that burns so good.",4.0,4.0
826,u88352,I'm supposed to ask you to reconsider.,3.0,3.0
827,u228843,"But if I could, I'd go back there tomorrow.",4.0,4.0
828,u198347,"I've got to thank you man, you know, like I felt like shit this morning and now ...",4.0,4.0
829,u91104,"Now, I want our boys... to raise their heads.",4.0,4.0
830,u127408,You're gonna teach me to dance up here?,3.0,3.0
831,u21544,"So here you will become famous by the end of your 50s,",2.0,2.0
832,u90793,He had finally sent me a vision.,4.0,4.0
833,u40565,where he gets some of The 99 to work for him --,5.0,5.0
834,u77334,I don't believe a word of it.,2.0,2.0
835,u36185,"take the cells from that and insert it into a fertilized cow's egg,",3.0,3.0
836,u104939,It's such a shame if you don't make it.,4.0,4.0
837,u206845,"In Bundang's case, 620 families are living in house for normal citizen that's from 69 to 86 square meter.",1.0,1.0
838,u13742,I've worked as a doctor clown in a hospital for two years.,1.0,1.0
839,u161809,"I'm gonna show you ugly, you fucking mother...",2.0,2.0
840,u281913,And I shall be your fiercest adversary.,1.0,1.0
841,u44773,sort of like a dynamical system that's being coaxed down into a stable state.,2.0,2.0
842,u114040,"The thing is, I really like having sex, and I actually really like having sex with you, so let's just keep it simple.",3.0,3.0
