,avg_labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
informativeness,-0.24305476391593378,-0.12943072874797484,-0.04115852179074744,-0.02488003796081486,-0.07383975808036503,-0.06961274747641188,0.0775771758643944,-0.0280131360304133,-0.07423213292534035,0.024948198597919472,-0.03126666306690006,0.05471223885403551,-0.06931885802210021,-0.014021878741716355,-0.082524733705783,-0.09587851586724773,0.13516064941650882,-0.0014670653938273646,0.035872921789417145,-0.03673689476814998,-0.04270208040469745,-0.050742156274981874,0.0009814211179119219,-0.01667889130832127,0.06811265563344934,1.0,0.1220129419619647,-0.1312516704944241,0.16035626684440896,0.5590481866542606,0.22908662866851598,-0.13627679961828107,0.08346639436991508,0.20580113431185817,0.11115286617981672,-0.04836646464277395,0.037774209416318066,-0.004551722160209228,-0.004369504994533269,0.057362299094760524,0.08802773873436984,-0.08502106432157927,0.006315972403399679,0.052566253322319866,0.01113793732978637,0.10309975057683878,-0.03142906076152457,0.013852646592725412,0.10209423797045687,0.08286764770410542,0.18198928637590647,-0.259866399119922,-0.10786426815865073,-0.016158808560004994,0.01831552235496409,0.1146895762696027,-0.08727291588706919,-0.1786944533322212,-0.05829942068793342,0.017241294203278603,-0.044656792183611675,-0.20983565161029438,-0.20574405980443325,0.4547084472012908,-0.23349932499010775,-0.11724577113989516,0.3206937327950365,0.2804145362723838,-0.04335848244247892,0.13246864609869569,-0.28462744489680436,0.27079094874084736,0.12596277491569816,0.1378127848687027,0.024864354686538997,0.0350474404566851,0.49999506374221553,0.12031153217052297,0.12196796044631646,0.514368309578109,0.0877200542672189,-0.17886562171262194,-0.009805456666850405,0.07921182953277715,0.2085671712496811,-0.22377355280481634,-0.015541074708359448,0.031093893702478007,0.13312112070221443,0.1405368660446742,0.14531949858393,0.11636437453123256
constructive_feedback,-0.08405843704033755,0.1467768107069656,-0.024684295603108978,-0.010742375097793546,-0.11185545946467318,0.021319445936770133,-0.0455911655471586,0.14020246029683964,0.042273336102883446,-0.03973047073432811,-0.017175998226113647,-0.03724561671263773,-0.03823382432896871,-0.005801594645060092,0.05232144084057127,0.029504304013314147,-0.03335165951825974,0.03081675233247209,-0.026205176304650826,-0.01869437752979251,0.020743494235437733,-0.01943737514660582,0.0011653756780716736,-0.0207117376834684,-0.00862129033451732,0.1220129419619647,1.0,-0.027039035382466825,0.03920726410258761,0.04226069470603683,0.07995255254685955,-0.06982161049458806,0.371484265216279,0.23596316437947296,-0.08089380944555857,0.1720949199875972,0.015981594731790474,0.24795055153947815,0.18442609298362786,-0.013821930539484014,0.017836264228513067,0.1720443618135909,0.15364187617792877,0.11669589622457721,0.19188977991154627,0.20710459005151313,0.24420312245632875,0.23907942886068853,0.010219108044741212,0.04585296565888983,0.18381084730202132,0.031141302415505872,0.042096165368855715,0.024794950868484534,0.011594759671066952,0.08144848135443995,0.27728751845776056,0.11897081539799714,0.14985455127998107,-0.0319199881213927,-0.014128745449504767,0.000851029712090983,-0.03411117628501828,-0.03696349482241105,0.009727561819708729,0.057291818165053444,-0.011313338328936608,-0.030030204653519153,-0.0547096786063688,0.05330442199847146,-0.034100809744537434,0.011263469348550619,0.04708083406228874,-0.021445630696187785,0.018154859082913862,-0.029936385181599294,0.03877321815103009,-0.09122540914941409,-0.0947467299807316,0.04123385532622032,-0.07204873156933997,0.06165972075334814,-0.0773406169513352,0.22728468522385037,0.026733238266894027,0.012506582680218254,0.0005211542452468954,-0.039238857786992466,-0.07667427395191898,-0.05392197927241164,0.031160085904426475,0.06986077960891063
author_revelation,-0.1163498806315793,0.00859652018885253,-0.002292445828463672,0.021946204380400264,0.38558393177560263,0.06061144718690108,-0.10301271653273929,-0.00039292637518221265,0.10169827386505828,-0.08578183453651686,0.03640501899607532,-0.030554053242528627,0.08117324967948981,-0.020383289042910806,0.02115914530666383,0.1056601952138593,-0.06458544322544303,-0.053097385369326136,-0.03519512670442936,0.14462328016227688,-0.00382596869894666,0.06816043116023109,0.015796305562075168,-0.047775366088210855,0.051502859857399795,-0.1312516704944241,-0.027039035382466825,1.0,0.2214340171291594,0.01945166609692144,0.24719059827667159,-0.28842575103853835,0.14890822504829163,0.02705374715951569,0.2307438508136752,0.2279965458541473,0.02048804191711762,0.049836813408712426,0.12209133341026797,0.1986419342040868,0.01748723967800635,0.28062996502733867,0.0791922241005907,0.03500858795010381,0.184706028629606,0.047601930365846264,0.15346364087551392,0.2765573755627122,0.15322951821641512,0.06489152453754382,-0.020427626619915817,0.05623515812737008,0.0039628762654066564,-0.03373382145306287,-0.10577294806414705,-0.19123082596031088,0.051155303547646205,0.24849342566953353,0.027570285105474455,0.31546951840573656,0.1649467997576,0.4424494339743487,-0.1990286439403569,-0.2022323208124781,-0.01919759278594233,0.03754535761799452,0.03229048911818449,-0.30507815602822425,0.03108402636559782,0.039888825770691826,0.6035874227969552,-0.5680134683229452,-0.23661805469251312,0.12101836526535173,0.27590895749021577,0.04005865596647744,-0.2431529801633173,-0.05384325215576337,-0.06141547683158261,-0.24832607062915277,-0.08429085657080061,-0.09428004949169841,-0.059615174313727,0.032190274394668775,0.20131371774134216,0.30149468991793177,-0.006422569743732103,-0.14668508801009028,-0.11336996897209868,-0.07174319487134162,-0.03219274975729773,0.06422090780900645
comprehensibility,-0.43002374140270483,0.0504153515200468,0.0003100758896739244,0.0011679060245016674,0.19280212890316223,0.07138677840015215,0.08955202507469037,0.011294012957343278,0.07270242817678298,0.02670071293355435,-0.0010322847121646203,-0.06838567794174168,0.059607412931664515,-0.05229732403807456,0.031035965655910696,0.02535711698474676,0.011628620223576238,-0.024669881346983592,-0.0166335829391477,0.027732592335595368,0.03635904645154998,0.029036512066952146,0.024361095258416936,-0.023938681786560938,0.022449164961130436,0.16035626684440896,0.03920726410258761,0.2214340171291594,1.0,0.009298284773787196,0.5154199333961591,-0.33354622414778046,0.13490668350228,-0.06963858724496552,0.0828735108319169,0.07031159418658735,0.037257448546842764,0.15922844945911782,0.13646438320920876,0.11763796094031113,0.17889325902587294,0.18198142458993158,0.08465759923739462,0.006253186955451179,0.057499416474477316,0.018897917518534396,0.01325851340046903,0.12946011794625661,0.061741535478996426,0.07185219535375063,0.033248751314954195,-0.22665721321587456,-0.19541474700419595,-0.016157850796868718,0.019056950509272193,0.1785944964504103,-0.022757556311743088,0.07075270734860181,0.09488032323411147,0.14022326084724768,-0.10585867163803621,0.042577632369900156,-0.33762078972557474,0.3014560222071096,-0.3313278887033044,-0.18323349232090713,0.31373883718968754,0.028497645819135723,0.48571757278850813,-0.15421892262130735,0.14936745425857723,-0.23587702707668445,0.16777589509986493,0.4795951153547684,0.1722277768114952,-0.0023594529155121276,-0.0788161373893624,-0.02698432216497723,-0.02373076103429068,-0.06878418590613111,-0.01989758809473771,-0.3611933441831641,-0.10192039378392341,0.17808915501449268,0.776338335026007,0.16022607619876642,-0.13147085870554656,-0.1545546612440586,-0.06296954331250827,-0.014225353822535678,-0.04840144734930369,-0.050297682514160884
detail_level,-0.14984799604157323,-0.24411846566704645,-0.10506909348061404,-0.02752275322371059,-0.08545520898668355,-0.08657986141340479,0.09023493338683986,-0.10395236217148766,-0.052831123192411324,0.030879462684052405,-0.0008416782051944816,0.09471119285784774,-0.009264809350554152,0.01620148029047173,-0.06542228487552154,-0.06978598175440892,0.18819233610319688,-0.001680475835729608,-0.008377217928123199,-0.0016416745297229173,-0.03983207172831369,-0.03274520789204014,-0.013167664611228265,-0.03450502070629231,0.02635263552414528,0.5590481866542606,0.04226069470603683,0.01945166609692144,0.009298284773787196,1.0,0.13702807903809874,-0.11514164697681656,-0.04445179355182977,0.20150766950960433,0.3319612127677247,-0.058564640045780984,0.021016547278918322,-0.11646677693095156,-0.08563248356931674,0.0014185161158359726,-0.03723100982960199,-0.06327357279184914,-0.037619990190023114,0.06295272260572617,0.00397978195470859,0.03591882387089098,-0.008147788822071332,0.002039229353939857,0.11788261239930313,0.025999918560674764,0.0835155238911577,-0.13407913609035146,0.049348769416214196,0.0034853324323716886,-0.04968247803049519,0.01343781628633556,-0.09070303471271035,-0.14154617505768466,-0.12288553952784251,0.17424577602976057,0.19986730559180765,0.04062069127654469,-0.20272868787918377,0.26370309709427187,-0.18325296730735222,0.0019792241618407846,0.28730073946406515,0.13416026569335696,-0.21499745248091143,0.24547237328681493,-0.13013075758007084,0.17107146696506134,0.020071541877178568,0.01916867594616442,-0.005122579369453691,0.08572649712168542,0.4768805509647705,0.3448692885395817,0.3412726545110769,0.4421322620848406,0.27921552352864837,-0.10915934548934961,0.056860517285989974,-0.07522280372285314,0.09255817512443544,-0.06430775063411599,0.1886434851800655,0.11405331274619343,0.24901530921653892,0.30324842335958047,0.2636728626411048,0.16533166728689044
explicitness,-0.522648850544882,0.14568055710734018,-0.08356140655763693,-0.01436760997646589,0.10034879404647014,-0.1220501212017361,0.1408038982039275,0.03136156659013162,0.011883625578255697,0.029428295752791264,-0.03156835108809772,-0.01723841225608896,0.037193193058854754,-0.03250176629151611,-0.015974890523691904,0.0991909680526193,0.0530675425548782,-0.0661766027247867,-0.037580761978153236,-0.0007312102269242342,0.03217661417465407,0.08400432250552793,-0.026462341435855605,-0.0055674572870763,0.03999236681479243,0.22908662866851598,0.07995255254685955,0.24719059827667159,0.5154199333961591,0.13702807903809874,1.0,-0.4494093256580033,0.2099834136779851,-0.0024568712058525817,-0.014145194316898202,0.22064594819714192,0.03386432266364442,0.053011655454295,0.017622677545310873,0.2811523543793772,0.20407219505579816,0.157919412975252,0.048072920886083954,-0.027262092779682404,-0.04147954052182292,0.0270709998374107,-0.10642134927249763,0.1463187857827632,0.11608208943616515,0.11502943860527487,0.10069246147046873,-0.5108618240825814,-0.2675392401265625,-0.0007952839733583674,-0.16109444408050583,-0.12119560180467293,-0.22902826000228677,0.15777636281231341,-0.014919694709581502,0.024702110665289687,-0.008466628970776038,0.08204076727612795,-0.6070426357348485,0.40246618478688656,-0.5681839677265067,-0.2509637102314427,0.6330862509298406,0.02379141712456778,0.3351186946178118,-0.09327778346618994,0.2177624784601247,-0.21633036896657507,-0.15125447512599294,0.6450629671855405,0.49124070968334127,0.03289161016482931,-0.004131949765260205,-0.08498719744372692,-0.08126253005582024,0.012497353318807074,-0.06098364244824428,-0.6296293174417192,-0.16393841370139914,0.10649219893019601,0.6363874675907009,0.0783384253496239,-0.23085063345591816,-0.2264316338120577,-0.04822480001702747,0.007619450858482842,-0.037336484896726044,0.018763561607233366
context_dependence,0.569352433997146,-0.032522613006091106,0.09624978240342238,0.04976888704515089,-0.09627867216793995,0.0470864649977625,-0.0318666030607751,-0.006902687268009268,-0.037221496286842556,0.10190450452380814,-0.04868013171800639,0.028177720014395488,-0.026626970815509698,-0.014109813099150662,0.024449136782607406,-0.0596509461539303,-0.028022719030982402,0.03296790459924045,0.015744836739321987,-0.032017901619331164,0.028305402294369158,-0.003049706446953699,-0.040803489617890515,0.023265781676665213,-0.06676649392840815,-0.13627679961828107,-0.06982161049458806,-0.28842575103853835,-0.33354622414778046,-0.11514164697681656,-0.4494093256580033,1.0,-0.11129271958135042,0.032664762670988313,-0.03577805646662467,0.003963894931153193,-0.04647252524878419,-0.15494383197315198,-0.10495178536233947,-0.08482120464168888,-0.054356321223067716,-0.173215708109269,-0.04405022577904948,0.07532055036284405,-0.08659812356280737,-0.022813940739892735,-0.11385324654401573,-0.0367611546540257,0.09470203652896014,0.06425656900818585,0.05064614251352709,0.3515306651240516,-0.07239789627978964,0.024232836153210886,0.05689595224864286,-0.04967839534235046,0.1729401700123444,-0.03362450115116382,-0.028136050780888853,-0.13904811531056765,-0.1942981259679039,-0.2672399882145763,0.6568335119068917,-0.13530282450291564,0.23377060817673265,-0.06806006994288819,-0.30719483396146174,0.047626211794978765,-0.15970036774226476,0.0027416769250792855,-0.180799746549441,0.18974656109517507,-0.05218951127182563,-0.28759139158194774,-0.10770572287997976,-0.1158408554571198,-0.06911887965970116,0.05060865386567129,0.05152890148531301,-0.05808817070095193,0.04669135168736575,0.34899325621612975,0.17775133719502828,-0.11900256125588246,-0.5006639830539064,-0.1548755758272615,0.008830335950289524,0.2187037651941017,-0.007926704441164986,0.048256080190699234,0.0525171485634376,0.03217539898518848
persuasiveness,-0.07614065935974236,0.24388069411907795,-0.04016031059359242,0.004459482930404612,-0.034105990538189114,0.03739152921028835,-0.10878448926548366,0.15735048879193927,0.05616767949557622,-0.050828065498326226,0.024807661726037142,-0.05345764929390456,-0.034470181560873975,-0.011663813410801195,-0.013025043655045036,0.08458248411128136,-0.07146603363660566,0.08639560990334948,0.010127209765281822,-0.012197099440563498,0.04581476822612446,0.027674113806353366,0.03727604140444133,-0.04992493074744229,0.032952676838536026,0.08346639436991508,0.371484265216279,0.14890822504829163,0.13490668350228,-0.04445179355182977,0.2099834136779851,-0.11129271958135042,1.0,0.2741270885255802,-0.19552467857896397,0.38345169629439224,0.09798240329142191,0.3569122698348956,0.24346953820777115,0.22351975019017403,0.13404114724182165,0.16332037425001866,0.30685486937627726,0.2639425592825691,0.1407758752989088,0.33721403665796285,0.16053817398978945,0.27278769859583857,0.19377784248549013,0.18831360388753277,0.25814255770950195,0.0586918307567925,-0.004029464700331862,0.006128370507588358,0.046395954955665925,-0.060268672061439106,0.20027185682640006,0.33137490792221025,0.2534190337211976,-0.08299319470100655,0.020188325188056314,0.1400403607060666,-0.052928242967494106,-0.08633330154266011,0.09671807706750823,0.04899733660961446,-0.057093827066044905,-0.020833579058247304,-0.014873138111700605,0.06920104847320943,0.2341211092057593,-0.04176692699482303,-0.10001299369463627,0.09952369083868336,0.20973563144083984,0.003955573241076979,-0.003409352681170619,-0.23454589208329163,-0.23844686409974816,0.047052338061876,-0.19711544688019877,-0.00535652626272343,-0.038260106741984094,0.3261700803176516,0.06941333288619862,0.20408620072990233,-0.13516188724094977,-0.11378475387005771,-0.1366859052536378,-0.09186618220634886,-0.012271653429111858,0.205313955768138
logical_reasoning,0.03123798373640251,-0.03285469171204613,-0.0299743637693961,-0.013069370261085022,-0.0724069432926029,0.011502270700727214,-0.08017803814540406,0.06895519416344496,0.0207925852777438,-0.04299763079195597,-0.024155579162235735,0.03255042952945674,-0.03690112046810576,0.16191784976473228,-0.00957365771764259,-0.0645991745250633,-0.02393735963995703,0.01032248625635538,-0.01463232290546859,-0.02629096197873787,-0.03724561097961045,-0.0273358816110072,0.018089529454204313,0.011877058532204119,0.04973564063692344,0.20580113431185817,0.23596316437947296,0.02705374715951569,-0.06963858724496552,0.20150766950960433,-0.0024568712058525817,0.032664762670988313,0.2741270885255802,1.0,0.0177047416652179,0.10028781621692344,0.024052362145246427,0.05875195605284824,0.044204334817088825,-0.013947831844973708,-0.02568296444751177,0.06395588718331846,0.09783647483018819,0.17227880321104388,0.09500332350571014,0.174479447422163,0.024686372707305348,0.0965251294144116,0.18201006237891149,0.10947315810711729,0.11329215707283063,0.09327862445990111,0.011454819997745683,0.06058752770109756,-0.023200674206086833,-0.003664401694583837,0.17213494491138148,0.1425995713617894,0.051430851703547206,-0.03503325092368844,-0.014368606793402195,-0.03729056972957597,0.01882624020388058,0.03149138095774264,0.04948986430598863,0.025328057159662788,-0.011789118548815437,0.030214526321089143,-0.16797630572146766,0.18208312902482449,-0.04034130367168722,0.11404117144957171,0.01778767309988763,-0.06815256361524479,0.026886694100284884,-0.042372586056295757,0.2613339006959564,-0.016748661362746078,-0.01949717783176559,0.2934312354236317,-0.03764362079812733,0.08831194134253276,-0.03408513285447422,0.08291719354214545,-0.0374217412046311,0.009752831202392002,0.0434692980349396,0.11141255375315233,-0.01073879505508406,0.11568482934551363,0.22735675063682964,0.4378022873487273
anecdotal_reasoning,-0.03393310875950344,-0.19232915664177827,-0.03999079668415348,0.02584220142816508,0.1588787900003486,-0.013392214759690772,-0.04219114125228366,-0.08911708137918453,0.02464254218510737,-0.011344495033186113,0.017152198268575208,0.1302094945190931,0.0036139115073930794,0.02025166098179398,-0.006470865400859671,-0.0675799033040501,0.06914990584838088,-0.031128905115208765,0.008010798461944267,0.07304705939031761,0.004486766200529819,-0.010918952855101267,-0.008008329087384561,0.014303524152227017,-0.013325207434442009,0.11115286617981672,-0.08089380944555857,0.2307438508136752,0.0828735108319169,0.3319612127677247,-0.014145194316898202,-0.03577805646662467,-0.19552467857896397,0.0177047416652179,1.0,-0.09298363190342375,0.04632855719263099,-0.12540362541706776,-0.06266445989400893,-0.06802654233237795,-0.09170690678174861,0.007323071729575781,-0.05374110947462433,-0.025194940707858746,0.04314751683661733,-0.07218327021211236,0.03833167028854873,0.015347142139057518,0.03868825200808524,-0.058580468269060916,-0.12347817980193751,0.016027045975125633,-0.021531408485186053,-0.028197727758523906,-0.06655193081883218,0.00899535403891057,-0.06691401358720647,-0.15037171852431827,-0.13061833083195942,0.5270197387474791,0.13547647059562995,0.10320987219512523,-0.048616163798274256,0.11046834411914651,-0.0985451356995009,-0.04882564609802875,0.10112380968865162,-0.1349258668135334,-0.10334663377924311,0.1746846732704168,0.07884042082260209,-0.1838868833903013,0.03164153960161805,-0.03294109297658438,-0.05902588669022194,0.036613987525441344,0.043415708367892346,0.5571142155989952,0.5562500895288658,-0.0002606022237692898,0.47229194676461056,-0.009579352233306228,0.07994496706609973,-0.12145313440688173,0.07433972912206147,0.02535096405684463,0.23699094008221838,0.14448546712083762,0.2279826206555265,0.3031590480941468,0.21872338520634046,0.13016289734709663
right_wrong,-0.013619017393715,0.13669115990022437,-0.00602664610301313,-0.030210040340702637,-0.08949650670100676,-0.028747933300342834,-0.0592716117068676,0.08049310142301289,0.04577990348711226,-0.02933985698615682,-0.029921245586158045,-0.06429520415751414,0.003641032724791511,-0.03044836234824123,0.050188672716162286,0.024554974045364462,-0.011142630456982622,-0.02192344246214267,-0.029056308654813116,0.026064713745696525,0.04011180874433461,0.126628403322369,-0.035793134897107406,-0.0360806388999825,-0.015018617373660196,-0.04836646464277395,0.1720949199875972,0.2279965458541473,0.07031159418658735,-0.058564640045780984,0.22064594819714192,0.003963894931153193,0.38345169629439224,0.10028781621692344,-0.09298363190342375,1.0,0.09902903001070074,-0.02608883542665135,-6.132904347432002e-05,0.2289659494764286,0.04850208449472363,0.15316654431264334,0.0915276606895351,0.09087989020152695,0.01660876751376604,0.18543700514615566,-0.011965444898156433,0.38947438512632065,0.1746482932676945,0.023247839814753545,-0.009724015153562214,0.12916315648360469,-0.029284916987898656,-0.04532937277279499,-0.22838643993128516,-0.34887671462975006,0.16949722801299383,0.5300789010216232,0.03529746430955945,-0.14921120851677153,0.05385400044182446,0.16944479832034914,-0.11944447754091289,-0.11066073478179851,0.009976307970183567,0.0047373659747458425,0.019505330768775902,-0.04279970825215256,0.0022684946172906997,-0.013606874769628064,0.33729421908427953,-0.1143682136657224,-0.3755368323950681,0.1474195285440462,0.38974459225008085,0.06598790196268539,-0.08660788393216637,-0.11124333836726276,-0.11332981369460651,-0.08175482053252442,-0.09200350287428373,-0.08749613628063631,-0.05026875259645669,0.013112435544798065,0.065930859239794,0.1769377926792123,-0.05342415490685462,-0.07366576965059525,-0.09593988767506237,-0.04421675052875765,-0.06246889314157154,0.10377363328363917
tradition,0.020511607444921125,-0.03684172454813041,0.020039562661909493,-0.047298346026655946,-0.01910059147720823,-0.04998041627591875,0.05091062963155862,-0.03034902009481121,0.010776168452097027,0.03811003470938755,0.0119423007495228,0.008133960143873888,-0.02322751421662062,0.051301333931902934,-0.028346958355153353,-0.03516193838790006,-0.005615033622842925,0.0709649575897677,0.16159989562621677,0.02784273401121332,0.03336720057242625,-0.01776354998615859,0.007910122222629065,-0.018928172392903803,-0.007878878739917125,0.037774209416318066,0.015981594731790474,0.02048804191711762,0.037257448546842764,0.021016547278918322,0.03386432266364442,-0.04647252524878419,0.09798240329142191,0.024052362145246427,0.04632855719263099,0.09902903001070074,1.0,-0.007585993373437797,-0.03803794271295373,0.17708340571567102,0.11680964975482327,0.004006062059948898,0.1264360599774667,0.023016101475903064,0.028276693161621128,0.027162005981259615,0.014837964592643926,0.02627122514774838,0.1315691611073131,0.11232499436424442,-0.01633683423157182,0.03854515929497939,0.051284523895822366,-0.0029529574574710653,0.014020510718180907,0.00532893621184489,0.009752272461699402,-0.03709804105469331,0.055930942052683556,0.042143930985200154,0.07080690708644832,0.03857122769132501,-0.033422554490891127,0.039741964100416104,0.06079102105987572,0.07489410908146918,-0.00748578097075739,0.15008476815742477,-0.03183222792587467,0.03677454962814772,-0.004727931650483594,0.08491403253022972,-0.00559490912623629,0.020082804509047418,0.0018777437544688408,0.41689822541202165,0.07229948223587732,0.03990428924088933,0.041240746530395035,0.08265161878511006,0.04077719334895866,-0.003747517223835683,-0.00768987171249787,0.0034211344490551626,0.024881639879446145,0.03125083764695426,0.011016119230426127,0.04450746436938641,0.05051405215293453,0.013075444998581523,-0.007823061679229283,0.11598461672085729
supportiveness,-0.10826149934028609,0.18219780111772332,0.004046931388546512,0.00627372663134105,0.02343078847778504,0.070115913221879,-0.004256386889016111,0.12951539109424645,0.042069156554901926,-0.049645868535887795,0.03060823389347415,-0.06303891312172197,0.04877238052361014,-0.005037005998342692,0.04997855935255792,0.007227708168497499,-0.0675276298300481,0.005528246378240865,-0.057004662063442936,-0.03555114899672979,0.05477435391857384,-0.04513626793181492,0.11198880561376653,-0.005985496390251196,-0.020019826109323992,-0.004551722160209228,0.24795055153947815,0.049836813408712426,0.15922844945911782,-0.11646677693095156,0.053011655454295,-0.15494383197315198,0.3569122698348956,0.05875195605284824,-0.12540362541706776,-0.02608883542665135,-0.007585993373437797,1.0,0.8233673792090591,0.02066665144366157,0.3378064008323566,0.189050491470947,0.5260670952107526,0.2565566780970887,0.13385479463266098,0.3486908473245187,0.23515210062709183,0.05660989894974049,0.027089491286559325,0.19407766642110943,0.09606957400266615,-0.0320334139917471,-0.04089861273665707,-0.007281490293510197,0.34033201601874064,0.5283538651154108,0.1415009887136544,-0.08896977409369673,0.5527113741964328,0.19344654002384945,-0.13483828973908726,0.09573444338683124,-0.02463580831791936,-0.17226326343587434,0.08997735495356488,-0.008844129809098964,-0.1532705644611426,0.07255090897786595,0.04956150950369878,0.03088403002809827,0.17458458332517,-0.1686108337982963,0.4882702306590943,-0.05826645946833893,-0.32567371455345023,-0.059486513771515134,-0.05973302517734091,-0.14924247449869818,-0.14965602984332177,-0.04987810342646299,-0.13017711592127595,0.06283652230570162,-0.14618524384124248,0.8178491112708978,0.10226430793190922,0.13580240930730123,-0.09193798566184802,-0.0628576600377238,-0.09986808065687257,-0.09525786132009878,-0.03978256440386347,-0.0311555450285159
empathy,-0.060831681329302514,0.17112493281391836,0.00511600167924125,0.04698512405749752,0.0052506658344306555,0.0644147649119552,-0.033421708001624896,0.060276540020621584,0.06894821270494562,-0.054681287536371116,-0.03423703020806997,-0.024813016183607744,0.055973742542032065,0.009661233024718968,0.032993379427513236,-0.031724213961887286,-0.05451324506156051,-0.02454254435558162,-0.05223495024505089,-0.027432928598599558,-0.0037755392631030494,-0.038744647693789776,0.019782056508935875,-0.02989683315017085,-0.01718487471468502,-0.004369504994533269,0.18442609298362786,0.12209133341026797,0.13646438320920876,-0.08563248356931674,0.017622677545310873,-0.10495178536233947,0.24346953820777115,0.044204334817088825,-0.06266445989400893,-6.132904347432002e-05,-0.03803794271295373,0.8233673792090591,1.0,-0.02707939763788563,0.29939926186316057,0.19110214070711268,0.49093115184200986,0.19730828488312532,0.07799214653260086,0.3327083479217623,0.20661484732842808,0.04793957355224789,0.0683453684582992,0.16806825601334,0.0008638929897887779,0.05149747642098316,-0.008189962560876654,-0.036095639835068014,0.2706497277858252,0.4791892566176292,0.1832115688900365,-0.06898340340808987,0.5423791467385805,0.26820459539068675,-0.08097980507946452,0.14898378305511875,-0.008649656947979737,-0.20184240667740294,0.09336504078656505,0.00656815893892338,-0.12074465613373249,0.06147247627158783,0.04855408183984232,0.05209222460090844,0.25702491848533726,-0.19863479752054738,0.4327048071843331,-0.1304423422254959,-0.32069348778494766,-0.09284793824150563,-0.09085944269999356,-0.08341203260156614,-0.08545808533439399,-0.08164562131930497,-0.086399147211583,0.14125429118824537,-0.07815913385122374,0.7600624380213574,0.0927455571567624,0.1668408322076777,-0.017695207179454508,-0.015113353620104568,-0.05349478780075938,-0.07245349859381885,-0.03199021106044244,-0.015736715432726055
status_suggestion,-0.05035579374698064,0.14198596697573587,-0.0013791783377789248,-0.020040016732620937,0.06560430358498909,-0.10839883451950452,0.12377032764618114,0.001255757565590816,-0.04142024550101054,-0.0141762329373127,-0.027629907196170974,-0.042692611625756514,-0.042491260621998615,0.003126051792562379,-0.034017512491521,0.09112553802761704,0.02731052622169626,-0.03779218410371856,0.03154747018285837,0.012127395865219926,0.05007128607011968,0.026430814272892504,0.06650875228686035,-0.032112156995927954,0.10390348230375532,0.057362299094760524,-0.013821930539484014,0.1986419342040868,0.11763796094031113,0.0014185161158359726,0.2811523543793772,-0.08482120464168888,0.22351975019017403,-0.013947831844973708,-0.06802654233237795,0.2289659494764286,0.17708340571567102,0.02066665144366157,-0.02707939763788563,1.0,0.5672388459534432,0.022614611416057057,0.08156276424924348,0.041097316195522114,0.02422073895611084,0.04346083722403658,-0.025309536703053137,0.1425961346824599,0.33195896197630487,0.26255748872531787,0.22993524323352765,-0.06717191075193753,-0.021253287247718702,-0.02676765834896474,-0.04945039316135635,-0.182773743058425,-0.009837953885871935,0.1893196756755828,0.01314093089574961,-0.05734316279529614,0.09569494714013997,0.14053408911540596,-0.1720352713414393,0.07011555252906755,-0.12247688233398439,0.012159818445541037,0.181959331661666,0.10371390655262512,0.023610172083568037,0.01847773021034591,0.1931629693307019,-0.06414604425334057,-0.21461030358036579,0.2244512614483422,0.2915138040168516,0.17562093067898027,-0.04188624639372473,-0.034531830546149354,-0.032637960278947796,-0.050880403451550225,-0.024460794894965814,-0.17393210835718714,0.05163930160170888,0.022599521373441563,0.1316328912953068,0.13769110526711828,-0.05969022053090046,-0.007285656013979558,-0.006735745094593672,-0.006173568453235262,-0.005303126641320182,0.06367849211662172
