,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
436,u52683,我想说是，我对后现代主义极为恼火,1.0,1.0
437,u237220,我撒谎骗他，但他不相信,1.0,1.0
438,u121556,我8年前搬了家 枪应该是在某个盒子里面,1.0,1.0
439,u136162,何况那小女孩没有他的戒指,3.0,3.0
440,u276063,她不能见你，不过她已经稳定下来了,3.0,3.0
441,u18662,成为3年后无线领域的标准？那很难说。,1.0,1.0
442,u187663,麦克斯！ -我得走了,1.0,1.0
443,u149301,好了，让我们介绍出色的 泰德 辛普森.,1.0,1.0
444,u257343,没这回事，那是肯塔基 这就能说得通为什么莉兹今早怪怪的,5.0,5.0
445,u205287,看啊，这个看起来和我很搭配,1.0,1.0
446,u291232,这家伙娶到了火辣的老婆,2.0,2.0
447,u238769,你不能把我关上打开，像个电灯泡一样,3.0,3.0
448,u221977,我们把他绑在屋顶，他跳下来,2.0,2.0
449,u183112,这位是詹姆斯，他来申请游戏部的工作,1.0,1.0
450,u157879,而我却像他生活中别的人一样完全忽略了他,1.0,1.0
451,u210658,你知道他怎样找到你吗？ - 我知道他怎样找到我的,1.0,1.0
452,u29425,这很厉害；他在屋子里用一把枪打死一只苍蝇 --,1.0,1.0
453,u33193,那里一直被认定为世界上最古老的火车隧道，,3,3.0
454,u97910,我敢断言 你会得到如期的美女回头,3.0,3.0
455,u88340,少校,1.0,1.0
456,u148271,如果你不认识这里的人，那你就是坏人,2.0,2.0
457,u32538,偏偏有一位历史学家告诉我过去更难预测。,2.0,2.0
458,u288849,对不起，我刚碰到这个问题,2.0,2.0
459,u296245,那不是我要问的问题,1.0,1.0
460,u176470,你本来可以成为好手中的好手,1.0,1.0
461,u70016,你是个失败者，就算嬴了也不知道？,2.0,2.0
462,u211890,大部份时候呢?,5.0,5.0
463,u236204,Danny和Steven Gipson. 我接到一个电话说他们受伤了.,2.0,2.0
464,u180785,嘿，贝瑟，去厨房的时候帮我带瓶啤酒好吧？,1.0,1.0
465,u47991,或者甚至穿越时间——能提前做18个月后的买卖。,1.0,1.0
466,u50327,因此，其实这就是我想要对它的[人类衰老]描述。,3.0,3.0
467,u78023,谁是主脑？你？还是根特．薛勒？,2.0,2.0
468,u286569,永远都修不好了 所以我要向你坦诚,2.0,2.0
469,u296169,我是吉米 如果你有梦 你一定能实现它,1.0,1.0
470,u99663,或许我们把它吊起来卖,4.0,4.0
471,u57033,可能危害美国或其他国家的活动？”,2.0,2.0
472,u240207,他能听到我正在说的,1.0,1.0
473,u152344,你能干什么，弗兰尼？,2.0,2.0
474,u243931,？ Hearts gone astray,5.0,5.0
475,u46679,你们可以看到引擎控制器实际上是在驾驶舱的顶部。,4.0,4.0
476,u27076,我那时要考虑的，是第一个影响是确实存在的。,3.0,3.0
477,u73450,当时我们刚从熟食店出来,1.0,1.0
478,u35450,还有怎么样才能使星球拥有这样一个地方：,5.0,5.0
479,u117905,他没拿到所有的烟草，婊子,1.0,1.0
480,u85536,会怎么样？,5.0,5.0
481,u245143,那我们将会是这个国家最大的公司.,2.0,2.0
482,u293779,华东及江南各地,2.0,2.0
483,u24257,许多人尝试用图钉把蜡烛钉在墙上,1.0,1.0
484,u44949,因此他实际在开发一种可以改变整个体系的工具,3.0,3.0
485,u284178,等学校开学， 这屋子里要有些转变.,2.0,2.0
486,u149874,"该死,你拿他的毛巾干什么了? -擦手啊",1.0,1.0
487,u288930,没错，可是你还是会死,3.0,3.0
488,u109044,我不比警察知道的更多,1.0,1.0
489,u202528,为什么还要把病传染给别人？,1.0,1.0
490,u78061,我今天不会放你走,4.0,4.0
491,u243935,如果您有事要找我们 请明天再打来,1.0,1.0
492,u102511,你有两个小孩在领福利金,1.0,1.0
493,u135639,他已经杀了其中一个,1.0,1.0
494,u217617,不一定非要有理由嘛,2.0,2.0
495,u105606,我能走开吗？,1.0,1.0
496,u50432,那我们可能要在这里呆一整晚，,2.0,2.0
497,u76319,"如果我们都溺水,她会救谁?",4.0,4.0
498,u117933,但你如果真的想知道，我们被排斥，被羞辱,3.0,3.0
499,u252563,退开点 布奇 这才是真正的手段,4.0,4.0
500,u243285,那真酷. 你们常在一起工作吗?,1.0,1.0
501,u186210,跟我讲点有用的吧,2.0,2.0
502,u101105,从未看过这世上任何一样东西,2.0,2.0
503,u104485,你想干嘛 这是你最后一次飞翔了！,4.0,4.0
504,u143018,我觉得我要知道自己在小题大做什么,1.0,1.0
505,u16641,天蛾和蟑螂，现在我开始认真地思考,4.0,4.0
506,u189367,已经受到地震的严重破坏,1.0,1.0
507,u61956,我的工作是提供正确的情报给作决策的人,1.0,1.0
508,u109943,把你们这帮逆天叛道之众收拾了,2.0,2.0
509,u242705,来个骨髓检查,1.0,1.0
510,u68322,你知道我能叫人逮捕你吗？,1.0,1.0
511,u196449,她向我提出了一些很有创意的想法,1.0,1.0
512,u75641,对这个罪犯我有种奇怪的感觉,3.0,3.0
513,u157313,把这两样放在一起 你得到什麽结论?,5.0,5.0
514,u217433,,5.0,5.0
515,u230980,夏天这几个月，这个房间到上午 九点就像个人烤炉一样,1.0,1.0
516,u56046,然后我就想，“那么我就去一些小作坊,3.0,3.0
517,u2813,对吧？那可不是我们今天可以购买的汽车。,3.0,3.0
518,u216632,你们伟大的孩子也要展示给全欧洲,4.0,4.0
519,u287168,看见没？我就知道你们俩会相处得很好的,2.0,2.0
520,u127581,我兄长的朋友们都有很多坏名字,3.0,3.0
521,u297391,我希望这没关系,4.0,4.0
522,u45999,我们挽回了1000多个十分贫困的病人的生命,1.0,1.0
523,u185797,那么他们就会认为那招没用 也就会放弃那件事,2.0,2.0
524,u292315,我倒是有个学位叫“草泥马”,5.0,5.0
525,u189518,其他的什么都不管,4.0,4.0
526,u168551,我们凑齐了全部配件，不过进度有点拖延,1.0,1.0
527,u281552,之前你为什麽不跟她结婚？,1.0,1.0
528,u105758,任何事情任何人,5.0,5.0
529,u99210,15年,5.0,5.0
530,u67691,你必须去，我听说这是期末的成绩之一,3.0,3.0
531,u229078,你不觉得他气色很好吗 提奥？,1.0,1.0
532,u49088,我们可以开大一点声音，如果可以的话。,1.0,1.0
533,u143133,在受到理所当然的头部一击后 Wexler输了,3.0,3.0
534,u107362,不过也轮不到我来教你啦,3.0,3.0
535,u294286,你的行动已经说明一切,2.0,2.0
536,u75625,为什么? -那得问问他为什么为什么发癫,2.0,2.0
537,u8071,我走进了一间坐落在我们办公室楼边的本地书店。,1.0,1.0
538,u156381,# 直到全世界知道你的故事 #,1,1.0
539,u251163,要睡回家睡去，怎么了， 他们雇我在这儿睡的,2.0,2.0
540,u223258,我们会替你找她，Ruby.,2.0,2.0
541,u70538,"我敢说,鲍尔教授 一定很失望.",2.0,2.0
542,u102779,你认为他是指卡马格？,4.0,4.0
543,u78450,有个舒服的位子和很多吃的 天哪，这真是最好的,1.0,1.0
544,u142085,我们在和一个欧洲公司做生意,1.0,1.0
545,u69886,我们今晚便要去到墨西哥,1.0,1.0
546,u240840,现在 谁想来跟它打招呼？,2.0,2.0
547,u175442,因为 你为我改成绩吗？,2.0,2.0
548,u298195,那个时候,5.0,5.0
549,u219717,直接咬着吃就行了嘛,1.0,1.0
550,u241181,你星期天在这里干什么?,1.0,1.0
551,u17595,但是，我们也知道像这些海龟这样的物种,5.0,5.0
552,u195344,米克伊尔说如果那小子不能活着出来,5.0,5.0
553,u264149,有没有能力活在这星球,2.0,2.0
554,u163242,你要让我检查下你吗? 小姐,4.0,4.0
555,u138962,我觉得应该给蝙蝠侠颁发勋章,2.0,2.0
556,u284850,也许我们能讨论点哲学问题,1.0,1.0
557,u191632,我们为什么突然要冒这些险?,3.0,3.0
558,u162982,你在伯克利学的就是这个吗 Chris?,3.0,3.0
559,u140916,我们的工作就是鼓舞、打气、支持.,1.0,1.0
560,u297158,非常非常令人惊异,1.0,1.0
561,u183195,他曾访问过监狱和精神病院,1.0,1.0
562,u236267,我开始想念街上的一切了,1.0,1.0
563,u271075,但为了让我的老爸开心,4.0,4.0
564,u179559,临时英美资源论坛,1.0,1.0
565,u227437,非白种基督教徒我都恨,1.0,1.0
566,u123598,呃，从昨晚开始我就一直在清理上面的污渍,2.0,2.0
567,u167521,这是约翰·莫里斯 - 破处之旅的编剧及制片,2.0,2.0
568,u5095,并且它确实是收益的，当你花200000美元让你的朋友乘飞船旅行时,4.0,4.0
569,u28943,是的，但是显然成千上万的人使它成为了现实。,3.0,3.0
570,u209340,博蒙先生，你认为如何？,1.0,1.0
571,u250509,"我将给你,你所要的一切",1.0,1.0
572,u289098,我对你有信心 不过我要问你一个问题,1.0,1.0
573,u173776,敲赴飘狼 泅 惑炔篮 穿备狼 肋给老鳖夸?,5.0,5.0
574,u24814,他们邀请人们参加，然后问：,5.0,5.0
575,u275893,给他一只泡过水的树枝 他就已经很满足了,1.0,1.0
576,u47281,我想--好吧你知道我们一般都感觉怎么样。,5.0,5.0
577,u207472,快去刷牙睡觉,1.0,1.0
578,u92068,我无意伤害任何人 更别说是你,1.0,1.0
579,u220706,我有什么好愤怒的？,1.0,1.0
580,u116955,会让所有对手望尘莫及,2.0,2.0
581,u81854,你认为我们的敏感会使上帝打击他？,3.0,3.0
582,u212871,小孩出来的时候,5.0,5.0
583,u255479,你控制不了她，对不,2.0,2.0
584,u14156,我吞食着苦果，孤独一人坐在那里看着他们。,3.0,3.0
585,u16212,他们带来了移动的电影院 做了“行动后的回顾”,2.0,2.0
586,u172483,曾经喜欢的东西也许会变得不再特别,1.0,1.0
587,u266197,你得和我们进城一趟,1.0,1.0
588,u116226,让我把这东西拿掉,2.0,2.0
589,u198312,我是奈儿 -你想来点我的面包?(也指屁股),2.0,2.0
590,u265531,肩膀部位 呈一直线的散点,1.0,1.0
591,u197304,对那些背景深厚的违法者,5.0,5.0
592,u268454,这样的事数不胜数,2.0,2.0
593,u164701,这让我今後还怎麽在武馆街立足,4.0,4.0
594,u135034,津贴一旦停了 房子就会被收走,1.0,1.0
595,u251696,草纸比钱还贵！我以后都不信钱了！,2.0,2.0
596,u77170,好的，因为如果他不付 就由你来,2.0,2.0
597,u282047,对不起 David 答复是不行,1.0,1.0
598,u273130,这还不是最重要的！,4.0,4.0
599,u289973,你赢了，我就离开这里,2.0,2.0
600,u281312,天知道这个要花你多少,3.0,3.0
601,u222112,不，应该另有文章,4.0,4.0
602,u165378,会显得毫无意义,4.0,4.0
603,u21322,大卫：下一个项目，是设计一个水榭,1.0,1.0
604,u288541,其他人知道了 ，又会乱打起来了,2.0,2.0
605,u22781,大家说希望是建立在理性的基础上——但这一切却毫无理性。,2.0,2.0
606,u118509,他小的时候来过这里,2.0,2.0
607,u273805,我不喜欢人 在漫长的时间中,1.0,1.0
608,u210085,我争取让他15分钟内走出门,2.0,2.0
609,u68541,杰瑞将会不在了,4.0,4.0
610,u55396,? 假如我可以，我想成为Emma McCune ?,4.0,4.0
611,u11905,原因就在于，总有人，,5.0,5.0
612,u138964,在这游泳 哦，很高兴再见面,1.0,1.0
613,u199363,那么说，和盖尔斯克见面的事 你们只是在开玩笑,2.0,2.0
614,u44097,比如说， 做一个构想--从中我们学到的,5.0,5.0
615,u267780,我只是觉得我可以做的更多,3.0,3.0
616,u48452,那些说摇滚导致了道德丧失的部分人,1.0,1.0
617,u855,在旧金山的圣安地列斯断层线我们也应该建立一个,5.0,5.0
618,u294493,æáßääÇ ßäÇ ãÍÙæÙíä Çäå ÇãßääÇ ÇáİÑÇÑ Úáì ŞíÏ ÇáÍíÇÉ,5.0,5.0
619,u277666,现在我的这差事还没完成,1.0,1.0
620,u220889,我爱你. 和你在一起我很快乐.,1.0,1.0
621,u296954,我是俄罗斯队的尾桨手,1.0,1.0
622,u204154,今天晚上他妈的怎麽了？,4.0,4.0
623,u117481,我们自己的规则,3.0,3.0
624,u28388,可以帮助公司或其他设计师更好地思考未来。,1.0,1.0
625,u150593,小犀鸟的建议,5.0,5.0
626,u175287,我想要你看一下这。,3.0,3.0
627,u153166,一个女子侦探 准能帮他找回失物,1.0,1.0
628,u114839,克劳迪亚斯发现了 便把瓦伦泰扔进了监狱,1.0,1.0
629,u210024,谁负责证词时间表?,1.0,1.0
630,u100219,艾米，我知道我不是个好相处的人,1.0,1.0
631,u155610,他替我们发言 我们得以用人类语言交谈,2.0,2.0
632,u34964,一个正常的阴道是什么样的，而被割过的是什么样的,1.0,1.0
633,u213056,“我们想去哪儿就去哪儿，我们天马行空，”,2.0,2.0
634,u47926,一个飞行员在飞行时发现了这个。,4.0,4.0
635,u59255,您拿那小一点的出来?,2.0,2.0
636,u124725,他们希望你做什么?,3.0,3.0
637,u32159,显示了七万年前到六万年前非洲的样子，,1.0,1.0
638,u232594,对 -那是我和沙维的事,5.0,5.0
639,u32321,一定是和这个行星有某种关系，,4.0,4.0
640,u241294,能让我们私下里说说话吗?,1.0,1.0
641,u93642,他前妻和女儿也住在这儿,1.0,1.0
642,u153410,真可怕 -好粉红,4.0,4.0
643,u76085,动起来,4.0,4.0
644,u267386,为什么用这么多手法呢?,3.0,3.0
645,u147597,你溜狗时也会没命！,4.0,4.0
646,u130201,636篇文中有过半说…,5.0,5.0
647,u262557,最近想刷门口，试试颜色,1.0,1.0
648,u272625,好吧 你可试试放司机下车,2.0,2.0
649,u72323,世界上有4百万网球运动员，我排名119,1.0,1.0
650,u13303,也许你花12美元买的燃料原本值26美元,1.0,1.0
651,u19075,这些是瓷砖。“嬉戏”这个词是我们工作中的一个必要组成部分,4.0,4.0
652,u23607,我知道，并不是只有我的生活不如意，,2.0,2.0
653,u296290,至少 也好过坐在这里等死吧,2.0,2.0
654,u25515,全校教师决定授予特兹勒先生教授职称。,1.0,1.0
655,u107658,但是是因为来到你们这个破地方,3.0,3.0
656,u136184,你在这做什麽? 你该待在家里,2.0,2.0
657,u107637,某个对别人怀恨在心的人,1.0,1.0
658,u268571,扭头就跑,1.0,1.0
659,u24560,看看1960年时他有多么勇敢，并请铭记于心。,4.0,4.0
660,u163811,由错误的尝试变成严重的笑话,2.0,2.0
661,u248223,而我三年中撞毁了三辆车,1.0,1.0
662,u219301,要是出了事，万一我摔下去,2.0,2.0
663,u37476,伊默斯.德米特里：你们看过这部影片，,3.0,3.0
664,u165503,在宗教这一方面喜欢屠杀.,4.0,4.0
665,u125086,"孩子们,奉耶稣的名.",4.0,4.0
666,u27412,所以我们现在能看到的就是最大的,5.0,5.0
667,u249922,我也当过小孩呀,1.0,1.0
668,u119904,如果我跟他在一起 怀孕的人就会是你了，大妈,3,3.0
669,u92792,就我个人来说 才不管他烂在哪里 但我母亲希望有个体面的葬礼,1.0,1.0
670,u56600,或者像在今天的购物区，商家们,5.0,5.0
671,u194835,她也没那么差劲 她只在这儿待了几个小时,1.0,1.0
672,u60882,听说你什麽都能画,2.0,2.0
673,u218666,# 这样他才能够赢得你的目光 #,4.0,4.0
674,u222479,所以我需要援手,1.0,1.0
675,u136648,我要用那把时空穿梭椅,1.0,1.0
676,u4510,这边的角型脑回区域很有意思，,1.0,1.0
677,u179883,外星人事务部 我是维库斯·范德默尔,1.0,1.0
678,u251042,那些是女性优良典范,3.0,3.0
679,u158444,她将太多的能量注入了这个东西,4.0,4.0
680,u202993,那个和Fasto密谋反骨的狐狸,5.0,5.0
681,u203294,嘿，看，是那个在婚礼上见到的同性恋,2.0,2.0
682,u63232,说这样的话，你觉得她会为你骄傲吗?,4.0,4.0
683,u145750,是的！ 你怎么没把最基本的东西学会?,2.0,2.0
684,u79964,正在寻求和我们的和睦相处,1.0,1.0
685,u273695,也许你会找到一个使用它的一天。,4.0,4.0
686,u189856,知道吗王菁菁要出一本书,2.0,2.0
687,u82128,哦 对不起 我还以为我们在玩挑细节的比赛呢,2.0,2.0
688,u266617,知道他们为什麽能放声大笑吗?,1.0,1.0
689,u247173,Farhad也许能把他们辨认出来,2.0,2.0
690,u96474,阊享 咤 舒 琼\xE4 捂溴 忆蠍\xED 沩 咪\xE5 媸\xE6 焰 佊雁 障\xC7 沩 咪\xE5 佅咽 漤邮,5,5.0
691,u191219,我在去婚姻登记处的路上,1.0,1.0
692,u286924,阿鬼出事那一天，你明明就不在家,3.0,3.0
693,u109442,从这儿出去的唯一办法就是逃走,1.0,1.0
694,u106185,不管爸妈是怎么说的 这不并总是输赢的问题,2.0,2.0
695,u81150,哦 好的 那么 为什么她的测试比我的好?,1.0,1.0
696,u248870,但我看到像是要下雪了,2.0,2.0
697,u96374,就是她一定要是个人就行了,4.0,4.0
698,u237079,乔德斯，去看看 他有没有弄坏牵引车。,2.0,2.0
699,u215277,艾瑞克 那是我买给你的钉鞋??,1.0,1.0
700,u287267,好吧，我上过多少个？,4.0,4.0
701,u97077,"""冒昧的写这封信 来表达我的感谢之情",2.0,2.0
702,u21996,如果这个是字典，美国英语地图——,5.0,5.0
703,u18100,下面我就可以就几个具体事例展开讨论,1.0,1.0
704,u289186,难道笑会对这不好吗？,3.0,3.0
705,u140736,我是隔壁的Jimmy.,1.0,1.0
706,u56468,假使这跟大运河一样,5.0,5.0
707,u277626,我们要赢得他们的信任 你懂吗?,2.0,2.0
708,u132685,"观众会为此而向你喝彩,崇拜你",1.0,1.0
709,u198609,ÅĞÇ áä äÓÊØíÚ ÍãÇíÉ ÇáäÇÓ ¡ ÓäÙåÑ ßÇáÖÚİÇÁ,5.0,5.0
710,u292959,是的 没有什麽会伤害你,2.0,2.0
711,u79967,只按照自己的意志行动,1.0,1.0
712,u232703,那你们就是大骗子,1.0,1.0
713,u128228,你就喜欢那些，灯光？,4.0,4.0
714,u112001,你得站我这角度想一想,2.0,2.0
715,u146783,我在听 - 好，我们来打个赌,1.0,1.0
716,u63847,这是木十字架.,1.0,1.0
717,u198908,我们有考虑要去咨商,1.0,1.0
718,u6377,你不会想在倾斜时让你的眼睛降得太厉害了。,1.0,1.0
719,u137515,你在BAU的工作享受得如何?,2.0,2.0
720,u273562,"""麦特尼克是个比拿破仑还坏的暴君。""",2.0,2.0
721,u230162,我们必须把它埋在暗处 现在做还不晚！,4.0,4.0
722,u9265,他们要求的是一个对爆炸情境的反应，,2.0,2.0
723,u222955,另一个是一个女孩子理惠子,3.0,3.0
724,u81864,那是暴力 丑恶 是肮脏的,1.0,1.0
725,u58255,帮助好做好事的主题上,5.0,5.0
726,u111786,他在卡罗莱纳河那边有一个洞,2,2.0
727,u165237,那些攻击圣经所载历史的人,1.0,1.0
728,u1059,当然，蜜蜂真正的重要性并不是蜂蜜。,2.0,2.0
729,u223893,装甲兵第二师,2.0,2.0
730,u49698,也让采伐森林的人们同样受益,2.0,2.0
731,u196963,但我写下来了,3.0,3.0
732,u157782,但他们都很奇怪,2.0,2.0
733,u27272,我们采取工作坊的形式，,1.0,1.0
734,u279972,太好了，肯定很好玩！,2.0,2.0
735,u86815,SYNAPSE连接了这个星球上所有的通讯工具,2.0,2.0
736,u160053,第14师也被逼出了里窝那 （意大利西部港市）,2.0,2.0
737,u236339,秦王紧急召见我,1.0,1.0
738,u206843,1200户住在为市民准备的房屋中 面积约为106平方米,1.0,1.0
739,u199352,我能说什么呢？ 那个婊子以前骗了我,2.0,2.0
740,u14634,不是我们做的，也不是我做的，而是大自然做的。,2.0,2.0
741,u277828,你他妈的给我闭嘴,1.0,1.0
742,u116279,哦 麦克斯 你说你又产生幻觉了?,3.0,3.0
743,u54346,猜测因为以下原因死亡：飓风、烟火、哮喘、溺水的人数,1.0,1.0
744,u123065,提前结束的分钟数,4.0,4.0
745,u204146,我之前从未有过投入到一段感情里,1.0,1.0
746,u35647,当我出生时，我妈妈说我四处张望整个病房,1.0,1.0
747,u70955,我们现在只要再过一晚 船明天就在这里了,1.0,1.0
748,u279251,没人愿意下乡,1.0,1.0
749,u179979,在那里他们把猫粮价格以非常高的价格 出售给外星人,1.0,1.0
750,u205796,我们设了三个路检处 这里、这里、还有这里,4.0,4.0
751,u255339,你一走就是七天再晚回来一天,4.0,4.0
752,u80779,"噢,尼克,这真是件烦人的事.",1.0,1.0
753,u207394,我求你了 不要走 你还有家人和孩子,2.0,2.0
754,u85676,很好，您今晚是傲慢臀部,1.0,1.0
755,u236553,若从膈腧穴入，步廊穴出,5.0,5.0
756,u59361,"气囊前后各两个,两边还有四个",1.0,1.0
757,u121296,不会受到毁铁的力量影响,3.0,3.0
758,u220331,尤其上课的时候,5.0,5.0
759,u79491,你用偷来的中情局经费 买下石油钻探权,1.0,1.0
760,u175852,"天啊,要是他开殡仪馆的话 就没人会死了",4,4.0
761,u131517,她是对的 我们从未一起去洗衣服 就是这样,1.0,1.0
762,u28913,来赚钱以买到寄出这些信件需要的邮票钱。,1.0,1.0
763,u119067,你知不知道，有时天上,5.0,5.0
764,u227631,米奇跟他们私下有点生意,4.0,4.0
765,u285185,我们是同学，我想介绍 但是忘了名字,1.0,1.0
766,u37104,我迫不及待地想要进入漆黑的深夜，,2.0,2.0
767,u261534,对， 但是等等， 听我说…,4.0,4.0
768,u113666,出于尊重 我让你选,2.0,2.0
769,u4068,马可：我觉得自己是个诚实的魔术师,3.0,3.0
770,u193,但是，每两周一次，他们真的把电脑放在他们的餐桌上，,1.0,1.0
771,u161203,你说说话吧,2.0,2.0
772,u135727,就会让你得到救赎,4.0,4.0
773,u220783,这里“发泄”，源自拉丁文,1.0,1.0
774,u167651,# 对我来说没什么区别 #,1.0,1.0
775,u159244,快躺下吧？,2.0,2.0
776,u138979,不错，他的第二职业 是充当个小打手,2.0,2.0
777,u188183,你母亲都以你为荣,1.0,1.0
778,u48238,首先在这个税上的是，,5.0,5.0
779,u144573,根本上来说 它就是属于我的,2.0,2.0
780,u13686,也许有许多知识未待我们发现就已经不复存在,1.0,1.0
781,u255281,则非小人所擅长,5.0,5.0
782,u136244,大家都会同意看到你,3.0,3.0
783,u52686,结果它们逐渐演化， 越搞越大,3.0,3.0
784,u46878,你们也好久没有摘棉花了，不是嘛？,2.0,2.0
785,u96664,基本上不为人所知的国度,1.0,1.0
786,u175390,你闯入我们的系统 仅仅为了打游戏，是吗？,1.0,1.0
787,u143828,徙切\xC7 邃 卺\xEC 滔亚溥 认崆\xF0 沅 蜜彷\xC9 轻闾崆士,5.0,5.0
788,u266572,我能照着自己的方式来吗?,1.0,1.0
789,u33857,我们发现你可以通过训练自己的大脑,4.0,4.0
790,u42385,公认的解释是宇宙不知为何的一下爆炸出来,1.0,1.0
791,u23172,"""你可以建这个，再建这个，你安装这些，就行了。""",3.0,3.0
792,u133000,只是随便选上了他,2.0,2.0
793,u9156,当然，这个要实际说明很困难。,3.0,3.0
794,u149880,"听我说,我不是在威胁你,明白吗?",4.0,4.0
795,u124082,你们看他， 什么都不相信！,3.0,3.0
796,u141985,就是这样子，明白吗？ - 嗯,2.0,2.0
797,u39743,我们证明了这是可以完成的。这真的是一个惊人的旅程。,2.0,2.0
798,u26898,实际上也很快能指出规则的违反。,1.0,1.0
799,u172275,哦，不，有辆车停在他面前，桑伯恩！,2.0,2.0
800,u8027,第一是当他人不同意我们的说法,3,3.0
801,u80535,你会吵醒-- -马克思.,5.0,5.0
802,u205646,我亲眼所见，从你哥哥手里撬出了这个,2.0,2.0
803,u146367,只要我活着，我就不会喝咖啡,1.0,1.0
804,u109389,要是他们欠得少 我就打断他们的膝盖,1.0,1.0
805,u105045,Molly！ 你也逃不掉 你有很多玩具不知如何处置,4,4.0
806,u36324,书中充满了奥斯维辛集中营的照片。,1.0,1.0
807,u141862,他怎么会没有女朋友呢？,2.0,2.0
808,u1214,多亏这些评论我变得厚脸皮了,2.0,2.0
809,u62352,我不是这种让丈夫说打就打的人,2.0,2.0
810,u37108,或者，它是不是在时空上无限延伸的呢？,3.0,3.0
811,u60215,那只是情不自禁的，我和我的女伴都是这样。,4.0,4.0
812,u248270,你在电话里说得很诱人,2.0,2.0
813,u116981,让你留在这里,4.0,4.0
814,u31903,很明显，我是个乐观主义者，我有坚定的信仰,1.0,1.0
815,u212862,所以，我会帮忙,2.0,2.0
816,u66899,年轻人应该明白不能指望他们,4.0,4.0
817,u123620,“游艇上有个小浴室……”,3.0,3.0
818,u75233,这些只能够打发你的那些下人,4.0,4.0
819,u127898,íÈÏæ Ãäå ßÇä íÑíÏ ÊÏãíÑ Çáßåİ¡ ÓíÏí,5.0,5.0
820,u192744,有些话我想和你说，乔治,2.0,2.0
821,u256053,这牛肉看起来很难吃,1.0,1.0
822,u9623,这种生命也许在内在属性上也与我们有本质区别,1.0,1.0
823,u2464,对我们的大脑最清晰的单位是故事。,1.0,1.0
824,u30541,一个匿名的IP，对我的页面作了编辑 --,2.0,2.0
825,u294302,天啊 又烧又爽,4,4.0
826,u88352,我应该请你重新考虑,1.0,1.0
827,u228843,但是如果可能 我明天就回去,2.0,2.0
828,u198347,想说声谢谢你 兄弟 早上我觉得自己像一坨屎,1.0,1.0
829,u91104,抬头挺胸,2.0,2.0
830,u127408,你要在这上面教 我怎么跳舞?,2.0,2.0
831,u21544,到了快60岁的时候 你就成名了,1.0,1.0
832,u90793,他终于对我显灵了,4.0,4.0
833,u40565,他欺骗99位英雄中的一些人，让他们为他效力。,1.0,1.0
834,u77334,我一点儿也不相信,2.0,2.0
835,u36185,将上述细胞注入一头受精牛的卵细胞中,1.0,1.0
836,u104939,你不坐就太可惜了,3.0,3.0
837,u206845,房屋的面积只有69到86平方米,1.0,1.0
838,u13742,我扮作医生在医院里工作了两年。,1.0,1.0
839,u161809,我会给你颜色看的 混蛋,3.0,3.0
840,u281913,我将是你最激烈的对手,1.0,1.0
841,u44773,就好像把一个活跃的系统诱骗到一个稳定的系统一样,3.0,3.0
842,u114040,所以不要把我们的关系复杂化,2.0,2.0
843,u43907,我熬夜思索，对我的丈夫说,5.0,5.0
844,u276362,依天命,5.0,5.0
845,u185924,放动物粪雕刻会很好,1.0,1.0
846,u129005,这条消息是昆南手下的卧底提供的,1.0,1.0
847,u211091,我真不知道你在说什么 或许这是一种奉承,2.0,2.0
848,u133457,我能指望你们最好的工作吗?,2,2.0
849,u269465,你那儿又长了个头,4.0,4.0
850,u42434,因为在这些领域，工作在非洲的科学家将会获得竞争优势。,3.0,3.0
851,u27653,"没有单独厕所,大家用着仅有的一个公共厕所",1.0,1.0
852,u135277,事实上 敌队的孩子可能只大一级,1.0,1.0
853,u17726,当然如果你能在培养皿里制造老鼠牙齿,4.0,4.0
854,u43906,建立结构，但不是构建一个鲍鱼壳，将会怎样 --,2.0,2.0
855,u98883,抓住流星、放进口袋,4.0,4.0
856,u151423,“我们得让你丫的工作起来”,2.0,2.0
857,u15980,而带来的愧疚感,5.0,5.0
858,u185651,在你要解放你心胸前 你得先放松你的双脚，林,4.0,4.0
859,u249890,所以我应该去美国！,2.0,2.0
860,u167993,停，停！ 我要和你单独谈谈,1.0,1.0
861,u77254,大家都走的话，谁来照看这儿的平民和士兵呢,1.0,1.0
862,u128489,我告诉你那个了 但是没那么容易的,4.0,4.0
863,u3715,就算用最简易的电表，你也能测出纸张弯曲的程度。,1.0,1.0
864,u119405,你是脚踏车来的,1.0,1.0
865,u99527,直到咽下最后一口气为止,3.0,3.0
866,u70385,再见. -我能看出是出自大师之手！,2.0,2.0
867,u268641,保留了一些,5.0,5.0
868,u296433,那家伙是疯子，他说我可以帮他经营,2.0,2.0
869,u278657,大城市嘛 有很多人得讨好,2.0,2.0
870,u262189,你真的没有包袱吗？,4.0,4.0
871,u19319,又为什么它在某些方面很创新，但在另些方面却没有呢？,2.0,2.0
872,u207571,4 3 2 1,1.0,1.0
873,u269372,什么？等等，你是不是说 我追不到她？,2.0,2.0
874,u252382,用这双手投的票,5.0,5.0
875,u299553,我无法违背父亲的旨意,2.0,2.0
876,u146724,起跑门 - 没关系,5.0,5.0
877,u98587,我要跟谁上床才吃得到茶点？,2.0,2.0
878,u190186,你可没有乖乖呆在车里啊，不是麽？,2.0,2.0
