,avg_labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
group_wellbeing,-0.06882035936098181,0.05763929122924225,0.1047417361571326,0.11112830595085783,-0.015273515788542656,-0.004003994266028322,-0.050309789448196016,-0.038473840975489594,0.0069837894338085444,-0.02195140626829857,-0.04941572098506569,-0.012638018073648111,0.01832611029580724,-0.02102640896506252,-0.021944883732109406,0.018872272816356055,-0.027276671363544645,-0.029582501034868265,-0.025685024370579585,-0.004739509030089247,-0.007008972342826249,-0.029050674405508535,-0.01147791607600475,-0.022725439589142745,-0.011477916076004782,-0.0246930904636964,-0.011477916076004808,0.10897475709959317,0.14737135745168425,0.13366055540608557,0.05107544691230979,0.05275796897388165,0.11231947511110656,-0.06654681898476361,0.30536811363549404,0.03152728086892824,-0.08078789281402991,0.1530774362837583,0.05198016455460912,0.3675412752565655,0.3947668684712346,0.13782336949499113,0.22307261361641276,0.05392683397679782,0.6849753490839081,0.5444130996358975,0.04785872575514417,1.0,0.09551907374935692,0.17573350958311368,0.13794304453000256,0.23486935610689555,0.20240356543557225,-0.02741111045194709,-0.0714306562484868,-0.024913047219539786,0.11829249902798954,0.15757964385376816,0.1336579213879527,0.06325242306860789,0.35975791943816576,0.12080511708217534,-0.06880813580640588,0.06308924584107233,-0.026905370525949168,-0.043446248107142066,0.08618664483008638,-0.0727670452841487,-0.051627317109235946,0.09203577696993936,-0.02105649571599378,-0.007783436607884377,0.1542506531781328,-0.05335106515932342,0.14646351439505223,0.035596703996489974,-0.02818678497094382,0.006954492136464456,0.03282297406421728,-0.07278201572370958,-0.07094100801522694,0.02924084728180077,-0.0662087251671506,0.0018657063081050562,-0.07347359224332062,0.5957623338605407,0.0745607928170417,0.12203273764215475,-0.04200654260747567,0.0036204993499634333,-0.025434869585746207,-0.028956548273160358,-0.03206100744037954,0.03788548616519778
self_growth,-0.025656451547335875,-0.024497365795130708,0.06266659119187415,0.10567911321389753,-0.001550412919002452,0.029561425320185887,-0.025085808464939692,-0.03216269982881152,-0.010948658817465215,-0.02441529119413486,0.06131072785007022,-0.018766558066553356,-0.05614904472687355,-0.02047059512011925,-0.015670518957005757,0.016517358223611764,-0.03340728606446149,-0.025739557383246892,-0.027777773513342815,0.007367108071801071,-0.00043611058498532583,-0.02527681821091633,-0.009986866192624948,0.04119585637380722,-0.009986866192624901,0.12206144260091085,-0.009986866192624858,0.006690320340880138,0.2805574306122684,0.17602724896951813,0.023108288785613464,-0.018457627752531687,-0.043241624349819166,-0.08485325116121899,0.1815377880670719,0.022687965603277436,0.09193695468394499,0.007773345148348863,-0.013286160201542819,0.2207491719562626,0.18527237893351214,0.025745148881768303,0.04392293989344622,0.23521307392989535,0.08875147249820832,0.1047598424454996,0.4798183829177936,0.09551907374935692,1.0,0.3971212808403284,-0.019260401754108442,0.025979518899827848,0.13402045713545147,0.09291181722028807,0.09299134666219719,-0.029345192126051994,0.0887072967894813,0.1598029207980635,0.11150548305198006,0.02214930679209143,0.11767291928569598,0.06808852094777906,0.017340466412549608,0.09345434883060368,0.05084043754438667,-0.11979878286907193,0.2449220523527252,0.0795944761360751,-0.20945409997087844,0.049159942993882356,0.006212801105279439,-0.02086677669448711,0.09600760623014237,-0.09253569174948453,0.12869093944543036,-0.07617735524613183,-0.10995848546303627,0.024225524796565662,0.0038382253240952556,0.0059037126660840804,0.006706921469808491,-0.004747042155331193,0.005973906580748489,0.09147666469508191,-0.05872041157626326,0.17401170295640053,-0.01852578390503234,0.07425399932506,0.03443317654111816,-0.03954806279354768,-0.0529370333809401,-0.020019234236019316,-0.012303602940504671,0.05237483897087618
self_responsibility,-0.10873835772917922,0.09330865099289791,0.11753275209251302,0.17746413405449604,0.013763742552875572,-0.030862162645279904,0.006175331192471854,-0.07545393985361258,0.022494074435291476,-0.0015066591866809405,-0.05069632117497716,0.02646585429205416,-0.07317943954385603,0.05547534366783489,-0.0166231666116229,-0.014086326356631483,-0.05156987633272804,-0.027938893129825,-0.09442016394483664,-0.030730881082307333,-0.05260846828153466,-0.018756035091040013,-0.019701092219368502,0.045589266006945954,-0.019701092219368506,0.07214453126912294,-0.019701092219368534,0.0910581818021292,0.30099084420063654,0.26604760272829675,0.13347771034836306,0.05760166132642042,0.23555993367901862,-0.05903811372833007,0.30325072399956804,0.08598361657809407,-0.0031576053350203114,0.3749898916424693,-0.02635338549299292,0.030489952941344038,0.02081013495626329,0.19152606596208036,0.13605343253592808,0.4507105325236221,0.10811494409766202,0.181706196467085,0.5781615356061757,0.17573350958311368,0.3971212808403284,1.0,-0.009297495902121656,-0.009784926990949466,0.3784596730103634,-0.030506928361321344,-0.02362446929698435,-0.0454401623300051,-0.07011183368640259,-0.13901593690480576,0.10444419637009494,0.23569231000001564,0.05665762147197505,-0.037947709169056223,0.012212749499614192,0.09317602588202265,-0.16152845724355408,0.06128835546327735,-0.0237970631048748,-0.02252162202446129,0.10120300218790743,-0.06641336748384087,-0.013849925087416266,-0.031014140652098978,0.16843591836252153,-0.2311704172039842,-0.19763352434319267,0.1582752089850348,0.27748901718619007,-0.054793614503362266,-0.06396321695495424,-0.06705782611120623,-0.06391916257364158,-0.04730408268833328,-0.04977337846997839,-0.08515684000736605,-0.09425733874582619,0.09771956540051262,0.1475391466077936,0.045453041600341304,-0.033744900230175026,-0.06187457390519011,-0.0746604903549935,-0.014411284687125119,-0.024649428321932104,0.16308902695488559
ext_responsibility,0.005694171704377645,-0.004251176798292175,0.0718073230781519,0.07262763220383407,0.038640115086261355,-0.05366191766770482,0.04201703083134102,0.004821011372025362,-0.028317482388119545,0.04705744922235069,-0.048612149851550046,-0.041667937212675636,-0.023719701895216418,0.09142176101960796,0.00022700535319902597,0.02116663347295622,0.10495445174470018,-0.013622821775175173,0.006147239942591107,-0.02297049152486575,-0.028244592154407475,0.04118719852784172,-0.01785149479675339,-0.029199115376215563,0.10220101064232961,-0.034220111882961014,-0.01785149479675343,0.08797269608633673,-0.021972207450913554,0.11801175060762828,0.035643571122223494,0.041197872108862936,0.10812444877184414,0.1066786883600311,0.12880091111706357,0.08310656120118592,0.08600043960685606,0.15785202122447387,0.20494853700782692,0.012681418929246737,0.044785605383955734,0.24246350780705436,0.10508474215526575,-0.05875628355369556,0.09680378853580075,0.1708170798942779,-0.06889585760314731,0.13794304453000256,-0.019260401754108442,-0.009297495902121656,1.0,0.5441579663541911,0.06664753848120213,0.020922611665378323,-0.01748426562496128,-0.006434576092968296,0.006914683712070973,-0.05812611616336397,0.08430530373443737,0.08254893515833885,0.09167618528740505,-0.02852464546175323,0.03851108107635392,0.10383733655350062,0.054129873308893864,-0.0025096570432699555,-0.01932214335737826,-0.019273809337377892,0.05083064015366909,-0.004135403449409112,-0.08265110129342904,0.017514262805125164,0.1658021424370167,-0.015762784755395845,-0.06747508875099491,0.06570868683249982,0.1412724134535651,0.05671635347622388,0.011930230522265207,0.052294772926216246,0.05265874668830678,0.03137626251672053,0.03603338171976741,0.019165873786117397,-0.007771388251811045,0.09425669388769571,0.04104491787638485,0.03913339195747795,0.0024987394271628123,0.06938638486090681,-0.05210726490357539,0.03285744572873278,0.07336124543233583,0.270741299929916
other_reliance,-0.0661663526722516,0.0933281840020322,0.1625289143321411,0.11942610743923437,0.016659288756066978,-0.04583848730806849,-0.041128036082695094,0.012653321170538781,0.00913300591729184,-0.024675981967875602,-0.052165857235271625,-0.07927400272595564,-0.003278833347446222,0.021767533786047982,-0.007072112209182597,0.04622090519102571,0.07225784899135158,-0.021907581463638987,-0.02615225912216119,-0.02742553093411274,-0.019501798755293995,-0.011948843070494385,-0.015145430714557128,-0.03507758892574854,-0.015145430714557175,-0.03950601147252628,-0.015145430714557167,0.05096924029407026,-0.042623565823161264,0.10200654603991811,0.0908110775041568,0.019577163912408126,0.11807301726641779,0.04822724417692567,0.15879622046785016,0.0056213227952245075,-0.03130009317182318,-0.013479171527461153,0.13194562621102224,0.1866829180611387,0.17372537119353437,0.2967022557889887,0.2763489228863309,0.07236353244627776,0.2913980799264169,0.2566007595264931,-0.05172478401514864,0.23486935610689555,0.025979518899827848,-0.009784926990949466,0.5441579663541911,1.0,0.2178584816734552,-0.04406983804784857,-0.0545861698497963,-0.01117364425007426,0.08120505161875816,0.1281928221355525,-0.017943771646694476,-0.04387536177258506,0.1933312100800462,0.04339169643162816,-0.06256768235383786,0.017078054431793048,0.016793494712392557,0.016550560850694302,-0.04892092720902355,-0.03233342870739157,0.04807673201807654,0.06125873483660441,0.009810273610345038,0.009166117991470189,0.05517240818918173,-0.062362054414172266,0.11531926420866481,0.062178812009922826,-0.029184044725515182,0.01298284834306944,-0.027967947939856515,-0.04110870319520925,-0.04151904790125296,-0.03362863902839855,-0.028143861869629035,0.004515823665961632,0.002773259260472434,0.3238724944560588,0.0781259671219238,0.09425610730448408,-0.02502183355525842,0.01825436293656695,-0.04314424995519575,-0.031553365807556646,0.016581087470205723,0.07050965860580137
accomplish_tasks,-0.08297528948611099,-0.0012196939292860596,0.030971792717776326,0.13071187762398911,0.007609689524857276,-0.08551043330250736,-0.04008794229621615,0.0025595231429006607,0.08893484239179814,-0.01835411252695162,-0.08273236508789548,-0.050097552798398275,0.014797592269610449,-0.061001574591122265,0.0032889389887919623,0.016422766792333166,-0.006851216387141501,-0.034424751576212914,-0.10097394881222164,-0.04861388981505342,-0.013230434170113445,-0.045093891780442166,-0.01781658828884927,0.025286926478586096,-0.01781658828884924,0.007882838893615473,-0.01781658828884919,0.25381312393393796,0.04505382445884889,0.013710944087901756,0.07731787711911171,0.14626469206481973,0.15548348162141779,0.03570277994547043,0.2165443768506054,0.024006886479705634,-0.06716756126723211,0.0020528630084943574,-0.01614853681407068,0.07069045785547294,-0.01807292018737866,0.22469013027308304,0.2632763863782604,0.0879437769576087,0.1241140356335694,0.3024495205960558,0.36088772371566075,0.20240356543557225,0.13402045713545147,0.3784596730103634,0.06664753848120213,0.2178584816734552,1.0,-0.1841113249549696,-0.07086835077044555,-0.009431916642756626,0.046039166584381286,-0.018123661406082653,-0.09241574398535564,-0.02090006647967553,0.012596820153882237,-0.09868228793175711,-0.040140391497516324,-0.07690959077239559,-0.05136607791150887,0.20827693684745127,-0.08639591271756158,-0.06953693396667109,0.12081291774531368,0.12986282679119077,-0.03396926102095741,-0.002097624271181956,-0.08136811193917183,0.020905957611930228,-0.07158137249813688,0.1443622493213802,0.11494090188056179,-0.06002388173730331,0.08275333024598375,-0.06575199238190742,-0.06423850014868121,0.09255615412328123,-0.06077950197450621,-0.11749072468477931,-0.062205459011405694,0.19839846897336305,0.07461008760283741,-0.04623350010519837,-0.08585732029208677,-0.05103618059923535,-0.031507543051170234,0.064936939281285,0.033204894648654934,-0.015724223003851075
implied_meaning,0.4111419625295545,-0.001161395327337453,0.00018654798736886512,-0.017806720934772743,-0.0007936141373686012,0.033341107393276594,0.03315060591851667,-0.13643831698949951,0.011745179085482643,0.03382484003059063,0.12047630810384505,0.03275807602433078,-0.03861978095949515,0.01370955003604959,-0.03267190919754226,0.028321913518400018,0.05796857138465012,0.07147138446001078,0.051510547120145946,-0.05906860205475488,-0.046018100994681906,-0.08816519168164073,-0.005060766498271761,-0.042964424547949596,-0.027212718100355804,0.09107624016916725,-0.02721271810035576,-0.2644226865918392,0.036986694934995235,0.0007243874032292636,-0.18812073323217632,-0.12888878029946405,-0.5053238722608913,0.34042898142209344,0.0006248766986559164,0.08297803613095443,0.003398419959856501,0.042189975608771385,0.08002551605747894,-0.03987974771723533,0.02664777605360291,-0.04490898595785084,-0.06943456045561153,0.03917813716635055,0.020468024494327088,-0.010910673610793738,0.040934242011852466,-0.02741111045194709,0.09291181722028807,-0.030506928361321344,0.020922611665378323,-0.04406983804784857,-0.1841113249549696,1.0,0.3357025529458282,-0.05933103450289476,0.14295755317054373,0.0452041638389029,0.3710345728697719,0.12916542655846489,0.11992949164195546,0.02099027359442109,0.11188231686929033,0.12975743174380994,0.4352589843453542,-0.4074843380550653,0.4303370544168391,0.342364878109908,-0.4198663985577905,-0.04155617264097567,-0.12182191390817118,0.009787017769101972,0.10406686543718574,-0.015868087110974833,0.04754874922754244,-0.3690101519976284,-0.19257854225526247,0.03684911603942616,-0.10867318042612854,0.051189071862324104,0.04840389575029269,-0.1384766083270032,0.05799499347980752,0.576705636908582,0.18431569075091797,-0.07431567555074478,-0.3334118438611161,0.15244220867891034,0.3421483282324373,0.1770533903888504,0.0212975537968467,-0.0031252051230172043,0.06672492291578368,0.10820635992926479
creative_text,0.10193438495998794,-0.09667935185944983,-0.06690152392925708,-0.046839345198078176,0.03496112251638115,-0.042894588782033,-0.0167325900903522,-0.06399288881331901,-0.06634436244580763,-0.00043722046408303496,0.03442702573517436,-0.039316587718773686,-0.0716892681653465,-0.024679261584698787,0.03374968891428773,0.04091043428808024,0.04418285479752206,0.20147770967245368,-0.027116996297740996,-0.019026617516003246,-0.008910667692840341,-0.007047202426879026,-0.009137104224035918,-0.017160309109552747,-0.009137104224035918,0.11489760454225274,-0.009137104224035924,-0.12114092527207106,0.015561756740602808,0.03046282646192659,-0.12879113591627117,-0.006758414145714973,-0.22139209009874314,-0.08286366171606517,-0.016070881150287906,0.005919089862437612,-0.017742502069288027,-0.04072024793339958,0.07871749990398115,0.0024781909794725503,0.021346896081832455,-0.01539762859936816,-0.05601917386563743,-0.004579923892626695,-0.04585784432932294,-0.06665050007166688,0.0623466685845118,-0.0714306562484868,0.09299134666219719,-0.02362446929698435,-0.01748426562496128,-0.0545861698497963,-0.07086835077044555,0.3357025529458282,1.0,-0.03785565943961864,0.04623245500584922,0.03361352065134698,0.07008740989282071,0.013615291479890254,-0.025918254228754545,0.006174458683064099,0.55969262700972,0.391298807585179,0.0116555075188944,-0.31800485205510914,0.28390341709125716,0.9260976792109098,-0.21585358725883289,-0.015314304757528286,-0.11715426729545261,0.016871487661302455,0.13425489285784212,-0.006764938936007186,0.03974051533072196,-0.2746427893170817,-0.15872640702592453,0.18554430472487135,-0.03617833753548763,0.0819296139950899,0.0859868359067799,-0.060779007080236584,0.09150437075739301,0.2895934949193156,0.09271062227819522,-0.04682419432934356,-0.11620771708501908,0.2387853817242138,0.4711162927079522,0.039052185932641495,0.03911284106500775,-0.0062844478279792575,0.003653787153285585,-0.007454798043740989
repetitive,-0.027203614337589062,-0.04229566519253802,-0.04182913406847748,-0.03460691160355565,-0.015722872526642357,0.06174672521372222,-0.020125492552750483,-0.05543639995241332,0.0349894836401324,-0.0335063252559028,-0.02769282374734601,0.06887348179013619,0.039822382151365444,0.043871851854843436,-0.02958078847752672,-0.02029563837699023,0.0428573506066986,-0.012542795811724117,0.004640327127565927,-0.013278784929574853,-0.012995346455801495,0.07184074165426968,-0.004866564781515471,-0.013187210302941605,-0.004866564781515453,-0.012694162860984086,-0.004866564781515366,-0.020646434300429155,-0.023556568237258504,-0.04936354269815605,0.005100577476051166,-0.030682593377044518,-0.03620742582314532,0.033400648038451566,-0.02728468179440121,0.052121409521499504,0.008118625173666568,-0.01621292893600068,-0.026742685235918065,-0.014958780894395658,-0.027893339668776072,-0.06995945839507695,-0.03270227871776997,-0.024394365613563496,-0.028619464196804213,-0.022732965379274248,-0.02066748782259265,-0.024913047219539786,-0.029345192126051994,-0.0454401623300051,-0.006434576092968296,-0.01117364425007426,-0.009431916642756626,-0.05933103450289476,-0.03785565943961864,1.0,0.05652937641262039,0.017012531401004803,-0.05336930052640687,-0.042995441167390805,-0.029982773849054786,0.019448011794126443,-0.018049246405006027,0.023351256276603737,0.04162852855891208,-0.02476716287410032,0.04532781350940965,-0.02731709803238023,-0.044168646291335385,-0.050124110758683754,-0.10208280037572855,0.15987809252242569,0.019358030535170077,0.053679237714630054,0.014137170272252407,-0.006931097896576676,-0.035595667296645365,-0.053889435569455586,0.03929762260393143,0.01188962186679583,0.013462358021469034,0.03448992780488066,0.015425392476738293,-0.0026150175753384755,-0.0051210653178960334,-0.0007235800912506783,-0.027721310172253717,-0.03724568328368036,-0.023874048281066033,-0.011521259680173177,-0.03342596381158052,-0.009434861118281901,0.03143047307754661,-0.010588384533164791
point_faults,0.07125047032284526,-0.05245702351397723,0.0497795690273653,0.07000083866080942,-0.06627737834050323,0.02805352591289545,-0.06465620868590698,0.021152472656451492,0.028093446983889554,0.0028440039223221894,0.026418293361286378,-0.004640461105621296,0.03379822703586377,-0.005709663121704999,-0.0317611989180354,0.01598055458024164,0.00799285557531067,0.03647145096001173,0.06755764816144404,-0.007576003223988249,0.02029031701429436,-0.10228130406663204,0.025455286322682767,-0.03247152786494318,-0.04122286525221843,-0.003318720741873944,-0.02788723493723829,0.017056405910311708,0.019857209344208333,-0.045388329980680035,0.024711626845418867,-0.002403563417331163,-0.14470691396292557,0.03134867238603339,0.09240682412236295,-0.02126142719977274,0.006339801637446346,-0.21358437503503985,-0.006456324671070221,0.3250398188822797,0.2614559206641419,0.017290789097424267,0.21369317599450283,0.06873849033048364,0.1850212606891912,0.09360872526221868,0.052307019291132434,0.11829249902798954,0.0887072967894813,-0.07011183368640259,0.006914683712070973,0.08120505161875816,0.046039166584381286,0.14295755317054373,0.04623245500584922,0.05652937641262039,1.0,0.45367541732898253,0.18119675978797375,-0.15493298132362945,0.3269044105888517,0.09962967616137984,-0.11205031603542422,-0.044126364457566424,0.17942262142649973,-0.07870755438593616,0.16890603412392555,0.032292110281783845,-0.19624648360406732,0.11449995347980987,0.03891553636773376,-0.030445897599117932,-0.06406817462246506,0.049555143477225005,0.33868361971753874,-0.15203383203454085,-0.29843044328742147,-0.05985710314477475,0.027668638272817365,0.020338603895370566,0.02104196605773959,-0.009478415679471651,0.042945597726105345,0.2401667989057013,0.02202520416420998,0.27744714597632125,-0.04558902215069551,-0.00906799445144679,0.021092012160862754,0.08859703770256397,-0.023085281423427376,0.04547944165158556,0.06618188344918376,-0.007953860143037506
tactful,-0.1267864481241567,-0.034683602762153716,0.11588233625249539,0.033358922074033695,-0.11174425010506324,0.019182028234011158,-0.022622559824314024,0.0381562456884456,0.056368720255488294,-0.041773242310852936,0.0651625414311792,-0.10806481994181776,0.03850425419995827,-0.03293206216345109,0.028542163573104275,-0.0010439776556618653,-0.025149432429625022,0.008083233969344683,0.036963440740141226,0.0184663741976217,0.07909618802037426,-0.13768960812030218,0.031548404983848075,0.011125200195031005,-0.03390961616767041,-0.022806153602921368,-0.012090275783830831,0.09123832127540017,0.05577862955322728,-0.05761097540519973,0.1894874074740709,0.03542916427406339,-0.08218318818269331,-0.09044742660454985,-0.03513644605684143,0.035202411447651225,0.03790440239968497,-0.35187980031638916,0.018420391442581004,0.5001194840914153,0.491519869289783,-0.13071687054185172,0.22424313708574883,0.10579801922565402,0.3020620231109342,0.12448482327487621,0.038871828504743425,0.15757964385376816,0.1598029207980635,-0.13901593690480576,-0.05812611616336397,0.1281928221355525,-0.018123661406082653,0.0452041638389029,0.03361352065134698,0.017012531401004803,0.45367541732898253,1.0,0.1942594912330224,-0.3166432215001459,0.44360686018041745,0.24756852537359975,-0.20654941911158925,-0.12014895095809887,0.10225735382668988,-0.004400190386854716,0.0961413551550215,0.011355788046971375,-0.12419563744925255,0.3310894659591099,0.04423608269874167,-0.011426744385775628,-0.1952935908239226,-0.003630564530482935,0.8646142858885133,-0.14295345045842667,-0.6654948420288956,-0.0036195667335128124,0.06563999753821673,-0.007827354602618726,-0.006649890781494177,0.05698562274666838,0.012669394534832646,0.2561485041855637,-0.08145311499607605,0.5130665030295462,0.11647502954823113,0.05198469618089998,0.05736731218153766,0.13822981770519013,0.0742674997740442,0.01990144805696564,0.021433393692891715,-0.024166544631224206
critique,0.1251209036219808,-0.002850033970442125,0.005678153582767813,0.06829897829387269,-0.036695077762902366,0.060491025961272614,0.03042272026514776,-0.07801593738659333,0.015384873416972531,-0.02509834944351448,0.17587838410059106,0.05394942910965823,-0.01759271546921474,0.03164686480178505,-0.07725785974901628,-0.000838071948050894,0.033432299575960424,0.06476787489681425,0.07957747094866323,-0.015806874692963994,-0.044841645566749126,-0.042501999533870564,0.008872011621928385,-0.023038040833788426,-0.01679253214237452,-0.013650444282841517,-0.016792532142374576,-0.06932485681353012,0.29842381767767284,0.059715929220913656,0.0039618641428714315,-0.03723162059128291,-0.1689237917771218,0.12939666524924412,0.16355116028479955,0.06897010975352091,-0.02041471932021826,0.09966362901542687,0.042945027786433713,0.17189157848623784,0.2275060590427305,0.004761521370302789,0.012475749494886376,0.07633415248744144,0.16273089522638695,0.05375257487410129,0.024710679872384195,0.1336579213879527,0.11150548305198006,0.10444419637009494,0.08430530373443737,-0.017943771646694476,-0.09241574398535564,0.3710345728697719,0.07008740989282071,-0.05336930052640687,0.18119675978797375,0.1942594912330224,1.0,0.18043258050711322,0.40721608544581583,-0.03059491041531614,-0.10764181548057401,0.012110114389192128,0.19954474449181256,-0.2607909534666928,0.267320063773341,0.08921580172195104,-0.26203504760076163,-0.016298879882244377,-0.04581683425928354,-0.05403513172909012,0.08289813361820052,-0.059331814436117555,0.13899475898420455,-0.29930550961145097,-0.1522081789552828,-0.0018861714932643886,-0.07967233538211607,-0.09631891343151172,-0.09343749871284836,-0.07091145336365867,-0.07474172783414065,0.5586635512751565,-0.09035234977539765,0.15899101336909935,-0.10773876368545122,0.013864219058314623,0.06875716932172177,0.11064306727376383,-0.06617604896799309,-0.09173877797166999,-0.01527725273229241,0.09003081913555923
challenge,0.00530626288010628,0.1711894537434075,0.04961887984059853,0.05706347267496373,0.023039057726724384,0.02647697420705425,0.024187813395788446,-0.13017947684791073,-0.020337039074304026,-0.0667395423653628,0.007384205964496815,0.11142196462663695,-0.06409990090034594,0.024208517172980146,-0.030370829876417055,-0.012935522542421675,-0.01915458071959988,-0.01670932938813988,0.00042666775856095476,-0.026478332044124912,-0.03997995086229859,0.04372679350815219,-0.014971899479164785,-0.03440414847289223,-0.014971899479164845,0.06193182387705089,-0.014971899479164786,-0.090619941806389,0.11422788611744415,0.2108332465766175,0.05098544402555143,-0.08056701465402404,0.1552924611686,-0.017720668222273236,0.294968328718837,0.14872135187684787,-0.0965816866983212,0.42947452296834243,-0.020829316739901262,-0.0602164302140238,-0.028826332736621753,0.1846967760792769,-0.011005296779758,0.14642319011525487,0.002336824062310891,0.022483369628387054,0.10021689109380058,0.06325242306860789,0.02214930679209143,0.23569231000001564,0.08254893515833885,-0.04387536177258506,-0.02090006647967553,0.12916542655846489,0.013615291479890254,-0.042995441167390805,-0.15493298132362945,-0.3166432215001459,0.18043258050711322,1.0,0.007721571459166725,-0.15734839289337207,0.11994235774264479,0.2579006737356064,-0.12695102383059853,-0.1776382141438437,0.04150561443063602,0.0441204198984703,0.00532458836825899,-0.1519360556202796,-0.025035343397042865,-0.024011997850377793,0.33049249238347084,-0.16843487336287416,-0.3592539508587754,0.13772033451329893,0.355955923800462,-0.025622511795935447,-0.07097104657955931,-0.12564907729642458,-0.12381689306440091,-0.0804832802844591,-0.09834794749619587,-0.02061077197340781,0.0037208442327992925,-0.057743254536995046,0.08263159581758756,0.2945938415163017,-0.010464230139503088,-0.035903218068715846,-0.08153450494728717,-0.10769182166185598,-0.06753698000109258,0.06252972090488025
conflict,-0.008715777223897096,0.07178273117984156,0.1343597530248012,0.11329563492257227,-0.006289718999811723,0.00979159225937913,-0.023503489184860806,-0.05573948541531215,0.026574295717141677,-0.07832049544998931,0.03726815886903976,-0.007029018830449316,0.012040986866191185,0.011236700581869024,-0.0499921061949574,-0.004678798030503413,0.024981634411878773,-0.021948477297013335,0.107146044403933,-0.020098979050751385,-0.03753176476743851,-0.04376522712541199,0.05666715199959579,-0.03625536965854575,-0.017291633129780753,-0.026431552672705545,-0.017291633129780746,-0.045587545446152275,0.17769877516507387,0.05116829644320705,0.08529133252181607,-0.062039126843284796,0.0070616076371196115,-0.018409543775827184,0.255156537027909,0.03467937163944295,-0.054591905739694524,0.02007892150801786,0.06199074650556739,0.5699912067449551,0.5656654204828736,0.07202771064728405,0.278683843042762,0.14291421645120572,0.5748718419917764,0.278379104429529,0.011736198446182216,0.35975791943816576,0.11767291928569598,0.05665762147197505,0.09167618528740505,0.1933312100800462,0.012596820153882237,0.11992949164195546,-0.025918254228754545,-0.029982773849054786,0.3269044105888517,0.44360686018041745,0.40721608544581583,0.007721571459166725,1.0,0.11103137988476003,-0.15048066496188536,0.05481115974014418,0.06825482046032742,-0.1423048164362539,0.13858678446378328,-0.03488380960814746,-0.15397456472144472,0.08561394192890837,0.0556316024275125,-0.03405825684226591,0.11158298666892551,-0.0923196552361582,0.37660944276117314,-0.11928988695947715,-0.24780747521454674,-0.022000781213424216,-0.06333241281163413,-0.06940435262230475,-0.0658855973488198,-0.045826324301234414,-0.038032099170629476,0.254038121972599,-0.11318250777344188,0.5811259214571795,0.048756796642967795,0.08558614580369213,-0.0245092276608212,0.04090423928738544,-0.05416308740651886,-0.07974754394691262,-0.026003494984278914,0.02550783483709574
build_connection,-0.10441097333259872,-0.05466607729457326,0.2915551951796572,-0.048142460719866824,-0.04461094672072846,-0.008496099401072444,-0.00026494067705270884,0.007982221359303212,0.046190402039918955,0.00792376267711796,0.012026843684268424,-0.009561361033002423,-0.04803379180236984,-0.06920559226959334,0.08763910091980139,-0.006702171191772678,-0.022897309338008726,0.009419099060669525,-0.009407127883042312,0.12314980963653732,0.02142644776181082,-0.022741800725362672,0.10167037714812242,0.0030855850901089672,0.06317757123240675,-0.019690503972201765,-0.013808040599024195,-0.0023531811392391803,-0.047356674873009014,0.3366355004626384,0.10968331081318738,0.12243584337328355,0.06223652381984059,-0.1755498388916625,-0.08448550272147948,-0.03775951540614612,0.5014580422837339,-0.08784999387483386,0.019959478139554857,0.2032088423575697,0.26398997408895203,-0.04270745788101289,0.09684147041672203,0.06813761291514929,0.20775068945280983,0.026246643598314644,-0.008475663576634908,0.12080511708217534,0.06808852094777906,-0.037947709169056223,-0.02852464546175323,0.04339169643162816,-0.09868228793175711,0.02099027359442109,0.006174458683064099,0.019448011794126443,0.09962967616137984,0.24756852537359975,-0.03059491041531614,-0.15734839289337207,0.11103137988476003,1.0,0.07987489418794673,0.2046640603820978,-0.10190097940225026,-0.062485780067610505,-0.01779784542483144,0.0033891821064921564,0.032736840242249474,-0.08341733539095345,-0.05148453414066283,0.046391098808992955,0.19040515979083594,-0.3162386100888381,0.21336862972637238,-0.008076817025024116,-0.15411738724735174,0.027717717079003446,-0.05268026924540391,0.29750365016911623,0.2890078733832207,-0.07815629889289476,0.24470114794905298,0.007613608631982366,0.05544358356386588,0.22067824840285336,0.09838529364499089,0.21296447099856494,0.173516730619757,0.12017682050065963,0.10431959273408227,0.0958872433011315,0.04041505679647044,-0.028158471096818957
