,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
90,u40001,3,1,2,5,2,3,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,4,1,1,1,2,['past'],2,2,4,5,2,1,5,2,6,1,1,4,4,5,2,1,1,3,3,1,2,3,1,1,5,2,4,5,4,4,5,2
91,u9512,2,1,1,4,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,['present'],1,2,7,3,4,1,3,4,5,1,1,6,4,3,1,1,2,1,1,3,1,4,2,1,3,2,1,4,3,2,4,3
92,u22451,4,1,3,7,3,4,3,1,1,4,1,1,1,1,1,1,4,1,1,2,1,1,2,2,1,3,4,1,1,5,4,1,1,1,3,['past'],3,3,5,6,1,1,6,2,6,1,2,2,5,5,2,1,2,5,5,2,4,3,1,1,6,3,5,1,1,5,4,6
93,u143250,1,1,3,7,1,6,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,6,2,2,3,2,1,['past'],1,1,2,6,1,1,6,4,7,1,2,2,3,7,6,1,1,1,1,1,1,2,3,1,7,4,2,1,1,4,4,1
94,u176052,3,2,4,5,2,3,4,3,2,1,3,2,1,1,6,3,2,2,1,4,1,2,4,2,2,2,6,5,1,5,1,5,1,1,1,['present'],6,6,4,2,4,6,3,1,6,1,4,5,1,6,7,4,1,1,1,1,1,5,1,1,5,4,5,2,2,1,2,5
95,u286367,1,1,3,6,1,2,6,2,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,3,2,4,1,['present'],1,2,6,4,5,1,2,2,6,2,3,4,3,5,4,2,1,1,1,1,1,4,1,1,4,2,1,1,1,1,3,1
96,u38486,2,3,4,6,2,5,6,6,3,1,5,2,3,2,4,4,2,2,2,2,3,4,5,2,2,4,6,1,1,4,3,2,2,3,2,"['present', 'future']",1,2,5,4,4,1,3,2,6,1,3,5,3,6,5,2,2,1,1,2,1,2,1,4,5,3,1,6,1,1,5,6
97,u10648,2,1,2,6,2,5,5,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,5,1,2,2,1,1,2,['past'],1,2,5,6,2,1,5,3,6,1,2,6,4,6,5,3,1,3,3,1,2,2,1,1,6,2,2,4,4,1,1,1
98,u270377,2,1,2,7,1,6,6,1,1,1,1,1,1,1,1,6,3,1,1,1,1,1,1,1,4,1,2,1,1,7,6,1,1,1,2,['present'],1,1,2,6,1,1,6,2,7,1,2,1,5,7,2,1,1,1,1,1,1,1,1,2,7,3,2,3,1,1,1,1
99,u195344,2,1,2,5,2,4,7,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,6,1,1,2,2,1,1,1,1,"['past', 'future']",5,4,5,3,2,1,5,2,6,1,6,2,2,5,5,1,1,3,3,1,2,4,6,1,5,5,4,4,1,1,1,5
100,u294086,2,1,2,7,1,2,7,3,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,2,1,6,1,1,2,2,4,4,1,1,['present'],1,2,6,2,4,1,2,2,7,1,3,2,3,6,5,1,1,1,1,1,1,2,1,2,4,5,1,1,1,1,3,1
101,u267332,2,1,4,6,1,4,4,2,1,1,1,1,2,1,2,4,3,1,3,2,1,1,1,5,6,1,2,1,1,6,2,1,1,1,1,"['present', 'future']",2,2,4,5,1,1,6,2,6,1,5,2,3,6,6,1,1,1,1,1,1,2,3,3,6,4,2,1,1,1,1,1
102,u105758,3,1,3,6,2,2,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,4,1,1,1,3,"['past', 'present']",2,2,5,4,2,1,4,2,6,2,3,2,4,3,1,1,1,3,3,1,3,5,4,2,5,4,3,5,5,4,4,1
103,u236267,2,1,5,6,1,3,5,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,1,5,3,1,2,4,1,1,1,3,['present'],4,5,5,2,4,4,2,2,6,1,6,1,4,5,2,3,1,1,1,1,1,4,1,2,4,4,2,1,2,3,1,1
104,u138322,2,1,3,7,1,6,2,3,1,1,1,1,4,3,2,5,4,4,1,1,3,1,1,1,1,1,4,1,1,7,6,1,1,3,5,"['present', 'future']",1,3,2,5,1,1,7,2,7,1,3,2,6,7,1,1,1,1,1,1,1,2,1,5,7,4,3,1,1,1,1,1
105,u42385,3,1,2,6,2,4,5,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,3,1,2,3,1,"['present', 'past']",3,3,6,5,6,2,2,5,6,2,1,7,4,6,3,1,4,1,1,5,1,2,1,1,5,2,2,3,4,2,1,2
106,u3715,5,1,1,6,2,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,1,1,1,1,['present'],2,2,2,6,2,1,5,3,6,1,1,6,4,6,2,1,4,1,1,5,1,1,1,1,6,3,2,2,1,1,1,3
107,u128228,1,1,4,6,1,4,6,3,1,1,3,1,1,1,1,1,5,1,1,1,1,1,2,1,1,5,5,1,1,1,1,1,4,1,1,"['present', 'future']",3,4,4,2,2,1,5,1,6,1,6,2,1,6,6,1,1,1,1,1,1,1,1,1,6,4,2,2,1,1,1,1
108,u291232,2,1,2,5,1,4,6,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,4,3,1,6,2,1,1,1,1,['present'],3,3,5,2,2,3,5,1,6,1,3,2,2,5,4,3,1,1,1,1,1,2,1,1,5,4,2,1,1,1,1,1
109,u79132,2,1,5,6,2,2,6,1,1,1,1,1,2,4,1,1,5,1,1,2,1,4,3,4,5,1,6,2,1,6,5,2,1,5,5,"['present', 'future']",2,4,6,2,6,2,2,2,6,2,4,2,5,4,2,1,1,1,1,1,1,5,1,4,5,4,3,5,1,1,1,1
110,u233340,2,1,2,7,1,6,2,2,1,1,1,1,4,3,3,6,7,1,1,1,1,1,1,1,1,1,2,1,1,7,6,1,1,3,1,['present'],3,4,4,3,2,1,6,2,7,1,4,2,6,7,1,2,1,1,1,1,1,1,1,4,7,5,2,3,1,1,1,1
111,u223863,2,1,4,6,2,4,6,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,4,1,5,1,1,2,1,1,1,1,1,"['present', 'future']",4,4,5,3,2,3,4,2,6,1,4,4,1,5,5,5,1,2,2,1,1,4,3,1,5,4,4,1,1,5,5,4
112,u1844,2,1,2,4,2,2,6,2,1,1,1,1,3,2,1,1,3,2,2,3,2,4,3,1,1,2,5,4,1,6,4,5,2,1,1,"['present', 'future']",2,3,6,2,6,4,1,4,6,1,3,5,4,4,1,1,2,1,1,2,1,4,1,2,3,2,2,2,1,1,1,1
113,u96168,1,2,3,7,1,6,5,4,2,1,2,1,2,1,1,1,5,1,1,4,1,5,4,1,1,3,4,1,1,6,3,2,5,1,1,"['present', 'future']",1,1,3,5,2,1,6,3,7,1,2,2,3,7,5,1,1,1,1,1,1,1,1,2,7,4,2,1,1,1,1,1
114,u7461,2,1,4,7,2,6,5,1,1,2,1,1,3,1,3,5,1,3,4,1,1,1,3,5,5,1,2,1,1,6,6,1,1,2,3,['past'],2,3,4,4,1,1,5,2,7,1,2,2,6,6,1,4,1,2,2,1,1,2,1,4,7,4,2,3,1,1,3,1
115,u273130,2,1,2,7,1,5,6,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,3,4,4,2,1,"['past', 'present']",1,4,5,3,2,1,3,2,6,1,4,1,3,6,5,1,1,1,1,1,1,4,1,2,6,3,2,1,1,1,1,1
116,u252170,3,1,3,6,2,3,6,2,1,1,1,2,1,1,4,3,2,1,1,4,1,2,3,4,1,5,5,4,1,6,3,1,1,1,1,"['present', 'future']",4,4,5,2,3,5,3,4,6,1,2,2,3,6,5,3,1,1,1,1,1,2,2,1,5,4,2,2,1,1,1,1
117,u90209,4,4,2,6,2,5,2,3,4,1,1,1,3,1,1,1,2,1,1,3,1,1,2,1,1,5,2,1,3,1,2,2,1,2,1,['present'],2,2,2,5,1,1,6,1,6,1,2,5,4,7,6,1,3,1,1,3,1,2,1,2,6,2,2,1,1,1,3,5
118,u66899,2,3,3,7,2,5,4,4,1,1,4,1,4,3,2,2,2,3,3,3,3,2,3,4,4,2,3,1,1,5,5,2,2,3,1,['present'],1,2,5,3,6,1,2,5,6,1,2,5,5,6,3,1,2,1,1,2,1,2,1,5,6,2,1,2,1,1,1,1
119,u276244,1,1,1,7,1,4,7,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,5,1,1,2,4,2,2,1,1,"['past', 'present']",1,2,6,4,2,1,5,3,7,1,2,4,5,7,4,1,1,1,1,1,1,2,1,1,7,5,1,1,1,1,1,5
120,u134651,2,1,5,7,2,6,6,2,2,1,3,1,1,1,4,3,7,1,1,4,1,1,6,4,1,1,6,1,1,2,2,2,5,1,1,"['past', 'future']",1,3,5,6,2,1,4,2,7,1,5,2,2,7,7,1,1,1,1,1,1,2,1,1,6,4,2,4,1,4,3,3
121,u293519,2,1,3,6,1,2,6,2,1,1,1,1,2,2,4,4,3,1,1,3,1,1,2,1,1,1,5,2,1,6,5,2,1,2,1,['present'],2,2,6,4,5,1,2,5,6,1,3,2,5,5,2,1,1,1,1,1,1,4,3,2,4,4,4,4,4,1,2,1
122,u275893,3,3,2,7,1,5,6,3,1,1,1,1,3,1,1,1,4,1,1,3,1,1,1,1,1,4,2,1,1,6,4,2,1,1,1,['future'],4,4,5,6,2,1,6,3,7,1,1,6,4,6,3,1,1,1,1,2,1,2,1,1,6,2,3,1,1,1,1,1
123,u115311,4,2,1,7,2,7,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,['present'],1,1,1,6,1,1,7,2,7,1,2,2,2,7,6,1,1,1,1,1,1,1,1,2,7,2,4,1,1,1,1,1
124,u282389,3,1,4,7,2,6,5,3,1,2,4,1,1,1,2,1,1,1,1,1,1,1,5,1,1,2,2,1,1,1,2,1,3,1,1,['past'],2,3,5,6,2,1,6,2,7,1,4,5,2,6,6,1,1,1,1,2,1,1,1,1,7,3,2,1,1,1,1,1
125,u191632,2,1,4,7,1,3,6,2,1,1,3,1,2,1,1,1,2,3,4,1,4,1,2,2,1,1,6,1,1,5,4,5,4,2,1,['present'],1,3,6,2,3,1,2,2,7,1,5,2,4,6,5,1,1,1,1,1,1,2,1,4,6,5,3,2,1,1,1,4
126,u102460,1,1,3,6,1,4,6,2,1,1,2,1,1,1,2,3,2,2,2,3,1,1,2,4,1,1,6,1,1,6,2,2,4,2,1,['present'],2,4,6,2,5,1,2,1,7,1,5,2,2,7,6,1,1,1,1,1,1,2,1,1,5,4,2,1,1,1,1,1
127,u99239,2,2,4,5,2,4,6,3,1,2,1,1,3,3,1,1,4,1,1,3,1,3,3,1,1,1,4,1,1,1,2,1,1,1,3,"['past', 'present', 'future']",4,4,4,3,2,1,5,2,6,1,6,2,2,5,5,1,1,2,2,1,1,2,1,2,5,4,2,1,1,1,1,2
128,u247075,2,1,5,7,1,6,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,1,4,1,1,1,3,['present'],1,4,5,5,6,1,2,2,6,1,5,1,5,6,5,1,1,1,1,1,1,1,1,2,7,3,1,1,1,1,1,1
129,u127898,2,1,2,7,1,5,6,2,1,1,4,1,1,1,4,4,5,2,1,1,3,1,5,2,1,1,2,1,1,1,3,2,1,1,1,['past'],2,2,5,6,2,1,6,5,7,1,3,5,5,6,5,4,1,1,1,2,1,2,1,1,6,3,1,1,1,1,1,1
130,u37476,2,1,2,6,1,4,6,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,3,1,4,1,1,5,2,2,4,2,1,"['past', 'present']",1,2,5,2,2,1,4,2,6,1,3,3,3,6,5,1,1,1,1,1,1,2,1,1,6,4,2,3,2,1,1,1
131,u261989,2,1,2,6,1,4,5,3,1,1,1,3,2,1,1,1,2,3,1,1,2,1,1,6,6,1,3,1,1,2,4,1,1,3,1,['present'],1,2,5,4,5,1,2,4,7,1,2,5,5,4,2,4,1,1,1,1,1,3,1,3,5,2,1,1,1,1,1,4
132,u179559,2,1,2,7,1,5,5,1,1,1,1,2,6,3,3,6,1,4,1,1,2,1,1,1,1,2,2,1,1,7,7,1,1,3,1,['present'],1,2,1,5,1,1,5,6,7,1,3,5,7,6,1,3,1,1,1,1,1,1,1,4,7,3,1,2,2,2,1,1
133,u34964,4,1,2,6,2,6,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,['past'],2,2,4,5,2,1,6,2,7,1,4,5,2,6,6,3,2,1,1,2,1,1,1,2,6,4,4,1,1,1,1,1
134,u113639,2,1,3,7,2,6,5,2,1,4,3,6,1,1,5,3,1,1,1,1,1,1,3,6,4,1,4,1,1,5,2,3,1,1,2,['past'],2,3,5,6,5,1,2,3,7,1,4,5,4,6,4,5,2,2,2,3,1,2,1,1,6,2,1,4,4,1,1,3
135,u63309,2,1,2,6,2,4,5,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,5,1,1,6,3,1,1,1,1,['present'],2,3,5,6,2,1,6,3,6,1,2,6,3,6,5,1,2,1,1,2,1,2,3,1,6,4,2,2,2,1,1,1
136,u278557,2,1,3,7,1,5,5,2,1,1,1,1,3,4,1,1,4,1,3,1,1,1,3,4,4,4,4,1,1,6,4,3,1,1,1,"['present', 'future']",2,3,4,2,2,1,6,2,7,1,4,2,4,6,3,1,1,1,1,1,1,2,3,5,7,5,2,1,1,1,1,1
137,u281312,2,1,4,7,1,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,4,1,1,4,1,1,6,4,2,1,1,1,['future'],2,3,6,2,3,1,2,3,6,1,4,2,4,6,3,3,1,1,1,1,1,4,3,1,5,3,1,4,1,1,1,1
138,u6377,3,4,2,6,2,4,6,3,2,1,1,1,2,2,1,1,4,1,1,2,1,1,3,1,1,1,4,1,1,2,5,3,1,1,1,['present'],1,2,6,5,2,1,4,2,6,2,2,2,5,4,1,1,1,1,1,2,1,5,1,2,4,2,1,1,1,1,1,1
139,u247870,4,1,2,7,2,6,5,2,1,1,1,1,4,2,3,5,1,1,1,1,1,1,2,3,4,1,2,1,1,6,5,1,1,2,1,['present'],1,2,5,6,2,1,5,4,7,1,2,4,4,7,5,1,2,1,1,2,1,1,1,3,6,2,1,1,1,1,1,1
140,u173610,1,1,3,5,1,2,7,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,4,3,1,1,1,2,['present'],4,4,5,2,2,1,4,2,6,2,6,1,3,4,2,1,1,2,2,1,1,4,2,1,4,3,4,4,4,2,2,2
141,u85676,2,1,5,7,1,6,5,1,1,2,3,1,1,1,3,1,2,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,1,1,['past'],3,5,1,2,2,1,6,1,7,1,6,1,1,7,7,2,1,2,2,1,1,1,1,1,7,4,2,4,5,2,2,1
142,u171935,1,1,4,6,1,2,6,1,2,1,1,1,2,2,2,2,3,1,1,1,1,2,3,4,2,1,6,1,1,2,4,1,1,2,2,['present'],1,2,6,3,4,1,2,2,7,1,4,2,4,5,2,1,2,1,1,1,1,4,1,1,5,2,2,1,1,1,1,3
143,u52683,2,1,5,6,2,4,6,2,1,5,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,4,2,1,1,2,2,2,1,4,['past'],2,3,5,3,3,1,4,2,6,2,5,1,4,6,5,4,1,4,4,1,4,3,1,1,5,4,2,2,1,1,2,4
144,u283483,1,1,4,7,1,5,5,3,1,1,4,1,1,1,2,1,6,2,1,1,1,1,5,1,1,3,2,1,1,1,2,1,2,1,1,['present'],1,2,5,5,2,1,4,2,6,1,4,5,2,6,6,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,2,2
145,u245143,2,1,4,7,1,3,5,3,1,1,1,1,1,1,4,3,4,1,4,4,1,3,4,1,1,4,4,1,1,6,4,1,2,1,1,future,1,2,6,4,5,1,2,3,7,1,3,4,4,6,3,1,1,1,1,1,1,2,1,1,7,3,1,1,1,1,1,1
146,u71251,2,1,5,7,1,6,6,2,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,4,1,1,6,1,1,4,1,1,"['present', 'future']",2,5,5,5,2,1,6,2,7,1,6,2,1,7,7,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1
147,u62843,1,1,5,7,1,6,2,1,1,1,2,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,"['past', 'present', 'future']",3,5,1,2,1,1,6,1,6,1,6,1,1,7,7,4,1,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1
148,u220889,1,1,4,7,1,6,1,1,1,1,1,1,6,5,1,4,3,4,1,1,3,1,1,1,1,1,2,1,1,7,6,1,1,3,1,['present'],2,5,2,2,2,1,5,2,7,1,6,1,6,6,2,1,1,1,1,1,1,2,1,6,7,5,2,1,1,1,1,1
149,u284178,3,1,3,7,2,2,6,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,2,4,3,2,4,1,1,6,4,1,1,1,1,['future'],1,2,6,5,4,1,2,2,7,1,1,6,4,6,2,1,1,1,1,1,1,1,2,1,6,2,1,1,1,4,4,4
150,u104107,1,1,2,6,1,5,6,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,3,5,4,1,2,1,1,2,1,1,['past'],5,5,4,2,4,5,2,2,6,1,5,2,2,6,6,1,1,1,1,1,1,2,3,1,6,4,2,1,1,1,1,3
151,u215277,2,1,4,7,2,6,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,6,5,1,1,1,1,"['past', 'present']",1,1,2,6,1,1,7,2,7,1,2,1,5,6,2,1,1,1,1,1,1,1,1,2,7,4,1,1,1,2,1,1
152,u214541,2,1,3,7,1,2,6,2,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,6,5,2,1,1,1,['present'],1,2,5,3,4,1,2,2,7,1,3,2,5,6,2,1,1,1,1,1,1,4,1,2,6,2,1,1,1,1,1,1
153,u79491,5,1,3,7,5,7,6,4,1,1,6,1,1,1,2,1,6,1,1,1,1,1,6,3,1,1,6,1,1,1,1,1,5,1,1,['past'],2,3,1,6,2,1,6,2,7,1,5,1,1,7,7,3,2,1,1,2,1,1,1,1,7,4,1,1,1,1,1,4
154,u43906,2,4,2,5,2,4,6,3,2,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,4,5,4,1,5,5,5,3,4,1,['present'],5,4,5,2,4,4,3,3,6,1,1,5,5,3,2,2,2,1,1,2,1,5,1,2,4,3,4,3,1,1,1,1
155,u63425,2,1,5,7,1,4,3,4,1,3,2,1,1,1,2,2,2,1,1,1,1,1,4,6,4,1,5,1,1,2,2,3,2,2,1,['present'],2,3,6,5,5,1,2,2,6,2,4,5,2,6,6,4,1,1,1,1,1,4,1,1,5,4,1,1,1,1,1,5
156,u2482,2,1,2,4,1,2,7,2,1,1,1,1,2,1,1,1,4,2,2,1,1,1,2,3,2,1,4,1,1,6,4,4,1,2,1,['present'],1,2,6,3,5,1,3,2,5,2,1,5,3,4,2,1,2,1,1,2,1,4,1,2,3,2,2,2,1,1,1,1
157,u257343,2,1,3,6,2,3,7,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,2,2,['past'],2,2,6,5,2,1,2,2,6,1,3,2,2,6,5,1,1,1,1,2,1,2,1,1,6,3,2,1,2,1,1,1
158,u106185,2,4,4,7,2,5,3,4,2,1,2,1,4,3,3,3,5,3,2,2,2,3,2,3,1,1,5,1,1,5,5,5,5,5,1,['present'],1,3,4,4,4,1,3,2,6,1,3,2,5,5,2,2,2,1,1,2,1,4,1,4,6,4,2,5,2,1,3,2
159,u147851,2,1,3,7,1,3,7,1,1,1,1,1,5,3,1,1,6,1,2,5,1,1,5,1,1,5,4,1,1,5,6,4,1,2,1,"['present', 'future']",1,2,6,4,3,1,4,2,7,1,2,2,6,5,2,1,1,1,1,1,1,3,1,5,6,2,2,1,1,1,1,1
160,u187839,1,1,2,7,1,6,6,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,2,1,1,3,1,1,['future'],2,4,5,5,2,1,6,1,7,1,5,2,1,7,7,1,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1
161,u70218,2,1,3,7,1,5,6,2,1,1,1,1,6,5,2,2,1,1,1,1,1,1,1,1,1,2,5,4,1,6,6,1,1,6,1,['past'],3,5,5,2,4,4,2,2,7,1,6,1,6,5,1,1,1,1,1,1,1,2,1,5,6,4,2,1,1,1,1,1
162,u38095,2,1,1,6,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,1,1,1,['future'],2,2,4,5,2,1,5,2,6,1,1,6,4,6,2,1,2,1,1,3,1,2,1,1,5,2,2,2,1,1,1,1
163,u149301,1,1,2,7,1,5,6,3,1,1,1,2,6,3,3,4,1,4,4,1,1,1,1,1,3,1,2,1,1,7,6,1,1,4,1,['present'],1,3,3,2,1,1,5,2,6,1,4,2,5,6,2,2,1,1,1,1,1,2,1,5,6,5,2,1,1,1,1,1
164,u267194,2,1,3,6,1,2,6,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,5,1,1,1,1,"['present', 'future']",2,3,5,2,2,1,2,1,7,1,3,2,5,5,2,1,1,1,1,1,1,4,1,3,6,3,2,1,1,1,1,1
165,u67028,2,1,4,6,2,4,6,1,3,2,1,1,3,3,1,1,4,4,2,1,4,1,3,1,1,2,5,1,1,6,5,2,1,5,2,"['present', 'past']",1,2,5,4,2,1,3,2,6,2,3,2,5,5,5,1,1,2,2,1,1,2,1,4,5,2,2,1,1,1,1,3
166,u17686,2,1,2,7,1,3,5,3,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,5,1,1,5,2,5,4,1,1,['present'],1,3,6,2,4,1,2,2,6,1,3,4,4,5,2,1,1,1,1,1,1,4,3,1,6,5,1,1,1,1,1,1
167,u273695,2,2,3,7,1,2,6,2,1,1,1,1,5,4,1,4,3,1,1,3,1,2,2,1,1,1,5,1,1,6,6,5,1,6,1,['future'],1,2,6,2,4,1,2,2,7,1,3,3,6,3,1,1,1,1,1,1,1,6,1,4,3,2,1,1,1,1,1,1
168,u250035,2,2,3,7,1,4,6,2,2,1,1,1,2,2,1,1,5,1,1,2,1,3,4,1,1,1,5,1,1,5,2,5,5,1,1,['present'],1,2,6,3,5,1,2,2,7,1,3,2,2,6,5,1,1,1,1,1,1,4,1,1,5,5,2,1,1,1,1,1
169,u92447,2,1,2,7,1,6,5,1,1,1,1,1,3,2,2,5,6,2,1,1,1,1,1,1,4,1,4,1,1,7,6,2,1,4,2,['present'],1,2,5,6,1,1,6,4,7,1,2,2,6,6,2,1,1,1,1,1,1,2,1,3,7,4,1,2,2,1,1,1
170,u23607,2,1,4,7,1,4,6,2,1,1,1,1,4,5,1,1,1,2,1,1,2,1,1,3,1,1,4,1,1,6,5,5,1,4,4,['past'],1,2,5,4,4,1,2,3,6,1,3,2,5,4,2,1,1,1,1,1,1,4,1,4,6,2,2,4,1,1,1,1
171,u282956,2,1,5,7,1,2,2,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,['present'],1,2,6,5,1,1,4,1,7,1,1,1,4,6,5,1,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,1
172,u72323,2,1,5,7,2,5,2,1,1,2,1,1,1,1,4,3,2,1,1,2,1,1,1,1,1,3,4,2,1,6,4,1,1,1,1,['present'],2,3,2,6,2,1,6,2,7,1,3,2,5,6,4,1,2,1,1,2,1,1,1,1,7,4,2,1,1,1,1,1
173,u296954,4,1,5,6,3,5,3,1,1,4,1,1,1,1,1,1,3,3,4,2,2,2,4,1,3,3,2,1,1,6,4,1,1,1,3,['past'],4,3,2,6,2,1,6,3,6,1,1,2,4,6,2,2,1,3,3,1,2,1,1,1,6,2,3,3,3,1,1,1
174,u75939,1,1,4,6,1,2,4,2,1,1,1,1,4,3,1,1,6,1,1,1,1,1,1,4,5,1,6,5,4,6,6,1,1,5,5,"['present', 'future']",4,5,5,2,5,4,2,2,6,1,6,2,5,5,2,1,1,1,1,1,1,4,2,3,5,5,5,1,1,4,3,1
175,u77254,2,1,4,7,2,4,5,2,2,1,2,1,5,6,3,4,1,4,5,1,6,1,2,6,6,4,5,1,1,6,5,3,2,3,1,"['present', 'future']",2,4,5,2,2,1,6,2,7,1,6,2,5,6,2,1,1,1,1,1,1,2,1,6,7,5,2,1,1,1,1,1
176,u124430,2,1,2,6,2,4,6,2,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,4,4,4,1,2,1,1,1,1,1,['future'],5,4,2,5,2,3,5,3,6,1,3,5,1,6,5,4,2,2,2,2,1,2,1,1,6,4,4,1,2,1,1,2
177,u36324,1,1,4,5,3,3,6,1,1,2,1,1,2,5,1,1,1,2,1,1,1,1,1,1,1,1,5,3,1,6,4,1,1,1,3,['past'],5,5,5,2,2,2,6,2,6,1,5,2,4,4,1,6,2,4,4,2,3,4,2,3,4,5,6,5,5,1,1,1
178,u6046,2,1,6,7,2,5,6,1,1,4,1,1,2,1,1,1,3,1,1,3,1,2,3,1,1,4,2,1,1,6,5,4,1,1,3,['past'],1,3,5,4,3,1,4,2,6,1,4,1,4,6,2,1,1,3,3,2,2,2,1,1,6,3,2,3,3,3,2,1
179,u103966,2,1,4,7,2,4,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,5,1,1,1,2,['past'],1,2,6,5,4,1,3,3,6,1,3,2,5,6,2,1,1,1,1,1,1,2,2,1,7,2,1,1,1,1,1,1
180,u13742,4,1,6,7,2,5,2,1,1,2,1,1,1,1,3,4,3,1,1,1,2,3,1,1,1,1,2,1,1,1,4,1,1,1,3,['present'],2,2,2,6,2,1,6,4,7,1,2,2,4,6,2,1,1,1,1,2,1,1,1,4,7,3,1,1,2,1,1,1
181,u153804,3,1,4,7,2,5,6,2,2,3,1,4,2,2,3,5,2,1,1,1,1,1,1,5,5,1,4,1,1,5,5,1,1,3,3,['past'],2,3,5,5,2,1,6,2,7,1,4,2,5,6,2,4,2,2,2,2,1,2,1,3,7,2,2,4,1,1,1,7
182,u109044,2,1,2,7,1,6,6,3,1,1,1,1,2,1,3,5,1,1,1,1,1,1,2,3,3,1,2,1,1,4,3,2,1,3,1,['present'],1,2,4,6,1,1,5,2,7,1,3,2,4,7,6,2,1,1,1,1,1,1,1,2,7,2,1,4,1,1,1,1
